HRG Code,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Northern Ireland Total
LB16F,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 0-2",11,12,13,5,1,.,.,.,.,.,.,.,.,.,.,23,65
LB16G,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 8+",2,4,1,.,1,.,.,.,.,.,.,.,.,2,.,10,20
LB16H,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 5-7",.,6,8,3,5,2,.,.,.,.,1,2,.,6,.,6,39
LB16J,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 2-4",2,13,21,2,20,6,.,.,1,.,2,5,.,4,.,14,90
LB16K,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 0-1",4,6,9,10,10,4,.,.,1,1,2,7,.,2,.,19,75
LB19C,"Ureteric or Bladder Disorders, with Interventions, with CC Score 4+",3,.,2,.,2,.,.,.,.,.,.,.,.,.,.,1,8
LB19D,"Ureteric or Bladder Disorders, with Interventions, with CC Score 0-3",5,.,7,2,3,3,.,.,.,.,.,1,.,.,.,4,25
LB19E,"Ureteric or Bladder Disorders, without Interventions, with CC Score 5+",3,.,3,.,2,2,.,.,.,.,.,.,.,.,.,2,12
LB19F,"Ureteric or Bladder Disorders, without Interventions, with CC Score 2-4",1,2,2,3,1,2,.,.,.,1,1,7,.,2,.,2,24
LB19G,"Ureteric or Bladder Disorders, without Interventions, with CC Score 0-1",1,.,1,.,2,1,.,.,.,.,.,1,.,.,.,2,8
LB20C,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, with Interventions, with CC Score 4+",4,4,9,5,2,1,.,.,1,.,.,.,.,.,.,6,32
LB20D,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, with Interventions, with CC Score 0-3",6,2,5,2,9,1,.,.,.,.,.,.,.,.,.,10,35
LB20E,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, without Interventions, with CC Score 7+",.,19,9,6,23,5,.,.,1,.,1,.,.,4,.,19,87
LB20F,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, without Interventions, with CC Score 2-6",2,58,8,13,23,12,.,.,.,2,1,1,.,1,.,37,158
LB20G,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, without Interventions, with CC Score 0-1",1,14,3,4,4,7,.,.,.,.,.,.,.,1,.,7,41
LB25D,Transurethral Prostate Resection Procedures with CC Score 6+,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
LB25E,Transurethral Prostate Resection Procedures with CC Score 3-5,2,.,4,2,2,.,.,.,.,.,.,.,.,.,.,.,10
LB25F,Transurethral Prostate Resection Procedures with CC Score 0-2,1,.,.,.,2,.,.,.,.,.,.,.,.,.,.,1,4
LB26A,"Intermediate Endoscopic, Prostate or Bladder Neck Procedures (Male and Female), with CC Score 2+",.,.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,2
LB26B,"Intermediate Endoscopic, Prostate or Bladder Neck Procedures (Male and Female), with CC Score 0-1",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1,2
LB28C,"Non-Malignant Prostate Disorders with Interventions, with CC Score 4+",.,4,1,1,1,.,.,.,.,.,.,.,.,.,.,.,7
LB28D,"Non-Malignant Prostate Disorders with Interventions, with CC Score 0-3",3,4,.,1,1,1,.,.,.,.,.,.,.,1,.,1,12
LB28E,"Non-Malignant Prostate Disorders without Interventions, with CC Score 6+",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,5,6
LB28F,"Non-Malignant Prostate Disorders without Interventions, with CC Score 3-5",.,.,.,.,1,.,.,.,.,.,.,1,.,.,.,3,5
LB28G,"Non-Malignant Prostate Disorders without Interventions, with CC Score 0-2",3,.,5,3,5,3,.,.,.,.,.,1,.,4,.,1,25
LB29A,"Major Open Urethra Procedures, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
LB29C,"Major Open Urethra Procedures, between 2 and 18 years",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,1
LB35C,"Scrotum, Testis or Vas Deferens Disorders, with Interventions, with CC Score 2+",1,2,4,1,2,.,.,.,.,.,.,.,.,1,.,5,16
LB35D,"Scrotum, Testis or Vas Deferens Disorders, with Interventions, with CC Score 0-1",2,3,2,2,4,1,.,.,.,.,.,.,.,2,.,7,23
LB35E,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 6+",.,1,16,1,3,.,.,.,.,.,.,2,.,.,.,1,24
LB35F,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 3-5",2,8,6,3,.,1,.,.,.,.,.,2,1,2,.,5,30
LB35G,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 1-2",4,17,22,16,4,3,.,.,.,.,.,1,.,2,.,7,76
LB35H,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 0",9,18,15,15,15,6,.,.,.,.,.,3,.,7,.,8,96
LB37C,Miscellaneous Urinary Tract Findings with CC Score 5+,2,.,2,.,1,2,.,.,.,.,1,2,.,.,.,1,11
LB37D,Miscellaneous Urinary Tract Findings with CC Score 2-4,3,1,3,1,3,2,.,.,.,.,1,.,.,1,.,2,17
LB37E,Miscellaneous Urinary Tract Findings with CC Score 0-1,1,2,1,2,3,1,.,.,.,.,1,.,.,1,.,5,17
LB38C,"Unspecified Haematuria with Interventions, with CC Score 7+",2,1,4,.,2,.,.,.,.,.,.,.,.,.,.,2,11
LB38D,"Unspecified Haematuria with Interventions, with CC Score 3-6",9,5,29,6,1,.,.,.,.,.,.,.,1,.,.,11,62
LB38E,"Unspecified Haematuria with Interventions, with CC Score 0-2",5,4,20,2,5,2,.,.,.,.,.,.,.,.,.,14,52
LB38F,"Unspecified Haematuria without Interventions, with CC Score 8+",.,1,2,.,2,.,.,.,1,.,.,.,.,.,.,8,14
LB38G,"Unspecified Haematuria without Interventions, with CC Score 4-7",6,5,13,2,4,2,.,.,.,.,1,1,.,4,.,11,49
LB38H,"Unspecified Haematuria without Interventions, with CC Score 0-3",10,8,22,11,13,12,.,.,.,.,1,8,.,14,.,33,132
LB39D,"Cystectomy with Urinary Diversion and Reconstruction, with CC Score 0-2",.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,2
LB40C,"Urinary Tract Stone Disease with Interventions, with CC Score 3+",1,.,13,1,1,.,.,.,.,.,.,.,.,.,.,6,22
LB40D,"Urinary Tract Stone Disease with Interventions, with CC Score 0-2",6,2,25,4,9,1,.,.,.,.,.,.,.,.,.,27,74
LB40E,"Urinary Tract Stone Disease without Interventions, with CC Score 6+",1,.,1,.,1,.,1,.,.,.,.,3,.,.,.,.,7
LB40F,"Urinary Tract Stone Disease without Interventions, with CC Score 3-5",6,5,4,6,8,2,.,.,.,.,1,3,.,3,.,7,45
LB40G,"Urinary Tract Stone Disease without Interventions, with CC Score 0-2",20,34,34,24,40,15,.,.,.,.,3,8,.,42,.,38,258
LB47Z,Major Open Penis Procedures,1,.,2,.,1,.,.,.,.,.,.,.,.,.,.,1,5
LB51B,"Vaginal Tape Operations for Urinary Incontinence, with CC Score 0-1",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,1
LB52A,"Major Open, Scrotum, Testis or Vas Deferens Procedures, with CC Score 2+",1,2,.,1,.,.,.,.,.,.,.,.,.,1,.,2,7
LB52B,"Major Open, Scrotum, Testis or Vas Deferens Procedures, with CC Score 0-1",.,3,.,1,1,1,.,.,.,.,.,.,.,1,.,2,9
LB53B,"Intermediate Open, Scrotum, Testis or Vas Deferens Procedures, 18 years and under",.,.,.,1,2,.,.,.,.,.,.,1,.,.,.,4,8
LB53C,"Intermediate Open, Scrotum, Testis or Vas Deferens Procedures, 19 years and over, with CC Score 1+",2,.,.,2,1,1,.,.,.,.,.,1,.,.,.,3,10
LB53D,"Intermediate Open, Scrotum, Testis or Vas Deferens Procedures, 19 years and over, with CC Score 0",1,.,2,2,6,.,.,.,.,.,.,.,.,.,.,1,12
LB57C,Urethral Disorders with Interventions,2,.,1,1,4,.,.,.,.,.,.,.,.,.,.,.,8
LB57D,Urethral Disorders without Interventions,.,1,.,.,2,.,.,.,.,.,.,.,.,.,.,.,3
LB58C,Penile Disorders with Interventions,1,1,6,2,4,.,.,.,.,.,.,.,.,.,.,1,15
LB58D,Penile Disorders without Interventions,1,.,2,.,5,1,.,.,.,.,.,1,.,1,.,8,19
LB60C,"Complex, Open or Laparoscopic, Kidney or Ureter Procedures, with CC Score 7+",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB60D,"Complex, Open or Laparoscopic, Kidney or Ureter Procedures, with CC Score 4-6",.,.,2,.,1,.,.,.,.,.,.,.,.,.,.,.,3
LB60E,"Complex, Open or Laparoscopic, Kidney or Ureter Procedures, with CC Score 2-3",.,.,2,.,1,.,.,.,.,.,1,.,.,.,.,.,4
LB60F,"Complex, Open or Laparoscopic, Kidney or Ureter Procedures, with CC Score 0-1",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
LB61D,"Major, Open or Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 7-9",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,2
LB61E,"Major, Open or Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 4-6",1,.,2,1,3,.,.,.,.,.,.,1,.,.,.,.,8
LB61F,"Major, Open or Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 2-3",2,.,2,.,5,.,.,.,.,.,.,1,.,.,.,2,12
LB61G,"Major, Open or Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-1",.,.,2,.,3,.,.,.,.,.,.,.,.,.,.,1,6
LB63C,"Major, Open or Laparoscopic, Kidney or Ureter Procedures, 18 years and under, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
LB63D,"Major, Open or Laparoscopic, Kidney or Ureter Procedures, 18 years and under, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
LB64C,"Complex Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 5+",.,.,5,.,2,.,.,.,.,.,.,.,.,.,.,.,7
LB64D,"Complex Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 2-4",2,.,11,1,5,.,.,.,.,.,.,.,.,.,.,2,21
LB64E,"Complex Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-1",.,.,26,2,10,.,.,.,.,.,.,.,.,.,.,1,39
LB65C,"Major Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 5+",2,.,2,4,11,.,.,.,.,.,.,.,.,.,.,.,19
LB65D,"Major Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 3-4",5,.,10,2,18,.,.,.,.,.,.,.,.,.,.,1,36
LB65E,"Major Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-2",19,.,34,21,118,.,.,.,.,.,.,.,.,.,.,28,220
LB67D,Complex Open Bladder Procedures with CC Score 0-2,.,.,.,.,1,1,.,.,.,.,.,.,.,.,.,.,2
LB68A,Complex Endoscopic Bladder Procedures with CC Score 3+,.,.,2,1,2,.,.,.,.,.,.,.,.,.,.,.,5
LB68B,Complex Endoscopic Bladder Procedures with CC Score 0-2,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,.,5
LB70C,"Complex Endoscopic, Prostate or Bladder Neck Procedures (Male and Female), with CC Score 2+",1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,2
LB70D,"Complex Endoscopic, Prostate or Bladder Neck Procedures (Male and Female), with CC Score 0-1",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
MA02A,"Very Major Open, Upper or Lower Genital Tract Procedures, with CC Score 4+",.,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,2
MA02B,"Very Major Open, Upper or Lower Genital Tract Procedures, with CC Score 2-3",.,1,1,.,1,.,.,.,.,.,.,.,.,.,.,1,4
MA02C,"Very Major Open, Upper or Lower Genital Tract Procedures, with CC Score 0-1",.,2,3,.,2,1,.,.,.,.,.,.,.,.,.,2,10
MA03D,Major Open Lower Genital Tract Procedures with CC Score 0-2,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,1
MA04C,Intermediate Open Lower Genital Tract Procedures with CC Score 3+,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1,2
MA04D,Intermediate Open Lower Genital Tract Procedures with CC Score 0-2,.,.,1,1,.,.,.,.,.,.,.,.,.,.,.,.,2
MA06B,"Major, Open or Laparoscopic, Upper or Lower Genital Tract Procedures for Malignancy, with CC Score 2-3",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
MA06C,"Major, Open or Laparoscopic, Upper or Lower Genital Tract Procedures for Malignancy, with CC Score 0-1",.,1,.,.,3,.,.,.,.,.,.,.,.,.,.,.,4
MA07E,Major Open Upper Genital Tract Procedures with CC Score 5+,2,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,3
MA07F,Major Open Upper Genital Tract Procedures with CC Score 3-4,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
MA07G,Major Open Upper Genital Tract Procedures with CC Score 0-2,11,15,9,7,14,5,.,.,.,.,.,2,.,8,.,17,88
MA08A,"Major, Laparoscopic or Endoscopic, Upper Genital Tract Procedures, with CC Score 2+",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1,2
MA08B,"Major, Laparoscopic or Endoscopic, Upper Genital Tract Procedures, with CC Score 0-1",14,14,11,9,14,4,.,.,.,.,.,.,.,2,.,15,83
MA09Z,"Intermediate, Laparoscopic or Endoscopic, Upper Genital Tract Procedures",.,.,3,.,1,1,.,.,.,.,.,.,.,.,.,4,9
MA11Z,Intermediate Open Upper Genital Tract Procedures,2,5,1,.,2,4,.,.,.,.,.,.,.,2,.,3,19
MA17C,"Dilation and Evacuation, less than 14 weeks gestation",1,1,.,1,15,.,.,.,.,.,.,3,.,10,.,1,32
MA17D,"Dilation and Evacuation, 14 to 20 weeks gestation",1,2,.,1,3,.,.,.,.,.,.,.,.,.,.,.,7
MA18C,"Medical Termination of Pregnancy, less than 14 weeks gestation",1,1,.,.,.,.,.,.,.,.,.,.,.,2,.,4,8
MA18D,"Medical Termination of Pregnancy, 14 to 20 weeks gestation",.,.,.,1,.,1,.,.,.,.,.,1,.,.,.,1,4
MA19A,"Vacuum Aspiration with Cannula, less than 14 weeks gestation",2,14,.,1,2,.,.,.,.,.,.,3,.,.,.,20,42
MA19B,"Vacuum Aspiration with Cannula, 14 to 20 weeks gestation",2,1,.,.,.,1,.,.,.,.,.,1,.,.,.,1,6
MA20Z,"Medical or Surgical Termination of Pregnancy, over 20 weeks gestation",2,.,.,.,1,.,.,.,.,.,.,1,.,.,.,1,5
MA26B,"Complex, Open or Laparoscopic, Upper or Lower Genital Tract Procedures for Malignancy, with CC Score 2-4",.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,2
MA26C,"Complex, Open or Laparoscopic, Upper or Lower Genital Tract Procedures for Malignancy, with CC Score 0-1",.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,2
MA29Z,Major Female Pelvic Peritoneum Adhesion Procedures,1,.,2,.,1,.,.,.,.,.,.,.,.,.,.,1,5
MB05C,"Malignant Gynaecological Disorders with Interventions, with CC Score 9+",.,1,.,.,1,.,.,.,1,.,.,.,.,.,.,1,4
MB05D,"Malignant Gynaecological Disorders with Interventions, with CC Score 6-8",.,1,4,.,1,.,.,.,.,.,1,.,.,.,.,2,9
MB05E,"Malignant Gynaecological Disorders with Interventions, with CC Score 3-5",1,1,4,.,.,1,.,.,1,.,.,1,.,.,.,1,10
MB05F,"Malignant Gynaecological Disorders with Interventions, with CC Score 0-2",.,4,10,1,2,1,.,.,.,.,.,1,.,1,.,2,22
MB05G,"Malignant Gynaecological Disorders without Interventions, with CC Score 10+",.,1,.,.,.,.,1,.,1,.,2,.,.,.,.,4,9
MB05H,"Malignant Gynaecological Disorders without Interventions, with CC Score 7-9",3,4,2,1,2,1,.,.,.,.,2,3,.,.,.,2,20
MB05J,"Malignant Gynaecological Disorders without Interventions, with CC Score 4-6",1,5,14,1,4,2,.,.,2,2,3,3,.,2,.,3,42
MB05K,"Malignant Gynaecological Disorders without Interventions, with CC Score 2-3",1,1,26,.,3,.,.,.,.,.,1,16,.,3,.,.,51
MB05L,"Malignant Gynaecological Disorders without Interventions, with CC Score 0-1",1,1,29,.,1,1,.,.,1,.,.,3,.,1,.,4,42
MB08A,"Threatened or Spontaneous Miscarriage, with Interventions",1,12,1,4,8,4,.,.,.,.,.,1,.,1,.,15,47
MB08B,"Threatened or Spontaneous Miscarriage, without Interventions",8,13,8,4,11,9,.,.,.,.,.,8,.,12,.,20,93
MB09A,"Non-Malignant Gynaecological Disorders with Interventions, with CC Score 6+",1,1,4,.,1,.,.,.,.,.,.,.,.,.,.,2,9
MB09B,"Non-Malignant Gynaecological Disorders with Interventions, with CC Score 3-5",3,1,4,1,.,2,.,.,.,.,.,1,.,3,.,13,28
MB09C,"Non-Malignant Gynaecological Disorders with Interventions, with CC Score 0-2",12,32,23,10,24,13,.,.,.,.,.,6,.,12,.,47,179
MB09D,"Non-Malignant Gynaecological Disorders without Interventions, with CC Score 6+",2,1,3,1,4,.,.,.,.,.,.,.,.,.,.,3,14
MB09E,"Non-Malignant Gynaecological Disorders without Interventions, with CC Score 3-5",4,5,6,.,4,2,1,.,1,.,.,5,.,.,.,10,38
MB09F,"Non-Malignant Gynaecological Disorders without Interventions, with CC Score 0-2",28,50,62,14,41,17,.,.,1,.,1,28,.,26,.,33,301
NZ16Z,Ante-Natal Routine Observation,17,.,.,1,1,2,.,.,.,.,.,38,.,.,.,52,111
NZ17A,"Ante-Natal False Labour, including Premature Rupture of Membranes, with CC Score 2+",.,5,.,2,8,1,.,.,.,.,.,6,.,.,.,.,22
NZ17B,"Ante-Natal False Labour, including Premature Rupture of Membranes, with CC Score 0-1",5,41,.,8,24,11,.,.,.,.,.,38,.,14,.,10,151
NZ18A,Ante-Natal Complex Disorders with CC Score 2+,4,2,.,1,9,1,.,.,.,.,.,5,.,.,.,4,26
NZ18B,Ante-Natal Complex Disorders with CC Score 0-1,93,36,.,21,34,34,.,.,.,.,.,59,.,3,.,82,362
NZ19A,Ante-Natal Major Disorders with CC Score 2+,7,23,.,19,24,1,.,.,.,.,.,50,.,3,.,7,134
NZ19B,Ante-Natal Major Disorders with CC Score 0-1,89,238,.,119,182,60,.,.,.,.,.,245,.,67,.,142,"1,142"
NZ20A,Ante-Natal Other Disorders with CC Score 2+,.,1,.,.,1,.,.,.,.,.,.,1,.,.,.,.,3
NZ20B,Ante-Natal Other Disorders with CC Score 0-1,4,5,.,.,2,5,.,.,.,.,.,16,.,23,.,6,61
NZ24A,"Ante-Natal Therapeutic Procedures, including Induction, with CC Score 2+",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
NZ24B,"Ante-Natal Therapeutic Procedures, including Induction, with CC Score 0-1",5,3,.,.,1,.,.,.,.,.,.,2,.,1,.,.,12
NZ25Z,Labour without Specified Delivery,4,16,.,1,7,4,.,.,.,.,.,14,.,1,.,14,61
NZ26A,Post-Natal Disorders with CC Score 2+,4,.,.,1,7,.,.,.,.,.,.,6,.,.,.,5,23
NZ26B,Post-Natal Disorders with CC Score 0-1,20,25,.,10,52,15,.,.,.,.,.,74,.,10,.,33,239
NZ27Z,Post-Natal Therapeutic Procedures,8,5,.,4,6,8,.,.,.,.,.,21,.,2,.,17,71
NZ30A,Normal Delivery with CC Score 2+,8,13,.,1,24,1,.,.,.,.,.,48,.,13,.,22,130
NZ30B,Normal Delivery with CC Score 1,43,50,.,6,46,30,.,.,1,.,3,102,.,50,.,58,389
NZ30C,Normal Delivery with CC Score 0,153,150,.,27,117,83,1,.,36,.,2,304,.,78,.,210,"1,161"
NZ31A,"Normal Delivery, with Epidural or Induction, with CC Score 2+",86,91,.,19,165,18,.,.,.,.,.,193,.,37,.,112,721
NZ31B,"Normal Delivery, with Epidural or Induction, with CC Score 1",107,73,.,71,208,67,.,.,.,.,.,189,.,55,.,137,907
NZ31C,"Normal Delivery, with Epidural or Induction, with CC Score 0",271,177,.,123,264,120,.,.,1,.,.,324,.,119,.,335,"1,734"
NZ32A,"Normal Delivery, with Epidural and Induction, or with Post-Partum Surgical Intervention, with CC Score 2+",24,17,.,6,27,8,.,.,.,.,.,82,.,8,.,44,216
NZ32B,"Normal Delivery, with Epidural and Induction, or with Post-Partum Surgical Intervention, with CC Score 1",26,17,.,7,48,19,.,.,.,.,.,69,.,14,.,34,234
NZ32C,"Normal Delivery, with Epidural and Induction, or with Post-Partum Surgical Intervention, with CC Score 0",98,47,.,18,53,46,.,.,.,.,.,111,.,30,.,95,498
NZ33A,"Normal Delivery, with Epidural or Induction, and with Post-Partum Surgical Intervention, with CC Score 2+",1,5,.,.,8,2,.,.,.,.,.,16,.,5,.,4,41
NZ33B,"Normal Delivery, with Epidural or Induction, and with Post-Partum Surgical Intervention, with CC Score 1",11,5,.,2,14,10,.,.,.,.,.,15,.,4,.,18,79
NZ33C,"Normal Delivery, with Epidural or Induction, and with Post-Partum Surgical Intervention, with CC Score 0",11,11,.,8,6,7,.,.,.,.,.,28,.,5,.,14,90
NZ34A,"Normal Delivery, with Epidural, Induction and Post-Partum Surgical Intervention, with CC Score 2+",9,5,.,1,2,3,.,.,.,.,.,12,.,1,.,7,40
NZ34B,"Normal Delivery, with Epidural, Induction and Post-Partum Surgical Intervention, with CC Score 1",11,4,.,1,4,2,.,.,.,.,.,12,.,2,.,9,45
NZ34C,"Normal Delivery, with Epidural, Induction and Post-Partum Surgical Intervention, with CC Score 0",15,9,.,5,4,8,.,.,.,.,.,9,.,1,.,19,70
NZ40A,Assisted Delivery with CC Score 2+,1,4,.,.,2,.,.,.,.,.,.,10,.,2,.,3,22
NZ40B,Assisted Delivery with CC Score 1,9,11,.,2,8,5,.,.,.,.,.,28,.,12,.,9,84
NZ40C,Assisted Delivery with CC Score 0,24,35,.,5,16,18,.,.,.,.,.,86,.,14,.,32,230
NZ41A,"Assisted Delivery, with Epidural or Induction, with CC Score 2+",12,23,.,6,33,7,.,.,.,.,.,40,.,17,.,28,166
NZ41B,"Assisted Delivery, with Epidural or Induction, with CC Score 1",29,15,.,15,49,20,.,.,.,.,.,57,.,16,.,27,228
NZ41C,"Assisted Delivery, with Epidural or Induction, with CC Score 0",104,74,.,31,79,40,.,.,.,.,.,143,.,29,.,100,600
NZ42A,"Assisted Delivery, with Epidural and Induction, or with Post-Partum Surgical Intervention, with CC Score 2+",14,33,.,4,41,13,.,.,.,.,.,39,.,6,.,53,203
NZ42B,"Assisted Delivery, with Epidural and Induction, or with Post-Partum Surgical Intervention, with CC Score 1",17,14,.,9,28,26,.,.,.,.,.,45,.,16,.,61,216
NZ42C,"Assisted Delivery, with Epidural and Induction, or with Post-Partum Surgical Intervention, with CC Score 0",83,36,.,27,67,73,.,.,.,.,.,108,.,23,.,117,534
NZ43A,"Assisted Delivery, with Epidural or Induction, and with Post-Partum Surgical Intervention, with CC Score 2+",3,2,.,.,5,2,.,.,.,.,.,6,.,.,.,4,22
NZ43B,"Assisted Delivery, with Epidural or Induction, and with Post-Partum Surgical Intervention, with CC Score 1",4,9,.,2,9,2,.,.,.,.,.,12,.,5,.,4,47
NZ43C,"Assisted Delivery, with Epidural or Induction, and with Post-Partum Surgical Intervention, with CC Score 0",9,10,.,1,6,5,.,.,.,.,.,19,.,3,.,11,64
NZ44A,"Assisted Delivery, with Epidural, Induction and Post-Partum Surgical Intervention, with CC Score 2+",3,7,.,1,9,.,.,.,.,.,.,9,.,.,.,10,39
NZ44B,"Assisted Delivery, with Epidural, Induction and Post-Partum Surgical Intervention, with CC Score 1",4,9,.,2,14,5,.,.,.,.,.,4,.,3,.,11,52
NZ44C,"Assisted Delivery, with Epidural, Induction and Post-Partum Surgical Intervention, with CC Score 0",11,6,.,6,9,10,.,.,.,.,.,16,.,2,.,21,81
NZ50A,Planned Caesarean Section with CC Score 4+,15,33,.,2,86,10,.,.,.,.,.,64,.,7,.,32,249
NZ50B,Planned Caesarean Section with CC Score 2-3,105,160,.,46,326,98,.,.,.,.,.,295,.,61,.,182,"1,273"
NZ50C,Planned Caesarean Section with CC Score 0-1,245,252,.,112,198,165,.,.,.,.,.,438,.,86,.,277,"1,773"
NZ51A,Emergency Caesarean Section with CC Score 4+,13,13,.,3,56,13,.,.,.,.,.,33,.,1,.,22,154
NZ51B,Emergency Caesarean Section with CC Score 2-3,76,108,.,27,222,80,.,.,.,.,.,168,.,43,.,149,873
NZ51C,Emergency Caesarean Section with CC Score 0-1,266,322,.,157,328,220,.,.,.,.,.,548,.,116,.,413,"2,370"
NZ71Z,Specialised Fetal Therapeutic Procedures,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PB04B,"Neonatal Diagnoses, Admitted from Other Location or Born in Hospital, with CC Score 4-5",.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
PB04C,"Neonatal Diagnoses, Admitted from Other Location or Born in Hospital, with CC Score 1-3",.,22,.,15,2,1,.,.,.,.,.,.,.,.,.,.,40
PB04D,"Neonatal Diagnoses, Admitted from Other Location or Born in Hospital, with CC Score 0",.,19,.,13,1,5,.,.,.,.,.,.,.,.,.,.,38
PB05A,"Neonatal Diagnoses, Admitted from Other Hospital Provider, with CC Score 6+",2,1,.,1,.,.,.,.,.,.,.,3,.,.,.,3,10
PB05B,"Neonatal Diagnoses, Admitted from Other Hospital Provider, with CC Score 1-5",1,5,.,4,1,1,.,.,.,.,.,9,.,.,.,7,28
PB05C,"Neonatal Diagnoses, Admitted from Other Hospital Provider, with CC Score 0",.,2,.,12,3,.,.,.,.,.,.,5,.,.,.,.,22
PB06B,"Neonatal Diagnoses, Admitted from Home, with Interventions, with CC Score 4-5",.,.,.,.,.,1,.,.,.,.,.,1,.,.,.,.,2
PB06C,"Neonatal Diagnoses, Admitted from Home, with Interventions, with CC Score 3",1,.,.,.,1,.,.,.,.,.,.,3,.,.,.,.,5
PB06D,"Neonatal Diagnoses, Admitted from Home, with Interventions, with CC Score 2",4,1,.,.,3,1,.,.,.,.,.,4,.,.,.,2,15
PB06E,"Neonatal Diagnoses, Admitted from Home, with Interventions, with CC Score 1",4,6,.,.,11,3,.,.,.,.,.,12,.,.,.,2,38
PB06F,"Neonatal Diagnoses, Admitted from Home, with Interventions, with CC Score 0",6,6,.,1,18,1,.,.,.,.,.,11,.,.,.,7,50
PB06G,"Neonatal Diagnoses, Admitted from Home, without Interventions, with CC Score 6+",2,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,3
PB06H,"Neonatal Diagnoses, Admitted from Home, without Interventions, with CC Score 4-5",.,.,.,.,1,1,.,.,.,.,.,3,.,.,.,.,5
PB06J,"Neonatal Diagnoses, Admitted from Home, without Interventions, with CC Score 3",2,1,.,.,5,4,.,.,.,.,.,12,.,.,.,1,25
PB06K,"Neonatal Diagnoses, Admitted from Home, without Interventions, with CC Score 2",4,11,.,2,2,7,.,.,.,.,.,10,.,2,.,4,42
PB06L,"Neonatal Diagnoses, Admitted from Home, without Interventions, with CC Score 1",13,12,.,7,15,13,.,.,.,.,.,40,.,1,.,19,120
PB06M,"Neonatal Diagnoses, Admitted from Home, without Interventions, with CC Score 0",11,7,.,5,8,8,.,.,.,.,.,19,.,.,.,29,87
