HRG Code,Spec,HRG Label,Altnagelvin,Antrim,Banbridge,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Mater,Mid Ulster,Royal ,South Tyrone,South West Acute,Tyrone County,Ulster,Whiteabbey,N. Ireland Unit Cost
LB35F,191,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,391,.,391
LB35F,800,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 3-5",.,.,.,130,.,.,.,.,.,.,.,.,.,.,.,.,.,.,130
LB35G,101,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 1-2",.,.,.,179,.,.,.,.,.,.,.,.,.,.,.,.,.,.,179
LB35G,370,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 1-2",.,761,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,761
LB35G,800,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 1-2",.,.,.,130,.,.,.,.,.,.,.,.,.,.,.,.,.,.,130
LB35H,101,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 0",522,.,.,175,215,.,.,.,.,.,.,.,.,.,.,.,.,.,256
LB35H,191,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 0",558,.,.,.,.,.,.,.,.,.,.,"1,407",.,.,.,.,391,.,830
LB35H,300,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 0",251,.,.,.,.,.,454,.,.,.,.,.,.,.,.,.,.,.,387
LB35H,303,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 0",.,.,.,112,.,.,.,.,.,.,.,.,.,.,.,.,.,.,112
LB35H,800,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 0",.,.,.,161,.,.,.,.,.,.,.,.,.,.,.,.,.,.,161
LB36Z,101,Extracorporeal Lithotripsy,.,.,.,300,581,499,.,.,.,.,.,.,.,.,.,.,.,.,379
LB37E,100,Miscellaneous Urinary Tract Findings with CC Score 0-1,.,.,.,.,.,.,399,.,.,.,.,.,.,.,.,.,.,.,399
LB37E,101,Miscellaneous Urinary Tract Findings with CC Score 0-1,173,.,.,175,.,278,.,.,.,407,.,.,.,.,.,.,392,.,214
LB37E,300,Miscellaneous Urinary Tract Findings with CC Score 0-1,.,.,.,.,.,537,.,.,.,.,.,.,.,.,.,.,.,.,537
LB38G,101,"Unspecified Haematuria without Interventions, with CC Score 4-7",.,.,.,175,.,.,.,.,.,.,.,.,.,.,.,.,392,.,247
LB38H,101,"Unspecified Haematuria without Interventions, with CC Score 0-3",638,.,.,175,215,278,.,.,.,.,.,.,.,.,.,283,877,.,236
LB38H,300,"Unspecified Haematuria without Interventions, with CC Score 0-3",.,.,.,.,.,.,454,.,.,.,.,.,.,.,.,.,.,.,454
LB38H,370,"Unspecified Haematuria without Interventions, with CC Score 0-3",.,.,.,108,.,.,.,.,.,.,.,.,.,.,.,.,.,.,108
LB39D,101,"Cystectomy with Urinary Diversion and Reconstruction, with CC Score 0-2",.,.,.,.,.,"1,577",.,.,.,.,.,.,.,.,.,.,.,.,"1,577"
LB40F,101,"Urinary Tract Stone Disease without Interventions, with CC Score 3-5",.,.,.,175,.,278,.,.,.,.,.,.,.,.,.,.,.,.,226
LB40G,101,"Urinary Tract Stone Disease without Interventions, with CC Score 0-2",.,.,.,175,215,278,.,.,.,.,.,.,.,.,.,.,.,.,229
LB40G,300,"Urinary Tract Stone Disease without Interventions, with CC Score 0-2",.,.,.,.,.,.,454,.,.,.,.,.,.,.,.,.,.,.,454
LB42A,101,"Dynamic Studies of Urinary Tract, 19 years and over",483,.,.,175,.,.,.,.,.,.,.,.,.,.,.,.,877,.,250
LB42D,101,"Dynamic Studies of Urinary Tract, 18 years and under",483,.,.,175,.,.,.,.,.,.,.,.,.,.,.,.,.,.,329
LB42D,171,"Dynamic Studies of Urinary Tract, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,646,.,.,.,.,.,646
LB43Z,101,Treatment of Erectile Dysfunction,.,.,.,175,545,.,.,.,.,.,.,.,.,.,.,.,.,.,267
LB47Z,171,Major Open Penis Procedures,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,190",.,"4,190"
LB48Z,100,Intermediate Open Penis Procedures,.,.,.,.,.,.,.,.,.,.,.,.,.,.,932,.,.,.,932
LB48Z,101,Intermediate Open Penis Procedures,.,.,.,.,.,.,.,.,.,.,569,.,.,.,.,.,"1,064",.,817
LB48Z,171,Intermediate Open Penis Procedures,.,.,.,.,.,.,.,.,.,.,.,.,"3,153",.,.,.,"2,056",.,"2,422"
LB49Z,101,High Intensity Focused Ultrasound (Male and Female),.,.,.,.,.,.,.,.,.,.,.,.,.,392,.,.,.,.,392
LB51A,502,"Vaginal Tape Operations for Urinary Incontinence, with CC Score 2+",.,"3,048",.,.,"1,918",.,.,.,.,"1,285",.,.,.,.,.,.,.,.,"1,884"
LB51B,502,"Vaginal Tape Operations for Urinary Incontinence, with CC Score 0-1","1,726","2,315",.,"1,555","2,169","1,388","1,251",.,.,"1,285","1,254",.,.,.,"1,642","1,142",.,.,"1,741"
LB52A,100,"Major Open, Scrotum, Testis or Vas Deferens Procedures, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,782,.,.,782
LB52A,171,"Major Open, Scrotum, Testis or Vas Deferens Procedures, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,"2,820",.,.,.,.,.,"2,820"
LB52B,100,"Major Open, Scrotum, Testis or Vas Deferens Procedures, with CC Score 0-1",.,.,.,571,677,.,.,.,.,"1,011",694,.,.,662,.,.,.,.,723
LB52B,101,"Major Open, Scrotum, Testis or Vas Deferens Procedures, with CC Score 0-1","1,104",.,.,"1,559",338,.,.,.,.,.,833,.,.,"1,232",.,.,"1,012",.,"1,003"
LB52B,171,"Major Open, Scrotum, Testis or Vas Deferens Procedures, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,"2,440",.,.,.,"1,386",.,"2,088"
LB53B,100,"Intermediate Open, Scrotum, Testis or Vas Deferens Procedures, 18 years and under","1,048",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,048"
LB53B,101,"Intermediate Open, Scrotum, Testis or Vas Deferens Procedures, 18 years and under",.,.,.,.,.,.,.,.,.,.,614,.,.,.,.,.,"1,064",.,764
LB53B,171,"Intermediate Open, Scrotum, Testis or Vas Deferens Procedures, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"1,929",.,.,.,"1,293",.,"1,690"
LB53C,100,"Intermediate Open, Scrotum, Testis or Vas Deferens Procedures, 19 years and over, with CC Score 1+",.,.,.,.,.,.,.,.,.,.,988,.,.,.,.,.,.,.,988
LB53C,101,"Intermediate Open, Scrotum, Testis or Vas Deferens Procedures, 19 years and over, with CC Score 1+",.,.,.,.,358,"1,323",.,.,.,.,631,.,.,"1,388",.,.,.,.,"1,018"
LB53D,100,"Intermediate Open, Scrotum, Testis or Vas Deferens Procedures, 19 years and over, with CC Score 0",.,718,.,.,.,.,"2,060",.,.,.,.,.,.,.,.,.,.,.,"1,389"
LB53D,101,"Intermediate Open, Scrotum, Testis or Vas Deferens Procedures, 19 years and over, with CC Score 0","1,509",.,.,.,453,"1,160",.,.,.,.,649,.,.,.,.,.,"1,148",.,928
LB54A,100,"Minor, Scrotum, Testis or Vas Deferens Procedures, 19 years and over",683,654,.,.,967,"1,033","1,367",965,.,.,556,"1,809",.,"1,043","1,049","1,140","1,162",.,"1,073"
LB54A,101,"Minor, Scrotum, Testis or Vas Deferens Procedures, 19 years and over",951,.,.,"1,556",400,"1,375",.,.,.,"1,006",769,.,.,"1,260",.,.,"1,004",.,"1,082"
LB54A,160,"Minor, Scrotum, Testis or Vas Deferens Procedures, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,348",.,"1,348"
LB54A,330,"Minor, Scrotum, Testis or Vas Deferens Procedures, 19 years and over",.,.,.,.,.,401,.,.,.,.,.,.,.,.,.,.,.,.,401
LB54C,100,"Minor, Scrotum, Testis or Vas Deferens Procedures, between 2 and 18 years",642,558,.,.,789,"1,015","1,299",.,.,.,445,.,.,.,"1,049",.,.,.,898
LB54C,101,"Minor, Scrotum, Testis or Vas Deferens Procedures, between 2 and 18 years",949,.,.,"2,777",.,"1,645",.,962,.,.,"1,329",.,.,.,.,.,"1,002",.,"1,353"
LB54C,171,"Minor, Scrotum, Testis or Vas Deferens Procedures, between 2 and 18 years",.,.,.,.,.,.,.,.,.,.,.,.,"1,909",.,.,.,"1,188",.,"1,566"
LB54D,100,"Minor, Scrotum, Testis or Vas Deferens Procedures, 1 year and under",611,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,611
LB54D,171,"Minor, Scrotum, Testis or Vas Deferens Procedures, 1 year and under",.,.,.,.,.,.,.,.,.,.,.,.,"1,927",.,.,.,"1,184",.,"1,534"
LB55A,100,"Minor or Intermediate, Urethra Procedures, 19 years and over",.,.,.,.,.,.,792,.,.,.,.,.,.,.,.,.,.,.,792
LB55A,101,"Minor or Intermediate, Urethra Procedures, 19 years and over",493,.,.,641,403,777,.,783,.,763,520,.,.,788,.,289,792,.,639
LB55A,502,"Minor or Intermediate, Urethra Procedures, 19 years and over",.,.,.,633,.,898,857,.,.,.,"1,186",.,.,586,.,.,"1,112",.,983
LB55B,101,"Minor or Intermediate, Urethra Procedures, 18 years and under","1,104",.,.,.,.,888,.,.,.,.,.,.,.,.,.,.,896,.,944
LB55B,171,"Minor or Intermediate, Urethra Procedures, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"1,491",.,.,.,"1,063",.,"1,371"
LB56A,100,"Minor Penis Procedures, 19 years and over",635,718,.,.,"1,000","1,013","1,177",.,.,"1,006",.,"1,646",.,"1,102","1,400",957,984,.,"1,098"
LB56A,101,"Minor Penis Procedures, 19 years and over",770,.,.,"1,349",421,"1,207",.,937,.,846,571,.,.,"1,235",.,300,969,.,949
LB56A,330,"Minor Penis Procedures, 19 years and over",.,.,.,.,204,372,.,.,.,.,.,.,.,.,.,.,.,.,316
LB56C,100,"Minor Penis Procedures, between 2 and 18 years",659,660,.,.,"1,302",903,"1,154",.,.,.,.,"1,672",.,772,"1,400",.,974,.,"1,065"
LB56C,101,"Minor Penis Procedures, between 2 and 18 years",768,.,.,.,.,"1,104",.,886,.,840,639,.,.,"1,016",.,.,.,.,949
LB56C,160,"Minor Penis Procedures, between 2 and 18 years",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,715,.,715
LB56C,171,"Minor Penis Procedures, between 2 and 18 years",.,.,.,.,.,.,.,.,.,.,.,.,"1,511",.,.,.,"1,155",.,"1,310"
LB56D,100,"Minor Penis Procedures, 1 year and under",611,.,.,.,.,869,.,.,.,.,.,.,.,.,.,.,.,.,783
LB56D,171,"Minor Penis Procedures, 1 year and under",.,.,.,.,.,.,.,.,.,.,.,.,"1,254",.,.,.,"1,182",.,"1,207"
LB57D,100,Urethral Disorders without Interventions,.,.,.,.,.,.,399,.,.,.,.,.,.,.,.,.,.,.,399
LB57D,101,Urethral Disorders without Interventions,"1,104",.,.,175,215,278,.,.,.,407,.,.,.,.,.,.,392,.,429
LB58D,100,Penile Disorders without Interventions,.,346,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,346
LB58D,101,Penile Disorders without Interventions,.,.,.,175,.,278,.,.,.,.,.,.,.,.,.,.,392,.,208
LB58D,303,Penile Disorders without Interventions,.,.,.,149,.,.,.,.,.,.,.,.,.,.,.,.,.,.,149
LB59Z,502,"Major, Open or Laparoscopic, Bladder Neck Procedures (Female)",.,.,.,"1,436",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,436"
LB61F,101,"Major, Open or Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 2-3",.,.,.,"7,780",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"7,780"
LB61F,361,"Major, Open or Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 2-3",.,.,.,"2,258",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,258"
LB61G,101,"Major, Open or Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-1",.,.,.,"2,203",373,"1,371",.,.,.,.,.,.,.,.,.,.,.,.,"1,984"
LB61G,361,"Major, Open or Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-1",.,.,.,"2,351",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,351"
LB62D,101,"Major Laparoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-2",.,.,.,.,.,"2,297",.,.,.,.,.,.,.,.,.,.,.,.,"2,297"
LB62D,502,"Major Laparoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-2","1,086",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,086"
LB63D,101,"Major, Open or Laparoscopic, Kidney or Ureter Procedures, 18 years and under, with CC Score 0-1",.,.,.,"2,136",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,136"
LB64C,101,"Complex Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 5+",.,.,.,"1,244",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,244"
LB64D,101,"Complex Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 2-4",.,.,.,"1,935",457,"1,292",.,.,.,.,.,.,.,.,.,.,.,.,842
LB64E,101,"Complex Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-1","1,691",.,.,"3,155",432,"1,318",.,.,.,.,.,.,.,.,.,.,.,.,"2,502"
LB65D,101,"Major Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 3-4",.,.,.,"2,052",425,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,239"
LB65E,100,"Major Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-2",.,.,.,.,621,.,.,.,.,.,.,.,.,.,.,.,.,.,621
LB65E,101,"Major Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-2",897,.,.,"2,640",706,"1,562",.,.,.,.,576,.,.,.,.,.,877,.,"1,403"
LB65E,300,"Major Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-2",.,.,.,448,.,.,.,.,.,.,.,.,.,.,.,.,.,.,448
LB65E,361,"Major Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-2",.,.,.,"1,421",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,421"
LB65E,502,"Major Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-2",.,.,.,.,.,.,"1,339",.,.,.,942,.,.,.,.,.,.,.,"1,140"
LB66Z,101,"Complex or Major, Endoscopic, Kidney or Ureter Procedures, 18 years and under",.,.,.,"3,238",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,238"
LB68A,101,Complex Endoscopic Bladder Procedures with CC Score 3+,.,.,.,.,506,.,.,.,.,.,.,.,.,.,.,.,.,.,506
LB72A,100,"Diagnostic Flexible Cystoscopy, 19 years and over",.,.,.,.,.,.,586,.,.,.,.,.,.,.,.,582,894,.,587
LB72A,101,"Diagnostic Flexible Cystoscopy, 19 years and over",589,.,.,393,714,471,.,810,.,778,457,.,.,361,.,527,897,.,582
LB72A,340,"Diagnostic Flexible Cystoscopy, 19 years and over",.,.,.,.,.,516,.,.,.,.,648,.,.,.,.,.,.,.,582
LB72A,361,"Diagnostic Flexible Cystoscopy, 19 years and over",.,.,.,"1,729",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,729"
LB72A,502,"Diagnostic Flexible Cystoscopy, 19 years and over","1,191","1,685",.,570,"1,094","1,032","1,046",.,.,"1,320","1,120","1,890",.,614,"1,050",.,.,.,"1,050"
LB72B,100,"Diagnostic Flexible Cystoscopy, 18 years and under",.,.,.,.,.,.,875,.,.,.,.,.,.,.,.,.,.,.,875
LB72B,101,"Diagnostic Flexible Cystoscopy, 18 years and under",587,.,.,511,442,658,.,810,.,779,358,.,.,.,.,527,896,.,562
LB72B,171,"Diagnostic Flexible Cystoscopy, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"1,334",.,.,.,.,.,"1,334"
LB76Z,100,Transrectal Ultrasound Guided Biopsy of Prostate,.,.,.,.,789,.,.,.,.,.,.,.,.,.,.,.,.,.,789
LB76Z,101,Transrectal Ultrasound Guided Biopsy of Prostate,520,.,.,175,510,943,.,.,.,593,.,.,.,.,.,.,644,.,451
LB77Z,101,Transperineal Template Biopsy of Prostate,483,.,.,"1,093",356,"1,149",.,.,.,.,.,.,.,.,.,.,644,.,545
LB77Z,810,Transperineal Template Biopsy of Prostate,.,.,.,"1,771",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,771"
LB78Z,101,Minor Prostate or Bladder Neck Procedures (Male),508,.,.,.,.,816,.,.,.,.,607,.,.,.,.,.,.,.,589
MA02B,502,"Very Major Open, Upper or Lower Genital Tract Procedures, with CC Score 2-3",.,.,.,.,.,.,"1,076",.,.,.,.,.,.,.,.,.,.,.,"1,076"
MA02C,502,"Very Major Open, Upper or Lower Genital Tract Procedures, with CC Score 0-1",.,.,.,.,.,"1,141",.,.,.,.,"2,542",.,.,.,.,.,.,.,"1,841"
MA03D,502,Major Open Lower Genital Tract Procedures with CC Score 0-2,.,"1,696",.,"1,436","1,389",.,.,.,.,"1,285","1,450",.,.,.,.,.,.,.,"1,396"
MA04D,502,Intermediate Open Lower Genital Tract Procedures with CC Score 0-2,.,"2,131",.,"1,192","1,348",927,.,.,.,"1,285",.,.,.,.,.,.,.,.,"1,320"
MA06C,502,"Major, Open or Laparoscopic, Upper or Lower Genital Tract Procedures for Malignancy, with CC Score 0-1",.,"1,355",.,"1,134",.,.,.,.,.,.,"2,196",.,.,.,.,.,.,.,"1,458"
MA07G,100,Major Open Upper Genital Tract Procedures with CC Score 0-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,400",.,.,.,"1,400"
MA07G,502,Major Open Upper Genital Tract Procedures with CC Score 0-2,.,"1,363",.,"2,110",.,"1,334","1,317",.,.,.,"1,229",.,.,.,556,.,.,.,"1,482"
MA08A,502,"Major, Laparoscopic or Endoscopic, Upper Genital Tract Procedures, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,"3,144",.,.,.,.,.,.,.,"3,144"
MA08B,502,"Major, Laparoscopic or Endoscopic, Upper Genital Tract Procedures, with CC Score 0-1","1,714","2,041",.,.,.,"1,859",.,.,.,.,"3,013",.,.,.,.,.,.,.,"2,669"
MA09Z,502,"Intermediate, Laparoscopic or Endoscopic, Upper Genital Tract Procedures","1,811","1,675",.,.,"2,362","1,498","1,865",.,.,.,"2,447",.,.,.,.,.,"1,940",.,"2,022"
MA10Z,502,"Minor, Laparoscopic or Endoscopic, Upper Genital Tract Procedures","1,600","1,874",.,"1,155","1,816","1,274","1,551",.,.,"1,285","1,502",.,.,.,"1,093",.,"1,196",.,"1,458"
MA11Z,502,Intermediate Open Upper Genital Tract Procedures,.,"2,225",.,"2,773",.,"1,569",.,.,.,.,"1,494",.,.,.,"1,214",.,.,.,"1,971"
MA12Z,502,Resection or Ablation Procedures for Intra-Uterine Lesions,"1,311","2,041",.,"1,479","2,176","1,145","1,216",.,.,"1,432","1,421","2,111",.,769,"1,277","1,008","1,467",.,"1,504"
MA17C,502,"Dilation and Evacuation, less than 14 weeks gestation",.,911,.,.,.,.,"1,251",.,.,"1,258",.,.,.,.,721,.,.,.,"1,198"
MA17D,502,"Dilation and Evacuation, 14 to 20 weeks gestation",.,893,.,.,.,.,.,.,.,"1,258",.,.,.,.,.,.,.,.,"1,075"
MA18C,502,"Medical Termination of Pregnancy, less than 14 weeks gestation",.,.,.,.,.,.,.,.,.,"1,285",.,.,.,.,.,.,.,.,"1,285"
MA18D,502,"Medical Termination of Pregnancy, 14 to 20 weeks gestation",.,440,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,440
MA19A,502,"Vacuum Aspiration with Cannula, less than 14 weeks gestation",.,966,.,.,837,.,"1,163",.,.,"1,259",.,.,.,.,.,.,"1,151",.,"1,048"
MA19B,502,"Vacuum Aspiration with Cannula, 14 to 20 weeks gestation",.,977,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,977
MA22Z,100,Minor Lower Genital Tract Procedures,465,789,.,.,.,.,811,657,.,.,.,.,.,846,.,.,733,.,735
MA22Z,120,Minor Lower Genital Tract Procedures,.,.,.,.,.,.,852,.,.,.,.,.,.,.,.,.,.,.,852
MA22Z,160,Minor Lower Genital Tract Procedures,.,.,.,.,.,.,.,.,.,.,.,.,"1,695",.,.,.,.,.,"1,695"
MA22Z,171,Minor Lower Genital Tract Procedures,.,.,.,.,.,.,.,.,.,.,.,.,"1,151",.,.,.,.,.,"1,151"
MA22Z,502,Minor Lower Genital Tract Procedures,"1,305","1,805",.,892,"2,004",984,"1,087",.,.,"1,306","1,232","1,975",.,846,972,942,"1,163",.,"1,333"
MA23Z,100,Minimal Lower Genital Tract Procedures,.,.,.,.,663,.,.,.,.,.,.,.,.,.,.,568,.,.,615
MA23Z,171,Minimal Lower Genital Tract Procedures,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,950,.,950
MA23Z,330,Minimal Lower Genital Tract Procedures,.,.,.,.,204,.,.,.,.,.,.,.,.,.,.,.,.,.,204
MA23Z,502,Minimal Lower Genital Tract Procedures,"1,110","1,618",.,686,"1,338","1,034","1,113",.,.,"1,200","1,163","1,991",.,691,870,891,"1,161",.,"1,148"
MA24Z,502,Minor Upper Genital Tract Procedures,"1,651","1,661",.,"1,707","1,526","1,231","1,366",.,.,"1,227","1,825",.,.,633,918,612,.,.,"1,477"
MA25Z,100,Minimal Upper Genital Tract Procedures,.,.,.,.,.,998,.,.,.,.,.,.,.,.,.,.,.,.,998
MA25Z,502,Minimal Upper Genital Tract Procedures,"1,034","1,379",.,467,"1,464",967,999,.,.,"1,113",839,480,.,402,863,754,"1,092",.,979
MA27Z,370,"Minor, Upper or Lower Genital Tract Procedures for Malignancy",.,.,.,108,.,.,.,.,.,.,.,.,.,.,.,.,.,.,108
MA27Z,502,"Minor, Upper or Lower Genital Tract Procedures for Malignancy","1,452","1,779",.,"2,183",778,"1,089","1,215",.,.,"1,283",983,.,.,.,.,769,"1,467",.,"1,319"
MA27Z,800,"Minor, Upper or Lower Genital Tract Procedures for Malignancy",.,.,.,161,.,.,.,.,.,.,.,.,.,.,.,.,.,.,161
MA28Z,502,"Complex, Laparoscopic or Endoscopic, Upper Genital Tract Procedures",.,.,.,.,.,.,.,.,.,.,"3,216",.,.,.,.,.,.,.,"3,216"
MA29Z,502,Major Female Pelvic Peritoneum Adhesion Procedures,"2,014","2,110",.,"2,829","2,192",.,.,.,.,.,"2,326",.,.,.,"1,214",.,.,.,"2,103"
MA30Z,502,Intermediate Female Pelvic Peritoneum Adhesion Procedures,"2,138","1,942",.,.,"2,161","1,586",911,.,.,"1,285","2,005",.,.,.,849,.,.,.,"1,890"
MA31Z,101,Diagnostic Hysteroscopy,.,.,.,.,.,.,.,.,.,.,.,.,.,680,.,.,.,.,680
MA31Z,502,Diagnostic Hysteroscopy,"1,191","1,810",.,"1,406","1,645","1,043","1,154",.,.,"1,320","1,333","1,996",.,668,831,665,"1,230",.,"1,239"
MA32Z,502,Diagnostic Hysteroscopy with Biopsy,"1,191","1,652",.,"1,118","1,576","1,062","1,114",.,.,"1,219","1,373","2,031",.,679,831,920,"1,173",.,"1,200"
MA33Z,502,Diagnostic Hysteroscopy with Biopsy and Implantation of Intrauterine Device,"1,191","1,807",.,"1,050","1,462","1,081","1,083",.,.,"1,213","1,505","2,019",.,619,831,925,"1,138",.,"1,357"
MA34Z,502,Diagnostic Hysteroscopy with Implantation of Intrauterine Device,"1,191","1,724",.,"1,255","1,735",999,"1,126",.,.,"1,320","1,436","2,145",.,748,831,665,.,.,"1,196"
MA35Z,502,Implantation of Intrauterine Device,982,"1,561",.,483,"1,447",908,941,.,.,"1,196","1,594","1,800",.,612,771,769,"1,072",.,"1,163"
MA36Z,502,Transvaginal Ultrasound,.,440,.,.,.,.,.,.,.,"1,285","1,162",.,.,.,.,560,.,.,"1,034"
MA38Z,171,Diagnostic Colposcopy,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,950,.,950
MA38Z,502,Diagnostic Colposcopy,.,"1,131",.,.,.,"1,305",.,.,.,"1,285",.,.,.,.,940,.,.,.,"1,144"
MA39Z,502,Diagnostic Colposcopy with Biopsy,.,.,.,.,.,.,.,.,.,"1,285",.,.,.,.,.,.,.,.,"1,285"
MA40Z,502,Therapeutic Colposcopy,.,.,.,.,.,.,.,.,.,"1,285",789,.,.,.,.,.,.,.,"1,120"
MB05J,370,"Malignant Gynaecological Disorders without Interventions, with CC Score 4-6",.,.,.,108,.,.,.,.,.,.,.,.,.,.,.,.,.,.,108
MB05J,800,"Malignant Gynaecological Disorders without Interventions, with CC Score 4-6",.,.,.,137,.,.,.,.,.,.,.,.,.,.,.,.,.,.,137
MB05K,370,"Malignant Gynaecological Disorders without Interventions, with CC Score 2-3",.,.,.,132,.,.,.,.,.,.,.,.,.,.,.,.,.,.,132
MB05K,800,"Malignant Gynaecological Disorders without Interventions, with CC Score 2-3",.,.,.,200,.,.,.,.,.,.,.,.,.,.,.,.,.,.,200
MB05L,300,"Malignant Gynaecological Disorders without Interventions, with CC Score 0-1",251,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,251
MB05L,370,"Malignant Gynaecological Disorders without Interventions, with CC Score 0-1",.,.,.,187,.,.,.,.,.,.,.,.,.,.,.,.,.,.,187
MB05L,800,"Malignant Gynaecological Disorders without Interventions, with CC Score 0-1",.,.,.,161,.,.,.,.,.,.,.,.,.,.,.,.,.,.,161
MB08B,502,"Threatened or Spontaneous Miscarriage, without Interventions",.,440,.,.,.,.,.,.,.,947,.,.,.,.,.,.,757,.,831
MB09C,502,"Non-Malignant Gynaecological Disorders with Interventions, with CC Score 0-2",.,.,.,.,.,613,.,.,.,.,.,.,.,.,.,.,.,.,613
MB09E,101,"Non-Malignant Gynaecological Disorders without Interventions, with CC Score 3-5",.,.,.,175,.,.,.,.,.,.,.,.,.,.,.,.,.,.,175
MB09F,191,"Non-Malignant Gynaecological Disorders without Interventions, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,771,.,.,.,.,.,391,.,518
MB09F,300,"Non-Malignant Gynaecological Disorders without Interventions, with CC Score 0-2",.,.,.,.,.,.,454,.,.,.,.,.,.,.,.,.,.,.,454
MB09F,303,"Non-Malignant Gynaecological Disorders without Interventions, with CC Score 0-2",.,.,.,127,.,.,.,.,.,.,.,.,.,.,.,.,.,.,127
MB09F,502,"Non-Malignant Gynaecological Disorders without Interventions, with CC Score 0-2",772,854,.,75,"2,312",700,720,.,.,.,575,480,.,.,566,635,"1,196",.,665
MC06Z,502,Collection of Sperm,.,.,.,638,.,.,.,.,.,.,.,.,.,.,.,.,.,.,638
NZ17B,501,"Ante-Natal False Labour, including Premature Rupture of Membranes, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,380,.,.,.,.,.,380
NZ18B,303,Ante-Natal Complex Disorders with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,525,.,525
NZ18B,400,Ante-Natal Complex Disorders with CC Score 0-1,.,.,.,.,.,371,.,.,.,.,.,.,.,.,.,.,.,.,371
NZ18B,501,Ante-Natal Complex Disorders with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,380,.,.,.,.,.,380
