HRG Code,HRG Label,Altnagelvin,Antrim,Banbridge,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Mater,Mid Ulster,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Whiteabbey,Northern Ireland Total
PX55Z,Paediatric Respite Care,"3,052",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,052"
PX56A,"Paediatric Admission for Unexplained Symptoms, with CC Score 1+",262,.,292,.,.,.,.,.,.,.,.,.,485,.,.,.,.,.,"1,038"
PX56B,"Paediatric Admission for Unexplained Symptoms, with CC Score 0",773,.,.,.,.,.,.,.,.,.,.,.,492,"2,874",.,.,.,.,"4,139"
PX57A,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,.,"1,631",.,.,.,"4,317",.,"5,948"
PX57B,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3",566,.,.,.,.,"1,697",.,.,320,.,.,.,"11,710","4,023",.,.,"40,465",.,"58,783"
PX57C,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0","21,279",.,.,"1,398",.,"7,637","1,308",.,320,.,.,.,"18,206","14,369",.,.,"63,204",.,"127,720"
SA01G,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 8+",.,249,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,249
SA01J,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 2-4",.,405,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,405
SA01K,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 0-1",.,.,.,"4,882",.,.,.,.,.,.,.,.,.,.,.,.,525,.,"5,407"
SA02H,Coagulation Defect with CC Score 2-4,.,.,.,708,.,.,.,.,.,.,.,.,.,.,.,.,.,.,708
SA02J,Coagulation Defect with CC Score 0-1,"8,000",.,.,"31,468",.,.,.,.,.,.,.,.,"10,180",.,.,.,.,.,"49,647"
SA03G,Haemolytic Anaemia with CC Score 3+,.,"1,620",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,099",.,"3,720"
SA03H,Haemolytic Anaemia with CC Score 0-2,829,"10,938",.,"4,607",.,"1,977",.,.,.,.,.,.,.,.,.,.,525,.,"18,875"
SA04H,Iron Deficiency Anaemia with CC Score 10-13,.,.,.,.,.,.,.,.,320,.,.,.,.,.,.,.,712,.,"1,032"
SA04J,Iron Deficiency Anaemia with CC Score 6-9,251,.,.,.,.,.,454,.,.,"1,256",.,.,.,.,.,.,"3,773",270,"6,005"
SA04K,Iron Deficiency Anaemia with CC Score 2-5,"1,256","4,361",.,112,.,"3,689","8,284",.,640,"5,860",135,.,.,217,.,.,"10,701",460,"35,717"
SA04L,Iron Deficiency Anaemia with CC Score 0-1,"30,172","16,363",.,"9,013",.,"11,254","11,790",.,640,"16,744",554,.,"1,729",193,"1,310","2,019","30,983",.,"132,765"
SA05J,Megaloblastic Anaemia with CC Score 0-3,"1,003",.,.,.,.,.,.,.,.,.,.,.,110,.,.,.,525,.,"1,638"
SA06H,Myelodysplastic Syndrome with CC Score 5-7,.,.,.,.,.,"3,953",.,.,.,.,.,.,.,.,.,.,"1,575",.,"5,528"
SA06J,Myelodysplastic Syndrome with CC Score 2-4,.,"3,241",.,"21,428",.,"1,977",.,.,.,.,.,.,.,.,.,.,"11,547",.,"38,192"
SA06K,Myelodysplastic Syndrome with CC Score 0-1,"17,289","71,703",.,"34,336",.,"1,977",.,.,.,.,.,.,.,.,.,.,"12,596",.,"137,901"
SA07H,Myeloproliferative Disorder with CC Score 4-6,.,"3,646",.,.,.,"1,318",.,.,.,.,.,.,.,.,.,.,.,.,"4,964"
SA07J,Myeloproliferative Disorder with CC Score 0-3,"17,497","68,838",.,"8,954",.,"81,696",.,.,.,.,.,.,.,.,.,.,"54,018",.,"231,001"
SA08G,"Other Haematological or Splenic Disorders, with CC Score 6+",.,.,.,108,.,.,328,.,.,.,.,.,.,.,.,.,.,.,436
SA08H,"Other Haematological or Splenic Disorders, with CC Score 3-5",.,.,.,.,.,659,.,.,.,.,.,.,.,.,.,.,712,.,"1,371"
SA08J,"Other Haematological or Splenic Disorders, with CC Score 0-2","3,187","2,982",.,"10,714",.,.,.,.,.,.,.,.,.,.,.,.,873,.,"17,757"
SA09G,Other Red Blood Cell Disorders with CC Score 14+,.,.,.,.,.,.,454,.,.,.,.,.,.,.,.,.,.,.,454
SA09H,Other Red Blood Cell Disorders with CC Score 10-13,.,.,.,.,.,.,454,.,.,.,.,.,.,.,.,.,.,.,454
SA09J,Other Red Blood Cell Disorders with CC Score 6-9,.,.,.,.,.,.,"1,319",.,.,.,.,.,.,.,.,.,"5,102",721,"7,142"
SA09K,Other Red Blood Cell Disorders with CC Score 2-5,829,764,.,"1,224",.,516,"3,612",.,.,837,135,.,"2,416",.,.,339,"10,335","1,012","22,020"
SA09L,Other Red Blood Cell Disorders with CC Score 0-1,"10,853","2,836",.,"1,765",.,"6,036","9,238",.,.,"2,512",.,.,"1,304",.,"1,704","1,460","41,017",.,"78,724"
SA11Z,Thalassaemia,.,.,.,.,.,.,"5,267",.,.,.,.,.,.,.,.,.,525,.,"5,792"
SA12H,Thrombocytopenia with CC Score 5-7,.,.,.,"1,548",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,548"
SA12J,Thrombocytopenia with CC Score 2-4,.,"4,051",.,112,.,659,.,.,.,.,.,.,.,.,655,.,.,.,"5,477"
SA12K,Thrombocytopenia with CC Score 0-1,"24,696","49,018",.,"26,302",.,"21,083",454,.,.,.,.,.,.,.,.,.,"4,199",.,"125,752"
SA13A,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over","159,549","39,965",.,"1,243,832",.,"395,940","107,678",.,.,"7,535",132,.,"1,107,820",.,706,.,"286,930",.,"3,350,087"
SA13B,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 18 years and under",676,.,.,"23,321",.,.,.,.,.,.,.,.,"134,754",.,.,.,.,.,"158,751"
SA14Z,"Plasma Exchanges, 2 to 9",.,.,.,502,.,537,.,.,.,.,.,.,.,.,.,.,.,.,"1,039"
SA17G,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 3+",.,.,.,"4,683",.,.,454,.,.,.,.,.,.,.,.,.,.,.,"5,137"
SA17H,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 0-2",.,"4,051",.,"8,337",.,"19,086",.,.,.,.,.,.,.,.,.,"4,812",.,.,"36,285"
SA24J,Acute Lymphoblastic Leukaemia with CC Score 0-1,329,.,.,"4,599",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,928"
SA25K,Acute Myeloid Leukaemia with CC Score 4-5,.,.,.,149,.,.,.,.,.,.,.,.,.,.,.,.,"1,050",.,"1,199"
SA25L,Acute Myeloid Leukaemia with CC Score 2-3,.,.,.,298,.,.,.,.,.,.,.,.,.,.,.,.,"1,050",.,"1,348"
SA25M,Acute Myeloid Leukaemia with CC Score 0-1,658,.,.,"10,445",.,.,454,.,.,.,.,.,.,.,.,.,.,.,"11,557"
SA30C,Plasma Cell Disorders with CC Score 5-7,.,"1,620",.,.,.,"1,318",.,.,.,.,.,.,.,.,.,.,"1,050",.,"3,988"
SA30D,Plasma Cell Disorders with CC Score 2-4,.,"4,051",.,"6,430",.,"23,059",.,.,.,.,.,.,.,.,.,.,"56,158",.,"89,699"
SA30E,Plasma Cell Disorders with CC Score 0-1,"57,695","32,813",.,"673,161",.,"116,615",.,.,.,.,.,.,.,.,.,"8,019","114,941",.,"1,003,244"
SA31B,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 10-14",.,.,.,.,.,"3,294",.,.,.,.,.,.,.,.,.,.,.,.,"3,294"
SA31C,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 6-9",.,.,.,.,.,"1,977",.,.,.,.,.,.,.,.,.,.,.,.,"1,977"
SA31D,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 4-5",.,.,.,.,.,.,454,.,.,.,.,.,.,.,.,.,"8,397",.,"8,852"
SA31E,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 2-3",.,"1,215",.,"1,345",.,"5,271",.,.,.,.,.,.,.,.,.,.,"14,171",.,"22,002"
SA31F,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1","5,987","7,292",.,"75,201",.,"30,965",770,.,.,.,.,.,.,.,.,.,"9,972",.,"130,187"
SA32B,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 5-6",.,.,.,298,.,.,.,.,.,.,.,.,.,.,.,.,.,.,298
SA32C,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 3-4",553,.,.,"3,974",.,.,.,.,.,.,.,.,.,.,.,.,"1,050",.,"5,577"
SA32D,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 0-2","20,999","6,482",.,"71,147",.,"32,283",.,.,.,.,.,.,.,.,.,.,"9,447",.,"140,358"
SA33Z,Diagnostic Bone Marrow Extraction,"38,024","49,828",.,"63,659",.,"81,258",137,.,320,.,.,.,"32,787",.,.,.,"52,484",.,"318,497"
SA34Z,Peripheral Blood Stem Cell Harvest,.,.,.,"43,464",.,.,.,.,.,.,.,.,"1,516",.,.,.,.,.,"44,980"
SA35B,Agranulocytosis with CC Score 9-12,.,.,.,108,.,.,.,.,.,.,.,.,.,.,.,.,.,.,108
SA35D,Agranulocytosis with CC Score 2-4,.,761,.,325,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,086"
SA35E,Agranulocytosis with CC Score 0-1,.,.,.,108,.,.,.,.,.,.,.,.,.,.,.,.,"2,099",.,"2,208"
SA37Z,Sickle Cell Anaemia without Crisis,.,.,.,101,.,.,.,.,.,.,.,.,.,.,.,.,.,.,101
UZ01Z,Data Invalid for Grouping,"30,980","5,273",292,"267,825","10,912","61,851","10,897",.,"24,846",.,"37,640",.,"87,988","2,508","26,205","5,554","1,050",792,"574,612"
WH01D,"Transplant Failure and Rejection, without Interventions, with CC Score 0-1",.,.,.,"4,519",.,.,"1,839",.,.,.,.,.,.,.,.,.,.,.,"6,358"
WH03B,Toxic Effect of Other Substance with CC Score 0-1,259,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,799,.,"1,059"
WH05Z,Allergy or Adverse Allergic Reaction,.,.,.,.,.,222,.,.,.,.,.,.,.,.,.,.,652,.,875
WH07G,"Infections or Other Complications of Procedures, without Interventions, with CC Score 0-1",611,.,.,"1,675",.,516,454,.,.,.,.,.,105,.,698,.,.,.,"4,059"
WH08A,Unspecified Pain with CC Score 1+,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,701",.,.,.,.,"2,701"
WH08B,Unspecified Pain with CC Score 0,.,.,.,177,"1,836",.,454,.,.,.,.,.,.,"14,325",.,.,.,.,"16,793"
WH09F,"Tendency to Fall, Senility or Other Conditions Affecting Cognitive Functions, without Interventions, with CC Score 2-3",.,.,.,502,.,.,.,.,.,.,.,.,.,.,.,.,979,.,"1,481"
WH09G,"Tendency to Fall, Senility or Other Conditions Affecting Cognitive Functions, without Interventions, with CC Score 0-1",.,.,.,.,.,659,454,.,.,581,.,.,.,.,.,.,.,.,"1,694"
WH10B,Unspecified Oedema with CC Score 0-1,.,.,.,.,.,878,920,.,.,.,.,.,.,.,.,.,"1,050",.,"2,847"
WH13B,"Abnormal Findings without Diagnosis, without Interventions, with CC Score 1+",.,.,.,.,.,.,454,.,.,.,.,.,.,.,.,.,.,.,454
WH13C,"Abnormal Findings without Diagnosis, without Interventions, with CC Score 0",414,"1,498",.,"1,354","1,176","1,910","7,691",.,.,.,.,.,220,.,666,.,"2,224",270,"17,423"
WH14D,"Other or Unspecified Neoplasm, without Interventions, with CC Score 0-1","1,284",.,.,"4,066",.,516,.,.,.,.,554,.,"1,938",.,.,.,.,.,"8,358"
WH15Z,"Special Screening, Examinations or Other Genetic Disorders",982,.,.,"1,335","5,888",884,"8,042",.,.,.,"2,110","2,156","32,315",193,"1,779","4,557","75,519",252,"136,012"
WH16A,"Observation or Counselling, with CC Score 1+",.,.,.,"2,990",.,278,.,.,.,.,.,.,.,.,.,.,.,.,"3,268"
WH16B,"Observation or Counselling, with CC Score 0",921,"2,071",.,"36,762","1,988","1,859","2,506",349,.,.,.,.,"1,948",100,.,.,"4,320",.,"52,823"
WH17B,"Admission Related to Social Factors without Interventions, with CC Score 1+",.,.,.,.,.,.,454,.,.,.,.,.,.,.,.,.,.,.,454
WH17C,"Admission Related to Social Factors without Interventions, with CC Score 0",.,.,.,.,.,730,"2,726",.,.,581,.,.,.,.,.,.,749,.,"4,786"
WH18B,"Admission Related to the, Fitting, Adjustment or Management of Device, without Interventions",226,.,.,"14,918",215,794,.,.,.,.,.,.,730,.,.,.,.,.,"16,883"
WH19Z,Potential Health Hazard Related to Communicable Diseases,518,.,.,.,.,.,.,.,.,419,.,.,.,.,.,.,.,.,937
WH50A,"Procedure Not Carried Out, for Medical or Patient Reasons","53,944","309,128","8,163","70,968","39,266","57,355","24,622","9,544","15,110","41,036","34,355","6,947","70,879","9,817","72,976","50,121","284,151","30,538","1,188,920"
WH50B,"Procedure Not Carried Out, for Other or Unspecified Reasons","92,459","79,042","23,907","63,720","74,479","219,791","46,768","25,818","21,815","45,436","41,879","5,415","139,325","33,151","59,790","45,282","222,032","9,127","1,249,235"
WH52B,"Follow-Up Examination for Malignant Neoplasm, without Interventions",.,.,.,"4,320",561,"1,033","5,955",.,.,815,554,.,"3,823",.,.,860,"2,856",.,"20,776"
WH53B,"Follow-Up Examination for Other Conditions, without Interventions","1,788","1,246",.,"9,943",346,"4,844","1,420",.,.,.,267,.,"17,153",386,"1,653",.,392,"2,562","41,999"
WH54A,Procedures on the Lymphatic System with CC Score 1+,.,.,.,"3,912",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,912"
WH54B,Procedures on the Lymphatic System with CC Score 0,"1,071",346,.,"17,549",.,"4,077",.,.,.,.,.,.,"5,302",.,681,.,.,.,"29,026"
WJ02E,"Major Infectious Diseases without Interventions, with CC Score 0-2",.,.,.,149,.,.,.,.,.,.,.,.,.,.,.,.,266,.,415
WJ03E,"Standard Infectious Diseases without Interventions, with CC Score 4-6",.,.,.,"2,008",.,"1,316",.,.,.,.,.,.,.,.,.,.,.,.,"3,324"
WJ03F,"Standard Infectious Diseases without Interventions, with CC Score 2-3",321,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,321
WJ03G,"Standard Infectious Diseases without Interventions, with CC Score 0-1",.,.,.,.,.,.,399,.,.,.,.,.,.,.,.,.,136,.,535
WJ04Z,Genito-Urinary Medicine (GUM) Infections,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,266,.,266
WJ06G,"Sepsis without Interventions, with CC Score 9+",.,.,.,502,.,.,.,.,.,.,.,.,.,.,.,.,.,.,502
WJ06H,"Sepsis without Interventions, with CC Score 5-8",.,"2,597",.,"2,913",.,294,.,.,.,.,.,.,.,.,.,.,"1,957",.,"7,762"
WJ06J,"Sepsis without Interventions, with CC Score 0-4",.,"4,516",.,108,.,.,.,.,.,.,.,.,.,.,.,.,"2,096",.,"6,721"
WJ07D,"Fever of Unknown Origin without Interventions, with CC Score 0-3",.,"3,448",.,985,.,.,.,.,.,.,.,.,.,.,.,.,"1,571",.,"6,004"
WJ11Z,Other Disorders of Immunity,"22,375",405,.,"8,868",.,659,.,.,.,.,.,.,"15,218",.,.,.,"3,149",.,"50,674"
YA01Z,"Percutaneous Transluminal Embolisation of, Single Giant or Three or more Other, Intracranial or Extracranial Aneurysms",.,.,.,.,.,.,.,.,.,.,.,.,"9,237",.,.,.,.,.,"9,237"
YA10Z,"Percutaneous Transluminal Angioplasty, including Stenting, of Intracranial or Extracranial Blood Vessel",.,.,.,"2,893",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,893"
YA11Z,"Percutaneous Transluminal Arteriography, of Intracranial or Extracranial Blood Vessel",.,.,.,"2,689",.,.,.,.,.,.,.,.,"257,726",.,.,.,.,.,"260,415"
YD01Z,Percutaneous Ablation of Lesion of Respiratory Tract,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,749,.,749
YD02Z,Percutaneous Biopsy of Lesion of Pleura,.,.,.,.,.,490,.,.,.,.,345,.,.,.,.,.,.,.,835
YD03Z,"Percutaneous Biopsy of Lesion of, Lung or Mediastinum",.,480,.,"10,024","3,751","3,863","2,949",.,.,581,"4,222",.,"22,167",.,"12,064",.,"25,571",.,"85,672"
YD04Z,Percutaneous Drainage of Pleural Cavity,.,.,.,.,.,"5,280",563,.,.,.,.,.,"5,050",.,.,.,"6,512",.,"17,405"
YD05Z,Percutaneous Aspiration of Pleural Cavity,251,.,.,"2,689",822,"3,242","12,163",.,.,"2,322",.,.,"10,096",.,.,.,"14,568",.,"46,152"
YF01A,"Radiological Insertion of Gastrostomy Tube, 19 years and over",.,.,.,"2,967",.,"1,442",.,.,.,.,.,.,.,.,.,.,"2,402",.,"6,811"
YF01B,"Radiological Insertion of Gastrostomy Tube, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"1,785",.,.,.,.,.,"1,785"
YF02Z,"Radiological Insertion of, Gastrojejunostomy or Jejunostomy Tube",.,.,.,.,.,.,.,.,.,.,.,.,"1,809",.,.,.,.,.,"1,809"
YF04C,"Percutaneous Single Drainage of Abdominal Abscess, with CC Score 0-1",.,.,.,415,.,"3,884",.,.,.,.,.,.,.,.,"1,400",.,.,.,"5,699"
YG01B,"Percutaneous Ablation of Lesion of, Liver or Pancreas, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,"3,012",.,.,.,.,.,"3,012"
YG02Z,"Percutaneous Insertion of Multiple Stents, into Hepatic or Bile Ducts",.,.,.,"2,400",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,400"
YG05B,"Percutaneous Insertion of Single Other Stent, into Hepatic or Bile Duct, With CC Score 0-3",.,.,.,"3,325",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,325"
YG06Z,Percutaneous Drainage of Hepatobiliary System,.,.,.,.,.,"1,557",.,.,.,.,.,.,.,.,.,.,.,.,"1,557"
YG07B,"Other Percutaneous Therapeutic, Hepatobiliary or Pancreatic Procedures, with CC Score 0-2",829,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,829
YG10Z,Percutaneous Transvascular Biopsy of Lesion of Liver,.,.,.,.,.,222,.,.,.,.,.,.,"2,698",.,.,.,.,.,"2,920"
YG11A,"Percutaneous Punch Biopsy of Lesion of Liver, 19 years and over",.,"4,482",.,"21,409",346,"19,787","8,801",.,.,"1,161","8,311",.,"44,828",.,"7,486",.,"9,060",.,"125,671"
YG11B,"Percutaneous Punch Biopsy of Lesion of Liver, 18 years and under",.,.,.,.,.,537,.,.,.,.,.,.,"5,658",.,.,.,.,.,"6,196"
YG12Z,"Other Percutaneous Diagnostic, Hepatobiliary or Pancreatic Procedures",.,.,.,.,.,516,.,.,.,.,.,.,.,.,.,.,.,.,516
YH03Z,Percutaneous Vertebroplasty of One Level of Spine,.,.,.,.,"2,632",.,.,.,.,.,.,.,.,.,.,.,.,.,"2,632"
YH10Z,Image Guided Biopsy of Extradural Spinal Lesion,.,.,.,.,.,.,.,.,"10,612",.,.,.,"1,595",.,"2,080",925,.,.,"15,212"
YH20Z,Percutaneous Ablation of Lesion of Bone,.,.,.,"1,111",.,.,.,.,"6,501",.,.,.,.,.,.,.,.,.,"7,613"
YH30Z,Image Guided Aspiration of Joint,"7,103",276,"25,365",.,.,"37,696","1,996",688,"38,467",.,.,.,.,"2,878","1,400","2,137","1,575",.,"119,580"
YH31Z,Image Guided Biopsy of Lesion of Bone,.,"1,156",.,"1,312",.,881,.,.,"14,164",.,.,.,"2,583",.,.,.,"3,220",.,"23,316"
YH32Z,"Image Guided Biopsy of, Lesion of Muscle or Connective Tissue","4,063",.,.,396,"1,208","4,272",.,.,"10,121",.,.,574,"7,758","3,422",.,.,"1,854",.,"33,668"
YJ02Z,Unilateral Core Needle Biopsy of Lesion of Breast,611,"1,648",.,"2,343",.,"6,714",.,.,.,.,.,"1,943",.,.,.,.,"1,348",.,"14,606"
YJ04Z,Core Needle Biopsy of Axillary Lymph Nodes,"6,069","4,372",.,"9,718","1,514","8,451","1,374",.,.,"1,521","1,567",.,701,.,"2,779","1,123","1,697",.,"40,886"
YJ08Z,Fine Needle Aspiration Cytology of Axillary Lymph Nodes,.,.,.,.,.,.,.,.,.,.,.,.,"1,102",.,.,.,.,.,"1,102"
YJ10Z,Wire Guided Biopsy of Lesion of Breast,.,"1,163",.,"6,711",.,"3,392",.,.,.,.,.,.,.,.,.,.,"1,854",.,"13,120"
YL02Z,"Percutaneous, Microwave or Radiofrequency Ablation, of Lesion of Kidney",.,.,.,175,.,.,.,.,.,.,.,.,.,.,.,.,.,.,175
YL10Z,"Bilateral or Multiple, Percutaneous Insertion of, Ureteric Stent or Nephrostomy","1,415",.,.,"8,860",.,436,.,.,.,.,.,.,.,.,.,.,.,.,"10,711"
YL11Z,"Unilateral, Percutaneous Insertion of, Ureteric Stent or Nephrostomy","7,073",.,.,"28,776","2,077","2,618",.,.,.,.,.,.,.,.,.,.,"1,753",.,"42,298"
YL12Z,"Percutaneous, Attention to or Removal of, Ureteric Stent or Nephrostomy",.,.,.,"15,201",423,.,.,.,.,.,.,.,.,.,.,.,.,.,"15,624"
YL20A,"Percutaneous Needle Biopsy of Lesion of Kidney, 19 years and over",.,.,.,"42,493",215,"3,928","14,713",.,.,.,.,.,.,.,.,.,.,.,"61,348"
YL20B,"Percutaneous Needle Biopsy of Lesion of Kidney, 18 years and under",.,.,.,723,.,436,920,.,.,.,.,.,.,.,.,.,.,.,"2,079"
YQ05B,"Single Open Procedure, on Aorta or Abdominal Blood Vessel, with CC Score 0-3",.,.,.,253,.,.,.,.,.,.,.,.,"1,631",.,.,.,.,.,"1,884"
YQ14Z,"Open Treatment of, Primary or Recurrent, Bilateral Varicose Veins","3,143",950,.,.,"44,257","11,667","1,181","13,499",.,"23,188",.,.,"11,419","1,630","3,150","1,355","1,536",.,"116,975"
YQ15Z,Open Treatment of Recurrent Unilateral Varicose Veins,"4,191",.,.,.,"8,983",.,.,.,.,"7,032",.,.,980,.,.,.,.,.,"21,186"
YQ16Z,Open Treatment of Primary Unilateral Varicose Veins,"8,381","3,925",.,.,"111,911","118,000",.,"8,541",.,"57,970",.,.,"21,562","16,702","50,290","27,877","3,999",.,"429,157"
YQ22B,Amputation of Single Limb with CC Score 0-9,.,.,.,.,.,.,.,.,.,.,.,.,"1,315",.,.,.,.,.,"1,315"
YQ23B,"Multiple, Amputation Stump or Partial Foot Amputation Procedures, for Diabetes or Arterial Disease, with CC Score 0-7",.,.,.,.,.,.,.,.,"1,160",.,.,.,.,.,.,.,.,.,"1,160"
YQ26C,"Single, Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with CC Score 0-4","1,984",.,.,.,.,"2,113",.,"1,785",767,.,.,.,"2,106",.,.,.,"11,021",.,"19,775"
YQ31A,Single Open Procedure on Carotid Artery with CC Score 5+,.,.,.,.,.,.,920,.,.,.,.,.,.,.,.,.,.,.,920
YQ31B,Single Open Procedure on Carotid Artery with CC Score 0-4,.,.,.,.,.,692,.,.,.,.,.,.,.,.,.,.,.,.,692
YQ40Z,Sympathectomy,.,.,.,"1,024",.,.,.,.,.,.,.,"1,885",.,"1,229",.,.,.,.,"4,138"
YQ41A,"Open Operations, on Other or Unspecified Blood Vessels, with CC Score 2+",.,.,.,.,"2,308","1,749",920,.,.,.,.,.,.,.,.,.,.,.,"4,976"
YQ41B,"Open Operations, on Other or Unspecified Blood Vessels, with CC Score 0-1","1,658","2,089",.,.,.,"5,246",.,.,675,.,"1,029",.,"2,558","1,494",.,.,"1,054",.,"15,804"
YQ42Z,"Open Arteriovenous Fistula, Graft or Shunt Procedures","6,286",.,.,"306,388",.,"22,981","1,839",.,.,.,.,.,.,.,932,"27,765",.,.,"366,190"
YQ50A,Peripheral Vascular Disorders with CC Score 15+,.,.,.,502,.,.,.,.,.,.,.,.,.,.,.,.,.,.,502
YQ50C,Peripheral Vascular Disorders with CC Score 8-10,.,.,.,253,.,.,.,.,.,.,.,.,.,.,.,.,.,.,253
YQ50D,Peripheral Vascular Disorders with CC Score 5-7,.,276,.,"2,028",.,.,920,.,.,.,.,.,.,.,.,.,.,.,"3,223"
YQ50E,Peripheral Vascular Disorders with CC Score 2-4,.,.,.,"4,308",.,"8,845",909,.,.,.,.,.,331,.,.,639,266,.,"15,299"
YQ50F,Peripheral Vascular Disorders with CC Score 0-1,"11,387","1,571",.,"3,009",.,"43,359","24,828",.,.,.,542,.,"11,239",.,"2,097",701,"27,690",.,"126,422"
YQ51E,Deep Vein Thrombosis with CC Score 0-2,.,.,.,"1,099",.,537,.,.,.,.,.,.,.,.,.,.,652,.,"2,289"
YR04Z,Endovascular Repair of Abdominal Aortic Aneurysm,.,.,.,.,.,.,.,.,.,.,.,.,"4,864",.,.,.,.,.,"4,864"
YR10B,Percutaneous Transluminal Angioplasty of Multiple Blood Vessels with CC Score 3-5,.,.,.,"1,039",.,.,.,.,.,.,.,.,"3,369",.,.,.,.,.,"4,409"
YR10C,Percutaneous Transluminal Angioplasty of Multiple Blood Vessels with CC Score 0-2,.,.,.,.,.,.,.,.,.,.,.,.,"3,824",.,.,.,.,.,"3,824"
YR11A,Percutaneous Transluminal Angioplasty of Single Blood Vessel with CC Score 9+,.,.,.,"2,718",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,718"
YR11B,Percutaneous Transluminal Angioplasty of Single Blood Vessel with CC Score 6-8,.,.,.,"8,686",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"8,686"
YR11C,Percutaneous Transluminal Angioplasty of Single Blood Vessel with CC Score 3-5,.,.,.,"58,951",.,.,.,.,.,.,.,.,"2,633",.,.,.,.,.,"61,584"
YR11D,Percutaneous Transluminal Angioplasty of Single Blood Vessel with CC Score 0-2,.,.,.,"63,658",.,516,.,.,.,.,.,.,"40,347",.,.,.,.,.,"104,521"
YR12Z,Percutaneous Transluminal Angioplasty with Insertion of Stent Graft into Peripheral Blood Vessel,.,.,.,"2,671",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,671"
YR13Z,"Percutaneous Transluminal Angioplasty with Insertion of, Drug-Eluting, Coated or Embolic Protection Stent, into Peripheral Blood Vessel",.,.,.,"63,967",.,.,.,.,.,.,.,.,"13,092",.,.,.,.,.,"77,058"
YR14A,"Percutaneous Transluminal Angioplasty with Insertion of Multiple Metal Stents into Peripheral Blood Vessels, with CC Score 3+",.,.,.,"21,518",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"21,518"
YR14B,"Percutaneous Transluminal Angioplasty with Insertion of Multiple Metal Stents into Peripheral Blood Vessels, with CC Score 0-2",.,.,.,"30,950",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"30,950"
YR15A,"Percutaneous Transluminal Angioplasty with Insertion of Single Metal Stent into Peripheral Blood Vessel, with CC Score 6+",.,.,.,"2,645",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,645"
YR15B,"Percutaneous Transluminal Angioplasty with Insertion of Single Metal Stent into Peripheral Blood Vessel, with CC Score 3-5",.,.,.,"79,206",.,516,.,.,.,.,.,.,.,.,.,.,.,.,"79,722"
