HRG,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Mid Ulster,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Northern Ireland Total
LB15E,"Minor Bladder Procedures, 19 years and over","24,888","11,144","33,430","13,330","19,253","6,822","1,864",.,"5,465",.,"1,638",.,.,407,"7,426",.,"30,856","156,524"
LB16D,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 7+",.,.,.,.,.,.,.,.,.,.,.,.,.,.,502,.,.,502
LB16G,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 8+",457,"1,626",499,.,689,.,.,.,.,.,387,.,.,.,"1,004",.,"3,898","8,560"
LB16H,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 5-7","1,333","1,626","1,711","4,142",327,301,528,.,.,.,388,.,"2,198",.,647,.,"2,953","16,154"
LB16J,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 2-4","4,253","3,728","8,477","5,140","2,715","1,581",.,.,.,.,"1,560",.,"2,705",.,"1,651",.,"8,319","40,129"
LB16K,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 0-1","5,883","6,178","7,864","6,285","6,313",966,.,608,.,.,"1,084",.,"4,485",.,"1,796",552,"10,177","52,191"
LB18Z,Attention to Suprapubic Bladder Catheter,"7,560","2,102","3,994","2,947",982,"7,906",.,.,.,.,.,.,"1,635",.,"8,896",.,"4,862","40,885"
LB19E,"Ureteric or Bladder Disorders, without Interventions, with CC Score 5+","1,370",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,291",.,.,"2,661"
LB19F,"Ureteric or Bladder Disorders, without Interventions, with CC Score 2-4",457,.,"2,699",454,.,.,.,.,.,.,.,.,"1,936",.,647,.,367,"6,560"
LB19G,"Ureteric or Bladder Disorders, without Interventions, with CC Score 0-1",457,.,"2,024",.,"1,296",.,.,.,.,.,.,.,776,.,.,.,840,"5,393"
LB20E,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, without Interventions, with CC Score 7+",.,"3,958","2,176","1,111","2,855",.,528,.,376,.,.,.,386,.,.,.,"2,934","14,322"
LB20F,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, without Interventions, with CC Score 2-6","2,590","11,960","1,079","5,512","2,275","1,262",.,.,.,.,305,.,"1,814",.,.,.,"9,174","35,971"
LB20G,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, without Interventions, with CC Score 0-1","1,022","8,541","1,754","2,828","2,955","1,186",.,.,.,.,387,.,"3,091",.,.,.,752,"22,514"
LB26A,"Intermediate Endoscopic, Prostate or Bladder Neck Procedures (Male and Female), with CC Score 2+","1,617",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,617"
LB27Z,"Minor Endoscopic, Prostate or Bladder Neck Procedures (Male)",939,.,"1,552",.,"3,728",.,.,.,.,.,.,.,.,.,.,.,.,"6,218"
LB28E,"Non-Malignant Prostate Disorders without Interventions, with CC Score 6+",.,.,"2,252",.,.,.,.,.,.,.,387,.,.,.,.,.,.,"2,639"
LB28F,"Non-Malignant Prostate Disorders without Interventions, with CC Score 3-5",877,452,.,.,.,.,.,.,.,.,334,.,.,.,.,.,.,"1,663"
LB28G,"Non-Malignant Prostate Disorders without Interventions, with CC Score 0-2","1,790",407,675,657,420,.,.,.,.,.,.,.,.,.,"1,149",.,.,"5,098"
LB35C,"Scrotum, Testis or Vas Deferens Disorders, with Interventions, with CC Score 2+",.,.,"1,847",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,847"
LB35D,"Scrotum, Testis or Vas Deferens Disorders, with Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,636",.,.,"2,636"
LB35E,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 6+",.,.,"3,368",.,.,.,.,.,376,.,.,.,.,.,502,.,.,"4,246"
LB35F,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 3-5",438,"1,315","2,898",657,894,395,.,.,.,.,912,.,386,.,647,.,"1,467","10,010"
LB35G,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 1-2","6,256","1,808","5,464","4,261",420,"2,767",.,.,376,.,.,.,"1,164",.,"1,941",.,"2,064","26,521"
LB35H,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 0","12,513","12,162","14,963","6,870","5,620","2,372",.,.,.,.,525,.,"1,936",.,"7,766",.,"5,946","70,674"
LB36Z,Extracorporeal Lithotripsy,.,.,907,.,"2,426",.,.,.,.,.,.,.,.,.,.,.,.,"3,333"
LB37C,Miscellaneous Urinary Tract Findings with CC Score 5+,807,.,"1,173",.,980,.,.,.,.,.,.,.,.,.,.,.,"1,834","4,794"
LB37D,Miscellaneous Urinary Tract Findings with CC Score 2-4,"1,441",407,"1,079",.,.,.,.,.,.,.,721,.,772,.,"1,294",.,"1,119","6,833"
LB37E,Miscellaneous Urinary Tract Findings with CC Score 0-1,"1,772",.,"3,103","5,322",.,"1,013",.,.,.,.,530,.,"1,384",.,.,.,730,"13,854"
LB38F,"Unspecified Haematuria without Interventions, with CC Score 8+",877,"1,184",675,573,327,.,.,.,.,.,.,.,.,.,"1,651",.,"1,277","6,563"
LB38G,"Unspecified Haematuria without Interventions, with CC Score 4-7","4,201",407,"2,489","2,375",.,.,.,.,.,.,.,.,.,.,"1,796",.,"1,467","12,735"
LB38H,"Unspecified Haematuria without Interventions, with CC Score 0-3","13,776","5,627","20,190","7,408","5,171","2,703",.,.,752,.,"2,168",.,"4,318",.,"1,941",.,"10,508","74,562"
LB40E,"Urinary Tract Stone Disease without Interventions, with CC Score 6+","1,022",.,808,.,.,.,.,.,.,.,.,.,.,.,647,.,385,"2,862"
LB40F,"Urinary Tract Stone Disease without Interventions, with CC Score 3-5","1,935","2,552","5,532","1,230","1,166",791,.,.,.,.,525,.,"4,785",.,.,.,"1,137","19,653"
LB40G,"Urinary Tract Stone Disease without Interventions, with CC Score 0-2","33,727","88,924","42,286","27,748","41,487","16,602",.,.,"1,127",.,"10,187",.,"31,280",.,"27,681",.,"24,190","345,240"
LB42A,"Dynamic Studies of Urinary Tract, 19 years and over",.,.,.,.,939,.,.,.,.,.,.,.,.,.,.,.,.,939
LB43Z,Treatment of Erectile Dysfunction,.,.,792,.,.,.,.,.,.,.,.,.,.,.,.,.,.,792
LB47Z,Major Open Penis Procedures,.,.,"5,981",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,981"
LB52A,"Major Open, Scrotum, Testis or Vas Deferens Procedures, with CC Score 2+",.,452,.,.,"2,908",.,.,.,.,.,.,.,"4,172",.,.,.,"1,332","8,865"
LB52B,"Major Open, Scrotum, Testis or Vas Deferens Procedures, with CC Score 0-1","4,272",904,"2,169",.,"2,065",.,.,.,.,.,.,.,.,.,"3,299",.,839,"13,549"
LB53B,"Intermediate Open, Scrotum, Testis or Vas Deferens Procedures, 18 years and under","2,739","1,085","2,641",.,"6,196",.,.,.,.,.,.,.,"11,992",.,.,.,"2,588","27,242"
LB53C,"Intermediate Open, Scrotum, Testis or Vas Deferens Procedures, 19 years and over, with CC Score 1+",.,.,"2,580",.,.,.,.,.,.,.,.,.,"2,057",.,.,.,.,"4,637"
LB53D,"Intermediate Open, Scrotum, Testis or Vas Deferens Procedures, 19 years and over, with CC Score 0",.,.,"6,958","1,076","2,126",.,.,.,.,.,.,.,.,.,.,.,"1,332","11,492"
LB54A,"Minor, Scrotum, Testis or Vas Deferens Procedures, 19 years and over","7,153","18,125","25,659","5,909","9,562","15,194",.,.,.,.,"5,164",.,961,.,"16,037",.,"5,296","109,061"
LB54C,"Minor, Scrotum, Testis or Vas Deferens Procedures, between 2 and 18 years","28,119","27,429","30,157","12,091","13,173","38,230",.,.,.,.,"1,989",.,"153,491",.,"22,635",.,"10,577","337,891"
LB54D,"Minor, Scrotum, Testis or Vas Deferens Procedures, 1 year and under",.,.,.,.,.,.,.,.,.,.,.,.,"16,721",.,.,.,.,"16,721"
LB55A,"Minor or Intermediate, Urethra Procedures, 19 years and over","2,169",.,.,"2,301","1,102",.,.,.,.,360,.,.,.,.,.,.,764,"6,695"
LB55B,"Minor or Intermediate, Urethra Procedures, 18 years and under",.,.,.,.,"1,644",.,.,.,.,.,.,.,.,.,.,.,.,"1,644"
LB56A,"Minor Penis Procedures, 19 years and over","3,634","2,402","8,100",.,"1,965",745,.,.,.,.,.,.,.,.,.,.,"2,618","19,463"
LB56C,"Minor Penis Procedures, between 2 and 18 years",.,.,"2,509",969,"1,488",.,.,.,.,.,.,.,"8,254",.,"1,973",.,"1,248","16,441"
LB57D,Urethral Disorders without Interventions,438,822,.,"1,145",.,395,.,.,.,.,.,.,"1,158",.,.,.,770,"4,729"
LB58D,Penile Disorders without Interventions,"1,441",.,"3,374",573,894,.,.,.,.,.,.,.,386,.,.,.,385,"7,053"
LB60C,"Complex, Open or Laparoscopic, Kidney or Ureter Procedures, with CC Score 7+",.,.,"1,251",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,251"
LB60E,"Complex, Open or Laparoscopic, Kidney or Ureter Procedures, with CC Score 2-3",.,.,"1,591",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,591"
LB61F,"Major, Open or Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 2-3",.,.,"1,591",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,591"
LB61G,"Major, Open or Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-1",.,.,"1,591",.,"1,423",.,.,.,.,.,.,.,.,.,.,.,.,"3,014"
LB64C,"Complex Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 5+",.,.,.,.,"3,711",.,.,.,.,.,.,.,.,.,.,.,.,"3,711"
LB64E,"Complex Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-1",.,.,"10,652",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"10,652"
LB65C,"Major Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 5+",.,.,"1,645","1,365",.,.,.,.,.,.,.,.,.,.,.,.,.,"3,010"
LB65D,"Major Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 3-4",.,.,"1,525","2,958",.,.,.,.,.,.,.,.,.,.,.,.,.,"4,483"
LB65E,"Major Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-2","11,164",.,"19,114","11,180","13,917",.,.,.,.,.,.,.,.,.,.,.,.,"55,374"
LB68B,Complex Endoscopic Bladder Procedures with CC Score 0-2,.,.,"2,210",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,210"
LB72A,"Diagnostic Flexible Cystoscopy, 19 years and over","10,227",775,"12,922","7,088","2,144","4,814",.,.,583,.,.,.,.,.,.,.,"1,376","39,929"
LB72B,"Diagnostic Flexible Cystoscopy, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"2,389",.,.,.,.,"2,389"
MA04D,Intermediate Open Lower Genital Tract Procedures with CC Score 0-2,"3,329",.,"4,119","1,297","1,707",.,.,.,.,.,.,.,.,.,"3,679",.,"1,165","15,297"
MA06C,"Major, Open or Laparoscopic, Upper or Lower Genital Tract Procedures for Malignancy, with CC Score 0-1",.,.,"3,237",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,625","4,862"
MA07F,Major Open Upper Genital Tract Procedures with CC Score 3-4,.,.,.,.,939,.,.,.,.,.,.,.,.,.,.,.,"1,907","2,846"
MA07G,Major Open Upper Genital Tract Procedures with CC Score 0-2,"7,110","3,099","12,579","1,431","16,513","4,281",.,.,.,.,.,.,"1,067",.,"2,365",.,"1,301","49,746"
MA08B,"Major, Laparoscopic or Endoscopic, Upper Genital Tract Procedures, with CC Score 0-1","7,143","4,649","76,561","1,588","29,135","19,535",.,.,.,.,.,.,.,.,"2,365",.,"15,392","156,368"
MA09Z,"Intermediate, Laparoscopic or Endoscopic, Upper Genital Tract Procedures","2,169",.,"9,131",.,.,"2,057",.,.,.,.,.,.,.,.,.,.,.,"13,356"
MA10Z,"Minor, Laparoscopic or Endoscopic, Upper Genital Tract Procedures","11,070","3,334","20,696",.,"8,160","8,792",.,.,.,.,.,.,.,.,.,.,"1,453","53,506"
MA11Z,Intermediate Open Upper Genital Tract Procedures,.,.,.,.,.,.,.,.,.,.,.,.,"2,650",.,.,.,.,"2,650"
MA12Z,Resection or Ablation Procedures for Intra-Uterine Lesions,.,"1,359",.,.,"1,401",.,.,.,.,.,.,.,.,.,"2,250",.,.,"5,010"
MA17C,"Dilation and Evacuation, less than 14 weeks gestation","23,664","10,073",.,"7,942","230,143","12,859",.,.,.,.,.,.,"128,648",.,"113,351",.,"2,768","529,449"
MA17D,"Dilation and Evacuation, 14 to 20 weeks gestation","1,127",.,.,794,"4,432",.,.,.,.,.,.,.,"1,214",.,"5,805",.,.,"13,372"
MA18C,"Medical Termination of Pregnancy, less than 14 weeks gestation","14,649",.,.,794,"8,731","7,098",.,.,.,.,.,.,515,.,"2,477",.,"4,717","38,981"
MA18D,"Medical Termination of Pregnancy, 14 to 20 weeks gestation","3,360",.,.,.,"3,742","1,775",.,.,.,.,.,.,"4,117",.,"1,350",.,"3,660","18,004"
MA19A,"Vacuum Aspiration with Cannula, less than 14 weeks gestation","70,195","26,455",.,"13,193","36,203","7,627",.,.,.,.,.,.,"131,289",.,.,.,"44,089","329,051"
MA19B,"Vacuum Aspiration with Cannula, 14 to 20 weeks gestation","2,433","1,550",.,.,.,.,.,.,.,.,.,.,"1,214",.,.,.,"2,996","8,192"
MA20Z,"Medical or Surgical Termination of Pregnancy, over 20 weeks gestation","1,106","1,550",.,.,939,"1,013",.,.,.,.,.,.,"1,029",.,.,.,"1,756","7,393"
MA22Z,Minor Lower Genital Tract Procedures,"7,299","11,898","11,895","6,804","2,493","3,295",.,.,.,.,.,.,536,.,"10,810",.,"10,789","65,819"
MA23Z,Minimal Lower Genital Tract Procedures,"7,195","11,017","15,154","3,782","8,826","7,873",.,.,.,.,.,.,524,.,"5,030",.,"8,336","67,737"
MA24Z,Minor Upper Genital Tract Procedures,"11,269","6,466","2,439","51,446","88,528","120,716",.,.,.,.,.,.,"7,997",.,.,.,"2,768","291,628"
MA25Z,Minimal Upper Genital Tract Procedures,"2,165",775,507,.,"2,191",.,.,.,.,.,.,.,.,.,.,.,847,"6,485"
MA29Z,Major Female Pelvic Peritoneum Adhesion Procedures,.,.,"5,618",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,618"
MA30Z,Intermediate Female Pelvic Peritoneum Adhesion Procedures,"2,739",.,"1,772",.,.,"2,819",.,.,.,.,.,.,.,.,.,.,.,"7,330"
MA31Z,Diagnostic Hysteroscopy,.,775,.,"2,047",.,"2,113",.,.,.,.,.,.,.,.,.,.,.,"4,935"
MA32Z,Diagnostic Hysteroscopy with Biopsy,"1,306","1,251","2,764",.,.,"1,633",.,.,.,.,.,.,.,.,"5,405",.,"2,541","14,900"
MA33Z,Diagnostic Hysteroscopy with Biopsy and Implantation of Intrauterine Device,.,"1,421",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,421"
MA35Z,Implantation of Intrauterine Device,.,.,.,.,"1,228",.,.,.,.,.,.,.,.,.,.,.,.,"1,228"
MA36Z,Transvaginal Ultrasound,"29,663","15,954",.,"20,191","45,776","16,023",.,.,.,.,.,.,"4,067",.,.,.,"87,033","218,706"
MA37Z,Transvaginal Ultrasound with Biopsy,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,598","1,598"
MA38Z,Diagnostic Colposcopy,.,.,.,.,"1,381",.,.,.,.,.,.,.,.,.,.,.,.,"1,381"
MB05G,"Malignant Gynaecological Disorders without Interventions, with CC Score 10+",.,.,.,.,438,.,.,.,.,.,.,.,.,.,.,.,.,438
MB05H,"Malignant Gynaecological Disorders without Interventions, with CC Score 7-9",438,.,404,.,.,395,.,.,376,.,.,.,388,.,502,.,"1,467","3,971"
MB05J,"Malignant Gynaecological Disorders without Interventions, with CC Score 4-6",589,"1,633","6,569",.,.,.,.,.,.,.,.,.,"1,160",.,.,.,367,"10,318"
MB05K,"Malignant Gynaecological Disorders without Interventions, with CC Score 2-3",.,.,"7,101",.,"1,459",.,.,.,376,.,387,.,.,.,.,.,"2,568","11,890"
MB05L,"Malignant Gynaecological Disorders without Interventions, with CC Score 0-1",438,859,"8,867",.,.,.,.,.,376,.,.,.,386,.,502,.,455,"11,882"
MB08B,"Threatened or Spontaneous Miscarriage, without Interventions","9,417","19,409","6,823","10,658","31,173","10,820",.,.,.,.,.,.,"25,379",.,"23,643",.,"27,989","165,312"
MB09C,"Non-Malignant Gynaecological Disorders with Interventions, with CC Score 0-2","1,598",.,.,.,.,"1,775",.,.,.,.,.,.,.,.,.,.,.,"3,373"
MB09D,"Non-Malignant Gynaecological Disorders without Interventions, with CC Score 6+","1,179",.,.,794,327,.,.,.,.,.,.,.,"1,546",.,.,.,.,"3,846"
MB09E,"Non-Malignant Gynaecological Disorders without Interventions, with CC Score 3-5","1,904","1,633",569,573,327,363,.,.,.,.,334,.,"2,198",.,676,.,.,"8,576"
MB09F,"Non-Malignant Gynaecological Disorders without Interventions, with CC Score 0-2","27,634","25,551","17,336","5,689","21,975","10,972",.,.,.,.,"3,624",.,"23,605",.,"24,666",.,"29,353","190,404"
NZ16Z,Ante-Natal Routine Observation,"55,524",955,.,"3,383","30,050","16,205","19,195",.,"22,677",.,.,.,"18,196",.,.,.,"74,647","240,832"
NZ17A,"Ante-Natal False Labour, including Premature Rupture of Membranes, with CC Score 2+",.,"3,821",.,"9,021","18,781","1,376",.,.,.,.,.,.,"1,437",.,.,.,730,"35,165"
NZ17B,"Ante-Natal False Labour, including Premature Rupture of Membranes, with CC Score 0-1","6,169","81,144",569,"78,597","130,319","65,183","1,477",.,"1,417",.,"15,852",.,"22,027",.,"34,513",.,"6,571","443,838"
NZ18A,Ante-Natal Complex Disorders with CC Score 2+,589,"1,378",.,.,"2,095","1,206",.,.,.,.,.,.,"2,873",.,.,.,"3,282","11,423"
NZ18B,Ante-Natal Complex Disorders with CC Score 0-1,"19,426","20,915",.,"17,248","16,855","8,327",.,.,.,.,"7,292",.,"11,214",.,"1,646",.,"34,917","137,841"
NZ19A,Ante-Natal Major Disorders with CC Score 2+,"1,028","11,509",.,"11,396","26,610","6,394",.,.,.,.,.,.,"9,098",.,.,.,"6,385","72,420"
NZ19B,Ante-Natal Major Disorders with CC Score 0-1,"72,767","154,634",.,"144,677","241,224","81,426","4,430",.,"8,504",.,"27,563",.,"112,958",.,"85,893",.,"113,988","1,048,063"
NZ20A,Ante-Natal Other Disorders with CC Score 2+,.,.,.,.,.,.,.,.,.,.,.,.,479,.,"6,586",.,730,"7,795"
NZ20B,Ante-Natal Other Disorders with CC Score 0-1,"2,056","6,687",.,"4,510","14,666","7,237",.,.,"4,252",.,"7,292",.,"10,833",.,"120,253",.,"4,195","181,981"
NZ24A,"Ante-Natal Therapeutic Procedures, including Induction, with CC Score 2+",.,.,.,.,.,.,.,.,"1,437",.,.,.,.,.,.,.,.,"1,437"
NZ24B,"Ante-Natal Therapeutic Procedures, including Induction, with CC Score 0-1","3,787","6,687",.,794,"21,737","1,013","3,030",.,"5,748",.,.,.,"4,028",.,"1,350",.,"6,646","54,820"
NZ25Z,Labour without Specified Delivery,"22,621","29,612",.,"7,560","13,147","7,090","17,718",.,"36,851",.,.,.,"5,267",.,"4,939",.,"14,603","159,408"
NZ26A,Post-Natal Disorders with CC Score 2+,"1,028",955,.,.,"2,095",.,.,.,.,.,.,.,"1,922",.,.,.,.,"6,001"
NZ26B,Post-Natal Disorders with CC Score 0-1,"5,730","7,139",404,"9,260","20,342","6,031",.,.,.,.,"7,292",.,"10,849",.,"7,789",.,"20,340","95,177"
NZ27Z,Post-Natal Therapeutic Procedures,"5,807","13,676",.,"5,765","3,189","4,518","3,416",.,.,.,.,.,"7,865",.,"14,794",.,"16,219","75,248"
NZ30A,Normal Delivery with CC Score 2+,"5,141","20,060",.,"1,128","17,842","4,051",.,.,"2,838",.,"7,454",.,"141,775",.,"30,531",.,"42,766","273,586"
NZ30B,Normal Delivery with CC Score 1,"91,512","107,941",.,"16,914","154,734","70,897","4,253",.,"17,028",.,"149,877",.,"546,978",.,"139,084",.,"263,971","1,563,189"
NZ30C,Normal Delivery with CC Score 0,"310,837","339,108",.,"22,552","484,550","174,203","259,453",.,"394,478",.,"367,260",.,"1,416,906",.,"508,845",.,"794,863","5,073,054"
NZ31A,"Normal Delivery with Epidural or Induction, with CC Score 2+","10,282","17,194",.,"19,169","35,618","1,206",.,.,.,.,.,.,"99,471",.,"20,354",.,"53,089","256,384"
NZ31B,"Normal Delivery with Epidural or Induction, with CC Score 1","71,976","49,672",.,"76,676","124,664","38,599",.,.,"2,838",.,"7,403",.,"277,082",.,"61,061",.,"135,672","845,643"
NZ31C,"Normal Delivery with Epidural or Induction, with CC Score 0","198,448","136,598",.,"241,303","275,519","117,002","25,520",.,"22,704",.,"26,227",.,"668,638",.,"118,730",.,"383,422","2,214,111"
NZ32A,"Normal Delivery with Epidural and Induction, or with Post-Partum Surgical Intervention, with CC Score 2+","2,056","3,821",.,.,"9,428","1,206",.,.,.,.,.,.,"7,516",.,"6,785",.,"14,747","45,560"
NZ32B,"Normal Delivery with Epidural and Induction, or with Post-Partum Surgical Intervention, with CC Score 1","8,226","6,687",.,"4,510","16,762","14,475",.,.,.,.,.,.,"14,526",.,"10,177",.,"14,747","90,108"
NZ32C,"Normal Delivery with Epidural and Induction, or with Post-Partum Surgical Intervention, with CC Score 0","27,762","13,373",.,"10,148","16,762","20,506",.,.,.,.,.,.,"47,314",.,"23,746",.,"28,019","187,630"
NZ33A,"Normal Delivery with Epidural or Induction, and with Post-Partum Surgical Intervention, with CC Score 2+","2,056","4,776",.,"1,128","2,095",.,.,.,.,.,.,.,"3,749",.,.,.,"2,949","16,754"
NZ33B,"Normal Delivery with Epidural or Induction, and with Post-Partum Surgical Intervention, with CC Score 1","5,141","1,910",.,"1,128","3,143","1,206",.,.,.,.,.,.,"3,622",.,"6,785",.,"5,899","28,834"
NZ33C,"Normal Delivery with Epidural or Induction, and with Post-Partum Surgical Intervention, with CC Score 0","2,056","7,642",.,"3,383","4,190","4,825",.,.,.,.,.,.,"5,244",.,.,.,"22,121","49,461"
NZ34A,"Normal Delivery with Epidural, Induction and Post-Partum Surgical Intervention, with CC Score 2+",.,.,.,.,"3,143","1,206",.,.,.,.,.,.,.,.,.,.,"4,424","8,773"
NZ34B,"Normal Delivery with Epidural, Induction and Post-Partum Surgical Intervention, with CC Score 1","3,085","2,866",.,.,"1,048","1,206",.,.,.,.,.,.,.,.,.,.,"1,475","9,679"
NZ34C,"Normal Delivery with Epidural, Induction and Post-Partum Surgical Intervention, with CC Score 0","3,085",.,.,"1,128","1,048","2,412",.,.,.,.,.,.,"1,748",.,.,.,"7,374","16,794"
NZ40A,Assisted Delivery with CC Score 2+,"1,106",955,.,.,"2,095","1,206",.,.,.,.,.,.,"8,936",.,"6,785",.,"2,330","23,414"
NZ40B,Assisted Delivery with CC Score 1,"1,106","7,642",.,"1,128","6,286","6,031",.,.,.,.,"3,689",.,"23,609",.,"10,177",.,"28,980","88,647"
NZ40C,Assisted Delivery with CC Score 0,"16,594","37,254",.,"3,383","17,809","10,856","4,253",.,.,.,"11,244",.,"116,907",.,"13,569",.,"48,808","280,678"
NZ41A,"Assisted Delivery with Epidural or Induction, with CC Score 2+",.,955,.,"2,255","5,238","1,206",.,.,.,.,.,.,"10,260",.,"3,392",.,"6,649","29,956"
NZ41B,"Assisted Delivery with Epidural or Induction, with CC Score 1","7,744","8,597",.,"2,255","16,762","3,619",.,.,.,.,.,.,"17,220",.,"10,177",.,"25,911","92,284"
NZ41C,"Assisted Delivery with Epidural or Induction, with CC Score 0","18,091","21,970",.,"25,934","33,523","15,681",.,.,.,.,.,.,"66,107",.,"20,354",.,"53,641","255,301"
NZ42A,"Assisted Delivery with Epidural and Induction, or with Post-Partum Surgical Intervention, with CC Score 2+","1,106",.,.,.,"2,095",.,.,.,.,.,.,.,"2,728",.,"3,392",.,"3,356","12,677"
NZ42B,"Assisted Delivery with Epidural and Induction, or with Post-Partum Surgical Intervention, with CC Score 1","6,638",955,.,"1,128","4,190","2,026",.,.,.,.,.,.,"5,044",.,"10,177",.,"27,110","57,267"
NZ42C,"Assisted Delivery with Epidural and Induction, or with Post-Partum Surgical Intervention, with CC Score 0","9,957","5,731",.,"3,383","16,762","3,619",.,.,.,.,.,.,"14,402",.,"6,785",.,"35,233","95,871"
NZ43A,"Assisted Delivery with Epidural or Induction, and with Post-Partum Surgical Intervention, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,"2,346",.,.,.,.,"2,346"
NZ43B,"Assisted Delivery with Epidural or Induction, and with Post-Partum Surgical Intervention, with CC Score 1",.,.,.,.,"2,095",.,.,.,.,.,.,.,.,.,.,.,.,"2,095"
NZ43C,"Assisted Delivery with Epidural or Induction, and with Post-Partum Surgical Intervention, with CC Score 0","1,106","2,866",.,.,"1,048",.,.,.,.,.,.,.,"2,177",.,.,.,"4,661","11,857"
NZ44B,"Assisted Delivery with Epidural, Induction and Post-Partum Surgical Intervention, with CC Score 1","1,106",.,.,.,"1,048",.,.,.,.,.,.,.,.,.,.,.,"4,832","6,986"
