"INSPECT_ID","SR_NUM","BEG_DATE","END_DATE","STATUS"
"149331","HCE-20141222-7103","27-JAN-15","25-FEB-15","NO CAUSE FOR ACTION INSPECTION"
"153882","HCE-20150818-5275","02-OCT-15","05-OCT-15","NO CAUSE FOR ACTION INSPECTION"
"153881","HCE-20150722-4810","01-OCT-15","05-OCT-15",""
"153809","HCE-20150817-5241","01-OCT-15","01-OCT-15","NO CAUSE FOR ACTION INSPECTION"
"153806","HCE-20150811-5131","29-SEP-15","01-OCT-15","NO CAUSE FOR ACTION INSPECTION"
"153805","HCE-20150818-5260","29-SEP-15","01-OCT-15","NO CAUSE FOR ACTION INSPECTION"
"153792","HCE-20150721-4797","24-SEP-15","30-SEP-15",""
"147661","HCE-20140918-6117","18-NOV-14","20-NOV-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"147289","HCE-20140623-3777","29-OCT-14","30-OCT-14",""
"153167","HCE-20150513-3485","21-AUG-15","04-SEP-15",""
"153053","HCE-20150612-4172","19-AUG-15","01-SEP-15","NO CAUSE FOR ACTION INSPECTION"
"153009","HCE-20150702-4458","25-AUG-15","31-AUG-15","NO CAUSE FOR ACTION INSPECTION"
"152946","HCE-20150715-4635","26-AUG-15","28-AUG-15","NO CAUSE FOR ACTION INSPECTION"
"148635","HCE-20141118-6831","05-JAN-15","07-JAN-15","NO CAUSE FOR ACTION INSPECTION"
"148628","HCE-20140924-6144","05-JAN-15","07-JAN-15","NO CAUSE FOR ACTION INSPECTION"
"147346","HCE-20141009-6366","31-OCT-14","03-NOV-14","NO CAUSE FOR ACTION INSPECTION"
"147217","HCE-20140728-4611","24-OCT-14","27-OCT-14",""
"153638","HCE-20150526-3916","22-SEP-15","23-SEP-15",""
"149394","HCE-20140905-6093","27-FEB-15","02-MAR-15",""
"148121","HCE-20140904-5837","11-DEC-14","12-DEC-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"152810","HCE-20150713-4552","20-AUG-15","25-AUG-15",""
"152758","HCE-20150619-4267","19-AUG-15","21-AUG-15","NO CAUSE FOR ACTION INSPECTION"
"152721","HCE-20150428-3280","18-AUG-15","20-AUG-15","NO CAUSE FOR ACTION INSPECTION"
"149370","HCE-20141010-6405","24-FEB-15","27-FEB-15",""
"149110","HCE-20150205-2565","06-FEB-15","09-FEB-15","NO CAUSE FOR ACTION INSPECTION"
"147129","HCE-20140813-5069","21-OCT-14","22-OCT-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"153598","HCE-20150807-5070","16-SEP-15","21-SEP-15",""
"153573","HCE-20150807-5077","18-SEP-15","21-SEP-15","NO CAUSE FOR ACTION INSPECTION"
"153405","HCE-20150720-4721","11-SEP-15","15-SEP-15","NO CAUSE FOR ACTION INSPECTION"
"153309","HCE-20150601-3999","04-SEP-15","11-SEP-15","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"152647","HCE-20150629-4393","17-AUG-15","19-AUG-15","NO CAUSE FOR ACTION INSPECTION"
"152615","HCE-20150618-4256","12-AUG-15","18-AUG-15","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"152610","HCE-20150512-3452","07-AUG-15","18-AUG-15","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"152608","HCE-20150320-2952","07-AUG-15","18-AUG-15",""
"152191","HCE-20150622-4287","30-JUL-15","30-JUL-15","NO CAUSE FOR ACTION INSPECTION"
"148598","HCE-20141009-6413","05-JAN-15","07-JAN-15","NO CAUSE FOR ACTION INSPECTION"
"147791","HCE-20140722-4469","14-NOV-14","25-NOV-14",""
"147539","HCE-20140306-2993","13-NOV-14","14-NOV-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"153065","HCE-20150721-4763","28-AUG-15","01-SEP-15",""
"152964","HCE-20150624-4330","26-AUG-15","28-AUG-15","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"147481","HCE-20140506-4660","05-NOV-14","12-NOV-14",""
"147480","HCE-20140408-4347","06-NOV-14","12-NOV-14",""
"147470","HCE-20140929-6245","07-NOV-14","10-NOV-14",""
"149073","HCE-20140925-6156","12-JAN-15","05-FEB-15",""
"148731","HCE-20141118-6836","12-JAN-15","13-JAN-15","NO CAUSE FOR ACTION INSPECTION"
"152857","HCE-20150626-4370","24-AUG-15","26-AUG-15","NO CAUSE FOR ACTION INSPECTION"
"152733","HCE-20150813-5201","19-AUG-15","20-AUG-15",""
"152662","HCE-20150713-4578","18-AUG-15","19-AUG-15",""
"152591","HCE-20150120-2423","17-AUG-15","17-AUG-15",""
"148921","HCE-20141125-6942","02-JAN-15","28-JAN-15","NO CAUSE FOR ACTION INSPECTION"
"148578","HCE-20140819-5228","05-JAN-15","06-JAN-15",""
"148330","HCE-20140917-6036","17-DEC-14","19-DEC-14","NO CAUSE FOR ACTION INSPECTION"
"151778","HCE-20150529-3982","09-JUL-15","16-JUL-15",""
"151775","HCE-20140731-4740","14-JUL-15","16-JUL-15",""
"147804","HCE-20140703-4623","26-NOV-14","28-NOV-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"152493","HCE-20150624-4330","10-AUG-15","11-AUG-15",""
"152413","HCE-20150623-4314","06-AUG-15","07-AUG-15",""
"152270","HCE-20150604-4039","31-JUL-15","03-AUG-15",""
"152231","HCE-20150731-4982","31-JUL-15","03-AUG-15",""
"152222","HCE-20150617-4235","30-JUL-15","31-JUL-15",""
"152220","HCE-20150616-4225","28-JUL-15","31-JUL-15",""
"147299","HCE-20140915-6000","24-OCT-14","30-OCT-14",""
"151516","HCE-20150522-3893","02-JUL-15","06-JUL-15","NO CAUSE FOR ACTION INSPECTION"
"149294","HCE-20141112-6771","03-FEB-15","23-FEB-15","NO CAUSE FOR ACTION INSPECTION"
"147693","HCE-20130214-2783","20-NOV-14","20-NOV-14",""
"147668","HCE-20140929-6222","18-NOV-14","20-NOV-14","NO CAUSE FOR ACTION INSPECTION"
"147667","HCE-20141002-6344","17-NOV-14","20-NOV-14","NO CAUSE FOR ACTION INSPECTION"
"147414","HCE-20140529-3513","04-NOV-14","07-NOV-14",""
"151864","HCE-20150526-3910","17-JUL-15","21-JUL-15",""
"151854","HCE-20150609-4113","14-JUL-15","20-JUL-15",""
"151849","HCE-20150601-4004","14-JUL-15","20-JUL-15",""
"151770","HCE-20140925-6156","15-JUL-15","16-JUL-15",""
"147528","HCE-20140917-6040","12-NOV-14","13-NOV-14",""
"151408","HCE-20150423-3234","23-JUN-15","29-JUN-15","NO CAUSE FOR ACTION INSPECTION"
"152326","HCE-20150615-4197","30-JUL-15","05-AUG-15","NO CAUSE FOR ACTION INSPECTION"
"151584","HCE-20150423-3239","07-JUL-15","08-JUL-15",""
"151191","HCE-20150611-4156","17-JUN-15","18-JUN-15","NO CAUSE FOR ACTION INSPECTION"
"150435","HCE-20150408-3103","06-MAY-15","07-MAY-15",""
"151140","HCE-20150316-2899","12-JUN-15","15-JUN-15",""
"151113","HCE-20150213-2617","12-JUN-15","15-JUN-15",""
"151021","HCE-20150429-3296","05-JUN-15","09-JUN-15","NO CAUSE FOR ACTION INSPECTION"
"150957","HCE-20150413-3148","21-MAY-15","04-JUN-15",""
"150005","HCE-20150401-3068","06-APR-15","09-APR-15",""
"147356","HCE-20140904-5882","27-OCT-14","04-NOV-14","NO CAUSE FOR ACTION INSPECTION"
"147353","HCE-20141031-6643","23-OCT-14","04-NOV-14",""
"151322","HCE-20150430-3321","15-JUN-15","23-JUN-15","NO CAUSE FOR ACTION INSPECTION"
"150567","HCE-20150501-3353","12-MAY-15","13-MAY-15",""
"149225","HCE-20150107-1056","13-FEB-15","17-FEB-15","NO CAUSE FOR ACTION INSPECTION"
"147536","HCE-20141027-6584","13-NOV-14","14-NOV-14","NO CAUSE FOR ACTION INSPECTION"
"150771","HCE-20150317-2918","27-MAY-15","28-MAY-15",""
"150624","HCE-20150226-2752","14-MAY-15","18-MAY-15",""
"150579","HCE-20150401-3062","12-MAY-15","14-MAY-15",""
"150544","HCE-20150203-2545","12-MAY-15","12-MAY-15",""
"153275","HCE-20150505-3377","09-SEP-15","10-SEP-15",""
"148591","HCE-20140828-5836","18-DEC-14","06-JAN-15","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"147159","HCE-20140228-2952","20-OCT-14","23-OCT-14",""
"151142","HCE-20150312-2869","11-JUN-15","15-JUN-15","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"151000","HCE-20140106-1031","03-JUN-15","08-JUN-15",""
"150987","HCE-20150428-3290","04-JUN-15","08-JUN-15","NO CAUSE FOR ACTION INSPECTION"
"144117","HCE-20121023-7360","10-JAN-13","10-JAN-13","NO CAUSE FOR ACTION INSPECTION"
"144950","HCE-20120730-5840","08-FEB-13","08-FEB-13",""
"144090","HCE-20130308-2993","23-APR-13","23-APR-13",""
"144508","HCE-20121228-7907","11-APR-13","11-APR-13",""
"144883","HCE-20120824-6184","22-JAN-13","22-JAN-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"144868","HCE-20130326-3106","06-JUN-13","06-JUN-13",""
"145254","HCE-20130912-6354","18-NOV-13","18-NOV-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"145249","HCE-20130322-3087","19-NOV-13","19-NOV-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"144858","HCE-20121221-7879","15-MAR-13","15-MAR-13",""
"145237","HCE-20130418-3336","11-JUN-13","11-JUN-13",""
"145236","HCE-20130422-3385","12-JUN-13","12-JUN-13","NO CAUSE FOR ACTION INSPECTION"
"145217","HCE-20130722-5028","27-FEB-14","27-FEB-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"144368","HCE-20130410-3240","24-MAY-13","24-MAY-13","NO CAUSE FOR ACTION INSPECTION"
"144364","HCE-20120716-5540","25-APR-13","25-APR-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"145169","HCE-20130822-5464","11-OCT-13","11-OCT-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"144727","HCE-20121115-7596","09-MAY-13","09-MAY-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"144248","HCE-20121022-7353","16-JAN-13","16-JAN-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"144639","HCE-20121210-7786","19-FEB-13","19-FEB-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"145056","HCE-20121001-7152","19-APR-13","19-APR-13",""
"144168","HCE-20121107-7537","23-MAY-13","23-MAY-13",""
"144580","HCE-20130405-3201","10-JUN-13","10-JUN-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"144577","HCE-20121026-7401","22-JAN-13","22-JAN-13",""
"145009","HCE-20121228-7909","11-JAN-13","11-JAN-13","NO CAUSE FOR ACTION INSPECTION"
"145008","HCE-20121003-7162","11-JAN-13","11-JAN-13",""
"144998","HCE-20130212-2772","26-MAR-13","26-MAR-13",""
"145788","HCE-20130530-4148","10-JUL-13","10-JUL-13","NO CAUSE FOR ACTION INSPECTION"
"145387","HCE-20130917-6464","06-DEC-13","06-DEC-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"145381","HCE-20131104-6876","06-DEC-13","06-DEC-13","NO CAUSE FOR ACTION INSPECTION"
"145370","HCE-20130612-4369","05-JUL-13","05-JUL-13","NO CAUSE FOR ACTION INSPECTION"
"146186","HCE-20130703-4726","22-JUL-13","22-JUL-13","NO CAUSE FOR ACTION INSPECTION"
"146184","HCE-20130213-2781","16-JUL-13","16-JUL-13",""
"146180","HCE-20130624-4559","23-SEP-13","23-SEP-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"146174","HCE-20130620-4567","09-OCT-13","09-OCT-13",""
"145348","HCE-20130321-3079","02-AUG-13","02-AUG-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"145339","HCE-20130726-5145","26-JUL-13","26-JUL-13","NO CAUSE FOR ACTION INSPECTION"
"145740","HCE-20130423-3373","21-NOV-13","21-NOV-13",""
"146527","HCE-20140612-3628","20-JUN-14","20-JUN-14","NO CAUSE FOR ACTION INSPECTION"
"146524","HCE-20140716-4323","17-JUL-14","17-JUL-14","NO CAUSE FOR ACTION INSPECTION"
"146143","HCE-20140116-2596","27-FEB-14","27-FEB-14","NO CAUSE FOR ACTION INSPECTION"
"146135","HCE-20130701-4684","18-JUL-13","18-JUL-13","NO CAUSE FOR ACTION INSPECTION"
"146511","HCE-20140612-3565","07-AUG-14","07-AUG-14",""
"146113","HCE-20130802-5189","04-SEP-13","04-SEP-13","NO CAUSE FOR ACTION INSPECTION"
"146107","HCE-20130715-4913","30-AUG-13","30-AUG-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"145676","HCE-20131022-6763","12-NOV-13","12-NOV-13","NO CAUSE FOR ACTION INSPECTION"
"146782","HCE-20140804-4928","17-SEP-14","17-SEP-14",""
"146773","HCE-20140807-5053","04-SEP-14","04-SEP-14","NO CAUSE FOR ACTION INSPECTION"
"146499","HCE-20140429-3893","23-JUN-14","23-JUN-14","NO CAUSE FOR ACTION INSPECTION"
"146083","HCE-20130508-3495","18-JUN-13","18-JUN-13","NO CAUSE FOR ACTION INSPECTION"
"145659","HCE-20131219-7207","19-FEB-14","19-FEB-14",""
"145651","HCE-20130927-6555","24-JAN-14","24-JAN-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"146452","HCE-20140611-3630","15-AUG-14","15-AUG-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"146057","HCE-20140627-4371","01-OCT-14","01-OCT-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"146052","HCE-20140530-3634","06-OCT-14","06-OCT-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"146045","HCE-20140828-5283","08-OCT-14","08-OCT-14","NO CAUSE FOR ACTION INSPECTION"
"145636","HCE-20140821-5193","03-OCT-14","03-OCT-14",""
"145633","HCE-20140619-3637","19-SEP-14","19-SEP-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"146847","HCE-20140712-4721","08-SEP-14","08-SEP-14","NO CAUSE FOR ACTION INSPECTION"
"146840","HCE-20140609-3728","20-AUG-14","20-AUG-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"146837","HCE-20140609-3809","22-SEP-14","22-SEP-14",""
"146836","HCE-20140814-5152","22-SEP-14","22-SEP-14",""
"146834","HCE-20140630-3800","22-SEP-14","22-SEP-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"145612","HCE-20130924-6532","17-OCT-13","17-OCT-13","NO CAUSE FOR ACTION INSPECTION"
"146732","HCE-20120703-5409","24-JAN-13","24-JAN-13",""
"146008","HCE-20130828-5824","05-FEB-14","05-FEB-14",""
"147024","HCE-20140831-5902","17-OCT-14","20-OCT-14",""
"145981","HCE-20130520-3608","17-JUN-13","17-JUN-13","NO CAUSE FOR ACTION INSPECTION"
"145978","HCE-20130530-4141","19-JUN-13","19-JUN-13","NO CAUSE FOR ACTION INSPECTION"
"145553","HCE-20130726-5087","06-SEP-13","06-SEP-13","NO CAUSE FOR ACTION INSPECTION"
"146350","HCE-20140415-4345","26-MAY-14","26-MAY-14","NO CAUSE FOR ACTION INSPECTION"
"146348","HCE-20140410-4349","30-JUN-14","30-JUN-14","NO CAUSE FOR ACTION INSPECTION"
"146341","HCE-20140624-3629","04-AUG-14","04-AUG-14","NO CAUSE FOR ACTION INSPECTION"
"145951","HCE-20130805-5209","22-NOV-13","22-NOV-13",""
"145546","HCE-20130826-5516","07-NOV-13","07-NOV-13",""
"145542","HCE-20130820-5430","28-OCT-13","28-OCT-13","NO CAUSE FOR ACTION INSPECTION"
"145536","HCE-20130909-6308","25-OCT-13","25-OCT-13","NO CAUSE FOR ACTION INSPECTION"
"147041","HCE-20140716-4320","16-OCT-14","20-OCT-14",""
"146978","HCE-20140131-2736","15-MAY-14","15-MAY-14",""
"145928","HCE-20131219-7210","30-JAN-14","30-JAN-14","NO CAUSE FOR ACTION INSPECTION"
"146901","HCE-20140718-4787","04-SEP-14","04-SEP-14","NO CAUSE FOR ACTION INSPECTION"
"146302","HCE-20120607-5097","30-JUN-14","30-JUN-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"145913","HCE-20130604-4212","28-AUG-13","28-AUG-13",""
"145894","HCE-20130729-5158","18-SEP-13","18-SEP-13","NO CAUSE FOR ACTION INSPECTION"
"146706","HCE-20140619-4005","15-AUG-14","15-AUG-14","NO CAUSE FOR ACTION INSPECTION"
"146696","HCE-20140624-3726","19-AUG-14","19-AUG-14","NO CAUSE FOR ACTION INSPECTION"
"145460","HCE-20131206-7117","17-DEC-13","17-DEC-13",""
"146227","HCE-20140611-3548","24-JUL-14","24-JUL-14","NO CAUSE FOR ACTION INSPECTION"
"145835","HCE-20130711-4862","16-SEP-13","16-SEP-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"145443","HCE-20140807-4956","30-SEP-14","30-SEP-14",""
"145430","HCE-20130605-4241","20-JUN-13","20-JUN-13","NO CAUSE FOR ACTION INSPECTION"
"146205","HCE-20140521-4127","22-JUL-14","22-JUL-14","NO CAUSE FOR ACTION INSPECTION"
"146621","HCE-20140730-4722","11-SEP-14","11-SEP-14","NO CAUSE FOR ACTION INSPECTION"
"125917","HCE-20140529-3523","16-JUL-14","16-JUL-14",""
"125913","HCE-20140403-3983","22-MAY-14","22-MAY-14",""
"126196","HCE-20140321-3859","15-JUL-14","15-JUL-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"126172","HCE-20140319-4331","27-MAR-14","27-MAR-14",""
"126165","HCE-20140416-3852","09-JUL-14","09-JUL-14",""
"126152","HCE-20140108-2512","09-JUL-14","09-JUL-14",""
"126113","HCE-20140210-2791","27-MAR-14","27-MAR-14",""
"126073","HCE-20130829-6270","30-MAY-14","30-MAY-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"126062","HCE-20140522-4199","26-JUN-14","26-JUN-14","NO CAUSE FOR ACTION INSPECTION"
"126036","HCE-20140324-3920","17-JUL-14","17-JUL-14","NO CAUSE FOR ACTION INSPECTION"
"126009","HCE-20140512-3895","23-JUN-14","23-JUN-14",""
"125989","HCE-20140203-2746","18-MAR-14","18-MAR-14",""
"125984","HCE-20140108-2520","29-MAY-14","29-MAY-14",""
"122912","HCE-20130613-4395","23-JUL-13","23-JUL-13","NO CAUSE FOR ACTION INSPECTION"
"122902","HCE-20130401-3153","22-JUL-13","22-JUL-13",""
"122895","HCE-20130604-4215","16-JUL-13","16-JUL-13","NO CAUSE FOR ACTION INSPECTION"
"122889","HCE-20130408-3217","16-JUL-13","16-JUL-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"122300","HCE-20130515-3571","03-JUL-13","03-JUL-13",""
"121670","HCE-20130806-5238","16-SEP-13","16-SEP-13",""
"121668","HCE-20130801-5173","12-SEP-13","12-SEP-13",""
"121646","HCE-20130816-5375","27-AUG-13","27-AUG-13",""
"122854","HCE-20130425-3400","11-JUL-13","11-JUL-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"122263","HCE-20130508-3493","24-JUN-13","24-JUN-13","NO CAUSE FOR ACTION INSPECTION"
"122251","HCE-20130607-4335","21-JUN-13","21-JUN-13","NO CAUSE FOR ACTION INSPECTION"
"121599","HCE-20130801-5187","01-OCT-13","01-OCT-13",""
"122840","HCE-20100804-5505","01-JUL-13","01-JUL-13",""
"122227","HCE-20130522-4068","12-JUN-13","12-JUN-13","NO CAUSE FOR ACTION INSPECTION"
"122191","HCE-20130812-5325","06-SEP-13","06-SEP-13",""
"123541","HCE-20140530-3528","10-OCT-14","10-OCT-14",""
"123540","HCE-20140826-5241","10-OCT-14","10-OCT-14",""
"123537","HCE-20140615-3872","09-OCT-14","09-OCT-14","NO CAUSE FOR ACTION INSPECTION"
"122801","HCE-20130603-4221","20-JUN-13","20-JUN-13",""
"122793","HCE-20130511-3543","18-JUN-13","18-JUN-13","NO CAUSE FOR ACTION INSPECTION"
"122785","HCE-20130510-3545","19-JUN-13","19-JUN-13","NO CAUSE FOR ACTION INSPECTION"
"122178","HCE-20130724-5012","05-SEP-13","05-SEP-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"123491","HCE-20140624-3786","12-SEP-14","12-SEP-14","NO CAUSE FOR ACTION INSPECTION"
"123486","HCE-20140722-4812","25-SEP-14","25-SEP-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"122754","HCE-20130524-4091","12-JUL-13","12-JUL-13",""
"122752","HCE-20130503-3468","12-JUL-13","12-JUL-13","NO CAUSE FOR ACTION INSPECTION"
"122750","HCE-20130626-4644","19-JUL-13","19-JUL-13",""
"122728","HCE-20130507-3508","27-JUN-13","27-JUN-13",""
"122149","HCE-20090204-3467","15-OCT-13","15-OCT-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"122137","HCE-20130806-5407","08-OCT-13","08-OCT-13","NO CAUSE FOR ACTION INSPECTION"
"122125","HCE-20130906-6341","25-SEP-13","25-SEP-13","NO CAUSE FOR ACTION INSPECTION"
"122706","HCE-20130529-4129","12-JUL-13","12-JUL-13",""
"122108","HCE-20130812-5410","25-SEP-13","25-SEP-13",""
"122105","HCE-20130730-5143","24-SEP-13","24-SEP-13",""
"122085","HCE-20130724-5022","30-AUG-13","30-AUG-13",""
"122083","HCE-20130805-5217","03-SEP-13","03-SEP-13",""
"122069","HCE-20130730-5115","04-SEP-13","04-SEP-13",""
"122650","HCE-20121121-7649","17-JUN-13","17-JUN-13",""
"122059","HCE-20130204-2720","03-SEP-13","03-SEP-13",""
"122058","HCE-20130620-4567","04-SEP-13","04-SEP-13",""
"122036","HCE-20130410-3243","04-OCT-13","04-OCT-13",""
"122648","HCE-20130515-3577","18-JUN-13","18-JUN-13",""
"122642","HCE-20130516-3584","18-JUN-13","18-JUN-13",""
"122620","HCE-20130529-4150","17-JUL-13","17-JUL-13",""
"122027","HCE-20130507-3487","04-OCT-13","04-OCT-13",""
"122023","HCE-20130925-6530","25-SEP-13","25-SEP-13",""
"121991","HCE-20130805-5218","23-SEP-13","23-SEP-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"122612","HCE-20130701-4685","18-JUL-13","18-JUL-13","NO CAUSE FOR ACTION INSPECTION"
"122577","HCE-20130530-4152","09-JUL-13","09-JUL-13",""
"121971","HCE-20130508-3502","28-AUG-13","28-AUG-13",""
"121969","HCE-20130507-3504","28-AUG-13","28-AUG-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"121960","HCE-20130719-4994","03-SEP-13","03-SEP-13",""
"121957","HCE-20130522-4065","29-AUG-13","29-AUG-13",""
"122565","HCE-20130507-3482","18-JUN-13","18-JUN-13",""
"122559","HCE-20130516-3586","26-JUN-13","26-JUN-13",""
"122555","HCE-20130416-3325","24-JUN-13","24-JUN-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"122551","HCE-20130531-4186","26-JUN-13","26-JUN-13",""
"122544","HCE-20130418-3330","26-JUN-13","26-JUN-13",""
"122528","HCE-20130509-3523","17-JUN-13","17-JUN-13",""
"122503","HCE-20120621-5224","14-JUN-13","14-JUN-13",""
"121907","HCE-20130708-4876","16-SEP-13","16-SEP-13",""
"121906","HCE-20130403-3189","23-SEP-13","23-SEP-13",""
"121883","HCE-20130805-5229","19-SEP-13","19-SEP-13","NO CAUSE FOR ACTION INSPECTION"
"121879","HCE-20130816-5365","20-SEP-13","20-SEP-13","NO CAUSE FOR ACTION INSPECTION"
"122500","HCE-20130409-3239","13-JUN-13","13-JUN-13",""
"122496","HCE-20130318-3039","19-JUL-13","19-JUL-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"122487","HCE-20120621-5224","18-JUL-13","18-JUL-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"122483","HCE-20130531-4209","12-JUL-13","12-JUL-13","NO CAUSE FOR ACTION INSPECTION"
"122480","HCE-20130327-3122","17-JUL-13","17-JUL-13",""
"122467","HCE-20130529-4198","16-JUL-13","16-JUL-13",""
"121867","HCE-20130718-5156","28-AUG-13","28-AUG-13","NO CAUSE FOR ACTION INSPECTION"
"121848","HCE-20130529-4161","29-AUG-13","29-AUG-13",""
"121843","HCE-20130725-5092","29-AUG-13","29-AUG-13",""
"122455","HCE-20130612-4370","05-JUL-13","05-JUL-13",""
"122454","HCE-20130418-3355","09-JUL-13","09-JUL-13",""
"122449","HCE-20130212-2772","09-JUL-13","09-JUL-13",""
"121823","HCE-20130715-4946","04-OCT-13","04-OCT-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"122421","HCE-20130513-3554","26-JUN-13","26-JUN-13",""
"121778","HCE-20130805-5220","19-SEP-13","19-SEP-13",""
"121774","HCE-20130806-5232","19-SEP-13","19-SEP-13","NO CAUSE FOR ACTION INSPECTION"
"122970","HCE-20140723-4537","30-SEP-14","30-SEP-14",""
"122375","HCE-20130321-3073","13-JUN-13","13-JUN-13",""
"122352","HCE-20121127-7681","15-JUL-13","15-JUL-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"122351","HCE-20130614-4419","18-JUL-13","18-JUL-13",""
"121749","HCE-20130717-4949","27-AUG-13","27-AUG-13",""
"121746","HCE-20130612-4366","28-AUG-13","28-AUG-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"121738","HCE-20130722-5028","27-AUG-13","27-AUG-13",""
"121732","HCE-20130603-4224","23-AUG-13","23-AUG-13",""
"121730","HCE-20130729-5113","19-AUG-13","19-AUG-13","NO CAUSE FOR ACTION INSPECTION"
"121729","HCE-20130820-5434","04-OCT-13","04-OCT-13",""
"121724","HCE-20131003-6611","04-OCT-13","04-OCT-13","NO CAUSE FOR ACTION INSPECTION"
"122928","HCE-20130510-3529","20-JUN-13","20-JUN-13",""
"122347","HCE-20130607-4286","17-JUL-13","17-JUL-13","NO CAUSE FOR ACTION INSPECTION"
