HRG Code,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Northern Ireland Total
JB32A,Minor Burn (TBSA of less than 20%) with Skin Graft,.,.,.,.,.,.,.,.,.,.,.,"314,202",.,.,.,.,"314,202"
JB32B,Minor Burn (TBSA of less than 20%) with Other Skin Procedure,.,.,.,.,.,.,.,.,.,.,.,"172,150",.,.,.,.,"172,150"
JB32C,Minor Burn (TBSA of less than 20%) without Skin Procedure,.,"1,203",.,.,.,778,.,.,.,.,.,"139,942",.,.,.,.,"141,922"
JB33A,Other Burn with Skin Graft,.,.,.,.,.,.,.,.,.,.,.,"81,433",.,.,.,.,"81,433"
JB33B,Other Burn with Other Skin Procedure,.,.,.,.,.,.,.,.,.,.,.,"27,374",.,.,.,.,"27,374"
JB33C,Other Burn without Skin Procedure,"9,364","18,076","8,777","12,637","13,726","19,988",.,.,740,"3,399","7,680","45,842",.,"11,810",.,"3,490","155,527"
JC40Z,Multiple Major Skin Procedures,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"30,621","30,621"
JC41Z,Major Skin Procedures,.,.,.,.,.,.,.,.,.,.,.,"17,113",.,.,.,"152,208","169,321"
JD07A,"Skin Disorders with Interventions, with CC Score 12+",.,"15,681",.,"9,829","3,762",.,.,.,.,"3,777",.,"24,547",.,.,.,"9,331","66,926"
JD07B,"Skin Disorders with Interventions, with CC Score 8-11","24,151","45,670","11,270",.,"22,144","4,068",.,.,"9,418",.,.,"47,083","3,961","15,935",.,"15,561","199,261"
JD07C,"Skin Disorders with Interventions, with CC Score 4-7","32,865","58,364","14,782","30,492","25,684","10,110",.,"11,977",.,.,"7,371","49,022",.,"61,117",.,"41,280","343,063"
JD07D,"Skin Disorders with Interventions, with CC Score 0-3","68,511","114,403","4,484","12,394","63,945","22,244",.,"3,610","4,014",.,.,"78,379",.,"75,320",.,"176,393","623,697"
JD07E,"Skin Disorders without Interventions, with CC Score 19+",.,"8,419","2,938","16,849","9,281",.,"23,689",.,"22,376",.,.,.,.,.,.,"54,623","138,174"
JD07F,"Skin Disorders without Interventions, with CC Score 14-18","7,580","7,284","28,921","13,573","13,348","2,325","19,569","4,930","40,831",.,.,"24,968","19,363","15,421",.,"54,239","252,352"
JD07G,"Skin Disorders without Interventions, with CC Score 10-13","53,449","48,378","33,908","52,900","61,149","23,872","15,964","4,758","51,852","25,682","14,264","41,264","40,047","120,737",.,"110,960","699,183"
JD07H,"Skin Disorders without Interventions, with CC Score 6-9","117,374","229,985","75,148","48,699","153,936","42,838","48,922","31,409","49,226","15,862","45,540","165,705","8,801","111,242",.,"182,496","1,327,184"
JD07J,"Skin Disorders without Interventions, with CC Score 2-5","218,537","259,171","170,279","133,353","200,052","82,312","59,736","17,959","51,408",.,"87,353","158,420","4,841","151,745",.,"252,476","1,847,641"
JD07K,"Skin Disorders without Interventions, with CC Score 0-1","177,021","128,027","74,855","48,589","301,570","72,686","11,844","12,890","21,820",.,"39,442","84,858",.,"93,108",.,"140,918","1,207,630"
KA03C,Parathyroid Procedures with CC Score 2+,"4,672",.,.,.,.,.,.,.,.,.,.,"3,327",.,.,.,.,"7,999"
KA03D,Parathyroid Procedures with CC Score 0-1,"6,482",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"6,482"
KA04A,Adrenal Procedures with CC Score 2+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,835","3,835"
KA05C,Anterior Pituitary Disorders with CC Score 2+,"4,459",.,.,"1,715",.,.,.,.,.,.,.,.,.,.,.,.,"6,174"
KA05D,Anterior Pituitary Disorders with CC Score 0-1,.,.,.,.,752,.,.,.,.,.,.,.,.,.,.,.,752
KA06C,"Non-Pituitary Neoplasia or Hypoplasia, with CC Score 4+","6,957","7,587",.,.,"4,511",.,.,.,"5,178",.,.,.,.,"4,626",.,.,"28,859"
KA06D,"Non-Pituitary Neoplasia or Hypoplasia, with CC Score 2-3","2,229","4,410",.,.,"3,530",.,.,.,.,.,"4,617","13,026",.,.,.,"6,192","34,004"
KA06E,"Non-Pituitary Neoplasia or Hypoplasia, with CC Score 0-1","4,905","1,203","8,602",.,"3,535",.,.,.,"1,849",.,.,"4,828",.,.,.,"1,821","26,742"
KA07A,Non-Surgical Thyroid Disorders with CC Score 4+,"5,534","7,450","8,515",.,"1,128",.,.,.,"15,903",.,"4,448","15,105",.,"24,226",.,.,"82,309"
KA07B,Non-Surgical Thyroid Disorders with CC Score 2-3,"2,675","3,529",.,"2,808","3,384","1,453",.,.,.,.,709,"7,789",.,"9,817",.,.,"32,164"
KA07C,Non-Surgical Thyroid Disorders with CC Score 0-1,"2,675","1,604","1,700",936,"1,567",.,.,.,"1,479",.,"2,049","1,992",.,"2,056",.,"4,371","20,429"
KA08A,Other Endocrine Disorders with CC Score 4+,"4,907","5,676",.,"2,808",.,.,.,.,"2,219",.,"7,714","6,607",.,"1,542",.,"4,006","35,479"
KA08B,Other Endocrine Disorders with CC Score 2-3,"17,402","5,613",.,"5,148","4,135",581,"3,605",.,"1,479",.,.,"5,399",.,"2,570",.,"3,240","49,172"
KA08C,Other Endocrine Disorders with CC Score 0-1,"1,784","4,811",.,"2,340","9,023","4,358",.,.,.,.,"4,864","6,342",.,"2,570",.,"1,093","37,184"
KA09C,Thyroid Procedures with CC Score 4+,"15,373","10,802","15,275",.,.,.,.,.,.,.,"16,445","26,674",.,.,.,"6,385","90,954"
KA09D,Thyroid Procedures with CC Score 2-3,.,"2,540",.,.,.,.,.,.,.,.,.,"6,515",.,.,.,.,"9,055"
KA09E,Thyroid Procedures with CC Score 0-1,.,"3,235",.,.,.,.,.,.,.,.,.,"7,904",.,.,.,.,"11,139"
KB01C,"Diabetes with Hypoglycaemic Disorders, with CC Score 8+","18,199","10,423","19,963",936,"15,040",.,.,.,"15,903",.,675,"40,882",.,"19,019",.,"17,640","158,680"
KB01D,"Diabetes with Hypoglycaemic Disorders, with CC Score 5-7","10,169","24,117",.,"5,616","11,277","3,810",.,.,"1,479",.,"4,381","12,569",.,"4,626",.,"18,845","96,889"
KB01E,"Diabetes with Hypoglycaemic Disorders, with CC Score 3-4","5,797","4,698",.,"1,872","3,007","3,196","2,060",.,.,"1,511","1,658","4,195",.,"6,168",.,"10,065","44,227"
KB01F,"Diabetes with Hypoglycaemic Disorders, with CC Score 0-2","4,459","5,845","1,225","8,917","6,016","4,022",.,.,.,.,613,"4,596",.,.,.,"4,371","40,062"
KB02G,"Diabetes with Hyperglycaemic Disorders, with CC Score 8+","24,229","47,657","7,318","44,931","7,109","9,911","11,784",.,"19,232",.,"13,437","56,231",.,"11,823",.,"39,368","293,030"
KB02H,"Diabetes with Hyperglycaemic Disorders, with CC Score 5-7","48,645","63,650","4,481","27,213","27,820","22,267","1,030","6,017","7,399",.,"18,778","83,393",.,"52,510",.,"26,952","390,156"
KB02J,"Diabetes with Hyperglycaemic Disorders, with CC Score 2-4","26,377","72,580","10,861","46,471","28,944","13,863","11,844",.,"9,986",.,"14,349","85,444",.,"56,929",.,"34,161","411,808"
KB02K,"Diabetes with Hyperglycaemic Disorders, with CC Score 0-1","17,836","48,141","3,969","13,971","18,043","10,398","3,090",.,"6,287",.,"24,601","57,709",.,"23,132",.,"23,445","250,622"
KB03C,"Diabetes with Lower Limb Complications, with CC Score 9+",.,"26,834",.,"29,486",.,"4,068",.,.,"11,126",.,.,.,.,.,.,"1,821","73,334"
KB03D,"Diabetes with Lower Limb Complications, with CC Score 5-8","19,189","30,816",.,.,"37,967",.,.,.,"9,986",.,.,"1,874",.,.,.,"15,316","115,147"
KB03E,"Diabetes with Lower Limb Complications, with CC Score 0-4","5,355","7,110",.,.,"16,427","2,906",.,.,.,.,"5,518","15,491",.,"7,196",.,"6,192","66,195"
KC04A,Inborn Errors of Metabolism with CC Score 3+,"18,560","11,847","8,157",936,"4,725","18,144","3,090",.,"13,093",.,.,"17,236",.,"8,532",.,"40,385","144,704"
KC04B,Inborn Errors of Metabolism with CC Score 0-2,"1,338","1,034","8,506","2,340","1,879",.,.,.,.,.,"1,606","1,968",.,"1,968",.,"1,093","21,732"
KC05G,"Fluid or Electrolyte Disorders, with Interventions, with CC Score 5+",.,"18,578","21,049","1,859","4,135","12,849","5,089","3,944","8,509",.,"15,700","37,827",.,"5,671",.,"7,101","142,312"
KC05H,"Fluid or Electrolyte Disorders, with Interventions, with CC Score 0-4",892,"4,919","3,642",.,.,"7,751",.,.,.,.,"7,174","31,758",.,"1,559",.,"12,141","69,835"
KC05J,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 10+","20,606","28,828","46,244","16,849","20,998","14,205","26,263",.,"14,276","5,287","9,980","51,176",.,"9,253",.,"71,830","335,795"
KC05K,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 7-9","71,544","69,383","90,646","35,102","68,704","19,798","57,676",.,"52,481","15,107","71,088","95,830","25,964","74,477",.,"98,477","846,278"
KC05L,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 4-6","100,948","169,488","128,755","125,147","105,195","55,225","82,771",.,"54,033","16,618","95,987","133,321","6,161","84,369",.,"187,447","1,345,465"
KC05M,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 2-3","25,779","106,407","55,055","34,209","55,611","40,955","29,085",.,"9,246","1,511","77,021","92,666",.,"34,551",.,"94,853","656,948"
KC05N,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 0-1","14,596","29,130","13,717","10,765","16,445","8,671","6,180",.,"1,110",.,"24,389","42,008",.,"11,877",.,"23,417","202,304"
LA02A,"Kidney Transplant, 19 years and over, from Cadaver Heart-Beating Donor",.,.,"608,424",.,.,.,.,.,.,.,.,.,.,.,.,.,"608,424"
LA04H,"Kidney or Urinary Tract Infections, with Interventions, with CC Score 12+",.,.,.,"35,931",.,.,.,.,"27,188",.,.,.,.,.,.,.,"63,119"
LA04J,"Kidney or Urinary Tract Infections, with Interventions, with CC Score 9-11",.,"14,966",.,.,"5,263",.,.,.,"4,698",.,"19,954","16,103",.,.,.,"7,871","68,855"
LA04K,"Kidney or Urinary Tract Infections, with Interventions, with CC Score 6-8","40,009","36,601","13,578","60,002","6,378",.,"42,955",.,"33,850",.,"7,609","23,207","16,283","49,582",.,"33,074","363,128"
LA04L,"Kidney or Urinary Tract Infections, with Interventions, with CC Score 3-5","31,214","29,861","48,483","32,503","38,586","10,956","3,908",.,"38,072",.,"14,400","6,166","7,041","18,416",.,"27,431","307,039"
LA04M,"Kidney or Urinary Tract Infections, with Interventions, with CC Score 0-2","30,894","20,180","108,764","31,255","36,968","15,216",.,.,"9,654",.,"8,581","3,344","11,442","2,000",.,"25,303","303,600"
LA04N,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 13+",.,"3,207",.,.,"15,358",.,.,.,"5,548",.,"5,313","3,746",.,"8,739",.,"12,961","54,871"
LA04P,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 8-12","81,292","137,011","106,526","95,157","81,343","17,054","148,311","2,437","150,230","56,651","55,198","72,448","22,004","129,795",.,"259,470","1,414,926"
LA04Q,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 4-7","469,770","713,132","551,395","413,558","478,343","155,110","256,454",.,"335,202","143,139","215,835","297,221","48,408","605,113",.,"735,254","5,417,935"
LA04R,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 2-3","342,384","582,833","304,022","298,146","387,004","216,067","144,191","4,774","157,294","40,034","201,216","292,976","9,682","339,433",.,"445,938","3,765,993"
LA04S,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 0-1","209,828","339,879","132,417","220,071","318,669","194,317","45,317",.,"54,958","4,532","122,602","272,610","3,521","212,594",.,"210,403","2,341,718"
LA07H,"Acute Kidney Injury with Interventions, with CC Score 11+",.,.,"6,009",.,"7,146",.,"18,327",.,"15,906",.,"21,373","5,652",.,.,.,.,"74,413"
LA07J,"Acute Kidney Injury with Interventions, with CC Score 6-10","9,818","38,612","77,703","3,793","34,033","3,164","4,574",.,"9,773",.,"1,333","7,632",.,"39,556",.,"26,218","256,208"
LA07K,"Acute Kidney Injury with Interventions, with CC Score 0-5","31,183","31,363","135,561","9,378","9,891","6,328",.,.,"1,112",.,"11,818",.,.,"16,482",.,"35,691","288,806"
LA07L,"Acute Kidney Injury without Interventions, with CC Score 12+","9,834","32,267","2,707","15,445","15,665","4,940","4,635",.,"7,027","9,820","6,417","6,634","5,281","17,065",.,"12,500","150,236"
LA07M,"Acute Kidney Injury without Interventions, with CC Score 8-11","35,859","91,075","130,847","31,395","51,179","4,972","62,771",.,"32,620",.,"60,126","19,731","2,200","53,869",.,"94,994","671,638"
LA07N,"Acute Kidney Injury without Interventions, with CC Score 4-7","144,730","284,398","196,584","109,870","145,265","57,264","66,555",.,"56,118","22,661","126,503","92,974","14,522","111,034",.,"269,765","1,698,243"
LA07P,"Acute Kidney Injury without Interventions, with CC Score 0-3","95,429","159,982","168,206","115,901","132,553","54,203","38,870",.,"17,344","2,266","102,985","125,903","2,640","33,682",.,"118,004","1,167,967"
LA08G,"Chronic Kidney Disease with Interventions, with CC Score 6+",892,.,"22,034",.,.,"2,712",.,.,.,.,.,.,.,.,.,"8,740","34,378"
LA08H,"Chronic Kidney Disease with Interventions, with CC Score 3-5","8,785","8,882","28,790",.,.,904,.,.,.,.,.,.,.,.,.,.,"47,362"
LA08J,"Chronic Kidney Disease with Interventions, with CC Score 0-2","2,430","4,717","32,677","6,064",.,.,.,.,.,.,.,.,.,.,.,.,"45,889"
LA08K,"Chronic Kidney Disease without Interventions, with CC Score 11+",.,"7,201","4,419",.,"6,337",.,.,.,.,.,.,.,.,.,.,.,"17,957"
LA08L,"Chronic Kidney Disease without Interventions, with CC Score 8-10","23,789","19,030","29,669",.,"4,135","5,424",.,.,"4,438",.,"3,528","2,060",.,"6,168",.,"4,945","103,185"
LA08M,"Chronic Kidney Disease without Interventions, with CC Score 5-7","15,417","28,041","19,621","6,084","1,879","32,543","7,725",.,.,.,"6,001",.,.,.,.,"9,623","126,934"
LA08N,"Chronic Kidney Disease without Interventions, with CC Score 3-4","12,856","18,035","17,133","3,276","3,759","15,174",.,.,.,.,.,"2,233",.,"3,084",.,"12,154","87,704"
LA08P,"Chronic Kidney Disease without Interventions, with CC Score 0-2",.,"7,426","39,726",.,.,.,.,.,.,.,.,.,.,.,.,.,"47,152"
LA09J,"General Renal Disorders with Interventions, with CC Score 6+",.,.,"35,887",.,"2,577","3,616",.,.,"14,019",.,"1,777",.,.,.,.,"26,684","84,559"
LA09K,"General Renal Disorders with Interventions, with CC Score 3-5","12,719","3,038","29,937","3,293","8,152",.,.,.,.,.,.,"2,489",.,.,.,"4,591","64,219"
LA09L,"General Renal Disorders with Interventions, with CC Score 0-2","24,230","2,405","94,556","16,120","32,625","12,783",.,.,.,.,"1,982","1,094","5,281",.,.,"101,800","292,875"
LA09M,"General Renal Disorders without Interventions, with CC Score 9+",.,"8,776","5,391",.,"3,088",.,.,.,"2,959","10,197",.,.,.,"8,532",.,.,"38,943"
LA09N,"General Renal Disorders without Interventions, with CC Score 6-8","4,016","11,572","19,607",.,"26,715","12,577",.,.,.,.,"5,816","9,776",.,.,.,"22,082","112,161"
LA09P,"General Renal Disorders without Interventions, with CC Score 3-5","29,901","31,512","29,288","3,744","14,794","16,660","11,329",.,"7,397",.,"8,437","11,217",.,"15,560",.,"27,151","206,990"
LA09Q,"General Renal Disorders without Interventions, with CC Score 0-2","76,959","115,149","69,759","98,207","146,144","56,206","6,180",.,"24,409",.,"44,944","84,390",.,"79,245",.,"126,332","927,924"
LB06H,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 9+",.,"18,328","7,389","4,522","12,781",.,.,.,.,.,.,"15,678",.,.,.,"5,595","64,292"
LB06J,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 6-8","11,158","5,459","41,886","35,410","1,879",.,.,.,"4,195",.,.,.,.,.,.,"10,147","110,133"
LB06K,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 4-5","10,174","7,568","2,401","19,386",.,.,"4,120",.,.,.,.,.,.,.,.,"36,019","79,666"
LB06L,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 2-3","14,000",.,"43,416","12,444","13,453",.,.,.,"6,784",.,.,.,.,.,.,"17,121","107,218"
LB06M,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 0-1","1,232",.,"6,404",.,"9,429",.,.,.,.,.,.,.,.,"6,072",.,.,"23,138"
LB06N,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 13+",.,.,"5,222",.,"10,815",.,.,.,"4,327","8,309",.,.,"11,442",.,.,"14,295","54,410"
LB06P,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 7-12","30,251","19,582","58,855","22,297","25,570",581,.,.,"21,377",.,"3,975","8,380",.,.,.,"51,047","241,915"
LB06Q,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 4-6","17,794","23,387","87,013","32,757","34,310","10,868","4,120",.,"3,329","7,176",.,"7,947",.,"26,270",.,"38,883","293,853"
LB06R,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 2-3","19,197","7,291","124,909","38,728","20,402",.,.,.,.,.,"3,078","13,602",.,.,.,"21,837","249,043"
LB06S,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 0-1","2,675","4,226","96,903","2,962","14,736",.,.,.,"2,162",.,.,"2,056",.,"11,156",.,"10,567","147,443"
LB10C,"Major Open Bladder Procedures or Reconstruction, 19 years and over, with CC Score 2+",.,.,.,.,"16,618",.,.,.,.,.,.,.,.,.,.,"13,851","30,469"
LB10D,"Major Open Bladder Procedures or Reconstruction, 19 years and over, with CC Score 0-1",.,.,"6,803",.,.,.,.,.,.,.,.,.,.,.,.,.,"6,803"
LB12Z,Intermediate Open Bladder Procedures,.,.,"4,187",.,.,.,.,.,.,.,.,.,.,.,.,"5,567","9,754"
LB13C,Major Endoscopic Bladder Procedures with CC Score 7+,.,.,"13,403",.,.,.,.,.,.,.,.,.,.,.,.,.,"13,403"
LB13D,Major Endoscopic Bladder Procedures with CC Score 5-6,"7,844",.,.,"9,189","2,257",.,.,.,.,.,.,.,.,.,.,.,"19,291"
LB13E,Major Endoscopic Bladder Procedures with CC Score 2-4,"13,826",.,"18,659","4,107","13,212",.,.,.,.,.,.,.,.,.,.,"8,738","58,541"
LB13F,Major Endoscopic Bladder Procedures with CC Score 0-1,"2,917",.,"10,328","4,522","17,434",.,.,.,.,.,.,.,.,.,.,"9,554","44,755"
LB16D,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 7+","11,071","9,426","12,114",.,.,"2,260","4,574",.,"4,849",.,.,.,.,.,.,"2,296","46,589"
LB16E,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 3-6","15,256","15,387","50,439","3,037","9,342","1,031",.,.,.,.,"2,982",.,.,"3,084",.,"29,342","129,901"
LB16F,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 0-2","21,148","16,952","30,206","10,245",878,.,.,.,.,.,.,.,.,.,.,"42,397","121,826"
LB16G,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 8+","5,619","6,774","2,141",.,"2,075",.,.,.,.,.,.,.,.,"8,225",.,"21,531","46,365"
LB16H,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 5-7",.,"11,958","19,218","9,557","13,583","2,034",.,.,.,.,"3,612","2,387",.,"16,064",.,"12,695","91,108"
LB16J,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 2-4","4,688","21,476","39,900","3,519","31,253","10,001",.,.,"1,110",.,"2,132","4,483",.,"9,234",.,"21,926","149,721"
LB16K,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 0-1","6,387","8,145","11,802","17,151","13,004","3,009",.,.,740,"1,511","1,957","9,485",.,"3,280",.,"21,063","97,534"
LB19C,"Ureteric or Bladder Disorders, with Interventions, with CC Score 4+","10,787",.,"8,740",.,"12,358",.,.,.,.,.,.,.,.,.,.,"4,354","36,240"
LB19D,"Ureteric or Bladder Disorders, with Interventions, with CC Score 0-3","9,552",.,"15,315","4,748","5,903","7,543",.,.,.,.,.,960,.,.,.,"8,020","52,041"
LB19E,"Ureteric or Bladder Disorders, without Interventions, with CC Score 5+","11,514",.,"6,888",.,"4,390","2,039",.,.,.,.,.,.,.,.,.,"8,542","33,373"
LB19F,"Ureteric or Bladder Disorders, without Interventions, with CC Score 2-4","1,339","2,267","5,085","6,091","1,660","4,668",.,.,.,"2,644",678,"8,491",.,"5,905",.,"6,375","45,202"
LB19G,"Ureteric or Bladder Disorders, without Interventions, with CC Score 0-1","2,010",.,"1,840",.,"1,708","1,556",.,.,.,.,.,"1,092",.,.,.,"2,233","10,439"
LB20C,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, with Interventions, with CC Score 4+","21,088","9,795","36,832","25,428","6,390","1,707",.,.,"8,139",.,.,.,.,.,.,"14,704","124,084"
LB20D,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, with Interventions, with CC Score 0-3","10,507","5,311","9,526","4,536","23,872","2,034",.,.,.,.,.,.,.,.,.,"15,530","71,316"
LB20E,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, without Interventions, with CC Score 7+",.,"45,982","24,652","33,536","77,930","8,319",.,.,"2,959",.,897,.,.,"23,866",.,"49,234","267,374"
LB20F,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, without Interventions, with CC Score 2-6","3,518","107,741","19,279","25,526","50,366","17,631",.,.,.,"4,154","2,550",713,.,"2,056",.,"67,636","301,170"
LB20G,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, without Interventions, with CC Score 0-1","1,784","20,981","5,531","8,980","4,072","10,565",.,.,.,.,.,.,.,"1,415",.,"11,671","64,999"
LB25D,Transurethral Prostate Resection Procedures with CC Score 6+,.,.,.,"10,712",.,.,.,.,.,.,.,.,.,.,.,.,"10,712"
LB25E,Transurethral Prostate Resection Procedures with CC Score 3-5,"9,855",.,"28,683","23,353","11,487",.,.,.,.,.,.,.,.,.,.,.,"73,377"
LB25F,Transurethral Prostate Resection Procedures with CC Score 0-2,"3,922",.,.,.,"6,754",.,.,.,.,.,.,.,.,.,.,"2,577","13,253"
LB26A,"Intermediate Endoscopic, Prostate or Bladder Neck Procedures (Male and Female), with CC Score 2+",.,.,"4,598",.,"5,214",.,.,.,.,.,.,.,.,.,.,.,"9,812"
LB26B,"Intermediate Endoscopic, Prostate or Bladder Neck Procedures (Male and Female), with CC Score 0-1",.,.,"1,301",.,.,.,.,.,.,.,.,.,.,.,.,862,"2,163"
LB28C,"Non-Malignant Prostate Disorders with Interventions, with CC Score 4+",.,"7,468","5,763","5,454","1,660",.,.,.,.,.,.,.,.,.,.,.,"20,345"
LB28D,"Non-Malignant Prostate Disorders with Interventions, with CC Score 0-3","5,505","5,132",.,"2,040","1,532","2,094",.,.,.,.,.,.,.,"3,968",.,"1,407","21,678"
LB28E,"Non-Malignant Prostate Disorders without Interventions, with CC Score 6+",.,"1,604",.,.,.,.,.,.,.,.,.,.,.,.,.,"9,988","11,592"
LB28F,"Non-Malignant Prostate Disorders without Interventions, with CC Score 3-5",.,.,.,.,"1,879",.,.,.,.,.,.,"1,031",.,.,.,"3,983","6,893"
LB28G,"Non-Malignant Prostate Disorders without Interventions, with CC Score 0-2","5,132",.,"7,763","5,464","12,452","7,352",.,.,.,.,.,"1,790",.,"9,416",.,"3,484","52,854"
LB29A,"Major Open Urethra Procedures, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,647","2,647"
LB29C,"Major Open Urethra Procedures, between 2 and 18 years",.,.,.,.,.,"2,193",.,.,.,.,.,.,.,.,.,.,"2,193"
LB35C,"Scrotum, Testis or Vas Deferens Disorders, with Interventions, with CC Score 2+",892,"5,433","26,843","3,842","7,011",.,.,.,.,.,.,.,.,"10,331",.,"17,806","72,158"
LB35D,"Scrotum, Testis or Vas Deferens Disorders, with Interventions, with CC Score 0-1","5,213","8,146","5,091","3,629","10,603","1,538",.,.,.,.,.,.,.,"8,750",.,"13,124","56,094"
