HRG,Spec,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Mater,Mid Ulster,RoyalVictoria,South Tyrone,SouthWestAcute,Tyrone County,Ulster,N. Ireland Total FCEs
LA04Q,430,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 4-7",.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,1
LA04Q,502,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 4-7",.,.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,2
LA04R,101,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 2-3",.,.,.,.,3,.,.,.,.,.,.,.,.,.,.,1,4
LA04R,300,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 2-3",2,6,.,3,1,1,.,.,.,.,.,.,.,.,.,4,17
LA04R,361,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 2-3",2,.,9,.,.,.,.,.,.,.,.,.,.,.,.,.,11
LA04R,502,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 2-3",.,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,2
LA04S,100,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 0-1",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
LA04S,101,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 0-1",.,.,5,.,8,.,.,.,.,.,.,.,.,.,.,3,16
LA04S,300,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 0-1",1,3,.,.,.,.,.,.,.,.,.,.,.,2,.,1,7
LA04S,303,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 0-1",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA04S,361,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 0-1",.,1,16,.,.,.,.,.,.,.,.,.,.,.,.,1,18
LA04S,370,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 0-1",.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,2
LA04S,430,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
LA04S,502,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 0-1",.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,3
LA04S,823,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 0-1",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
LA05Z,100,Renal Replacement Peritoneal Dialysis Associated Procedures,.,.,.,.,.,6,.,.,.,.,.,.,.,4,.,.,10
LA05Z,361,Renal Replacement Peritoneal Dialysis Associated Procedures,.,.,15,.,.,.,.,.,.,.,.,.,.,.,.,.,15
LA07K,101,"Acute Kidney Injury with Interventions, with CC Score 0-5",.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,2
LA07K,361,"Acute Kidney Injury with Interventions, with CC Score 0-5",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,1
LA07L,300,"Acute Kidney Injury without Interventions, with CC Score 12+",.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
LA07M,300,"Acute Kidney Injury without Interventions, with CC Score 8-11",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
LA07M,361,"Acute Kidney Injury without Interventions, with CC Score 8-11",2,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4
LA07N,101,"Acute Kidney Injury without Interventions, with CC Score 4-7",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
LA07N,110,"Acute Kidney Injury without Interventions, with CC Score 4-7",.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,1
LA07N,300,"Acute Kidney Injury without Interventions, with CC Score 4-7",.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,3
LA07N,361,"Acute Kidney Injury without Interventions, with CC Score 4-7",8,2,2,.,.,1,.,.,.,.,.,.,.,.,.,1,14
LA07N,430,"Acute Kidney Injury without Interventions, with CC Score 4-7",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
LA07P,100,"Acute Kidney Injury without Interventions, with CC Score 0-3",.,.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,2
LA07P,101,"Acute Kidney Injury without Interventions, with CC Score 0-3",2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
LA07P,300,"Acute Kidney Injury without Interventions, with CC Score 0-3",.,.,4,.,1,.,.,.,.,.,.,.,.,2,.,1,8
LA07P,340,"Acute Kidney Injury without Interventions, with CC Score 0-3",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA07P,361,"Acute Kidney Injury without Interventions, with CC Score 0-3",.,3,9,.,.,1,.,.,.,.,.,.,.,.,.,3,16
LA08G,361,"Chronic Kidney Disease with Interventions, with CC Score 6+",.,1,3,.,.,.,.,.,.,.,.,.,.,.,.,.,4
LA08H,100,"Chronic Kidney Disease with Interventions, with CC Score 3-5",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA08H,101,"Chronic Kidney Disease with Interventions, with CC Score 3-5",.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,5
LA08H,361,"Chronic Kidney Disease with Interventions, with CC Score 3-5",.,2,6,.,.,1,.,.,.,.,.,.,.,.,.,.,9
LA08J,100,"Chronic Kidney Disease with Interventions, with CC Score 0-2",3,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,4
LA08J,101,"Chronic Kidney Disease with Interventions, with CC Score 0-2",1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,2
LA08J,361,"Chronic Kidney Disease with Interventions, with CC Score 0-2",.,2,12,.,.,.,.,.,.,.,.,.,.,.,.,.,14
LA08K,300,"Chronic Kidney Disease without Interventions, with CC Score 11+",.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
LA08K,361,"Chronic Kidney Disease without Interventions, with CC Score 11+",.,1,8,.,.,.,.,.,.,.,.,.,.,.,.,.,9
LA08L,300,"Chronic Kidney Disease without Interventions, with CC Score 8-10",.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
LA08L,361,"Chronic Kidney Disease without Interventions, with CC Score 8-10",.,3,1,.,.,.,.,.,.,.,.,.,.,.,.,.,4
LA08M,300,"Chronic Kidney Disease without Interventions, with CC Score 5-7",.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5
LA08M,361,"Chronic Kidney Disease without Interventions, with CC Score 5-7",1,22,30,.,.,3,.,.,.,.,.,.,.,.,.,1,57
LA08N,101,"Chronic Kidney Disease without Interventions, with CC Score 3-4",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA08N,300,"Chronic Kidney Disease without Interventions, with CC Score 3-4",.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
LA08N,361,"Chronic Kidney Disease without Interventions, with CC Score 3-4",3,32,28,.,.,1,.,.,.,.,.,.,.,.,.,2,66
LA08P,101,"Chronic Kidney Disease without Interventions, with CC Score 0-2",.,.,19,.,.,.,.,.,.,.,.,.,.,.,.,.,19
LA08P,300,"Chronic Kidney Disease without Interventions, with CC Score 0-2",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA08P,340,"Chronic Kidney Disease without Interventions, with CC Score 0-2",.,.,6,.,.,.,.,.,.,.,.,.,.,.,.,.,6
LA08P,361,"Chronic Kidney Disease without Interventions, with CC Score 0-2",.,.,295,.,.,.,.,.,.,.,.,.,.,.,.,.,295
LA08P,430,"Chronic Kidney Disease without Interventions, with CC Score 0-2",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA09J,101,"General Renal Disorders with Interventions, with CC Score 6+",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA09K,100,"General Renal Disorders with Interventions, with CC Score 3-5",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA09K,101,"General Renal Disorders with Interventions, with CC Score 3-5",1,.,4,.,2,.,.,.,.,.,.,.,.,.,.,1,8
LA09K,300,"General Renal Disorders with Interventions, with CC Score 3-5",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA09L,100,"General Renal Disorders with Interventions, with CC Score 0-2",1,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,2
LA09L,101,"General Renal Disorders with Interventions, with CC Score 0-2",12,.,16,2,10,.,.,.,.,.,.,.,.,.,.,17,57
LA09L,361,"General Renal Disorders with Interventions, with CC Score 0-2",1,.,6,.,.,.,.,.,.,.,.,.,.,.,.,.,7
LA09L,502,"General Renal Disorders with Interventions, with CC Score 0-2",2,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
LA09N,361,"General Renal Disorders without Interventions, with CC Score 6-8",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA09P,100,"General Renal Disorders without Interventions, with CC Score 3-5",.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
LA09P,101,"General Renal Disorders without Interventions, with CC Score 3-5",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA09P,300,"General Renal Disorders without Interventions, with CC Score 3-5",3,.,.,.,.,.,.,.,.,.,.,1,.,.,.,1,5
LA09P,302,"General Renal Disorders without Interventions, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
LA09P,320,"General Renal Disorders without Interventions, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
LA09P,361,"General Renal Disorders without Interventions, with CC Score 3-5",.,.,7,.,.,.,.,.,.,.,.,.,.,.,.,.,7
LA09Q,100,"General Renal Disorders without Interventions, with CC Score 0-2",1,.,.,.,2,1,.,.,.,.,.,.,.,.,.,.,4
LA09Q,101,"General Renal Disorders without Interventions, with CC Score 0-2",.,.,11,3,5,.,.,.,.,.,.,.,.,.,.,.,19
LA09Q,300,"General Renal Disorders without Interventions, with CC Score 0-2",2,.,4,.,.,.,.,.,.,.,.,.,.,1,.,1,8
LA09Q,320,"General Renal Disorders without Interventions, with CC Score 0-2",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,1
LA09Q,361,"General Renal Disorders without Interventions, with CC Score 0-2",1,7,29,.,.,.,.,.,.,.,.,.,.,.,.,.,37
LA09Q,370,"General Renal Disorders without Interventions, with CC Score 0-2",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA09Q,502,"General Renal Disorders without Interventions, with CC Score 0-2",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB05D,101,"Intermediate Percutaneous, Kidney or Ureter Procedures, 18 years and under",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB05D,361,"Intermediate Percutaneous, Kidney or Ureter Procedures, 18 years and under",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB05E,101,"Intermediate Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 6+",1,.,5,.,1,.,.,.,.,.,.,.,.,.,.,1,8
LB05F,100,"Intermediate Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
LB05F,101,"Intermediate Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 3-5",10,.,17,.,1,.,.,.,.,.,.,.,.,.,.,4,32
LB05F,300,"Intermediate Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
LB05F,361,"Intermediate Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 3-5",.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,5
LB05G,101,"Intermediate Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-2",4,.,49,1,10,.,.,.,.,.,.,.,.,.,.,9,73
LB05G,300,"Intermediate Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-2",2,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,3
LB05G,340,"Intermediate Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-2",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB05G,361,"Intermediate Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-2",4,7,4,.,.,.,.,.,.,.,.,.,.,.,.,5,20
LB05G,370,"Intermediate Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-2",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB06J,101,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 6-8",2,.,5,.,.,.,.,.,.,.,.,.,.,.,.,3,10
LB06J,502,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 6-8",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
LB06K,101,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 4-5",1,.,4,1,.,.,.,.,.,.,.,.,.,.,.,.,6
LB06L,101,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 2-3",6,.,6,1,2,.,.,.,.,.,.,.,.,.,.,5,20
LB06L,502,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 2-3",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
LB06M,101,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 0-1",12,.,19,4,6,.,.,.,.,.,.,.,.,.,.,11,52
LB06M,502,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 0-1",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB06N,370,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 13+",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB06P,101,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 7-12",.,.,.,1,1,.,.,.,.,.,.,.,.,.,.,.,2
LB06P,361,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 7-12",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB06Q,101,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 4-6",.,.,4,.,3,.,.,.,.,.,.,.,.,.,.,2,9
LB06Q,300,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 4-6",.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,1
LB06Q,370,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 4-6",.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,2
LB06R,100,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 2-3",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
LB06R,101,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 2-3",.,.,12,1,4,.,.,.,.,.,.,.,.,.,.,6,23
LB06R,300,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 2-3",.,.,.,.,.,.,.,.,1,.,.,1,.,1,.,.,3
LB06R,302,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 2-3",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
LB06R,370,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 2-3",.,.,10,.,.,.,.,.,.,.,.,.,.,.,.,.,10
LB06S,100,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 0-1",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB06S,101,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 0-1",2,.,27,3,3,.,.,.,.,.,.,.,.,.,.,.,35
LB06S,300,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 0-1",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB06S,361,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 0-1",.,.,9,.,.,.,.,.,.,.,.,.,.,.,.,.,9
LB06S,370,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 0-1",.,.,45,.,.,.,.,.,.,.,.,.,.,.,.,.,45
LB09C,101,"Intermediate Endoscopic Ureter Procedures, 18 years and under",.,.,.,1,1,.,.,.,.,.,.,.,.,.,.,.,2
LB09C,171,"Intermediate Endoscopic Ureter Procedures, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3
LB09C,361,"Intermediate Endoscopic Ureter Procedures, 18 years and under",.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,2
LB09D,100,"Intermediate Endoscopic Ureter Procedures, 19 years and over",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
LB09D,101,"Intermediate Endoscopic Ureter Procedures, 19 years and over",19,.,66,17,48,.,.,.,.,.,.,.,.,.,.,15,165
LB09D,361,"Intermediate Endoscopic Ureter Procedures, 19 years and over",.,.,21,.,.,.,.,.,.,.,.,.,.,.,.,.,21
LB09D,370,"Intermediate Endoscopic Ureter Procedures, 19 years and over",.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,3
LB09D,502,"Intermediate Endoscopic Ureter Procedures, 19 years and over",1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,2
LB10B,171,"Major Open Bladder Procedures or Reconstruction, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
LB10C,100,"Major Open Bladder Procedures or Reconstruction, 19 years and over, with CC Score 2+",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB10C,101,"Major Open Bladder Procedures or Reconstruction, 19 years and over, with CC Score 2+",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB10C,361,"Major Open Bladder Procedures or Reconstruction, 19 years and over, with CC Score 2+",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB10C,502,"Major Open Bladder Procedures or Reconstruction, 19 years and over, with CC Score 2+",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB10D,100,"Major Open Bladder Procedures or Reconstruction, 19 years and over, with CC Score 0-1",1,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,3
LB10D,101,"Major Open Bladder Procedures or Reconstruction, 19 years and over, with CC Score 0-1",1,.,6,.,1,.,.,.,.,.,.,.,.,.,.,.,8
LB12Z,101,Intermediate Open Bladder Procedures,.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,5
LB13C,101,Major Endoscopic Bladder Procedures with CC Score 7+,1,.,3,1,.,.,.,.,.,.,.,.,.,.,.,2,7
LB13D,100,Major Endoscopic Bladder Procedures with CC Score 5-6,.,.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,2
LB13D,101,Major Endoscopic Bladder Procedures with CC Score 5-6,6,.,9,.,4,.,.,.,.,.,.,.,.,.,.,6,25
LB13E,100,Major Endoscopic Bladder Procedures with CC Score 2-4,.,.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,2
LB13E,101,Major Endoscopic Bladder Procedures with CC Score 2-4,23,.,85,14,27,.,.,.,.,.,.,.,.,.,.,29,178
LB13E,502,Major Endoscopic Bladder Procedures with CC Score 2-4,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB13F,100,Major Endoscopic Bladder Procedures with CC Score 0-1,.,.,.,.,.,11,.,.,.,.,.,.,.,.,.,.,11
LB13F,101,Major Endoscopic Bladder Procedures with CC Score 0-1,55,.,136,46,86,.,.,.,.,.,.,.,.,.,.,78,401
LB13F,502,Major Endoscopic Bladder Procedures with CC Score 0-1,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
LB14Z,100,Intermediate Endoscopic Bladder Procedures,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,1
LB14Z,101,Intermediate Endoscopic Bladder Procedures,20,.,26,22,54,.,.,.,.,.,.,.,.,.,.,11,133
LB14Z,171,Intermediate Endoscopic Bladder Procedures,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
LB14Z,361,Intermediate Endoscopic Bladder Procedures,.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,4
LB14Z,502,Intermediate Endoscopic Bladder Procedures,9,7,8,2,7,.,.,.,.,.,.,.,.,.,.,11,44
LB15D,171,"Minor Bladder Procedures, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3
LB15E,100,"Minor Bladder Procedures, 19 years and over",2,1,.,.,.,4,.,.,.,.,.,.,.,.,.,.,7
LB15E,101,"Minor Bladder Procedures, 19 years and over",74,.,75,2,19,.,.,.,.,.,.,.,.,.,.,1,171
LB15E,300,"Minor Bladder Procedures, 19 years and over",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB15E,361,"Minor Bladder Procedures, 19 years and over",.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,5
LB15E,502,"Minor Bladder Procedures, 19 years and over",.,.,5,.,.,.,.,.,.,.,.,.,.,1,.,.,6
LB16E,101,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 3-6",4,.,2,1,.,.,.,.,.,.,.,.,.,.,.,.,7
LB16E,502,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 3-6",.,1,1,.,.,.,.,.,.,.,.,.,.,.,.,1,3
LB16F,101,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 0-2",8,.,7,1,1,.,.,.,.,.,.,.,.,.,.,2,19
LB16F,502,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 0-2",3,2,5,.,.,1,.,.,.,.,.,.,.,1,.,.,12
LB16J,100,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 2-4",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,1
LB16J,101,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 2-4",4,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,5
LB16J,361,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 2-4",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB16K,101,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 0-1",2,.,6,.,.,.,.,.,.,.,.,.,.,.,.,.,8
LB16K,502,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 0-1",.,.,2,.,1,.,.,.,.,.,.,.,.,.,.,.,3
LB17Z,100,Introduction of Therapeutic Substance into Bladder,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,1
LB17Z,101,Introduction of Therapeutic Substance into Bladder,6,.,3,.,92,.,.,.,.,.,.,.,.,.,.,.,101
LB18Z,100,Attention to Suprapubic Bladder Catheter,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,1
LB18Z,101,Attention to Suprapubic Bladder Catheter,2,.,8,.,2,.,.,.,.,.,.,.,.,.,.,2,14
LB18Z,420,Attention to Suprapubic Bladder Catheter,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
LB18Z,502,Attention to Suprapubic Bladder Catheter,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,3
LB19C,101,"Ureteric or Bladder Disorders, with Interventions, with CC Score 4+",1,.,11,.,1,.,.,.,.,.,.,.,.,.,.,.,13
LB19C,361,"Ureteric or Bladder Disorders, with Interventions, with CC Score 4+",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB19C,502,"Ureteric or Bladder Disorders, with Interventions, with CC Score 4+",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB19D,100,"Ureteric or Bladder Disorders, with Interventions, with CC Score 0-3",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,1
LB19D,101,"Ureteric or Bladder Disorders, with Interventions, with CC Score 0-3",14,.,48,7,15,.,.,.,.,.,.,.,.,.,.,8,92
LB19D,301,"Ureteric or Bladder Disorders, with Interventions, with CC Score 0-3",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB19D,361,"Ureteric or Bladder Disorders, with Interventions, with CC Score 0-3",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB19D,502,"Ureteric or Bladder Disorders, with Interventions, with CC Score 0-3",.,2,11,1,1,.,.,.,.,.,.,.,.,.,.,7,22
LB19E,101,"Ureteric or Bladder Disorders, without Interventions, with CC Score 5+",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB19E,300,"Ureteric or Bladder Disorders, without Interventions, with CC Score 5+",.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,3
LB19F,100,"Ureteric or Bladder Disorders, without Interventions, with CC Score 2-4",.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,1
LB19F,101,"Ureteric or Bladder Disorders, without Interventions, with CC Score 2-4",2,.,6,.,.,.,.,.,.,.,.,.,.,.,.,.,8
LB19G,100,"Ureteric or Bladder Disorders, without Interventions, with CC Score 0-1",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
LB19G,101,"Ureteric or Bladder Disorders, without Interventions, with CC Score 0-1",4,.,6,.,2,.,.,.,.,.,.,.,.,.,.,1,13
LB19G,361,"Ureteric or Bladder Disorders, without Interventions, with CC Score 0-1",.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,2
LB19G,370,"Ureteric or Bladder Disorders, without Interventions, with CC Score 0-1",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB19G,502,"Ureteric or Bladder Disorders, without Interventions, with CC Score 0-1",.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,2
LB20C,101,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, with Interventions, with CC Score 4+",.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,2
LB20D,101,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, with Interventions, with CC Score 0-3",1,.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,3
LB20D,361,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, with Interventions, with CC Score 0-3",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB20D,502,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, with Interventions, with CC Score 0-3",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,3
LB20E,361,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, without Interventions, with CC Score 7+",.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,2
LB20F,101,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, without Interventions, with CC Score 2-6",.,.,2,.,1,.,.,.,.,.,.,.,.,.,.,.,3
LB21A,101,"Major Open, Prostate or Bladder Neck Procedures (Male), with CC Score 2+",.,.,4,1,.,.,.,.,.,.,.,.,.,.,.,.,5
LB21B,101,"Major Open, Prostate or Bladder Neck Procedures (Male), with CC Score 0-1",.,.,29,7,.,.,.,.,.,.,.,.,.,.,.,.,36
LB25D,101,Transurethral Prostate Resection Procedures with CC Score 6+,1,.,1,3,.,.,.,.,.,.,.,.,.,.,.,4,9
LB25E,101,Transurethral Prostate Resection Procedures with CC Score 3-5,10,.,19,16,12,.,.,.,.,.,.,.,.,.,.,7,64
LB25F,100,Transurethral Prostate Resection Procedures with CC Score 0-2,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
LB25F,101,Transurethral Prostate Resection Procedures with CC Score 0-2,64,.,65,136,131,.,.,.,.,.,.,.,.,.,.,64,460
LB25F,370,Transurethral Prostate Resection Procedures with CC Score 0-2,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
