HRG,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Mater,Mid Ulster,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Northern Ireland Total
JA24E,Unilateral Intermediate Breast Procedures with CC Score 3-5,"9,542","5,708","20,351",.,"2,219",.,.,.,.,.,.,.,.,.,.,"6,019","43,839"
JA24F,Unilateral Intermediate Breast Procedures with CC Score 0-2,"72,431","33,319","133,275","2,772","58,619","1,137",.,.,.,"1,913",.,"17,214",.,.,.,"56,301","376,981"
JA25Z,Bilateral Intermediate Breast Procedures,"3,475","3,302","16,735",.,.,.,.,.,.,.,.,.,.,.,.,.,"23,512"
JA30Z,Unilateral Delayed Pedicled Myocutaneous Breast Reconstruction,"9,413","55,078","11,463",.,"11,262",.,.,.,.,.,.,.,.,.,.,"5,913","93,129"
JA31Z,Bilateral Delayed Pedicled Myocutaneous Breast Reconstruction,.,.,"9,730",.,.,.,.,.,.,.,.,"7,137",.,.,.,"17,491","34,358"
JA32Z,Unilateral Excision of Breast with Immediate Pedicled Myocutaneous Flap Reconstruction,.,"45,892","144,800",.,"95,228",.,.,.,.,.,.,.,.,.,.,"78,968","364,887"
JA33Z,Bilateral Excision of Breast with Immediate Pedicled Myocutaneous Flap Reconstruction,"9,413","12,995","108,280",.,"14,398",.,.,.,.,.,.,.,.,.,.,"65,730","210,816"
JA34Z,Unilateral Delayed Free Perforator Flap Breast Reconstruction,.,"4,830",.,.,.,.,.,.,.,.,.,.,.,.,.,"8,784","13,615"
JA36Z,Unilateral Excision of Breast with Immediate Free Perforator Flap Reconstruction,"9,632",.,"10,899",.,"23,799",.,.,.,.,.,.,.,.,.,.,"11,692","56,022"
JA37Z,Bilateral Excision of Breast with Immediate Free Perforator Flap Reconstruction,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"7,744","7,744"
JA38A,"Unilateral Major Breast Procedures with Lymph Node Clearance, with CC Score 5+","13,107","8,601","39,421",.,"15,301","8,457",.,.,.,.,.,.,.,.,.,"14,869","99,756"
JA38B,"Unilateral Major Breast Procedures with Lymph Node Clearance, with CC Score 2-4","79,059","29,904","96,443",.,"31,315","8,261",.,.,.,.,.,.,.,.,.,"49,683","294,665"
JA38C,"Unilateral Major Breast Procedures with Lymph Node Clearance, with CC Score 0-1","136,710","132,526","149,554",.,"88,725","44,233",.,.,.,.,.,.,.,.,.,"30,530","582,278"
JA39Z,Bilateral Major Breast Procedures with Lymph Node Clearance,"8,202","20,701","31,508",.,"14,420",.,.,.,.,.,.,.,.,.,.,"10,630","85,460"
JA40Z,Unilateral Therapeutic Mammoplasty,.,"1,987",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,987"
JA41Z,Bilateral Therapeutic Mammoplasty,.,.,"13,292",.,.,.,.,.,.,.,.,.,.,.,.,.,"13,292"
JB32A,Minor Burn (TBSA of less than 20%) with Skin Graft,.,.,.,.,.,.,.,.,.,.,.,"65,264",.,.,.,.,"65,264"
JB32B,Minor Burn (TBSA of less than 20%) with Other Skin Procedure,.,.,.,.,.,.,.,.,.,.,.,"7,852",.,.,.,.,"7,852"
JB32C,Minor Burn (TBSA of less than 20%) without Skin Procedure,457,.,.,.,.,.,.,.,.,.,.,"2,261",.,.,.,.,"2,718"
JB33A,Other Burn with Skin Graft,.,.,.,.,.,.,.,.,.,.,.,"25,296",.,.,.,.,"25,296"
JB33B,Other Burn with Other Skin Procedure,.,.,.,.,.,.,.,.,"23,598",.,.,"2,150",.,.,.,.,"25,748"
JB33C,Other Burn without Skin Procedure,.,.,"1,928",.,.,.,.,.,.,.,433,"9,416",.,.,.,"1,976","13,753"
JC40Z,Multiple Major Skin Procedures,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"54,819","54,819"
JC41Z,Major Skin Procedures,"26,442",.,"42,231",.,.,.,.,.,.,"6,493",.,"60,977",.,"2,355",.,"236,897","375,395"
JC42A,"Intermediate Skin Procedures, 13 years and over","39,800","6,594","14,188","6,490","7,677","10,586",.,"1,485",.,655,.,"59,219",.,"8,866",.,"101,496","257,055"
JC42B,"Intermediate Skin Procedures, 12 years and under","5,903",.,.,.,.,.,.,"1,905",.,.,.,"18,727",.,.,.,"12,666","39,201"
JC43A,"Minor Skin Procedures, 13 years and over","17,866",.,"12,134",.,"8,529",.,.,"6,930",.,.,.,"12,662",.,"7,711",.,"10,228","76,060"
JC43B,"Minor Skin Procedures, 12 years and under","5,728",.,.,.,"5,344",810,.,"1,431",.,.,"3,032","2,651",.,"2,355",.,"1,996","23,347"
JD07A,"Skin Disorders with Interventions, with CC Score 12+",.,.,"20,361",.,.,.,.,"43,520",.,.,.,.,.,.,.,.,"63,880"
JD07B,"Skin Disorders with Interventions, with CC Score 8-11",.,.,.,.,"3,759",.,.,"18,193",.,.,.,"14,234",.,.,.,"20,739","56,924"
JD07C,"Skin Disorders with Interventions, with CC Score 4-7","8,162","1,579","15,057","2,196","3,759",.,.,"14,712",.,.,.,"87,392",.,"18,143",.,"70,847","221,847"
JD07D,"Skin Disorders with Interventions, with CC Score 0-3","36,762","14,447","67,729","7,727","17,844","3,847",.,"12,134",.,"2,493",.,"237,176",.,"1,786",.,"340,322","742,265"
JD07F,"Skin Disorders without Interventions, with CC Score 14-18",.,"3,536",.,.,.,.,.,"5,215",.,.,.,.,.,.,.,.,"8,751"
JD07G,"Skin Disorders without Interventions, with CC Score 10-13",.,"6,912",.,.,.,.,.,.,.,.,.,"4,360",.,647,.,"4,804","16,724"
JD07H,"Skin Disorders without Interventions, with CC Score 6-9","4,056","3,659","65,520",.,"55,360",.,.,"19,449",.,.,.,"12,543",.,"1,506",.,"3,636","165,731"
JD07J,"Skin Disorders without Interventions, with CC Score 2-5","21,640","3,659","132,141",.,"43,828","3,314",.,"4,494",.,.,.,"14,717",.,647,.,"11,694","236,135"
JD07K,"Skin Disorders without Interventions, with CC Score 0-1","196,516","3,364","178,533",.,"76,546",.,.,.,.,"2,060",.,"9,214",.,"5,032",.,"1,555","472,821"
KA03C,Parathyroid Procedures with CC Score 2+,"3,375",.,"37,489",.,"6,491",.,.,.,.,.,.,"59,665",.,"10,681",.,"38,160","155,861"
KA03D,Parathyroid Procedures with CC Score 0-1,"8,200",.,"23,052",.,"21,503",.,.,.,.,.,.,"87,014",.,"4,046",.,"61,261","205,076"
KA04A,Adrenal Procedures with CC Score 2+,.,.,"2,745",.,.,.,.,.,.,.,.,"40,201",.,.,.,.,"42,946"
KA04B,Adrenal Procedures with CC Score 0-1,.,.,"3,109",.,.,.,.,.,.,.,.,"95,157",.,.,.,.,"98,266"
KA05C,Anterior Pituitary Disorders with CC Score 2+,.,.,.,.,.,.,.,.,.,.,.,"3,098",.,.,.,.,"3,098"
KA05D,Anterior Pituitary Disorders with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,"10,486",.,.,.,.,"10,486"
KA06C,"Non-Pituitary Neoplasia or Hypoplasia, with CC Score 4+",.,.,"56,960",.,.,.,.,.,.,.,.,"4,764",.,.,.,.,"61,724"
KA06D,"Non-Pituitary Neoplasia or Hypoplasia, with CC Score 2-3",.,.,"20,137",.,.,.,.,.,.,.,.,"15,404",.,.,.,.,"35,542"
KA06E,"Non-Pituitary Neoplasia or Hypoplasia, with CC Score 0-1",.,"1,668","66,983",.,.,.,.,.,.,.,.,"46,977",.,.,.,.,"115,628"
KA07A,Non-Surgical Thyroid Disorders with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,"16,716",.,.,.,.,"16,716"
KA07B,Non-Surgical Thyroid Disorders with CC Score 2-3,.,"3,253",577,.,.,.,528,.,.,.,.,"11,576",.,.,.,.,"15,933"
KA07C,Non-Surgical Thyroid Disorders with CC Score 0-1,.,407,"18,082",.,"1,134",.,.,.,.,.,.,"10,764",.,"1,004",.,.,"31,391"
KA08A,Other Endocrine Disorders with CC Score 4+,"2,191",.,.,.,.,.,.,.,.,.,.,"6,213",.,.,.,.,"8,405"
KA08B,Other Endocrine Disorders with CC Score 2-3,438,.,.,.,.,.,.,.,.,.,.,"23,656",.,"1,506",.,.,"25,600"
KA08C,Other Endocrine Disorders with CC Score 0-1,.,.,"4,350","2,268",.,.,.,.,.,.,.,"25,046",.,"3,013",.,"3,615","38,292"
KA09C,Thyroid Procedures with CC Score 4+,.,.,.,.,"2,788",.,.,.,.,.,.,.,.,.,.,.,"2,788"
KA09D,Thyroid Procedures with CC Score 2-3,"13,090",.,"2,441",.,"23,790",.,.,.,.,.,.,"34,851",.,"5,185",.,"9,178","88,534"
KA09E,Thyroid Procedures with CC Score 0-1,"220,298","11,477","12,177",.,"301,203",.,.,.,.,.,.,"292,188",.,"10,369",.,"52,244","899,956"
KB02G,"Diabetes with Hyperglycaemic Disorders, with CC Score 8+",.,"4,473",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,473"
KB02H,"Diabetes with Hyperglycaemic Disorders, with CC Score 5-7",.,.,"1,279","1,599",.,.,.,.,.,"1,533",.,"4,569",.,.,.,"1,834","10,813"
KB02J,"Diabetes with Hyperglycaemic Disorders, with CC Score 2-4",.,.,"2,201",.,"2,268",.,.,.,.,.,.,"7,227",.,.,.,"6,691","18,387"
KB02K,"Diabetes with Hyperglycaemic Disorders, with CC Score 0-1","2,191",.,"2,390",.,.,.,.,.,.,"1,291",.,"4,566",.,.,.,367,"10,806"
KB03C,"Diabetes with Lower Limb Complications, with CC Score 9+",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,869","5,869"
KB03D,"Diabetes with Lower Limb Complications, with CC Score 5-8",.,"3,253",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,253"
KB03E,"Diabetes with Lower Limb Complications, with CC Score 0-4",457,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,457
KB04Z,Continuous Subcutaneous Insulin Infusion,.,.,.,.,.,.,.,.,.,.,.,"3,720",.,.,.,.,"3,720"
KC04A,Inborn Errors of Metabolism with CC Score 3+,.,357,"21,474",.,.,.,.,.,.,.,.,.,.,.,.,.,"21,831"
KC04B,Inborn Errors of Metabolism with CC Score 0-2,.,.,"8,512",.,.,.,.,.,.,.,.,"6,890",.,.,.,.,"15,403"
KC05G,"Fluid or Electrolyte Disorders, with Interventions, with CC Score 5+",.,"17,236",.,.,.,"6,327",.,.,.,.,.,.,.,.,.,.,"23,563"
KC05H,"Fluid or Electrolyte Disorders, with Interventions, with CC Score 0-4",.,.,"1,095",.,"7,447",.,.,.,.,"4,658",.,.,.,.,.,.,"13,200"
KC05J,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 10+",.,.,.,.,.,"12,009",.,.,.,.,.,.,.,.,.,"13,752","25,762"
KC05K,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 7-9",.,.,"22,172",.,.,409,.,.,"2,561",375,.,.,.,.,.,734,"26,251"
KC05L,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 4-6","1,315","1,121","15,092",.,438,"1,638",.,.,.,.,.,"1,795",.,.,.,"4,550","25,948"
KC05M,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 2-3","3,068","6,452","12,927",454,"4,269","2,456",.,.,"2,630","1,774",.,"9,197",.,.,.,"6,268","49,496"
KC05N,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 0-1",877,"3,220","5,958",.,"9,637","2,024",.,.,"1,260",.,.,"2,316",.,"1,506",.,"4,977","31,775"
LA01A,"Kidney Transplant, 19 years and over, from Cadaver Non Heart-Beating Donor",.,.,"60,868",.,.,.,.,.,.,.,.,.,.,.,.,.,"60,868"
LA02A,"Kidney Transplant, 19 years and over, from Cadaver Heart-Beating Donor",.,.,"513,666",.,.,.,.,.,.,.,.,.,.,.,.,.,"513,666"
LA03A,"Kidney Transplant, 19 years and over, from Live Donor",.,.,"1,126,662",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,126,662"
LA03B,"Kidney Transplant, 18 years and under, from Live Donor",.,.,"20,731",.,.,.,.,.,.,.,.,972,.,.,.,.,"21,703"
LA04K,"Kidney or Urinary Tract Infections, with Interventions, with CC Score 6-8",.,.,"28,283",.,"14,915",.,.,.,.,.,.,.,.,.,.,.,"43,198"
LA04L,"Kidney or Urinary Tract Infections, with Interventions, with CC Score 3-5","6,136",.,"5,259","2,838","7,687",.,.,.,.,.,.,.,.,.,.,.,"21,919"
LA04M,"Kidney or Urinary Tract Infections, with Interventions, with CC Score 0-2","5,089",.,"33,430",.,"5,904",.,.,.,.,.,.,.,.,.,.,.,"44,422"
LA04P,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 8-12","2,259",.,.,.,"2,625",.,.,.,"2,927",.,.,.,.,.,.,.,"7,811"
LA04Q,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 4-7","3,068","7,948","8,723","8,618",730,.,.,"4,141",742,.,.,"5,191",.,502,.,.,"39,662"
LA04R,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 2-3","2,878","8,500","12,734","6,350","9,373","3,314",.,.,.,.,.,.,.,.,.,"4,071","47,220"
LA04S,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 0-1",438,"4,614","44,767","5,153","19,001",.,.,.,.,.,.,.,.,"1,506",.,"8,906","84,386"
LA05Z,Renal Replacement Peritoneal Dialysis Associated Procedures,.,.,"12,804",.,.,"11,671",.,.,.,.,.,.,.,"8,281",.,.,"32,755"
LA07K,"Acute Kidney Injury with Interventions, with CC Score 0-5",.,.,"4,996",.,.,"2,456",.,.,.,.,.,.,.,.,.,.,"7,452"
LA07L,"Acute Kidney Injury without Interventions, with CC Score 12+",.,"19,111",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19,111"
LA07M,"Acute Kidney Injury without Interventions, with CC Score 8-11","1,042","14,142",.,.,.,.,.,.,.,.,.,.,.,.,.,"8,803","23,987"
LA07N,"Acute Kidney Injury without Interventions, with CC Score 4-7","4,168","7,884","6,219",.,.,409,.,"1,647",.,.,.,.,.,.,.,"9,395","29,723"
LA07P,"Acute Kidney Injury without Interventions, with CC Score 0-3","1,694","8,397","19,767",.,"5,576","2,456",.,.,.,.,.,.,.,"4,017",.,"4,451","46,359"
LA08G,"Chronic Kidney Disease with Interventions, with CC Score 6+",.,"3,536","19,363",.,.,.,.,.,.,.,.,.,.,.,.,.,"22,899"
LA08H,"Chronic Kidney Disease with Interventions, with CC Score 3-5","2,651","14,584","29,764",.,.,"5,322",.,.,.,.,.,.,.,.,.,.,"52,321"
LA08J,"Chronic Kidney Disease with Interventions, with CC Score 0-2","10,815","5,303","38,544",.,"1,421","2,297",.,.,.,.,.,.,.,.,.,.,"58,380"
LA08K,"Chronic Kidney Disease without Interventions, with CC Score 11+",.,"4,278","7,758",.,.,.,.,.,.,.,.,.,.,.,.,.,"12,036"
LA08L,"Chronic Kidney Disease without Interventions, with CC Score 8-10",.,"15,079","2,842",.,.,.,.,.,.,.,.,.,.,.,.,.,"17,921"
LA08M,"Chronic Kidney Disease without Interventions, with CC Score 5-7",521,"30,105","43,583",.,.,"2,047",.,.,.,.,.,.,.,.,.,"2,300","78,556"
LA08N,"Chronic Kidney Disease without Interventions, with CC Score 3-4","2,605","31,749","39,238",.,.,"1,228",.,.,.,.,.,.,.,.,.,"2,300","77,120"
LA08P,"Chronic Kidney Disease without Interventions, with CC Score 0-2",.,.,"328,638",.,.,.,.,.,.,.,.,.,.,.,.,.,"328,638"
LA09J,"General Renal Disorders with Interventions, with CC Score 6+",.,.,"2,755",.,.,.,.,.,.,.,.,.,.,.,.,.,"2,755"
LA09K,"General Renal Disorders with Interventions, with CC Score 3-5","7,229",.,"10,187",.,"6,242",.,.,.,.,.,.,.,.,.,.,"2,049","25,706"
LA09L,"General Renal Disorders with Interventions, with CC Score 0-2","30,900","3,710","52,870","5,788","23,410",.,.,.,.,.,.,.,.,"3,002",.,"27,249","146,929"
LA09N,"General Renal Disorders without Interventions, with CC Score 6-8","7,294",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"7,294"
LA09P,"General Renal Disorders without Interventions, with CC Score 3-5","6,019","6,779","5,986",.,.,.,.,.,.,.,.,"5,754",.,.,.,"2,557","27,095"
LA09Q,"General Renal Disorders without Interventions, with CC Score 0-2","4,459","15,026","52,472","9,093","13,649","2,538",.,.,.,.,.,.,.,"1,004",.,367,"98,608"
LB05D,"Intermediate Percutaneous, Kidney or Ureter Procedures, 18 years and under",.,.,"6,504",.,.,.,.,.,.,.,.,.,.,.,.,.,"6,504"
LB05E,"Intermediate Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 6+","2,150",.,"16,562",.,"5,021",.,.,.,.,.,.,.,.,.,.,"3,974","27,707"
LB05F,"Intermediate Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 3-5","19,236",.,"71,434",.,"6,878",.,.,.,.,.,.,529,.,.,.,"12,905","110,983"
LB05G,"Intermediate Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-2","14,086","8,397","199,449","2,453","46,181",.,.,.,.,.,.,.,.,.,.,"18,006","288,572"
LB06J,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 6-8","13,191",.,"28,274",.,.,.,.,.,.,.,.,.,.,.,.,"16,378","57,844"
LB06K,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 4-5","4,099",.,"9,016","2,092",.,.,.,.,.,.,.,.,.,.,.,.,"15,207"
LB06L,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 2-3","14,156",.,"14,360","1,833","3,204",.,.,.,.,.,.,.,.,.,.,"10,183","43,736"
LB06M,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 0-1","27,054",.,"43,100","10,920","17,595",.,.,.,.,.,.,.,.,.,.,"19,640","118,309"
LB06N,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 13+",.,.,"24,969",.,.,.,.,.,.,.,.,.,.,.,.,.,"24,969"
LB06P,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 7-12",.,.,"2,842","12,485","5,455",.,.,.,.,.,.,.,.,.,.,.,"20,783"
LB06Q,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 4-6",.,.,"22,982",.,"11,749",.,.,.,.,"2,111",.,.,.,.,.,"7,054","43,897"
LB06R,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 2-3",.,.,"49,209","6,571","15,840",.,.,.,376,.,.,"5,993",.,502,.,"22,332","100,823"
LB06S,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 0-1","2,957",.,"116,905","7,886","4,616",.,.,.,.,.,.,.,.,.,.,.,"132,363"
LB09C,"Intermediate Endoscopic Ureter Procedures, 18 years and under",.,.,"3,924","2,054","1,503",.,.,.,.,.,.,"5,979",.,.,.,.,"13,461"
LB09D,"Intermediate Endoscopic Ureter Procedures, 19 years and over","26,445",.,"193,701","23,796","83,347",.,.,.,.,.,.,.,.,.,.,"18,651","345,940"
LB10B,"Major Open Bladder Procedures or Reconstruction, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,"2,674",.,.,.,.,"2,674"
LB10C,"Major Open Bladder Procedures or Reconstruction, 19 years and over, with CC Score 2+","4,312",.,"21,832",.,.,.,.,.,.,.,.,.,.,.,.,.,"26,144"
LB10D,"Major Open Bladder Procedures or Reconstruction, 19 years and over, with CC Score 0-1","8,461",.,"50,147",.,"23,229",.,.,.,.,.,.,.,.,.,.,.,"81,837"
LB12Z,Intermediate Open Bladder Procedures,.,.,"16,427",.,.,.,.,.,.,.,.,.,.,.,.,.,"16,427"
LB13C,Major Endoscopic Bladder Procedures with CC Score 7+,"3,979",.,"3,624","2,326",.,.,.,.,.,.,.,.,.,.,.,"4,134","14,063"
LB13D,Major Endoscopic Bladder Procedures with CC Score 5-6,"32,667",.,"16,723",.,"9,976","3,410",.,.,.,.,.,.,.,.,.,"19,630","82,406"
LB13E,Major Endoscopic Bladder Procedures with CC Score 2-4,"73,758",.,"131,831","21,507","78,580","2,428",.,.,.,.,.,.,.,.,.,"56,276","364,380"
LB13F,Major Endoscopic Bladder Procedures with CC Score 0-1,"143,595",.,"191,816","71,107","187,099","16,419",.,.,.,.,.,.,.,.,.,"140,487","750,523"
LB14Z,Intermediate Endoscopic Bladder Procedures,"32,733","11,983","64,078","32,380","78,931","1,181",.,.,.,.,.,"7,133",.,.,.,"28,807","257,226"
LB15D,"Minor Bladder Procedures, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,"3,656",.,.,.,.,"3,656"
LB15E,"Minor Bladder Procedures, 19 years and over","63,127",452,"66,590","1,744","18,249","3,873",.,.,.,.,.,.,.,"1,239",.,991,"156,265"
LB16E,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 3-6","10,792","2,574","6,614","4,859",.,.,.,.,.,.,.,.,.,.,.,"1,391","26,230"
LB16F,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 0-2","21,420","6,790","36,672","5,914","1,241","1,654",.,.,.,.,.,.,.,"3,828",.,"3,989","81,508"
LB16J,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 2-4","3,954",.,"1,370",.,.,"1,186",.,.,.,.,.,.,.,.,.,.,"6,509"
LB16K,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 0-1","1,130",.,"5,977",.,730,.,.,.,.,.,.,.,.,.,.,.,"7,836"
LB17Z,Introduction of Therapeutic Substance into Bladder,"6,203",.,"2,357",.,"135,846","1,552",.,.,.,.,.,.,.,.,.,.,"145,958"
LB18Z,Attention to Suprapubic Bladder Catheter,"3,164",.,"7,791",.,"2,003","2,011",.,.,.,.,.,.,.,.,.,"2,542","17,511"
LB19C,"Ureteric or Bladder Disorders, with Interventions, with CC Score 4+","1,640",.,"42,687",.,839,.,.,.,.,.,.,.,.,.,.,.,"45,166"
LB19D,"Ureteric or Bladder Disorders, with Interventions, with CC Score 0-3","21,905","6,109","165,568","21,965","37,712","1,622",.,.,.,.,.,.,.,.,.,"27,208","282,090"
LB19E,"Ureteric or Bladder Disorders, without Interventions, with CC Score 5+",.,.,"1,532",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,532"
LB19F,"Ureteric or Bladder Disorders, without Interventions, with CC Score 2-4","1,130",.,"10,339",.,.,.,.,.,.,.,.,.,.,647,.,.,"12,116"
LB19G,"Ureteric or Bladder Disorders, without Interventions, with CC Score 0-1","2,259",.,"7,805",.,"11,641",.,.,.,.,.,.,.,.,.,.,"1,155","22,860"
LB20C,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, with Interventions, with CC Score 4+",.,.,"8,916",.,.,.,.,.,.,.,.,.,.,.,.,.,"8,916"
LB20D,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, with Interventions, with CC Score 0-3","4,486",.,"8,415",.,"2,184",.,.,.,.,.,.,.,.,.,.,"4,417","19,502"
LB20E,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, without Interventions, with CC Score 7+",.,.,"1,405",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,405"
LB20F,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, without Interventions, with CC Score 2-6",.,.,"5,980",.,420,.,.,.,.,.,.,.,.,.,.,.,"6,400"
LB21A,"Major Open, Prostate or Bladder Neck Procedures (Male), with CC Score 2+",.,.,"22,732","12,146",.,.,.,.,.,.,.,.,.,.,.,.,"34,878"
LB21B,"Major Open, Prostate or Bladder Neck Procedures (Male), with CC Score 0-1",.,.,"169,188","42,800",.,.,.,.,.,.,.,.,.,.,.,.,"211,988"
LB25D,Transurethral Prostate Resection Procedures with CC Score 6+,"7,233",.,"5,030","6,730",.,.,.,.,.,.,.,.,.,.,.,"16,169","35,162"
LB25E,Transurethral Prostate Resection Procedures with CC Score 3-5,"35,052",.,"65,192","38,842","33,478",.,.,.,.,.,.,.,.,.,.,"17,288","189,851"
LB25F,Transurethral Prostate Resection Procedures with CC Score 0-2,"169,769",.,"219,905","340,327","360,758",.,.,.,.,.,.,.,.,.,.,"152,251","1,243,009"
LB26A,"Intermediate Endoscopic, Prostate or Bladder Neck Procedures (Male and Female), with CC Score 2+","7,578",.,"23,486","3,564","1,463",.,.,.,.,.,.,.,.,.,.,"1,995","38,086"
LB26B,"Intermediate Endoscopic, Prostate or Bladder Neck Procedures (Male and Female), with CC Score 0-1","6,723","3,376","196,270","20,699","15,177",.,.,.,.,.,.,.,.,.,.,839,"243,084"
LB27Z,"Minor Endoscopic, Prostate or Bladder Neck Procedures (Male)","3,499",.,"28,444","13,299","3,366",.,.,.,.,.,.,.,.,.,.,.,"48,608"
LB28C,"Non-Malignant Prostate Disorders with Interventions, with CC Score 4+",.,.,"2,391","2,901",.,.,.,.,.,.,.,.,.,.,.,.,"5,291"
LB28D,"Non-Malignant Prostate Disorders with Interventions, with CC Score 0-3","3,644",.,"5,989","5,864","3,744",.,.,.,.,.,.,.,.,.,.,"1,149","20,390"
LB28F,"Non-Malignant Prostate Disorders without Interventions, with CC Score 3-5",.,.,"1,090",.,"1,259",.,.,.,.,.,.,.,.,.,.,"3,589","5,938"
LB28G,"Non-Malignant Prostate Disorders without Interventions, with CC Score 0-2","1,130",.,"2,239",657,839,.,.,.,.,.,.,.,.,.,.,.,"4,865"
LB29A,"Major Open Urethra Procedures, 19 years and over","2,714",.,"33,679","4,285","2,304",.,.,.,.,.,.,.,.,"7,281",.,"4,144","54,407"
LB29C,"Major Open Urethra Procedures, between 2 and 18 years",.,.,.,.,.,.,.,.,.,.,.,"25,946",.,.,.,"1,169","27,114"
LB29D,"Major Open Urethra Procedures, 1 year and under",.,.,.,.,.,.,.,.,.,.,.,"10,132",.,.,.,"1,976","12,108"
LB33Z,Vasectomy Procedures,"2,386","2,597","38,707",657,"1,584","2,362",.,.,.,.,.,.,.,.,.,"1,976","50,268"
LB35C,"Scrotum, Testis or Vas Deferens Disorders, with Interventions, with CC Score 2+","5,939",.,"3,110","3,455",.,.,.,.,.,.,.,.,.,"6,461",.,"5,733","24,698"
LB35D,"Scrotum, Testis or Vas Deferens Disorders, with Interventions, with CC Score 0-1","31,463","2,300","17,753",.,"5,131","2,013",.,.,.,.,.,.,.,.,.,"4,719","63,377"
LB35F,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 3-5",457,.,"34,632",.,.,.,.,.,.,.,.,.,.,.,.,.,"35,089"
LB35G,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 1-2",914,.,"98,223",657,.,.,.,.,.,.,.,.,.,.,.,.,"99,794"
LB35H,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 0","1,586",.,"74,429",.,.,.,.,.,.,.,.,.,.,.,.,770,"76,786"
