HRG,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Mid Ulster,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Northern Ireland Total
PV32A,"Paediatric Minor Injury without Intracranial Injury, with CC Score 3+",.,2,.,.,2,.,.,.,.,.,.,.,2,.,.,.,3,9
PV32B,"Paediatric Minor Injury without Intracranial Injury, with CC Score 1-2",13,11,.,2,23,10,.,.,.,.,4,.,31,.,1,.,20,115
PV32C,"Paediatric Minor Injury without Intracranial Injury, with CC Score 0",54,56,.,22,66,26,.,.,.,.,3,3,81,.,36,.,79,426
PW16A,Paediatric Major Infections with CC Score 7+,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PW16C,Paediatric Major Infections with CC Score 2-4,.,1,.,3,.,1,.,.,.,.,.,.,2,.,.,.,2,9
PW16D,Paediatric Major Infections with CC Score 1,4,6,.,6,1,.,.,.,1,.,.,.,.,.,6,.,9,33
PW16E,Paediatric Major Infections with CC Score 0,2,32,.,21,1,2,.,.,.,.,1,9,4,.,36,.,26,134
PW17A,Paediatric Intermediate Infections with CC Score 6+,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
PW17B,Paediatric Intermediate Infections with CC Score 3-5,3,2,.,.,4,1,.,.,.,.,2,.,8,.,.,.,2,22
PW17C,Paediatric Intermediate Infections with CC Score 1-2,30,28,2,6,26,8,.,.,.,.,3,2,29,.,12,.,23,169
PW17D,Paediatric Intermediate Infections with CC Score 0,69,63,3,18,34,14,.,.,1,.,1,5,46,.,51,.,57,362
PW18A,Paediatric Minor Infections with CC Score 2+,3,.,.,.,1,.,.,.,1,.,.,.,1,.,3,.,2,11
PW18B,Paediatric Minor Infections with CC Score 1,6,8,.,1,5,.,.,.,.,.,.,1,.,.,2,.,4,27
PW18C,Paediatric Minor Infections with CC Score 0,18,12,.,6,5,1,.,.,.,.,1,.,7,.,8,.,9,67
PW19A,Paediatric Viral Infections with CC Score 3+,11,6,.,.,5,13,.,.,.,.,.,1,26,.,3,.,15,80
PW19B,Paediatric Viral Infections with CC Score 1-2,142,142,.,68,47,52,.,.,1,.,3,15,100,.,83,.,145,798
PW19C,Paediatric Viral Infections with CC Score 0,74,153,2,54,24,26,1,.,1,.,.,14,21,.,101,.,83,554
PW20A,Paediatric Fever Unspecified with CC Score 3+,3,1,.,.,2,2,.,.,.,.,.,.,4,.,.,.,1,13
PW20B,Paediatric Fever Unspecified with CC Score 1-2,10,4,.,1,4,2,1,.,.,.,.,1,12,.,.,.,7,42
PW20C,Paediatric Fever Unspecified with CC Score 0,14,3,.,.,2,2,.,.,.,.,.,2,5,.,1,.,9,38
PX22A,Paediatric Chest Pain with CC Score 1+,15,6,.,2,5,.,1,.,1,.,1,.,7,.,2,5,6,51
PX22B,Paediatric Chest Pain with CC Score 0,12,7,1,.,.,2,1,.,.,.,3,.,2,.,5,28,12,73
PX29A,Paediatric Abdominal Pain with CC Score 3+,6,1,.,.,3,7,.,.,.,.,.,.,11,.,2,.,2,32
PX29B,Paediatric Abdominal Pain with CC Score 1-2,75,13,3,17,25,40,.,.,.,.,7,4,56,.,8,.,22,270
PX29C,Paediatric Abdominal Pain with CC Score 0,129,86,5,50,63,37,.,1,.,.,14,3,108,.,63,.,48,607
PX30A,Paediatric Faltering Growth (Failure to Thrive) with CC Score 2+,3,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,5
PX30B,Paediatric Faltering Growth (Failure to Thrive) with CC Score 1,1,.,.,1,3,2,.,.,.,.,.,.,.,.,2,.,.,9
PX30C,Paediatric Faltering Growth (Failure to Thrive) with CC Score 0,3,7,.,.,.,1,.,.,.,.,.,5,.,.,3,.,11,30
PX50A,"Paediatric Ingestion Poisoning or Allergies, with CC Score 4+",3,11,2,5,6,7,.,.,2,.,4,.,11,.,1,.,7,59
PX50B,"Paediatric Ingestion Poisoning or Allergies, with CC Score 1-3",33,85,7,8,53,22,7,.,9,.,37,.,119,.,15,.,49,444
PX50C,"Paediatric Ingestion Poisoning or Allergies, with CC Score 0",35,102,1,21,34,13,2,.,1,.,30,.,116,.,33,.,41,429
PX51Z,Paediatric Child Safeguarding (Welfare and Protection),1,1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,3
PX54Z,Paediatric Convalescent or Other Relief Care,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,1
PX55Z,Paediatric Respite Care,19,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,19
PX56A,"Paediatric Admission for Unexplained Symptoms, with CC Score 1+",15,5,.,2,3,3,.,.,.,.,.,2,23,.,.,.,5,58
PX56B,"Paediatric Admission for Unexplained Symptoms, with CC Score 0",31,14,.,4,6,3,.,.,.,.,.,8,10,.,1,.,17,94
PX57A,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 4+",1,.,.,.,1,.,.,.,.,.,.,1,.,.,1,.,.,4
PX57B,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3",9,11,1,8,7,1,.,.,.,.,.,12,6,.,.,.,13,68
PX57C,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0",62,56,.,17,67,5,.,.,.,.,1,21,49,.,20,.,113,411
PX59B,Paediatric Major Congenital Conditions with CC Score 3-5,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
PX59C,Paediatric Major Congenital Conditions with CC Score 1-2,2,.,.,1,.,.,.,.,.,.,.,.,1,.,.,.,3,7
PX59D,Paediatric Major Congenital Conditions with CC Score 0,.,1,.,.,.,.,.,.,.,.,.,1,1,.,1,.,1,5
PX60A,Paediatric Other Congenital Conditions with CC Score 3+,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
PX60B,Paediatric Other Congenital Conditions with CC Score 1-2,1,5,.,1,.,1,.,.,.,.,.,.,2,.,.,.,.,10
PX60C,Paediatric Other Congenital Conditions with CC Score 0,1,18,.,2,1,.,.,.,.,.,.,.,1,.,1,.,7,31
SA01G,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 8+",.,2,.,.,.,.,.,.,.,.,.,.,1,.,.,.,3,6
SA01H,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 5-7",1,.,2,1,.,1,.,.,.,.,.,.,.,.,.,.,3,8
SA01J,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 2-4",1,1,.,.,.,.,.,.,.,.,2,.,2,.,2,.,3,11
SA01K,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 0-1",1,.,1,.,.,.,.,.,.,.,2,.,2,.,1,.,1,8
SA02G,Coagulation Defect with CC Score 5+,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
SA02H,Coagulation Defect with CC Score 2-4,.,.,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,3
SA02J,Coagulation Defect with CC Score 0-1,.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4
SA03G,Haemolytic Anaemia with CC Score 3+,.,1,1,.,.,.,.,.,.,.,.,.,3,.,.,.,1,6
SA03H,Haemolytic Anaemia with CC Score 0-2,.,2,1,.,1,1,1,.,.,.,.,.,.,.,.,.,.,6
SA04G,Iron Deficiency Anaemia with CC Score 14+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,5
SA04H,Iron Deficiency Anaemia with CC Score 10-13,1,3,1,.,.,.,.,.,.,.,2,.,7,.,1,.,4,19
SA04J,Iron Deficiency Anaemia with CC Score 6-9,15,19,8,2,1,.,.,.,3,.,1,.,10,.,5,.,18,82
SA04K,Iron Deficiency Anaemia with CC Score 2-5,34,34,17,5,5,6,.,.,14,1,29,.,30,.,9,.,62,246
SA04L,Iron Deficiency Anaemia with CC Score 0-1,35,16,19,2,2,3,.,.,6,.,14,.,22,.,6,.,20,145
SA05G,Megaloblastic Anaemia with CC Score 8+,.,.,.,.,.,.,.,.,.,.,2,.,1,.,.,.,.,3
SA05H,Megaloblastic Anaemia with CC Score 4-7,2,2,4,.,.,.,.,.,1,.,4,.,2,.,.,.,3,18
SA05J,Megaloblastic Anaemia with CC Score 0-3,2,3,4,.,.,.,.,.,.,.,1,.,6,.,1,.,4,21
SA06G,Myelodysplastic Syndrome with CC Score 8+,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
SA06H,Myelodysplastic Syndrome with CC Score 5-7,1,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,3
SA06J,Myelodysplastic Syndrome with CC Score 2-4,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA06K,Myelodysplastic Syndrome with CC Score 0-1,.,1,3,1,.,.,.,.,.,.,.,.,.,.,.,.,.,5
SA07G,Myeloproliferative Disorder with CC Score 7+,.,.,.,.,1,1,.,.,.,.,.,.,.,.,.,.,.,2
SA07H,Myeloproliferative Disorder with CC Score 4-6,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,3
SA07J,Myeloproliferative Disorder with CC Score 0-3,3,1,3,.,.,.,.,.,.,.,3,.,.,.,3,.,1,14
SA08G,"Other Haematological or Splenic Disorders, with CC Score 6+",6,1,.,.,.,.,.,.,.,.,1,.,.,.,1,.,.,9
SA08H,"Other Haematological or Splenic Disorders, with CC Score 3-5",1,3,4,.,1,.,.,.,.,.,1,.,2,.,.,.,2,14
SA08J,"Other Haematological or Splenic Disorders, with CC Score 0-2",2,4,1,.,1,1,.,.,.,.,1,.,2,.,4,.,1,17
SA09G,Other Red Blood Cell Disorders with CC Score 14+,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4,6
SA09H,Other Red Blood Cell Disorders with CC Score 10-13,.,2,2,.,2,1,.,.,1,.,.,.,7,.,2,.,9,26
SA09J,Other Red Blood Cell Disorders with CC Score 6-9,19,14,14,1,5,3,1,.,6,.,4,.,35,.,4,.,24,130
SA09K,Other Red Blood Cell Disorders with CC Score 2-5,17,41,18,3,10,9,.,.,8,.,23,.,63,.,20,1,34,247
SA09L,Other Red Blood Cell Disorders with CC Score 0-1,20,7,20,2,3,3,1,.,1,.,20,.,37,.,7,.,16,137
SA11Z,Thalassaemia,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,1
SA12G,Thrombocytopenia with CC Score 8+,.,.,2,.,1,.,.,.,.,.,.,.,.,.,.,.,1,4
SA12H,Thrombocytopenia with CC Score 5-7,1,.,.,1,.,.,.,.,.,.,1,.,.,.,.,.,3,6
SA12J,Thrombocytopenia with CC Score 2-4,.,2,3,.,3,.,.,.,.,.,.,.,1,.,3,.,2,14
SA12K,Thrombocytopenia with CC Score 0-1,.,5,1,.,3,.,.,.,.,.,.,.,5,.,.,.,2,16
SA13A,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",28,3,69,5,22,16,7,1,5,.,1,.,10,.,27,.,17,211
SA13B,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 18 years and under",1,3,4,.,.,.,.,.,.,.,.,.,.,.,2,.,1,11
SA14Z,"Plasma Exchanges, 2 to 9",27,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,29
SA17G,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 3+",.,.,.,.,.,.,.,.,.,.,.,.,1,.,1,.,.,2
SA17H,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 0-2",.,.,2,.,.,.,.,.,.,.,1,.,.,.,.,.,.,3
SA24G,Acute Lymphoblastic Leukaemia with CC Score 5+,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,4,5
SA24H,Acute Lymphoblastic Leukaemia with CC Score 2-4,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA24J,Acute Lymphoblastic Leukaemia with CC Score 0-1,.,1,1,.,.,.,.,.,.,.,.,.,1,.,.,.,.,3
SA25H,Acute Myeloid Leukaemia with CC Score 9-11,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,1
SA25J,Acute Myeloid Leukaemia with CC Score 6-8,1,3,4,.,.,.,.,.,.,.,.,.,.,.,.,.,1,9
SA25K,Acute Myeloid Leukaemia with CC Score 4-5,.,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,4,6
SA25L,Acute Myeloid Leukaemia with CC Score 2-3,.,.,3,.,1,.,.,.,.,.,.,.,.,.,.,.,2,6
SA25M,Acute Myeloid Leukaemia with CC Score 0-1,1,.,5,.,2,.,.,.,.,.,.,.,.,.,.,.,.,8
SA30A,Plasma Cell Disorders with CC Score 11+,.,1,2,.,3,.,.,.,.,.,.,.,.,.,.,.,.,6
SA30B,Plasma Cell Disorders with CC Score 8-10,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
SA30C,Plasma Cell Disorders with CC Score 5-7,.,2,4,.,2,.,.,.,.,.,.,.,2,.,.,.,2,12
SA30D,Plasma Cell Disorders with CC Score 2-4,1,3,3,.,.,.,.,.,.,.,.,.,2,.,1,.,8,18
SA30E,Plasma Cell Disorders with CC Score 0-1,1,1,9,.,10,.,.,.,.,.,.,.,.,.,.,.,5,26
SA31B,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 10-14",1,.,1,.,.,.,.,.,.,.,.,.,1,.,.,.,6,9
SA31C,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 6-9",3,.,1,.,1,4,.,.,.,.,1,.,2,.,.,.,11,23
SA31D,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 4-5",1,1,4,.,1,.,.,.,.,.,.,.,.,.,.,.,7,14
SA31E,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 2-3",4,1,6,.,10,.,.,.,.,.,.,.,.,.,.,.,4,25
SA31F,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1",4,2,15,.,2,.,.,.,.,.,.,.,5,.,.,.,5,33
SA32C,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 3-4",1,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,3
SA32D,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 0-2",.,.,2,.,1,.,.,.,.,.,.,.,2,.,.,.,2,7
SA33Z,Diagnostic Bone Marrow Extraction,.,1,12,.,1,.,.,.,.,.,.,.,.,.,.,.,.,14
SA34Z,Peripheral Blood Stem Cell Harvest,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
SA35B,Agranulocytosis with CC Score 9-12,.,1,.,1,2,2,.,.,.,.,.,.,.,.,.,.,.,6
SA35C,Agranulocytosis with CC Score 5-8,4,.,.,2,.,.,.,.,.,.,.,.,6,.,.,.,6,18
SA35D,Agranulocytosis with CC Score 2-4,3,1,3,3,1,1,.,.,.,.,1,.,5,.,1,.,18,37
SA35E,Agranulocytosis with CC Score 0-1,3,2,1,.,.,.,.,.,.,.,.,.,6,.,2,.,9,23
SB97Z,Same Day Chemotherapy Admission or Attendance,3,2,9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,14
UZ01Z,Data Invalid for Grouping,275,8,133,3,42,31,.,3,.,.,"1,348",.,413,.,44,1,4,"2,305"
VA10A,"Multiple Trauma with Diagnosis Score <=23, with No Interventions",27,80,1,11,59,19,.,.,.,.,12,.,127,.,5,.,27,368
VA10B,"Multiple Trauma with Diagnosis Score 24-32, with No Interventions",12,18,.,5,21,13,1,1,1,.,6,.,30,.,.,.,15,123
VA10C,"Multiple Trauma with Diagnosis Score 33-50, with No Interventions",14,24,.,1,32,12,.,.,5,.,1,.,37,.,4,.,32,162
VA10D,"Multiple Trauma with Diagnosis Score >=51, with No Interventions",3,4,.,3,4,2,.,.,1,.,.,.,6,.,1,.,14,38
VA11A,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 1-8",.,.,.,.,5,2,.,.,.,.,1,.,1,.,.,.,3,12
VA11B,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 1-8",.,.,.,.,.,.,.,.,2,.,.,.,2,.,.,.,1,5
VA11C,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 1-8",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,2
VA11D,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score 1-8",.,1,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,2
VA12A,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 9-18",2,1,.,.,3,2,.,.,.,.,.,.,2,.,.,.,2,12
VA12B,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 9-18",1,.,.,.,1,.,.,.,.,.,.,.,4,.,.,.,2,8
VA12C,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 9-18",1,.,.,.,2,1,.,.,.,.,.,.,1,.,.,.,2,7
VA13A,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 19-29",.,.,.,.,1,.,.,.,.,.,1,.,.,.,.,.,2,4
VA13B,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 19-29",.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,1,4
VA13C,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 19-29",.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,3,6
VA13D,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score 19-29",1,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,5
VA14C,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 30-44",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
VA15C,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score >=45",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
VA15D,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score >=45",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
WA01Y,"Manifestations of HIV or AIDS, with CC Score of 0",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
WA02Z,Disorders of Immunity without HIV or AIDS,3,3,.,.,.,.,.,.,.,.,.,.,1,.,2,.,.,9
WA03A,Septicaemia with CC Score 4+,.,2,2,.,.,.,.,.,.,.,.,.,.,.,2,.,.,6
WA03B,Septicaemia with CC Score 2-3,6,15,8,2,11,.,.,.,.,.,2,.,22,.,7,.,35,108
WA03C,Septicaemia with CC Score 0-1,38,110,26,3,36,22,3,.,8,.,38,.,145,.,21,.,84,534
WA04Z,Acute Febrile Illness with length of stay 4 days or less,48,48,6,.,12,2,3,.,2,.,3,.,21,.,11,1,39,196
WA06A,Other Viral Illness with CC Score 2+,1,3,.,.,.,.,.,.,2,.,1,.,10,.,.,.,.,17
WA06B,Other Viral Illness with CC Score 1,12,15,1,.,5,1,.,.,1,.,7,.,15,.,7,.,14,78
WA06C,Other Viral Illness with CC Score 0,44,52,4,10,19,18,5,.,13,.,33,.,99,.,22,.,63,382
WA07Z,Complex Infectious Diseases,1,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,4
WA08Z,Malaria,1,.,.,.,.,2,.,.,.,.,.,.,10,.,.,.,.,13
WA09A,Other Non-Viral Infections with CC Score 3+,.,1,.,.,.,.,.,.,.,.,1,.,1,.,.,.,3,6
WA09B,Other Non-Viral Infections with CC Score 1-2,2,4,2,.,.,.,.,.,1,.,3,.,4,.,4,.,5,25
WA09C,Other Non-Viral Infections with CC Score 0,6,2,1,.,1,5,.,.,1,.,5,.,3,.,1,.,17,42
WA10Z,Other Infections (Genito-Urinary Medicine),.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,1,2
WA11A,"Poisoning, Toxic, Environmental or Unspecified Effects, with CC Score 4+",1,.,.,.,.,.,.,.,.,.,3,.,.,.,.,.,3,7
WA11B,"Poisoning, Toxic, Environmental or Unspecified Effects, with CC Score 2-3",26,31,7,9,14,12,6,.,7,.,24,.,50,.,18,.,24,228
WA11C,"Poisoning, Toxic, Environmental or Unspecified Effects, with CC Score 0-1",372,730,50,138,419,191,53,.,81,.,543,.,956,.,197,2,229,"3,961"
WA12A,"Complications of Procedures, with CC Score 3+",1,1,.,.,2,.,.,1,.,.,.,.,.,.,.,.,3,8
WA12B,"Complications of Procedures, with CC Score 2",1,2,1,.,3,4,1,2,.,.,.,.,2,.,.,.,2,18
WA12C,"Complications of Procedures, with CC Score 1",22,12,5,3,17,1,1,1,.,.,1,.,16,.,7,.,19,105
WA12D,"Complications of Procedures, with CC Score 0",88,49,17,22,85,6,.,2,.,.,3,.,79,.,19,.,62,432
WA14A,Procedure Not Carried Out for Medical or Patient Reasons,11,9,13,1,13,2,1,1,.,.,4,.,11,.,1,1,11,79
WA14B,Procedure Not Carried Out for Other or Unspecified Reasons,9,12,10,4,49,2,.,.,1,.,7,1,68,.,3,.,61,227
WA15V,Respite Care with length of stay 4 days or less,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,1
WA16W,"Shock or Anaphylaxis, with CC Score of 1+",1,3,.,.,3,1,1,.,.,.,.,.,.,.,1,.,1,11
WA16Y,"Shock or Anaphylaxis, with CC Score of 0",9,44,1,6,18,6,3,.,2,.,9,.,8,.,8,1,7,122
WA17A,Neoplasm Related Admission with CC Score 3+,.,2,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,3
WA17B,Neoplasm Related Admission with CC Score 2,3,3,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,7
WA17C,Neoplasm Related Admission with CC Score 1,3,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6
WA17D,Neoplasm Related Admission with CC Score 0,3,2,5,1,.,.,1,.,1,.,.,.,2,.,.,.,6,21
WA18D,"Admission for Unexplained Symptoms without Interventions, with CC Score 3-4",3,6,6,.,4,1,1,.,.,1,4,.,6,.,2,.,4,38
WA18E,"Admission for Unexplained Symptoms without Interventions, with CC Score 1-2",60,72,20,11,60,3,.,.,19,1,22,.,98,.,18,5,65,454
WA18F,"Admission for Unexplained Symptoms without Interventions, with CC Score 0",70,164,38,44,52,35,3,.,13,.,58,.,128,.,30,44,89,768
WA19Z,Abnormal Findings without Diagnosis,16,36,24,6,8,1,1,.,5,.,27,.,41,.,25,.,14,204
WA20Z,"Examination, Follow-Up or Special Screening",17,9,15,5,8,18,3,.,5,.,5,.,10,.,6,.,13,114
WA21Z,Other Procedures or Health Care Problems,.,.,2,.,.,.,.,.,.,.,.,.,2,.,.,.,.,4
WA22A,"Other Specified Admissions or Counselling, with CC Score 4+",.,.,1,.,2,.,.,1,.,.,.,.,1,1,1,.,4,11
WA22B,"Other Specified Admissions or Counselling, with CC Score 2-3",13,10,15,2,26,3,1,.,2,1,2,.,9,.,7,.,56,147
WA22C,"Other Specified Admissions or Counselling, with CC Score 0-1",59,105,32,5,38,4,2,.,20,.,18,.,60,.,9,2,170,524
WA23A,"Falls without Specific Cause, with CC Score 4+",.,.,.,.,1,.,.,.,.,1,.,.,.,.,.,.,1,3
WA23B,"Falls without Specific Cause, with CC Score 2-3",2,.,3,.,1,1,.,.,.,.,.,.,.,.,1,.,4,12
WA23C,"Falls without Specific Cause, with CC Score 0-1",3,2,.,.,3,1,.,.,1,.,1,.,4,.,.,.,9,24
WA24B,Procedures on the Lymphatic System with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,1
YQ01A,"Multiple or Revisional, Open Repair of Abdominal or Thoracoabdominal Aortic Aneurysm, with CC Score 6+",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
YQ01B,"Multiple or Revisional, Open Repair of Abdominal or Thoracoabdominal Aortic Aneurysm, with CC Score 0-5",.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3
YQ02Z,Open Repair of Thoracoabdominal Aortic Aneurysm,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
YQ03A,Open Repair of Abdominal Aortic Aneurysm with CC Score 6+,.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3
YQ03B,Open Repair of Abdominal Aortic Aneurysm with CC Score 0-5,.,.,.,.,3,.,.,.,.,.,.,.,20,.,.,.,.,23
YQ04B,"Multiple Open Procedures on Aorta or Abdominal Blood Vessels, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
YQ05B,"Single Open Procedure on Aorta or Abdominal Blood Vessel, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
YQ10D,Multiple Open Procedures on Blood Vessels of Lower Limbs with CC Score 0-3,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
YQ12C,Single Open Procedure on Blood Vessel of Lower Limb with CC Score 4-6,.,.,.,.,1,.,.,.,.,.,.,.,3,.,.,.,.,4
YQ12D,Single Open Procedure on Blood Vessel of Lower Limb with CC Score 0-3,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
YQ22A,Amputation of Single Limb with CC Score 10+,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
YQ22B,Amputation of Single Limb with CC Score 0-9,.,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,1,5
YQ26B,"Single Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with CC Score 5-7",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
YQ31A,Single Open Procedure on Carotid Artery with CC Score 5+,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
YQ31B,Single Open Procedure on Carotid Artery with CC Score 0-4,.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3
YQ32A,Single Open Procedure on Blood Vessel or Upper Limb with CC Score 5+,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
YQ32B,Single Open Procedure on Blood Vessel or Upper Limb with CC Score 0-4,.,1,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,3
YQ41Z,Open Operations on Other or Unspecified Blood Vessels,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,3
YQ42Z,"Open Arteriovenous Fistula, Graft or Shunt Procedures",.,.,3,.,4,.,.,.,.,.,.,.,.,.,1,.,1,9
YQ50A,Peripheral Vascular Disorders with CC Score 15+,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,3
YQ50B,Peripheral Vascular Disorders with CC Score 11-14,.,.,1,.,.,.,.,.,.,.,.,.,3,.,.,.,.,4
YQ50C,Peripheral Vascular Disorders with CC Score 8-10,2,4,6,1,.,7,1,.,1,.,.,.,6,.,.,.,6,34
YQ50D,Peripheral Vascular Disorders with CC Score 5-7,11,12,4,1,6,32,1,.,.,.,.,.,20,.,.,.,10,97
YQ50E,Peripheral Vascular Disorders with CC Score 2-4,11,18,18,2,11,1,2,.,4,.,2,.,45,.,9,.,6,129
YQ50F,Peripheral Vascular Disorders with CC Score 0-1,24,13,2,4,7,1,.,.,.,.,5,.,30,.,7,1,12,106
YQ51B,Deep Vein Thrombosis with CC Score 9-11,.,3,.,.,.,.,.,.,.,.,.,.,3,.,2,.,3,11
YQ51C,Deep Vein Thrombosis with CC Score 6-8,3,8,3,.,3,2,.,.,.,.,2,.,3,.,2,.,21,47
YQ51D,Deep Vein Thrombosis with CC Score 3-5,9,33,2,4,3,3,.,.,4,.,10,.,21,.,5,1,31,126
YQ51E,Deep Vein Thrombosis with CC Score 0-2,22,67,20,20,10,3,2,.,3,.,31,.,30,.,5,7,18,238
YR01Z,Complex Endovascular Repair of Thoracoabdominal Aortic Aneurysm,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
