HRG Code,Spec,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Mid Ulster,Royal,South Tryone,SouthWestAcute,Tyrone County,Ulster,N. Ireland Total Cost,
JB33C,160,Other Burn without Skin Procedure,.,.,.,.,.,.,.,.,.,.,.,.,"3,970",.,.,.,.,"3,970",
JC40Z,160,Multiple Major Skin Procedures,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19,834","19,834",
JC41Z,100,Major Skin Procedures,"3,516",.,.,.,.,.,.,.,.,.,.,.,.,.,"2,719",.,.,"6,235",
JC41Z,140,Major Skin Procedures,"28,172",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"28,172",
JC41Z,160,Major Skin Procedures,.,.,"9,989",.,.,.,.,.,.,.,.,.,"33,122",.,.,.,"206,408","249,518",
JC42A,100,"Intermediate Skin Procedures, 13 years and over","17,250","3,569","15,648","2,028","3,610","2,414",.,.,.,.,.,.,997,.,"15,397",.,"2,055","62,969",
JC42A,101,"Intermediate Skin Procedures, 13 years and over",.,.,622,.,.,.,.,.,.,.,.,.,.,.,.,.,.,622,
JC42A,110,"Intermediate Skin Procedures, 13 years and over","5,555",.,.,.,"1,045",.,.,"11,646",.,.,.,.,.,.,.,.,"1,299","19,545",
JC42A,120,"Intermediate Skin Procedures, 13 years and over",.,.,.,.,"1,862",.,.,.,.,.,.,.,"1,979",.,.,.,.,"3,841",
JC42A,140,"Intermediate Skin Procedures, 13 years and over","45,381",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"6,155","51,536",
JC42A,160,"Intermediate Skin Procedures, 13 years and over",.,.,"3,499",.,.,.,.,.,.,.,.,.,"49,099",.,.,.,"94,869","147,467",
JC42A,171,"Intermediate Skin Procedures, 13 years and over",.,.,.,.,.,.,.,.,.,.,.,.,"1,086",.,.,.,.,"1,086",
JC42A,502,"Intermediate Skin Procedures, 13 years and over",.,.,"6,250",.,"5,574",.,.,.,.,.,"1,299",.,.,.,.,.,.,"13,124",
JC42B,100,"Intermediate Skin Procedures, 12 years and under","1,411",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,411",
JC42B,120,"Intermediate Skin Procedures, 12 years and under","3,620",.,.,.,"1,397",.,.,.,.,.,.,.,"2,617",.,.,.,.,"7,634",
JC42B,140,"Intermediate Skin Procedures, 12 years and under","14,879",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"14,879",
JC42B,160,"Intermediate Skin Procedures, 12 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"10,017",.,.,.,"1,430","11,447",
JC42B,171,"Intermediate Skin Procedures, 12 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"2,794",.,.,.,.,"2,794",
JC43A,100,"Minor Skin Procedures, 13 years and over","17,089",.,"3,968",.,.,"4,575",.,.,.,.,.,.,"3,077",.,"6,094",.,.,"34,804",
JC43A,101,"Minor Skin Procedures, 13 years and over",.,.,.,"1,229",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,229",
JC43A,110,"Minor Skin Procedures, 13 years and over","2,922",.,.,.,.,.,.,"3,763",.,.,.,.,.,.,.,.,.,"6,685",
JC43A,120,"Minor Skin Procedures, 13 years and over","1,810",.,.,.,"3,841",.,.,.,.,.,.,.,.,.,.,.,.,"5,651",
JC43A,140,"Minor Skin Procedures, 13 years and over","21,256",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"21,256",
JC43A,150,"Minor Skin Procedures, 13 years and over",.,.,.,.,.,.,.,.,.,.,.,.,"4,423",.,.,.,.,"4,423",
JC43A,160,"Minor Skin Procedures, 13 years and over",.,.,"1,489",.,.,.,.,.,.,.,.,.,"5,471",.,.,.,"10,257","17,216",
JC43A,502,"Minor Skin Procedures, 13 years and over","2,608",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,608",
JC43B,100,"Minor Skin Procedures, 12 years and under","1,411",.,.,.,898,.,.,.,.,.,.,.,.,.,.,.,.,"2,308",
JC43B,110,"Minor Skin Procedures, 12 years and under","1,389",.,.,.,.,.,.,.,.,.,.,.,"1,538",.,.,.,.,"2,927",
JC43B,120,"Minor Skin Procedures, 12 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"1,597",.,.,.,.,"1,597",
JC43B,140,"Minor Skin Procedures, 12 years and under","22,757",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"22,757",
JC43B,160,"Minor Skin Procedures, 12 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"1,647",.,.,.,.,"1,647",
JC43B,171,"Minor Skin Procedures, 12 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"2,905",.,.,.,.,"2,905",
JC43B,300,"Minor Skin Procedures, 12 years and under",446,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,446,
JD07A,160,"Skin Disorders with Interventions, with CC Score 12+",.,.,.,.,.,.,.,.,.,.,.,.,"3,441",.,.,.,.,"3,441",
JD07B,110,"Skin Disorders with Interventions, with CC Score 8-11",.,.,.,.,.,.,.,"2,194",.,.,.,.,.,.,.,.,.,"2,194",
JD07B,120,"Skin Disorders with Interventions, with CC Score 8-11","2,387",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,387",
JD07B,160,"Skin Disorders with Interventions, with CC Score 8-11",.,.,.,.,.,.,.,.,.,.,.,.,"41,509",.,.,.,"24,373","65,883",
JD07B,410,"Skin Disorders with Interventions, with CC Score 8-11",.,.,.,.,.,.,.,"6,255",.,.,.,.,.,.,.,.,.,"6,255",
JD07C,100,"Skin Disorders with Interventions, with CC Score 4-7","1,411",.,"2,330","1,434",.,.,.,.,.,.,.,.,"14,380",.,"4,687",.,.,"24,242",
JD07C,120,"Skin Disorders with Interventions, with CC Score 4-7",.,.,.,.,"1,552",.,.,.,.,.,.,.,.,.,.,.,.,"1,552",
JD07C,140,"Skin Disorders with Interventions, with CC Score 4-7","19,514",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,046","21,560",
JD07C,160,"Skin Disorders with Interventions, with CC Score 4-7",.,.,.,.,.,.,.,.,.,.,.,.,"9,507",.,.,.,"99,569","109,076",
JD07C,300,"Skin Disorders with Interventions, with CC Score 4-7",892,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,892,
JD07C,330,"Skin Disorders with Interventions, with CC Score 4-7",.,.,"10,736",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"10,736",
JD07C,502,"Skin Disorders with Interventions, with CC Score 4-7",.,.,"12,313",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"12,313",
JD07D,100,"Skin Disorders with Interventions, with CC Score 0-3","17,303","7,405","7,478","13,558","4,378","3,225",.,.,.,.,"3,549",.,"4,579",.,"2,687",.,"9,871","74,031",
JD07D,101,"Skin Disorders with Interventions, with CC Score 0-3",.,.,.,"2,474",.,.,.,.,.,.,.,.,.,.,.,.,"1,091","3,565",
JD07D,110,"Skin Disorders with Interventions, with CC Score 0-3","5,987",.,.,.,"1,209",.,.,"19,178",.,.,.,.,"3,620",.,.,.,.,"29,994",
JD07D,120,"Skin Disorders with Interventions, with CC Score 0-3","7,161",.,.,.,.,.,.,.,.,.,.,.,"17,643",.,.,.,.,"24,804",
JD07D,130,"Skin Disorders with Interventions, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,.,"2,057",.,.,.,.,"2,057",
JD07D,140,"Skin Disorders with Interventions, with CC Score 0-3","32,457",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"7,780","40,237",
JD07D,150,"Skin Disorders with Interventions, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,.,"2,726",.,.,.,.,"2,726",
JD07D,160,"Skin Disorders with Interventions, with CC Score 0-3",.,.,"1,959",.,.,.,.,.,.,.,.,.,"224,586",.,.,.,"286,471","513,016",
JD07D,330,"Skin Disorders with Interventions, with CC Score 0-3","3,866",.,"10,899",.,"4,236",.,.,.,.,.,.,.,.,.,.,.,.,"19,001",
JD07D,361,"Skin Disorders with Interventions, with CC Score 0-3",.,.,"2,719",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,719",
JD07D,502,"Skin Disorders with Interventions, with CC Score 0-3","1,612",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,612",
JD07F,100,"Skin Disorders without Interventions, with CC Score 14-18",.,.,.,.,439,.,.,.,.,.,.,.,.,.,.,.,.,439,
JD07F,300,"Skin Disorders without Interventions, with CC Score 14-18",.,.,"5,513",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,513",
JD07F,330,"Skin Disorders without Interventions, with CC Score 14-18",.,.,"6,617",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"6,617",
JD07G,300,"Skin Disorders without Interventions, with CC Score 10-13",.,.,429,.,.,.,.,.,.,.,.,.,.,.,.,.,.,429,
JD07G,361,"Skin Disorders without Interventions, with CC Score 10-13",.,"4,388","4,056",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"8,444",
JD07G,430,"Skin Disorders without Interventions, with CC Score 10-13",.,.,"6,650",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"6,650",
JD07H,100,"Skin Disorders without Interventions, with CC Score 6-9",446,.,.,.,"3,951",.,.,.,.,.,.,.,"7,545",.,"4,593",.,.,"16,535",
JD07H,110,"Skin Disorders without Interventions, with CC Score 6-9",.,.,.,.,.,.,.,"4,359",.,.,.,.,.,.,.,.,.,"4,359",
JD07H,160,"Skin Disorders without Interventions, with CC Score 6-9",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"12,125","12,125",
JD07H,300,"Skin Disorders without Interventions, with CC Score 6-9",892,.,"5,887",.,.,.,.,.,.,.,.,.,.,.,"1,542",.,.,"8,321",
JD07H,303,"Skin Disorders without Interventions, with CC Score 6-9",.,399,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,399,
JD07H,330,"Skin Disorders without Interventions, with CC Score 6-9","1,381",.,"16,075",.,"11,169",.,.,.,.,.,.,.,.,.,.,.,.,"28,625",
JD07H,410,"Skin Disorders without Interventions, with CC Score 6-9",.,.,.,.,.,.,.,"13,877",.,.,.,.,.,.,.,.,.,"13,877",
JD07H,430,"Skin Disorders without Interventions, with CC Score 6-9",357,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,357,
JD07J,100,"Skin Disorders without Interventions, with CC Score 2-5","13,460",.,603,.,"9,658",.,.,.,.,.,.,.,997,.,"5,249",.,.,"29,966",
JD07J,101,"Skin Disorders without Interventions, with CC Score 2-5",503,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,503,
JD07J,160,"Skin Disorders without Interventions, with CC Score 2-5",.,.,.,.,.,.,.,.,.,.,.,.,711,.,.,.,"2,400","3,111",
JD07J,300,"Skin Disorders without Interventions, with CC Score 2-5",892,"1,203",.,.,"5,263","3,487",.,.,.,.,.,.,"2,139",.,.,.,.,"12,983",
JD07J,302,"Skin Disorders without Interventions, with CC Score 2-5",.,.,.,.,.,.,.,.,.,.,.,.,"2,238",.,.,.,.,"2,238",
JD07J,303,"Skin Disorders without Interventions, with CC Score 2-5","6,209","1,198",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"7,407",
JD07J,330,"Skin Disorders without Interventions, with CC Score 2-5","5,523",.,"64,638",.,"16,175",.,.,.,.,.,.,.,.,.,.,.,.,"86,336",
JD07J,340,"Skin Disorders without Interventions, with CC Score 2-5",.,.,.,.,.,.,.,.,.,.,.,.,"1,527",.,.,.,.,"1,527",
JD07J,350,"Skin Disorders without Interventions, with CC Score 2-5",.,.,.,.,.,.,.,.,.,.,.,.,"4,130",.,.,.,.,"4,130",
JD07J,361,"Skin Disorders without Interventions, with CC Score 2-5",.,.,"3,868",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,868",
JD07J,370,"Skin Disorders without Interventions, with CC Score 2-5",.,.,"5,927",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,927",
JD07J,410,"Skin Disorders without Interventions, with CC Score 2-5",.,.,.,.,.,.,.,"13,719",.,.,.,.,.,.,.,.,.,"13,719",
JD07J,430,"Skin Disorders without Interventions, with CC Score 2-5",.,345,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,345,
JD07J,800,"Skin Disorders without Interventions, with CC Score 2-5",.,.,"4,678",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,678",
JD07K,100,"Skin Disorders without Interventions, with CC Score 0-1","2,678",.,.,.,"4,829",.,.,.,.,.,.,.,.,.,"1,312",.,.,"8,819",
JD07K,110,"Skin Disorders without Interventions, with CC Score 0-1","1,050",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,050",
JD07K,120,"Skin Disorders without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,"2,411",.,.,.,.,"2,411",
JD07K,130,"Skin Disorders without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,"2,174",.,.,.,.,"2,174",
JD07K,140,"Skin Disorders without Interventions, with CC Score 0-1","3,506",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,506",
JD07K,160,"Skin Disorders without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,"2,744",.,.,.,"6,739","9,483",
JD07K,300,"Skin Disorders without Interventions, with CC Score 0-1","2,229",401,.,.,"7,142",872,.,.,.,.,.,.,.,.,.,.,364,"11,008",
JD07K,302,"Skin Disorders without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,"5,663",.,.,.,.,"5,663",
JD07K,303,"Skin Disorders without Interventions, with CC Score 0-1","1,129",399,694,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,223",
JD07K,330,"Skin Disorders without Interventions, with CC Score 0-1","110,462",.,"153,670",.,"28,500",.,.,.,.,.,.,.,.,.,.,.,.,"292,631",
JD07K,340,"Skin Disorders without Interventions, with CC Score 0-1",.,.,"3,365",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,365",
JD07K,361,"Skin Disorders without Interventions, with CC Score 0-1",.,.,"1,840",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,840",
JD07K,502,"Skin Disorders without Interventions, with CC Score 0-1",.,.,"7,798",.,"1,594",.,.,.,.,.,.,.,.,.,.,.,.,"9,392",
JD07K,800,"Skin Disorders without Interventions, with CC Score 0-1",.,.,"27,993",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"27,993",
KA03C,100,Parathyroid Procedures with CC Score 2+,.,.,"3,417",.,.,.,.,.,.,.,.,.,"41,991",.,.,.,"34,056","79,463",
KA03C,120,Parathyroid Procedures with CC Score 2+,.,"2,285",.,.,"5,295",.,.,.,.,.,.,.,.,.,.,.,.,"7,581",
KA03C,361,Parathyroid Procedures with CC Score 2+,.,.,"31,420",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"31,420",
KA03D,100,Parathyroid Procedures with CC Score 0-1,.,.,"5,409",.,.,.,.,.,.,.,.,.,"46,130",.,.,.,"50,173","101,712",
KA03D,120,Parathyroid Procedures with CC Score 0-1,"5,905","2,799",.,.,"20,793",.,.,.,.,.,.,.,.,.,.,.,.,"29,498",
KA03D,361,Parathyroid Procedures with CC Score 0-1,.,.,"8,219",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"8,219",
KA04A,100,Adrenal Procedures with CC Score 2+,.,.,.,.,"5,991",.,.,.,.,.,.,.,"28,647",.,.,.,.,"34,637",
KA04A,101,Adrenal Procedures with CC Score 2+,.,.,"8,654",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"8,654",
KA04B,100,Adrenal Procedures with CC Score 0-1,"1,089",.,.,.,.,.,.,.,.,.,.,.,"61,725",.,.,.,.,"62,815",
KA04B,101,Adrenal Procedures with CC Score 0-1,.,.,.,.,"4,396",.,.,.,.,.,.,.,.,.,.,.,.,"4,396",
KA04B,302,Adrenal Procedures with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,"2,856",.,.,.,.,"2,856",
KA05C,300,Anterior Pituitary Disorders with CC Score 2+,"2,675",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,675",
KA05C,302,Anterior Pituitary Disorders with CC Score 2+,.,.,.,.,.,.,.,.,.,.,.,.,"4,490",.,.,.,.,"4,490",
KA05D,150,Anterior Pituitary Disorders with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,"1,127",.,.,.,.,"1,127",
KA05D,302,Anterior Pituitary Disorders with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,"1,340",.,.,.,.,"1,340",
KA06C,100,"Non-Pituitary Neoplasia or Hypoplasia, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,.,"5,715",.,.,.,.,"5,715",
KA06C,361,"Non-Pituitary Neoplasia or Hypoplasia, with CC Score 4+","7,102",.,"7,459",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"14,561",
KA06D,100,"Non-Pituitary Neoplasia or Hypoplasia, with CC Score 2-3",.,.,.,.,.,.,.,.,.,.,.,.,"7,020",.,.,.,.,"7,020",
KA06D,120,"Non-Pituitary Neoplasia or Hypoplasia, with CC Score 2-3",.,.,.,.,.,.,.,.,.,.,.,.,"8,999",.,.,.,.,"8,999",
KA06D,300,"Non-Pituitary Neoplasia or Hypoplasia, with CC Score 2-3",.,.,851,.,.,.,.,.,.,.,.,.,.,.,.,.,.,851,
KA06D,302,"Non-Pituitary Neoplasia or Hypoplasia, with CC Score 2-3",.,.,.,.,.,.,.,.,.,.,.,.,"14,339",.,.,.,.,"14,339",
KA06D,361,"Non-Pituitary Neoplasia or Hypoplasia, with CC Score 2-3",.,.,679,.,.,.,.,.,.,.,.,.,.,.,.,.,.,679,
KA06D,800,"Non-Pituitary Neoplasia or Hypoplasia, with CC Score 2-3",.,.,"5,904",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,904",
KA06E,100,"Non-Pituitary Neoplasia or Hypoplasia, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,"12,127",.,.,.,.,"12,127",
KA06E,120,"Non-Pituitary Neoplasia or Hypoplasia, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,"3,325",.,.,.,.,"3,325",
KA06E,300,"Non-Pituitary Neoplasia or Hypoplasia, with CC Score 0-1",.,.,.,"1,404",.,.,.,.,.,.,.,.,430,.,.,.,.,"1,834",
KA06E,302,"Non-Pituitary Neoplasia or Hypoplasia, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,"13,509",.,.,.,.,"13,509",
KA06E,370,"Non-Pituitary Neoplasia or Hypoplasia, with CC Score 0-1",.,.,"2,799",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,799",
KA06E,800,"Non-Pituitary Neoplasia or Hypoplasia, with CC Score 0-1",.,.,"70,500",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"70,500",
KA07A,100,Non-Surgical Thyroid Disorders with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,886,886,
KA07A,302,Non-Surgical Thyroid Disorders with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,.,"2,716",.,.,.,.,"2,716",
KA07B,120,Non-Surgical Thyroid Disorders with CC Score 2-3,.,.,.,.,408,.,.,.,.,.,.,.,.,.,.,.,.,408,
KA07B,300,Non-Surgical Thyroid Disorders with CC Score 2-3,"1,784",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,784",
KA07B,302,Non-Surgical Thyroid Disorders with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,.,844,.,.,.,.,844,
KA07B,400,Non-Surgical Thyroid Disorders with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,.,"4,119",.,.,.,.,"4,119",
KA07C,101,Non-Surgical Thyroid Disorders with CC Score 0-1,.,.,"1,803",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,803",
KA07C,130,Non-Surgical Thyroid Disorders with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,436,.,.,.,.,436,
KA07C,170,Non-Surgical Thyroid Disorders with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,"2,304",.,.,.,.,"2,304",
KA07C,300,Non-Surgical Thyroid Disorders with CC Score 0-1,"2,229",.,.,.,.,"1,162",.,.,.,.,.,.,373,.,514,.,.,"4,279",
KA07C,302,Non-Surgical Thyroid Disorders with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,"7,595",.,.,.,.,"7,595",
KA07C,800,Non-Surgical Thyroid Disorders with CC Score 0-1,.,.,"1,410",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,410",
KA07C,810,Non-Surgical Thyroid Disorders with CC Score 0-1,.,.,"10,720",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"10,720",
KA08A,302,Other Endocrine Disorders with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,.,"7,597",.,.,.,.,"7,597",
KA08B,100,Other Endocrine Disorders with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,.,"4,836",.,.,.,.,"4,836",
KA08B,120,Other Endocrine Disorders with CC Score 2-3,"4,117",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,117",
KA08B,300,Other Endocrine Disorders with CC Score 2-3,892,.,.,.,.,.,.,.,.,.,.,.,"2,359",.,.,.,.,"3,251",
KA08B,302,Other Endocrine Disorders with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,.,"19,863",.,.,.,.,"19,863",
KA08C,100,Other Endocrine Disorders with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,"2,556",.,.,.,.,"2,556",
KA08C,101,Other Endocrine Disorders with CC Score 0-1,.,.,.,.,"2,490",.,.,.,.,.,.,.,.,.,.,.,.,"2,490",
KA08C,120,Other Endocrine Disorders with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,"3,136",.,.,.,.,"3,136",
KA08C,300,Other Endocrine Disorders with CC Score 0-1,892,.,"1,187",.,.,.,.,.,.,.,.,.,.,.,"2,570",.,.,"4,649",
KA08C,302,Other Endocrine Disorders with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,"13,699",.,.,.,.,"13,699",
KA09C,120,Thyroid Procedures with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,.,"5,248",.,.,.,.,"5,248",
KA09C,172,Thyroid Procedures with CC Score 4+,.,.,"7,378",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"7,378",
KA09C,320,Thyroid Procedures with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,.,"5,877",.,.,.,.,"5,877",
KA09D,100,Thyroid Procedures with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,.,"8,613",.,.,.,"11,425","20,037",
KA09D,120,Thyroid Procedures with CC Score 2-3,.,.,.,.,"13,210",.,.,.,.,.,.,.,.,.,.,.,.,"13,210",
KA09D,300,Thyroid Procedures with CC Score 2-3,.,"2,004",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,004",
KA09E,100,Thyroid Procedures with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,"85,368",.,.,.,"75,624","160,992",
KA09E,120,Thyroid Procedures with CC Score 0-1,"234,746","51,176",.,.,"285,393",.,.,.,.,.,.,.,"128,395",.,.,.,.,"699,709",
KA09E,160,Thyroid Procedures with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,345","3,345",
KA09E,420,Thyroid Procedures with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,"4,108",.,.,.,.,"4,108",
KB01C,361,"Diabetes with Hypoglycaemic Disorders, with CC Score 8+",.,.,679,.,.,.,.,.,.,.,.,.,.,.,.,.,.,679,
KB01D,300,"Diabetes with Hypoglycaemic Disorders, with CC Score 5-7",.,401,.,.,.,.,.,.,.,.,.,.,.,.,.,.,364,765,
KB01E,301,"Diabetes with Hypoglycaemic Disorders, with CC Score 3-4",.,373,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,373,
KB02G,361,"Diabetes with Hyperglycaemic Disorders, with CC Score 8+",.,.,"9,018",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"9,018",
KB02H,302,"Diabetes with Hyperglycaemic Disorders, with CC Score 5-7",.,.,.,.,.,.,.,.,.,.,.,.,"3,491",.,.,.,.,"3,491",
KB02H,361,"Diabetes with Hyperglycaemic Disorders, with CC Score 5-7",.,.,711,.,.,.,.,.,.,.,.,.,.,.,.,.,.,711,
KB02J,300,"Diabetes with Hyperglycaemic Disorders, with CC Score 2-4",.,.,.,.,.,.,.,.,.,.,.,.,"2,731",.,.,.,"1,457","4,188",
KB02J,302,"Diabetes with Hyperglycaemic Disorders, with CC Score 2-4",.,.,.,.,.,.,.,.,.,.,.,.,"3,522",.,.,.,.,"3,522",
KB02K,300,"Diabetes with Hyperglycaemic Disorders, with CC Score 0-1",446,.,.,.,.,.,.,.,.,.,.,.,"1,360",.,.,.,.,"1,806",
KB02K,302,"Diabetes with Hyperglycaemic Disorders, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,500,.,.,.,.,500,
KB03C,300,"Diabetes with Lower Limb Complications, with CC Score 9+",.,.,.,.,.,.,.,.,.,.,.,.,"7,038",.,.,.,.,"7,038",
KB03D,100,"Diabetes with Lower Limb Complications, with CC Score 5-8",.,.,.,.,.,.,.,.,.,.,.,.,"2,642",.,.,.,.,"2,642",
KB03D,300,"Diabetes with Lower Limb Complications, with CC Score 5-8",.,"3,608",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,608",
KB04Z,300,Continuous Subcutaneous Insulin Infusion,.,401,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,401,
KC04A,303,Inborn Errors of Metabolism with CC Score 3+,.,.,"4,363",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,363",
KC04A,320,Inborn Errors of Metabolism with CC Score 3+,.,.,.,.,.,.,.,.,.,.,.,.,"7,455",.,.,.,.,"7,455",
KC04A,361,Inborn Errors of Metabolism with CC Score 3+,.,.,679,.,.,.,.,.,.,.,.,.,.,.,.,.,.,679,
KC04B,300,Inborn Errors of Metabolism with CC Score 0-2,.,401,429,.,.,.,.,.,.,.,.,.,"9,464",.,.,.,.,"10,293",
KC04B,302,Inborn Errors of Metabolism with CC Score 0-2,.,.,.,.,.,.,.,.,.,.,.,.,"4,666",.,.,.,.,"4,666",
KC04B,320,Inborn Errors of Metabolism with CC Score 0-2,.,.,546,.,.,.,.,.,.,.,.,.,.,.,.,.,.,546,
KC05G,100,"Fluid or Electrolyte Disorders, with Interventions, with CC Score 5+",.,.,"6,969",.,"11,689",.,.,.,.,.,.,.,.,.,.,.,.,"18,658",
KC05G,300,"Fluid or Electrolyte Disorders, with Interventions, with CC Score 5+",.,.,.,.,.,.,.,.,.,.,.,.,"9,526",.,.,.,.,"9,526",
KC05G,302,"Fluid or Electrolyte Disorders, with Interventions, with CC Score 5+",.,.,.,.,.,.,.,.,.,.,.,.,"4,181",.,.,.,.,"4,181",
KC05H,100,"Fluid or Electrolyte Disorders, with Interventions, with CC Score 0-4",.,.,"4,805",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,805",
KC05H,101,"Fluid or Electrolyte Disorders, with Interventions, with CC Score 0-4",.,.,"5,601",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,601",
KC05H,300,"Fluid or Electrolyte Disorders, with Interventions, with CC Score 0-4",.,.,.,.,.,.,.,.,.,.,.,.,"3,677",.,.,.,.,"3,677",
