HRG Code,Spec,HRG Label,Altnagelvin,Antrim,Banbridge,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Mater,Mid Ulster,Royal ,South Tyrone,South West Acute,Tyrone County,Ulster,Whiteabbey,N. Ireland Total Cost
JC43B,110,"Minor Skin Procedures, 12 years and under",.,.,.,.,.,.,.,.,320,.,.,.,"4,672",.,.,.,"2,663",.,"7,656"
JC43B,120,"Minor Skin Procedures, 12 years and under",730,"1,262",.,.,.,"2,669",.,.,.,.,.,.,"2,711",.,.,.,.,.,"7,372"
JC43B,140,"Minor Skin Procedures, 12 years and under",321,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,073",.,"3,394"
JC43B,160,"Minor Skin Procedures, 12 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"95,679",.,.,.,"2,935",.,"98,614"
JC43B,171,"Minor Skin Procedures, 12 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"15,329",.,.,.,"40,823",.,"56,152"
JC43B,320,"Minor Skin Procedures, 12 years and under",.,.,.,.,.,.,.,.,.,.,.,.,573,.,.,.,.,.,573
JC43B,330,"Minor Skin Procedures, 12 years and under",.,.,.,.,815,"2,307",.,.,.,.,.,.,.,.,.,.,.,.,"3,122"
JC43B,420,"Minor Skin Procedures, 12 years and under",428,.,.,.,.,.,.,.,.,.,.,.,"1,356",575,.,.,863,.,"3,222"
JC43B,502,"Minor Skin Procedures, 12 years and under",.,808,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,808
JC43B,823,"Minor Skin Procedures, 12 years and under",.,.,.,.,.,.,.,.,.,.,.,.,532,.,.,.,.,.,532
JD07B,330,"Skin Disorders with Interventions, with CC Score 8-11",.,.,.,.,204,.,.,.,.,.,.,.,.,.,.,.,.,.,204
JD07H,361,"Skin Disorders without Interventions, with CC Score 6-9",.,.,.,.,.,.,920,.,.,.,.,.,.,.,.,.,.,.,920
JD07H,800,"Skin Disorders without Interventions, with CC Score 6-9",.,.,.,161,.,.,.,.,.,.,.,.,.,.,.,.,.,.,161
JD07J,100,"Skin Disorders without Interventions, with CC Score 2-5",.,.,.,.,.,.,399,.,.,.,.,.,331,.,.,353,.,.,"1,083"
JD07J,120,"Skin Disorders without Interventions, with CC Score 2-5",241,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,241
JD07J,160,"Skin Disorders without Interventions, with CC Score 2-5",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,398,.,398
JD07J,300,"Skin Disorders without Interventions, with CC Score 2-5",.,.,.,.,.,"1,075",.,.,.,.,.,.,.,.,.,.,.,.,"1,075"
JD07J,303,"Skin Disorders without Interventions, with CC Score 2-5",.,405,.,298,.,.,.,.,.,.,.,.,.,.,.,.,.,.,703
JD07J,330,"Skin Disorders without Interventions, with CC Score 2-5",.,388,.,.,408,.,.,.,.,.,.,.,.,.,.,.,.,.,795
JD07J,361,"Skin Disorders without Interventions, with CC Score 2-5",.,.,.,"1,046",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,046"
JD07J,370,"Skin Disorders without Interventions, with CC Score 2-5",.,"2,282",.,63,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,345"
JD07J,410,"Skin Disorders without Interventions, with CC Score 2-5",.,81,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,81
JD07J,800,"Skin Disorders without Interventions, with CC Score 2-5",.,.,.,723,.,.,.,.,.,.,.,.,.,.,.,.,.,.,723
JD07K,100,"Skin Disorders without Interventions, with CC Score 0-1",174,.,.,.,346,"1,033",.,.,.,949,397,"1,921",.,.,.,.,"3,576",.,"8,395"
JD07K,101,"Skin Disorders without Interventions, with CC Score 0-1",.,.,.,.,.,278,.,.,.,.,.,.,.,.,.,.,.,.,278
JD07K,110,"Skin Disorders without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,"1,310",.,.,.,.,.,.,.,.,.,"1,310"
JD07K,120,"Skin Disorders without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,135,.,.,.,.,.,135
JD07K,130,"Skin Disorders without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,"6,021",.,.,.,.,.,"6,021"
JD07K,140,"Skin Disorders without Interventions, with CC Score 0-1",226,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,226
JD07K,160,"Skin Disorders without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,"1,084",.,.,316,.,.,.,"9,201",.,"10,601"
JD07K,191,"Skin Disorders without Interventions, with CC Score 0-1","2,218",.,.,.,.,.,.,.,.,.,"2,182",.,.,.,.,.,391,.,"4,790"
JD07K,300,"Skin Disorders without Interventions, with CC Score 0-1",.,.,.,.,.,"1,612","1,818",.,.,837,.,.,"4,657",.,.,.,.,.,"8,924"
JD07K,302,"Skin Disorders without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,"1,061",.,.,.,.,.,"1,061"
JD07K,303,"Skin Disorders without Interventions, with CC Score 0-1",.,.,.,655,.,.,.,.,.,.,.,.,.,.,.,.,"1,050",.,"1,705"
JD07K,330,"Skin Disorders without Interventions, with CC Score 0-1",.,.,.,.,"5,708","4,129",.,.,.,.,.,.,"4,433",.,.,.,"3,673",143,"18,087"
JD07K,370,"Skin Disorders without Interventions, with CC Score 0-1",.,761,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,761
JD07K,400,"Skin Disorders without Interventions, with CC Score 0-1",.,.,.,.,.,742,.,.,.,.,.,.,.,.,.,.,.,.,742
JD07K,410,"Skin Disorders without Interventions, with CC Score 0-1",.,161,292,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,453
JD07K,800,"Skin Disorders without Interventions, with CC Score 0-1",.,.,.,161,.,.,.,.,.,.,.,.,.,.,.,.,.,.,161
KA04B,100,Adrenal Procedures with CC Score 0-1,.,.,.,681,.,.,.,.,.,.,.,.,.,.,.,.,.,.,681
KA05D,300,Anterior Pituitary Disorders with CC Score 0-1,.,.,.,.,.,.,454,.,.,.,.,.,.,.,.,.,.,.,454
KA05D,302,Anterior Pituitary Disorders with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,"2,125",.,.,.,.,.,"2,125"
KA06E,100,"Non-Pituitary Neoplasia or Hypoplasia, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,124,.,.,.,.,.,124
KA06E,120,"Non-Pituitary Neoplasia or Hypoplasia, with CC Score 0-1",.,371,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,371
KA06E,300,"Non-Pituitary Neoplasia or Hypoplasia, with CC Score 0-1",.,.,.,.,.,.,"2,272",.,.,.,.,.,.,.,.,.,.,.,"2,272"
KA06E,302,"Non-Pituitary Neoplasia or Hypoplasia, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,"1,061",.,.,.,.,.,"1,061"
KA06E,370,"Non-Pituitary Neoplasia or Hypoplasia, with CC Score 0-1",.,.,.,209,.,.,.,.,.,.,.,.,.,.,.,.,.,.,209
KA07B,100,Non-Surgical Thyroid Disorders with CC Score 2-3,.,.,.,.,.,.,399,.,.,.,.,.,.,.,.,.,.,.,399
KA07B,300,Non-Surgical Thyroid Disorders with CC Score 2-3,.,.,.,.,.,.,454,.,.,.,.,.,.,.,.,.,.,.,454
KA07C,101,Non-Surgical Thyroid Disorders with CC Score 0-1,.,.,.,175,.,.,.,.,.,.,.,.,.,.,.,.,.,.,175
KA07C,130,Non-Surgical Thyroid Disorders with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,669,.,.,.,.,.,669
KA07C,300,Non-Surgical Thyroid Disorders with CC Score 0-1,"1,758",.,.,.,.,537,"1,363",.,.,"2,322",.,.,442,.,655,.,.,.,"7,078"
KA07C,302,Non-Surgical Thyroid Disorders with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,"2,123",.,.,.,.,.,"2,123"
KA07C,823,Non-Surgical Thyroid Disorders with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,969,.,.,.,.,.,969
KA08B,300,Other Endocrine Disorders with CC Score 2-3,.,.,.,.,.,.,454,.,.,.,.,.,.,.,.,.,.,.,454
KA08C,300,Other Endocrine Disorders with CC Score 0-1,150,.,.,.,.,"3,224","1,363",.,.,.,.,.,.,.,.,.,"1,282",.,"6,019"
KA08C,302,Other Endocrine Disorders with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,"2,122",.,.,.,.,.,"2,122"
KA09D,370,Thyroid Procedures with CC Score 2-3,.,761,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,761
KA09E,120,Thyroid Procedures with CC Score 0-1,.,"2,650",.,.,.,.,.,.,.,.,.,.,"1,965",.,.,.,.,.,"4,616"
KA09E,302,Thyroid Procedures with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,627,.,.,.,.,.,627
KB01D,800,"Diabetes with Hypoglycaemic Disorders, with CC Score 5-7",.,.,.,.,.,"1,316",.,.,.,.,.,.,.,.,.,.,.,.,"1,316"
KB01E,301,"Diabetes with Hypoglycaemic Disorders, with CC Score 3-4",.,276,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,276
KB02H,300,"Diabetes with Hyperglycaemic Disorders, with CC Score 5-7",201,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,201
KB02J,410,"Diabetes with Hyperglycaemic Disorders, with CC Score 2-4",.,.,292,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,292
KB02K,300,"Diabetes with Hyperglycaemic Disorders, with CC Score 0-1",.,.,.,.,.,"1,075","2,272",.,.,.,.,.,.,.,.,.,266,.,"3,613"
KB03E,100,"Diabetes with Lower Limb Complications, with CC Score 0-4",.,.,.,.,.,.,.,.,.,.,.,.,331,.,.,.,.,.,331
KB04Z,100,Continuous Subcutaneous Insulin Infusion,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,927,.,927
KB04Z,300,Continuous Subcutaneous Insulin Infusion,502,.,.,.,.,.,.,.,.,.,.,.,631,.,655,.,.,.,"1,788"
KB04Z,410,Continuous Subcutaneous Insulin Infusion,.,161,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,161
KC04A,300,Inborn Errors of Metabolism with CC Score 3+,754,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,754
KC04A,301,Inborn Errors of Metabolism with CC Score 3+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,080","1,080"
KC04A,303,Inborn Errors of Metabolism with CC Score 3+,.,"5,266",.,303,.,.,.,.,.,.,.,.,.,.,.,.,"1,575",.,"7,144"
KC04A,361,Inborn Errors of Metabolism with CC Score 3+,.,.,.,512,.,.,.,.,.,.,.,.,.,.,.,.,.,.,512
KC04A,823,Inborn Errors of Metabolism with CC Score 3+,.,.,.,.,.,659,.,.,.,.,.,.,.,.,.,.,.,.,659
KC04B,110,Inborn Errors of Metabolism with CC Score 0-2,.,.,.,.,.,.,.,.,663,.,.,.,.,.,.,.,.,.,663
KC04B,300,Inborn Errors of Metabolism with CC Score 0-2,"53,767",.,.,.,.,"57,496","24,538",.,.,.,.,.,"178,051",.,.,.,"238,994",.,"552,846"
KC04B,301,Inborn Errors of Metabolism with CC Score 0-2,.,"6,372",.,.,.,"257,374",.,.,.,.,.,.,.,.,.,.,.,"23,499","287,245"
KC04B,303,Inborn Errors of Metabolism with CC Score 0-2,"154,283","19,040",.,"44,701",.,.,.,.,.,.,.,.,.,.,.,.,"97,096",.,"315,119"
KC04B,320,Inborn Errors of Metabolism with CC Score 0-2,.,.,.,.,.,"1,088",.,.,.,.,.,.,.,.,.,.,.,.,"1,088"
KC04B,330,Inborn Errors of Metabolism with CC Score 0-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,408,143,552
KC04B,400,Inborn Errors of Metabolism with CC Score 0-2,.,.,.,.,.,.,.,.,.,.,.,.,312,.,.,.,.,.,312
KC04B,800,Inborn Errors of Metabolism with CC Score 0-2,321,.,.,.,.,.,.,.,.,.,.,.,.,.,.,802,652,.,"1,775"
KC04B,823,Inborn Errors of Metabolism with CC Score 0-2,.,.,.,.,.,"41,507",.,.,.,.,.,.,.,.,.,.,.,.,"41,507"
KC05K,300,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 7-9",.,.,.,.,.,.,454,.,.,.,.,.,.,.,.,.,.,.,454
KC05K,361,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 7-9",.,.,.,502,.,.,.,.,.,.,.,.,.,.,.,.,.,.,502
KC05L,300,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 4-6",251,.,.,.,.,.,"1,818",.,.,419,.,.,220,.,.,.,.,.,"2,708"
KC05L,410,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 4-6",.,.,.,.,.,340,.,.,.,.,.,.,.,.,.,.,.,.,340
KC05L,430,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 4-6",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,712,.,712
KC05L,800,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 4-6",.,.,.,161,.,.,.,.,.,.,.,.,.,.,.,.,652,.,813
KC05M,101,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 2-3",.,.,.,175,.,.,.,.,.,.,.,.,.,.,.,.,.,.,175
KC05M,300,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 2-3","7,635",.,.,.,.,537,454,.,.,.,.,.,.,.,.,.,.,.,"8,627"
KC05M,303,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 2-3",.,.,.,387,.,.,.,.,.,.,.,.,.,.,.,.,.,.,387
KC05M,370,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 2-3",.,.,.,301,.,.,.,.,.,.,.,.,.,.,.,.,.,.,301
KC05N,100,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 0-1",.,.,.,.,.,"1,033",.,.,.,.,.,.,331,.,.,.,.,.,"1,364"
KC05N,191,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 0-1",520,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,520
KC05N,300,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 0-1","20,697",.,.,.,.,.,"2,726",.,.,419,.,.,330,.,.,.,"1,282",.,"25,454"
KC05N,303,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 0-1",987,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,987
KC05N,361,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 0-1",.,.,.,.,.,.,"7,356",.,.,.,.,.,.,.,.,.,.,.,"7,356"
KC05N,400,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 0-1",.,.,.,.,.,371,.,.,.,.,.,.,.,.,.,.,.,.,371
KC05N,430,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,424",.,"1,424"
LA04Q,301,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 4-7",.,276,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,276
LA04Q,370,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 4-7",.,.,.,108,.,.,.,.,.,.,.,.,.,.,.,.,.,.,108
LA04R,100,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 2-3",.,.,.,.,.,.,399,.,.,.,.,.,.,.,.,.,.,.,399
LA04R,101,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 2-3",346,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,346
LA04R,300,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 2-3",.,.,.,.,.,.,"1,363",.,.,.,.,.,.,.,.,.,266,.,"1,630"
LA04R,361,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 2-3",.,.,.,531,.,.,.,.,.,.,.,.,.,.,.,.,.,.,531
LA04R,370,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 2-3",.,761,.,108,.,.,.,.,.,.,.,.,.,.,.,.,.,.,869
LA04R,502,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 2-3",.,.,.,.,.,.,.,.,.,.,.,.,.,.,556,.,.,.,556
LA04S,100,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 0-1",.,.,.,.,.,.,399,.,.,.,.,.,.,.,.,.,.,.,399
LA04S,101,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 0-1",.,.,.,"4,609",.,"5,561",.,.,.,.,.,.,.,.,.,.,.,.,"10,170"
LA04S,300,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 0-1",.,.,.,.,.,.,"1,818",.,.,.,.,.,.,.,.,.,.,.,"1,818"
LA04S,303,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,525,.,525
LA04S,361,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 0-1",.,.,.,"1,809",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,809"
LA05Z,100,Renal Replacement Peritoneal Dialysis Associated Procedures,.,.,.,.,.,"1,068",.,.,.,.,.,.,.,.,"2,039",.,.,.,"3,107"
LA05Z,361,Renal Replacement Peritoneal Dialysis Associated Procedures,.,.,.,"6,029",.,.,920,.,.,.,.,.,778,.,.,.,.,.,"7,726"
LA07N,100,"Acute Kidney Injury without Interventions, with CC Score 4-7",174,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,174
LA07P,300,"Acute Kidney Injury without Interventions, with CC Score 0-3",.,.,.,.,.,537,.,.,.,.,.,.,330,.,.,.,.,.,867
LA07P,303,"Acute Kidney Injury without Interventions, with CC Score 0-3",.,.,.,387,.,.,.,.,.,.,.,.,.,.,.,.,.,.,387
LA07P,361,"Acute Kidney Injury without Interventions, with CC Score 0-3",.,.,.,"2,008",.,.,"6,437",.,.,.,.,.,.,.,.,.,.,.,"8,445"
LA07P,370,"Acute Kidney Injury without Interventions, with CC Score 0-3",.,761,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,761
LA08K,361,"Chronic Kidney Disease without Interventions, with CC Score 11+",.,.,.,502,.,.,.,.,.,.,.,.,.,.,.,.,.,.,502
LA08N,361,"Chronic Kidney Disease without Interventions, with CC Score 3-4",.,.,.,"3,015",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,015"
LA08P,361,"Chronic Kidney Disease without Interventions, with CC Score 0-2",.,.,.,"17,496",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"17,496"
LA09N,101,"General Renal Disorders without Interventions, with CC Score 6-8",.,.,.,349,.,.,.,.,.,.,.,.,.,.,.,.,.,.,349
LA09P,361,"General Renal Disorders without Interventions, with CC Score 3-5",.,.,.,"1,506",.,.,920,.,.,.,.,.,.,.,.,.,.,.,"2,426"
LA09Q,100,"General Renal Disorders without Interventions, with CC Score 0-2",.,.,.,.,.,.,399,.,.,.,.,.,.,.,.,.,.,.,399
LA09Q,101,"General Renal Disorders without Interventions, with CC Score 0-2",.,.,.,"3,319",528,556,.,.,.,.,.,.,.,.,.,.,392,.,"4,795"
LA09Q,191,"General Renal Disorders without Interventions, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,391,.,391
LA09Q,300,"General Renal Disorders without Interventions, with CC Score 0-2",.,.,.,170,.,.,"2,272",.,.,.,.,.,110,.,.,.,.,.,"2,552"
LA09Q,361,"General Renal Disorders without Interventions, with CC Score 0-2",.,.,.,"22,607",.,.,"11,954",.,.,.,.,.,.,.,.,.,.,.,"34,561"
LB06P,370,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 7-12",.,.,.,108,.,.,.,.,.,.,.,.,.,.,.,.,.,.,108
LB06Q,370,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 4-6",.,"4,564",.,"2,172",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"6,735"
LB06Q,800,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 4-6",.,.,.,"3,673",.,.,.,.,.,.,.,.,.,.,.,.,"3,914",.,"7,588"
LB06R,101,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 2-3",.,.,.,524,.,278,.,.,.,.,107,.,.,.,.,.,784,.,"1,692"
LB06R,361,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 2-3",.,.,.,.,.,.,920,.,.,.,.,.,.,.,.,.,.,.,920
LB06R,370,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 2-3",.,"3,803",.,"4,899",.,"1,177",.,.,.,.,.,.,.,.,.,.,.,.,"9,880"
LB06R,800,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 2-3",.,.,.,"52,643",.,.,.,.,.,.,.,.,.,.,.,.,"3,262",.,"55,905"
LB06S,100,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 0-1",.,.,.,.,.,.,399,.,.,.,.,.,.,.,.,.,.,.,399
LB06S,101,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 0-1",.,.,.,"3,319",.,.,.,.,.,.,107,.,.,.,.,.,.,.,"3,426"
LB06S,300,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 0-1",.,.,.,170,.,.,.,.,.,.,.,.,.,.,.,.,.,.,170
LB06S,370,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 0-1",.,"10,648",.,"1,175",.,"5,004",.,.,.,.,.,.,.,.,.,.,.,.,"16,827"
LB06S,800,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 0-1","6,100",.,.,"83,716",.,.,.,.,.,.,.,.,.,.,.,.,"2,610",.,"92,425"
LB09C,101,"Intermediate Endoscopic Ureter Procedures, 18 years and under",.,.,.,"3,597",.,"1,133",.,.,.,.,.,.,.,.,.,.,.,.,"4,730"
LB09C,171,"Intermediate Endoscopic Ureter Procedures, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"41,112",.,.,.,.,.,"41,112"
LB09D,100,"Intermediate Endoscopic Ureter Procedures, 19 years and over",.,.,.,"1,208",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,208"
LB09D,101,"Intermediate Endoscopic Ureter Procedures, 19 years and over","42,025",.,.,"425,341","44,482","83,976",.,.,.,.,881,.,.,"1,688",.,"1,572","21,273",.,"621,238"
LB09D,361,"Intermediate Endoscopic Ureter Procedures, 19 years and over",.,.,.,"28,900",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"28,900"
LB09D,502,"Intermediate Endoscopic Ureter Procedures, 19 years and over",.,"1,673",.,"1,012",.,"3,794",.,.,.,.,.,.,.,.,.,.,.,.,"6,478"
LB10B,101,"Major Open Bladder Procedures or Reconstruction, 18 years and under",.,.,.,"3,253",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,253"
LB10C,101,"Major Open Bladder Procedures or Reconstruction, 19 years and over, with CC Score 2+",.,.,.,"1,921",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,921"
LB10D,101,"Major Open Bladder Procedures or Reconstruction, 19 years and over, with CC Score 0-1",.,.,.,"2,019",.,.,.,.,.,783,.,.,.,.,.,.,.,.,"2,803"
LB12Z,100,Intermediate Open Bladder Procedures,.,.,.,.,.,.,"1,209",.,.,.,.,.,.,.,.,.,.,.,"1,209"
LB12Z,101,Intermediate Open Bladder Procedures,.,.,.,"1,431",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,431"
LB13E,101,Major Endoscopic Bladder Procedures with CC Score 2-4,.,.,.,.,458,.,.,.,.,.,351,.,.,.,.,.,"1,064",.,"1,872"
LB13F,100,Major Endoscopic Bladder Procedures with CC Score 0-1,.,.,.,.,.,.,"1,155",.,.,.,.,.,.,.,.,.,.,.,"1,155"
LB13F,101,Major Endoscopic Bladder Procedures with CC Score 0-1,"5,928",.,.,"5,341","5,527",943,.,.,.,.,546,.,.,.,.,.,"2,193",.,"20,479"
LB14Z,100,Intermediate Endoscopic Bladder Procedures,.,.,.,.,.,.,"22,912",.,.,.,.,.,.,.,.,.,.,.,"22,912"
LB14Z,101,Intermediate Endoscopic Bladder Procedures,"24,636",.,.,"15,182","44,357","101,092",.,"2,817",.,"2,345","16,946",.,.,"12,117",.,.,"49,089",.,"268,582"
LB14Z,171,Intermediate Endoscopic Bladder Procedures,.,.,.,.,.,.,.,.,.,.,.,.,"8,897",.,.,.,.,.,"8,897"
LB14Z,502,Intermediate Endoscopic Bladder Procedures,"10,991","47,657",.,"3,154","15,600","11,082","4,783",.,.,"23,126","31,886","1,749",.,"1,739","2,656",.,.,.,"154,423"
LB15D,100,"Minor Bladder Procedures, 18 years and under",.,.,.,.,.,669,.,.,.,.,.,.,.,.,.,.,.,.,669
LB15D,101,"Minor Bladder Procedures, 18 years and under",.,.,.,"1,048",.,.,.,.,.,.,.,.,.,.,.,.,896,.,"1,944"
LB15D,171,"Minor Bladder Procedures, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"4,525",.,.,.,.,.,"4,525"
LB15D,361,"Minor Bladder Procedures, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,389,.,.,.,.,.,389
LB15D,823,"Minor Bladder Procedures, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,485,.,.,.,.,.,485
LB15E,100,"Minor Bladder Procedures, 19 years and over",.,.,.,.,"1,047","3,486","1,210",.,.,.,.,.,.,.,.,.,.,.,"5,743"
LB15E,101,"Minor Bladder Procedures, 19 years and over","10,286",.,.,"90,682","4,538","54,548",.,.,.,"2,212",468,.,.,.,.,277,"106,527",.,"269,538"
LB15E,361,"Minor Bladder Procedures, 19 years and over",.,.,.,"2,511",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,511"
LB15E,502,"Minor Bladder Procedures, 19 years and over",.,440,.,151,.,.,.,.,.,.,.,.,.,.,.,.,.,.,590
LB15E,800,"Minor Bladder Procedures, 19 years and over",.,.,.,196,.,.,.,.,.,.,.,.,.,.,.,.,.,.,196
LB16J,101,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 2-4",.,.,.,175,.,.,.,.,.,.,.,.,.,.,.,.,.,.,175
LB16K,101,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 0-1",.,.,.,"2,995",508,556,.,.,.,.,.,.,.,.,.,.,"3,526",.,"7,585"
LB16K,502,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 0-1",.,.,.,.,.,613,.,.,.,.,.,.,.,.,.,.,.,.,613
LB17Z,100,Introduction of Therapeutic Substance into Bladder,.,.,.,.,.,.,"254,093",.,.,.,.,.,.,.,.,.,.,.,"254,093"
LB17Z,101,Introduction of Therapeutic Substance into Bladder,"193,959",.,.,"82,184",.,"445,724",.,.,.,"12,534",.,.,.,.,.,.,"146,970",.,"881,370"
LB17Z,361,Introduction of Therapeutic Substance into Bladder,.,.,.,.,.,.,920,.,.,.,.,.,.,.,.,.,.,.,920
LB17Z,502,Introduction of Therapeutic Substance into Bladder,.,.,.,.,"2,366",.,.,.,.,.,.,.,.,.,.,.,.,.,"2,366"
LB18Z,100,Attention to Suprapubic Bladder Catheter,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,553",.,.,"5,553"
LB18Z,101,Attention to Suprapubic Bladder Catheter,"3,520",.,.,"13,748","1,145",778,.,.,.,"1,964",107,.,.,.,.,"1,214","13,104",.,"35,579"
LB18Z,171,Attention to Suprapubic Bladder Catheter,.,.,.,.,.,.,.,.,.,.,.,.,"5,171",.,.,.,.,.,"5,171"
