HRG Code,Spec,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Mid Ulster,Royal,South Tryone,SouthWestAcute,Tyrone County,Ulster,N. Ireland Total FCEs,
LB15E,101,"Minor Bladder Procedures, 19 years and over",59,.,24,4,7,.,.,.,.,.,.,.,.,.,.,.,.,94,
LB15E,110,"Minor Bladder Procedures, 19 years and over",.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,1,
LB15E,300,"Minor Bladder Procedures, 19 years and over",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
LB15E,361,"Minor Bladder Procedures, 19 years and over",.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,
LB15E,430,"Minor Bladder Procedures, 19 years and over",.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,1,
LB15E,502,"Minor Bladder Procedures, 19 years and over",.,.,2,.,1,.,.,.,.,.,1,.,.,.,.,.,.,4,
LB15E,800,"Minor Bladder Procedures, 19 years and over",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
LB16E,101,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 3-6",4,.,3,1,.,.,.,.,.,.,.,.,.,.,.,.,1,9,
LB16E,361,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 3-6",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
LB16E,502,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 3-6",.,.,2,2,.,.,.,.,.,.,.,.,.,.,.,.,1,5,
LB16F,100,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 0-2",.,.,1,.,.,1,.,.,.,.,.,.,.,.,.,.,.,2,
LB16F,101,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 0-2",7,.,7,3,.,.,.,.,.,.,.,.,.,.,.,.,.,17,
LB16F,361,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 0-2",.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,
LB16F,502,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 0-2",1,1,6,2,.,1,.,.,.,.,.,.,.,.,.,.,1,12,
LB16H,800,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 5-7",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
LB16J,101,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 2-4",.,.,2,.,2,.,.,.,.,.,.,.,.,.,.,.,.,4,
LB16K,101,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 0-1",2,.,3,.,2,.,.,.,.,.,.,.,.,.,.,.,.,7,
LB16K,502,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 0-1",.,1,2,.,2,1,.,.,.,.,1,.,.,.,.,.,.,7,
LB17Z,100,Introduction of Therapeutic Substance into Bladder,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1,
LB17Z,101,Introduction of Therapeutic Substance into Bladder,19,.,.,.,72,.,.,.,.,.,.,.,.,.,.,.,.,91,
LB17Z,120,Introduction of Therapeutic Substance into Bladder,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1,
LB18Z,100,Attention to Suprapubic Bladder Catheter,.,.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,2,
LB18Z,101,Attention to Suprapubic Bladder Catheter,2,.,9,.,2,.,.,.,.,.,.,.,.,.,.,.,1,14,
LB18Z,171,Attention to Suprapubic Bladder Catheter,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
LB18Z,361,Attention to Suprapubic Bladder Catheter,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
LB18Z,502,Attention to Suprapubic Bladder Catheter,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,
LB19C,100,"Ureteric or Bladder Disorders, with Interventions, with CC Score 4+",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,1,2,
LB19C,101,"Ureteric or Bladder Disorders, with Interventions, with CC Score 4+",6,.,12,.,5,.,.,.,.,.,.,.,.,.,.,.,6,29,
LB19C,361,"Ureteric or Bladder Disorders, with Interventions, with CC Score 4+",.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,
LB19D,101,"Ureteric or Bladder Disorders, with Interventions, with CC Score 0-3",22,.,35,1,13,.,.,.,.,.,.,.,.,.,.,.,12,83,
LB19D,361,"Ureteric or Bladder Disorders, with Interventions, with CC Score 0-3",.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4,
LB19D,502,"Ureteric or Bladder Disorders, with Interventions, with CC Score 0-3",.,2,2,2,.,.,.,.,.,.,.,.,.,.,.,.,1,7,
LB19E,101,"Ureteric or Bladder Disorders, without Interventions, with CC Score 5+",.,.,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6,
LB19E,300,"Ureteric or Bladder Disorders, without Interventions, with CC Score 5+",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,
LB19F,100,"Ureteric or Bladder Disorders, without Interventions, with CC Score 2-4",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
LB19F,101,"Ureteric or Bladder Disorders, without Interventions, with CC Score 2-4",.,.,7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7,
LB19F,300,"Ureteric or Bladder Disorders, without Interventions, with CC Score 2-4",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
LB19F,361,"Ureteric or Bladder Disorders, without Interventions, with CC Score 2-4",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
LB19G,100,"Ureteric or Bladder Disorders, without Interventions, with CC Score 0-1",1,.,.,1,.,1,.,.,.,.,.,.,1,.,.,.,.,4,
LB19G,101,"Ureteric or Bladder Disorders, without Interventions, with CC Score 0-1",1,.,15,.,1,.,.,.,.,.,.,.,.,.,.,.,.,17,
LB20C,101,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, with Interventions, with CC Score 4+",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,2,3,
LB20D,101,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, with Interventions, with CC Score 0-3",2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,3,
LB20D,502,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, with Interventions, with CC Score 0-3",.,.,1,.,.,1,.,.,.,.,.,.,.,.,1,.,.,3,
LB20E,361,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, without Interventions, with CC Score 7+",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
LB20F,100,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, without Interventions, with CC Score 2-6",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
LB20F,101,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, without Interventions, with CC Score 2-6",.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,2,
LB20F,361,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, without Interventions, with CC Score 2-6",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,
LB20G,101,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, without Interventions, with CC Score 0-1",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1,
LB20G,502,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, without Interventions, with CC Score 0-1",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
LB21A,101,"Major Open, Prostate or Bladder Neck Procedures (Male), with CC Score 2+",.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4,
LB21B,101,"Major Open, Prostate or Bladder Neck Procedures (Male), with CC Score 0-1",.,.,33,.,.,.,.,.,.,.,.,.,.,.,.,.,1,34,
LB25D,101,Transurethral Prostate Resection Procedures with CC Score 6+,1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,2,4,
LB25E,101,Transurethral Prostate Resection Procedures with CC Score 3-5,9,.,14,17,22,.,.,.,.,.,.,.,.,.,.,.,8,70,
LB25F,101,Transurethral Prostate Resection Procedures with CC Score 0-2,43,.,67,152,157,.,.,.,.,.,.,.,.,.,.,.,54,473,
LB26A,101,"Intermediate Endoscopic, Prostate or Bladder Neck Procedures (Male and Female), with CC Score 2+",7,.,1,4,3,.,.,.,.,.,.,.,.,.,.,.,4,19,
LB26A,502,"Intermediate Endoscopic, Prostate or Bladder Neck Procedures (Male and Female), with CC Score 2+",1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,
LB26A,800,"Intermediate Endoscopic, Prostate or Bladder Neck Procedures (Male and Female), with CC Score 2+",.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,
LB26B,101,"Intermediate Endoscopic, Prostate or Bladder Neck Procedures (Male and Female), with CC Score 0-1",3,.,6,17,10,.,.,.,.,.,.,.,.,.,.,.,.,36,
LB26B,502,"Intermediate Endoscopic, Prostate or Bladder Neck Procedures (Male and Female), with CC Score 0-1",.,3,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8,
LB26B,800,"Intermediate Endoscopic, Prostate or Bladder Neck Procedures (Male and Female), with CC Score 0-1",.,.,76,.,.,.,.,.,.,.,.,.,.,.,.,.,.,76,
LB28D,100,"Non-Malignant Prostate Disorders with Interventions, with CC Score 0-3",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
LB28D,101,"Non-Malignant Prostate Disorders with Interventions, with CC Score 0-3",6,.,1,2,2,.,.,.,.,.,.,.,.,.,.,.,3,14,
LB28F,101,"Non-Malignant Prostate Disorders without Interventions, with CC Score 3-5",.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,1,3,
LB28G,101,"Non-Malignant Prostate Disorders without Interventions, with CC Score 0-2",1,.,1,.,3,.,.,.,.,.,.,.,.,.,.,.,1,6,
LB29A,101,"Major Open Urethra Procedures, 19 years and over",9,.,2,2,1,.,.,.,.,.,.,.,.,.,.,.,2,16,
LB29A,502,"Major Open Urethra Procedures, 19 years and over",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
LB29C,171,"Major Open Urethra Procedures, between 2 and 18 years",.,.,.,.,.,.,.,.,.,.,.,.,6,.,.,.,.,6,
LB29D,171,"Major Open Urethra Procedures, 1 year and under",.,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,4,
LB33Z,100,Vasectomy Procedures,.,.,.,.,.,3,.,.,.,.,.,.,.,.,1,.,.,4,
LB33Z,101,Vasectomy Procedures,8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8,
LB35C,101,"Scrotum, Testis or Vas Deferens Disorders, with Interventions, with CC Score 2+",3,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,
LB35C,800,"Scrotum, Testis or Vas Deferens Disorders, with Interventions, with CC Score 2+",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
LB35D,100,"Scrotum, Testis or Vas Deferens Disorders, with Interventions, with CC Score 0-1",.,1,.,2,.,1,.,.,.,.,.,.,.,.,.,.,.,4,
LB35D,101,"Scrotum, Testis or Vas Deferens Disorders, with Interventions, with CC Score 0-1",8,.,2,.,2,.,.,.,.,.,.,.,.,.,.,.,4,16,
LB35D,160,"Scrotum, Testis or Vas Deferens Disorders, with Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,
LB35F,800,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 3-5",.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,
LB35G,100,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 1-2",2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,
LB35G,101,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 1-2",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
LB35G,370,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 1-2",.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,
LB35G,800,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 1-2",.,.,20,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20,
LB35H,100,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 0",10,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,11,
LB35H,101,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 0",5,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,1,10,
LB35H,370,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 0",.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,
LB35H,800,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 0",.,.,60,.,.,.,.,.,.,.,.,.,.,.,.,.,.,60,
LB36Z,101,Extracorporeal Lithotripsy,.,.,3,3,15,.,.,.,.,.,.,.,.,.,.,.,.,21,
LB37C,300,Miscellaneous Urinary Tract Findings with CC Score 5+,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
LB37D,101,Miscellaneous Urinary Tract Findings with CC Score 2-4,2,.,1,1,1,.,.,.,.,.,.,.,.,.,.,.,4,9,
LB37D,361,Miscellaneous Urinary Tract Findings with CC Score 2-4,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,
LB37E,101,Miscellaneous Urinary Tract Findings with CC Score 0-1,2,.,1,1,1,.,.,.,.,.,.,.,.,.,.,.,1,6,
LB37E,300,Miscellaneous Urinary Tract Findings with CC Score 0-1,1,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,2,
LB37E,361,Miscellaneous Urinary Tract Findings with CC Score 0-1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
LB38C,101,"Unspecified Haematuria with Interventions, with CC Score 7+",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
LB38D,101,"Unspecified Haematuria with Interventions, with CC Score 3-6",4,.,7,.,.,.,.,.,.,.,.,.,.,.,.,.,1,12,
LB38D,361,"Unspecified Haematuria with Interventions, with CC Score 3-6",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
LB38E,101,"Unspecified Haematuria with Interventions, with CC Score 0-2",7,.,4,.,4,.,.,.,.,.,.,.,.,.,.,.,3,18,
LB38E,361,"Unspecified Haematuria with Interventions, with CC Score 0-2",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1,
LB38G,101,"Unspecified Haematuria without Interventions, with CC Score 4-7",1,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4,
LB38H,101,"Unspecified Haematuria without Interventions, with CC Score 0-3",1,.,8,1,2,.,.,.,.,.,.,.,.,.,.,.,1,13,
LB38H,800,"Unspecified Haematuria without Interventions, with CC Score 0-3",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
LB39C,101,"Cystectomy with Urinary Diversion and Reconstruction, with CC Score 3+",.,.,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10,
LB39D,101,"Cystectomy with Urinary Diversion and Reconstruction, with CC Score 0-2",.,.,25,.,.,.,.,.,.,.,.,.,.,.,.,.,.,25,
LB39D,502,"Cystectomy with Urinary Diversion and Reconstruction, with CC Score 0-2",.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,
LB40C,101,"Urinary Tract Stone Disease with Interventions, with CC Score 3+",1,.,9,.,2,.,.,.,.,.,.,.,.,.,.,.,1,13,
LB40D,101,"Urinary Tract Stone Disease with Interventions, with CC Score 0-2",7,.,15,2,4,.,.,.,.,.,.,.,.,.,.,.,6,34,
LB40E,101,"Urinary Tract Stone Disease without Interventions, with CC Score 6+",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1,
LB40F,100,"Urinary Tract Stone Disease without Interventions, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,1,
LB40F,101,"Urinary Tract Stone Disease without Interventions, with CC Score 3-5",1,.,3,.,1,.,.,.,.,.,.,.,.,.,.,.,.,5,
LB40G,100,"Urinary Tract Stone Disease without Interventions, with CC Score 0-2",.,.,1,.,.,.,.,.,.,.,.,.,.,.,1,.,.,2,
LB40G,101,"Urinary Tract Stone Disease without Interventions, with CC Score 0-2",3,.,4,.,7,.,.,.,.,.,.,.,.,.,.,.,6,20,
LB40G,340,"Urinary Tract Stone Disease without Interventions, with CC Score 0-2",.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,
LB43Z,101,Treatment of Erectile Dysfunction,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
LB46Z,101,Live Donation of Kidney,.,.,8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8,
LB46Z,361,Live Donation of Kidney,.,.,53,.,.,.,.,.,.,.,.,.,.,.,.,.,.,53,
LB47Z,101,Major Open Penis Procedures,1,.,7,.,5,.,.,.,.,.,.,.,.,.,.,.,1,14,
LB48Z,101,Intermediate Open Penis Procedures,4,.,.,3,1,.,.,.,.,.,.,.,.,.,.,.,2,10,
LB50Z,101,Implantation of Artificial Urinary Sphincter (Male and Female),1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
LB51A,340,"Vaginal Tape Operations for Urinary Incontinence, with CC Score 2+",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
LB51A,502,"Vaginal Tape Operations for Urinary Incontinence, with CC Score 2+",4,5,2,1,2,.,.,.,.,.,.,.,.,.,2,.,3,19,
LB51B,101,"Vaginal Tape Operations for Urinary Incontinence, with CC Score 0-1",1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,
LB51B,502,"Vaginal Tape Operations for Urinary Incontinence, with CC Score 0-1",22,28,28,15,36,51,.,.,.,.,.,.,.,.,12,.,8,200,
LB52A,100,"Major Open, Scrotum, Testis or Vas Deferens Procedures, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,3,4,
LB52A,101,"Major Open, Scrotum, Testis or Vas Deferens Procedures, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,3,
LB52A,160,"Major Open, Scrotum, Testis or Vas Deferens Procedures, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,
LB52B,100,"Major Open, Scrotum, Testis or Vas Deferens Procedures, with CC Score 0-1",.,1,1,1,.,1,.,.,.,.,.,.,.,.,.,.,.,4,
LB52B,101,"Major Open, Scrotum, Testis or Vas Deferens Procedures, with CC Score 0-1",.,.,4,.,2,.,.,.,.,.,.,.,.,.,.,.,3,9,
LB52B,160,"Major Open, Scrotum, Testis or Vas Deferens Procedures, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,
LB52B,171,"Major Open, Scrotum, Testis or Vas Deferens Procedures, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2,
LB53B,101,"Intermediate Open, Scrotum, Testis or Vas Deferens Procedures, 18 years and under",2,.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,4,
LB53B,171,"Intermediate Open, Scrotum, Testis or Vas Deferens Procedures, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2,
LB53C,100,"Intermediate Open, Scrotum, Testis or Vas Deferens Procedures, 19 years and over, with CC Score 1+",.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,2,
LB53C,101,"Intermediate Open, Scrotum, Testis or Vas Deferens Procedures, 19 years and over, with CC Score 1+",2,.,5,.,3,.,.,.,.,.,.,.,.,.,.,.,3,13,
LB53D,100,"Intermediate Open, Scrotum, Testis or Vas Deferens Procedures, 19 years and over, with CC Score 0",.,.,.,3,.,4,.,.,.,.,1,.,.,.,.,.,.,8,
LB53D,101,"Intermediate Open, Scrotum, Testis or Vas Deferens Procedures, 19 years and over, with CC Score 0",14,.,12,5,5,.,.,.,.,.,.,.,.,.,.,.,7,43,
LB53D,160,"Intermediate Open, Scrotum, Testis or Vas Deferens Procedures, 19 years and over, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,
LB54A,100,"Minor, Scrotum, Testis or Vas Deferens Procedures, 19 years and over",.,2,1,10,.,12,.,.,.,.,.,.,.,.,1,.,.,26,
LB54A,101,"Minor, Scrotum, Testis or Vas Deferens Procedures, 19 years and over",9,.,2,4,4,.,.,.,.,.,.,.,.,.,.,.,4,23,
LB54C,100,"Minor, Scrotum, Testis or Vas Deferens Procedures, between 2 and 18 years",.,.,.,.,1,2,.,.,.,.,.,.,.,.,.,.,2,5,
LB54C,101,"Minor, Scrotum, Testis or Vas Deferens Procedures, between 2 and 18 years",1,.,1,.,6,.,.,.,.,.,.,.,.,.,.,.,.,8,
LB54C,171,"Minor, Scrotum, Testis or Vas Deferens Procedures, between 2 and 18 years",.,.,.,.,.,.,.,.,.,.,.,.,10,.,.,.,.,10,
LB54D,171,"Minor, Scrotum, Testis or Vas Deferens Procedures, 1 year and under",.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3,
LB55A,100,"Minor or Intermediate, Urethra Procedures, 19 years and over",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1,
LB55A,101,"Minor or Intermediate, Urethra Procedures, 19 years and over",6,.,18,28,27,.,.,.,.,.,.,.,.,.,.,.,2,81,
LB55A,502,"Minor or Intermediate, Urethra Procedures, 19 years and over",.,.,1,2,.,1,.,.,.,.,.,.,.,.,.,.,.,4,
LB55B,100,"Minor or Intermediate, Urethra Procedures, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,
LB55B,101,"Minor or Intermediate, Urethra Procedures, 18 years and under",.,.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,2,
LB56A,100,"Minor Penis Procedures, 19 years and over",2,2,.,5,.,4,.,.,.,.,.,.,.,.,5,.,3,21,
LB56A,101,"Minor Penis Procedures, 19 years and over",7,.,3,11,11,.,.,.,.,.,.,.,.,.,.,.,1,33,
LB56C,100,"Minor Penis Procedures, between 2 and 18 years",1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,2,
LB56C,101,"Minor Penis Procedures, between 2 and 18 years",.,.,.,.,7,.,.,.,.,.,.,.,.,.,.,.,.,7,
LB56C,171,"Minor Penis Procedures, between 2 and 18 years",.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3,
LB57C,101,Urethral Disorders with Interventions,22,.,7,3,6,.,.,.,.,.,.,.,.,.,.,.,19,57,
LB57C,502,Urethral Disorders with Interventions,.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,2,
LB57D,101,Urethral Disorders without Interventions,1,.,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,4,
LB58C,100,Penile Disorders with Interventions,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,2,
LB58C,101,Penile Disorders with Interventions,9,.,3,2,6,.,.,.,.,.,.,.,.,.,.,.,1,21,
LB58C,160,Penile Disorders with Interventions,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,
LB58D,100,Penile Disorders without Interventions,1,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,2,
LB58D,101,Penile Disorders without Interventions,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,
LB59Z,101,"Major, Open or Laparoscopic, Bladder Neck Procedures (Female)",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
LB59Z,502,"Major, Open or Laparoscopic, Bladder Neck Procedures (Female)",.,1,4,.,1,.,.,.,.,.,.,.,.,.,.,.,.,6,
LB60C,101,"Complex, Open or Laparoscopic, Kidney or Ureter Procedures, with CC Score 7+",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
LB60D,100,"Complex, Open or Laparoscopic, Kidney or Ureter Procedures, with CC Score 4-6",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1,
LB60D,101,"Complex, Open or Laparoscopic, Kidney or Ureter Procedures, with CC Score 4-6",.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,2,
LB60E,101,"Complex, Open or Laparoscopic, Kidney or Ureter Procedures, with CC Score 2-3",.,.,4,.,4,.,.,.,.,.,.,.,.,.,.,.,.,8,
LB60E,502,"Complex, Open or Laparoscopic, Kidney or Ureter Procedures, with CC Score 2-3",.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,3,
LB60F,100,"Complex, Open or Laparoscopic, Kidney or Ureter Procedures, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,
LB60F,101,"Complex, Open or Laparoscopic, Kidney or Ureter Procedures, with CC Score 0-1",1,.,4,2,6,.,.,.,.,.,.,.,.,.,.,.,.,13,
LB60F,361,"Complex, Open or Laparoscopic, Kidney or Ureter Procedures, with CC Score 0-1",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
LB60F,502,"Complex, Open or Laparoscopic, Kidney or Ureter Procedures, with CC Score 0-1",3,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1,5,
LB61D,101,"Major, Open or Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 7-9",.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,2,
LB61E,101,"Major, Open or Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 4-6",1,.,3,.,1,.,.,.,.,.,.,.,.,.,.,.,1,6,
LB61E,150,"Major, Open or Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 4-6",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
LB61F,101,"Major, Open or Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 2-3",4,.,11,2,10,.,.,.,.,.,.,.,.,.,.,.,3,30,
LB61F,361,"Major, Open or Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 2-3",.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4,
LB61F,502,"Major, Open or Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 2-3",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1,
LB61G,100,"Major, Open or Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
LB61G,101,"Major, Open or Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-1",9,.,21,11,33,.,.,.,.,.,.,.,.,.,.,.,4,78,
LB61G,361,"Major, Open or Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-1",.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4,
LB62C,101,"Major Laparoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 3+",2,.,23,.,3,.,.,.,.,.,.,.,.,.,.,.,2,30,
LB62D,101,"Major Laparoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-2",23,.,68,1,33,.,.,.,.,.,.,.,.,.,.,.,6,131,
LB63C,171,"Major, Open or Laparoscopic, Kidney or Ureter Procedures, 18 years and under, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3,
