HRG,Spec,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Mid Ulster,Royal Victoria,South Tyrone,South West Acute,Tyrone County,Ulster,N. Ireland Total FCEs
KB01F,302,"Diabetes with Hypoglycaemic Disorders, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,4
KB01F,320,"Diabetes with Hypoglycaemic Disorders, with CC Score 0-2",.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,2
KB01F,430,"Diabetes with Hypoglycaemic Disorders, with CC Score 0-2",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2
KB02G,300,"Diabetes with Hyperglycaemic Disorders, with CC Score 8+",.,1,.,.,3,.,.,.,1,.,.,.,15,.,.,.,7,27
KB02G,302,"Diabetes with Hyperglycaemic Disorders, with CC Score 8+",.,.,1,.,.,.,.,.,.,.,.,.,3,.,.,.,.,4
KB02G,320,"Diabetes with Hyperglycaemic Disorders, with CC Score 8+",.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,1
KB02G,361,"Diabetes with Hyperglycaemic Disorders, with CC Score 8+",.,.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,2
KB02G,430,"Diabetes with Hyperglycaemic Disorders, with CC Score 8+",.,1,.,.,2,.,.,.,.,.,1,.,.,.,.,.,.,4
KB02H,100,"Diabetes with Hyperglycaemic Disorders, with CC Score 5-7",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1,2
KB02H,300,"Diabetes with Hyperglycaemic Disorders, with CC Score 5-7",11,13,3,1,1,.,2,.,2,.,5,.,25,.,3,.,20,86
KB02H,301,"Diabetes with Hyperglycaemic Disorders, with CC Score 5-7",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
KB02H,302,"Diabetes with Hyperglycaemic Disorders, with CC Score 5-7",.,.,.,.,.,.,.,.,.,.,.,.,10,.,.,.,.,10
KB02H,320,"Diabetes with Hyperglycaemic Disorders, with CC Score 5-7",.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,1
KB02H,361,"Diabetes with Hyperglycaemic Disorders, with CC Score 5-7",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
KB02H,430,"Diabetes with Hyperglycaemic Disorders, with CC Score 5-7",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
KB02J,100,"Diabetes with Hyperglycaemic Disorders, with CC Score 2-4",1,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,2
KB02J,180,"Diabetes with Hyperglycaemic Disorders, with CC Score 2-4",.,.,.,.,.,.,.,.,.,.,1,.,1,.,.,.,.,2
KB02J,300,"Diabetes with Hyperglycaemic Disorders, with CC Score 2-4",36,41,5,10,7,8,2,.,5,.,15,.,43,.,21,.,57,250
KB02J,301,"Diabetes with Hyperglycaemic Disorders, with CC Score 2-4",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
KB02J,302,"Diabetes with Hyperglycaemic Disorders, with CC Score 2-4",.,.,.,.,.,.,.,.,.,.,.,.,15,.,.,.,.,15
KB02J,430,"Diabetes with Hyperglycaemic Disorders, with CC Score 2-4",.,6,.,.,.,.,.,.,.,.,1,.,4,.,.,.,.,11
KB02K,100,"Diabetes with Hyperglycaemic Disorders, with CC Score 0-1",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,1,2
KB02K,180,"Diabetes with Hyperglycaemic Disorders, with CC Score 0-1",.,2,.,.,2,.,.,.,.,.,1,.,1,.,.,.,.,6
KB02K,300,"Diabetes with Hyperglycaemic Disorders, with CC Score 0-1",51,47,11,12,13,13,2,.,8,.,51,.,29,.,19,.,50,306
KB02K,301,"Diabetes with Hyperglycaemic Disorders, with CC Score 0-1",.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
KB02K,302,"Diabetes with Hyperglycaemic Disorders, with CC Score 0-1",.,.,1,.,.,.,.,.,.,.,.,.,23,.,.,.,.,24
KB02K,320,"Diabetes with Hyperglycaemic Disorders, with CC Score 0-1",.,2,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,3
KB02K,361,"Diabetes with Hyperglycaemic Disorders, with CC Score 0-1",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
KB02K,430,"Diabetes with Hyperglycaemic Disorders, with CC Score 0-1",.,4,.,.,.,.,.,.,.,.,4,.,.,.,.,.,.,8
KB03C,100,"Diabetes with Lower Limb Complications, with CC Score 9+",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
KB03C,300,"Diabetes with Lower Limb Complications, with CC Score 9+",1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,5
KB03D,100,"Diabetes with Lower Limb Complications, with CC Score 5-8",1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,2
KB03D,300,"Diabetes with Lower Limb Complications, with CC Score 5-8",.,5,.,.,.,.,.,.,2,.,.,.,1,.,.,.,10,18
KB03E,100,"Diabetes with Lower Limb Complications, with CC Score 0-4",1,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,3
KB03E,120,"Diabetes with Lower Limb Complications, with CC Score 0-4",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
KB03E,180,"Diabetes with Lower Limb Complications, with CC Score 0-4",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
KB03E,300,"Diabetes with Lower Limb Complications, with CC Score 0-4",.,8,.,.,.,.,.,.,1,.,.,.,1,.,1,.,2,13
KC04A,300,Inborn Errors of Metabolism with CC Score 3+,3,2,.,1,.,.,.,.,.,.,.,.,2,.,.,.,4,12
KC04A,303,Inborn Errors of Metabolism with CC Score 3+,.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5
KC04A,320,Inborn Errors of Metabolism with CC Score 3+,.,.,.,1,.,.,.,.,.,.,1,.,.,.,.,.,.,2
KC04A,361,Inborn Errors of Metabolism with CC Score 3+,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
KC04B,300,Inborn Errors of Metabolism with CC Score 0-2,1,2,3,1,.,.,.,.,.,.,3,.,5,.,1,.,.,16
KC04B,430,Inborn Errors of Metabolism with CC Score 0-2,.,1,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,2
KC05G,300,"Fluid or Electrolyte Disorders, with Interventions, with CC Score 5+",.,.,.,.,.,.,.,.,.,.,1,.,1,.,.,.,.,2
KC05H,300,"Fluid or Electrolyte Disorders, with Interventions, with CC Score 0-4",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
KC05J,100,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 10+",.,.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,2
KC05J,300,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 10+",4,3,2,.,4,.,1,.,2,.,3,.,3,.,4,.,14,40
KC05J,361,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 10+",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
KC05J,430,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 10+",.,.,1,.,.,.,.,.,.,.,1,.,.,.,.,.,.,2
KC05K,100,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 7-9",1,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,4
KC05K,300,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 7-9",6,37,13,2,9,.,5,.,2,.,14,.,38,.,7,.,60,193
KC05K,301,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 7-9",.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
KC05K,320,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 7-9",.,3,.,.,.,.,1,.,.,.,.,.,.,.,2,.,.,6
KC05K,340,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 7-9",.,.,1,.,.,.,.,.,.,.,.,.,1,.,.,.,.,2
KC05K,361,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 7-9",1,1,2,.,.,1,.,.,.,.,.,.,.,.,.,.,.,5
KC05K,430,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 7-9",1,4,.,.,2,.,.,.,.,.,2,.,2,.,1,.,.,12
KC05L,100,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 4-6",.,.,.,.,1,2,.,.,.,.,.,.,3,.,.,.,1,7
KC05L,180,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 4-6",.,1,.,.,.,.,.,.,.,.,1,.,1,.,.,.,.,3
KC05L,300,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 4-6",38,91,24,10,19,14,5,.,26,.,57,.,86,.,21,.,118,509
KC05L,301,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 4-6",.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4
KC05L,302,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 4-6",.,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,4
KC05L,320,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 4-6",4,2,.,.,.,.,.,.,.,.,3,.,1,.,2,.,.,12
KC05L,340,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 4-6",.,.,2,.,.,.,.,.,.,.,.,.,2,.,.,.,.,4
KC05L,361,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 4-6",4,.,1,.,.,3,.,.,.,.,.,.,.,.,.,.,.,8
KC05L,430,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 4-6",2,8,2,.,4,.,.,.,.,.,7,.,19,.,3,.,.,45
KC05M,100,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 2-3",.,.,.,.,3,1,.,.,.,.,.,.,1,.,.,.,.,5
KC05M,180,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 2-3",.,1,.,.,1,.,.,.,.,.,1,.,3,.,.,.,.,6
KC05M,300,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 2-3",35,87,23,13,13,7,5,.,16,.,66,.,114,.,30,.,73,482
KC05M,301,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 2-3",.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4
KC05M,302,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 2-3",.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,5
KC05M,320,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 2-3",.,.,.,1,.,.,.,.,.,.,.,.,.,.,1,1,1,4
KC05M,340,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 2-3",.,.,1,.,.,.,.,.,.,.,.,.,2,.,.,.,.,3
KC05M,370,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 2-3",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
KC05M,430,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 2-3",1,6,1,.,2,.,.,.,.,.,4,.,18,.,.,.,.,32
KC05N,100,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 0-1",.,.,.,.,2,.,.,.,.,.,.,.,4,.,.,.,3,9
KC05N,101,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 0-1",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
KC05N,180,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 0-1",.,2,.,.,2,.,.,.,.,.,3,.,4,.,.,.,.,11
KC05N,300,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 0-1",19,20,24,9,12,10,2,.,4,.,56,.,63,.,12,.,31,262
KC05N,301,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 0-1",.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
KC05N,302,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
KC05N,303,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 0-1",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
KC05N,320,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 0-1",1,1,.,.,1,3,.,.,1,.,.,.,1,.,.,1,.,9
KC05N,340,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
KC05N,430,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 0-1",1,7,2,.,.,.,.,.,.,.,7,.,12,.,.,.,.,29
KC05N,501,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 0-1",1,2,.,.,.,.,.,.,.,.,.,.,1,.,.,.,6,10
LA01A,361,"Kidney Transplant, 19 years and over, from Cadaver Non Heart-Beating Donor",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA02A,361,"Kidney Transplant, 19 years and over, from Cadaver Heart-Beating Donor",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA04M,301,"Kidney or Urinary Tract Infections, with Interventions, with CC Score 0-2",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA04N,300,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 13+",.,1,.,.,1,.,.,.,1,.,.,.,.,.,.,.,2,5
LA04P,100,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 8-12",.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,1
LA04P,180,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 8-12",.,1,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,2
LA04P,300,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 8-12",5,31,4,.,8,2,.,.,9,.,4,.,15,.,7,.,65,150
LA04P,430,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 8-12",1,5,3,.,1,.,.,.,.,.,2,.,3,.,.,.,3,18
LA04Q,100,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 4-7",1,.,.,1,1,3,.,.,.,.,1,.,2,.,.,.,1,10
LA04Q,101,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 4-7",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2
LA04Q,180,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 4-7",.,1,.,.,1,.,.,.,.,.,.,.,1,.,.,.,.,3
LA04Q,300,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 4-7",50,192,40,20,35,9,1,.,33,.,50,.,140,.,66,.,244,880
LA04Q,301,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 4-7",.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
LA04Q,320,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 4-7",.,4,1,1,.,.,.,.,.,.,.,.,.,.,1,.,.,7
LA04Q,340,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 4-7",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA04Q,361,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 4-7",1,.,5,.,.,3,.,.,.,.,.,.,.,.,.,.,.,9
LA04Q,430,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 4-7",8,32,20,.,11,.,.,.,.,2,6,.,40,.,7,.,3,129
LA04Q,502,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 4-7",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
LA04R,100,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 2-3",4,.,.,3,3,4,.,.,.,.,4,.,6,.,2,.,3,29
LA04R,101,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 2-3",2,.,2,.,1,.,.,.,.,.,.,.,.,.,.,.,4,9
LA04R,180,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 2-3",.,2,.,.,3,.,.,.,.,.,.,.,5,.,.,.,.,10
LA04R,300,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 2-3",77,199,57,20,19,18,4,.,32,.,65,.,242,.,68,.,219,"1,020"
LA04R,301,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 2-3",.,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6
LA04R,302,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 2-3",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
LA04R,303,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 2-3",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA04R,320,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 2-3",1,5,.,1,1,1,.,.,.,.,.,.,.,.,1,.,.,10
LA04R,340,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 2-3",.,.,5,.,.,1,.,.,.,.,.,.,2,.,.,.,.,8
LA04R,350,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 2-3",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
LA04R,361,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 2-3",1,.,7,.,.,5,.,.,.,.,.,.,.,.,.,.,.,13
LA04R,420,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 2-3",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
LA04R,430,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 2-3",7,34,13,.,7,.,.,.,2,4,8,.,57,.,7,.,4,143
LA04R,502,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 2-3",.,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
LA04S,100,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 0-1",21,13,.,7,8,14,.,.,.,.,5,.,48,.,29,.,7,152
LA04S,101,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 0-1",2,.,5,2,6,.,.,.,.,.,.,.,.,.,.,.,3,18
LA04S,180,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 0-1",.,14,.,.,15,.,.,.,.,.,10,.,35,.,.,.,.,74
LA04S,300,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 0-1",67,234,69,31,23,18,5,.,21,.,116,.,262,.,60,.,143,"1,049"
LA04S,301,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 0-1",.,19,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,19
LA04S,302,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,5
LA04S,320,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 0-1",.,7,1,3,2,4,.,.,.,.,1,.,.,.,.,2,.,20
LA04S,340,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
LA04S,350,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
LA04S,361,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 0-1",.,.,11,.,.,3,.,.,.,.,.,.,.,.,.,.,1,15
LA04S,370,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 0-1",.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4
LA04S,420,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
LA04S,430,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 0-1",3,26,8,.,.,.,.,.,.,.,14,.,59,.,1,.,1,112
LA04S,501,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,2
LA04S,502,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 0-1",.,.,1,1,2,1,.,.,.,.,.,.,.,.,1,.,2,8
LA04S,823,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 0-1",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
LA07H,300,"Acute Kidney Injury with Interventions, with CC Score 11+",.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,2
LA07J,300,"Acute Kidney Injury with Interventions, with CC Score 6-10",.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,1
LA07K,300,"Acute Kidney Injury with Interventions, with CC Score 0-5",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
LA07L,300,"Acute Kidney Injury without Interventions, with CC Score 12+",.,3,.,.,1,.,.,.,.,.,.,.,3,.,.,.,2,9
LA07M,100,"Acute Kidney Injury without Interventions, with CC Score 8-11",.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,1
LA07M,300,"Acute Kidney Injury without Interventions, with CC Score 8-11",.,13,5,1,1,.,.,.,2,.,8,.,9,.,3,.,19,61
LA07M,320,"Acute Kidney Injury without Interventions, with CC Score 8-11",.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,1
LA07M,361,"Acute Kidney Injury without Interventions, with CC Score 8-11",6,.,.,.,.,12,.,.,.,.,.,.,.,.,.,.,.,18
LA07M,430,"Acute Kidney Injury without Interventions, with CC Score 8-11",.,.,.,.,1,.,.,.,.,.,1,.,.,1,.,.,1,4
LA07N,100,"Acute Kidney Injury without Interventions, with CC Score 4-7",9,.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,1,12
LA07N,101,"Acute Kidney Injury without Interventions, with CC Score 4-7",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA07N,300,"Acute Kidney Injury without Interventions, with CC Score 4-7",8,67,32,10,11,.,3,.,15,.,24,.,48,.,7,.,75,300
LA07N,301,"Acute Kidney Injury without Interventions, with CC Score 4-7",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA07N,302,"Acute Kidney Injury without Interventions, with CC Score 4-7",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
LA07N,320,"Acute Kidney Injury without Interventions, with CC Score 4-7",1,1,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,4
LA07N,340,"Acute Kidney Injury without Interventions, with CC Score 4-7",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
LA07N,361,"Acute Kidney Injury without Interventions, with CC Score 4-7",62,3,17,.,.,7,.,.,.,.,.,.,.,.,.,.,2,91
LA07N,370,"Acute Kidney Injury without Interventions, with CC Score 4-7",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA07N,430,"Acute Kidney Injury without Interventions, with CC Score 4-7",.,4,4,.,1,.,.,.,.,.,4,.,8,.,1,.,1,23
LA07P,100,"Acute Kidney Injury without Interventions, with CC Score 0-3",.,3,1,2,2,.,.,.,.,.,1,.,2,.,.,.,.,11
LA07P,101,"Acute Kidney Injury without Interventions, with CC Score 0-3",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA07P,110,"Acute Kidney Injury without Interventions, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
LA07P,180,"Acute Kidney Injury without Interventions, with CC Score 0-3",.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
LA07P,300,"Acute Kidney Injury without Interventions, with CC Score 0-3",21,79,30,18,14,5,1,.,5,.,51,.,113,.,11,.,86,434
LA07P,301,"Acute Kidney Injury without Interventions, with CC Score 0-3",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA07P,302,"Acute Kidney Injury without Interventions, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3
LA07P,303,"Acute Kidney Injury without Interventions, with CC Score 0-3",.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
LA07P,320,"Acute Kidney Injury without Interventions, with CC Score 0-3",.,2,2,3,2,.,.,.,.,.,4,.,.,.,.,.,.,13
LA07P,340,"Acute Kidney Injury without Interventions, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
LA07P,350,"Acute Kidney Injury without Interventions, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
LA07P,361,"Acute Kidney Injury without Interventions, with CC Score 0-3",5,1,74,.,.,3,.,.,.,.,.,.,.,.,.,.,32,115
LA07P,370,"Acute Kidney Injury without Interventions, with CC Score 0-3",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA07P,430,"Acute Kidney Injury without Interventions, with CC Score 0-3",1,9,8,.,1,.,.,.,.,.,4,.,20,.,.,.,.,43
LA07P,502,"Acute Kidney Injury without Interventions, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
LA08K,300,"Chronic Kidney Disease without Interventions, with CC Score 11+",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA08K,361,"Chronic Kidney Disease without Interventions, with CC Score 11+",1,1,8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10
LA08L,300,"Chronic Kidney Disease without Interventions, with CC Score 8-10",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA08L,361,"Chronic Kidney Disease without Interventions, with CC Score 8-10",.,1,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11
LA08L,430,"Chronic Kidney Disease without Interventions, with CC Score 8-10",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA08M,300,"Chronic Kidney Disease without Interventions, with CC Score 5-7",1,2,.,.,.,.,.,.,.,.,.,.,2,.,.,.,1,6
LA08M,361,"Chronic Kidney Disease without Interventions, with CC Score 5-7",.,4,9,.,.,1,.,.,.,.,.,.,.,.,.,.,1,15
LA08N,300,"Chronic Kidney Disease without Interventions, with CC Score 3-4",2,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,5
LA08N,320,"Chronic Kidney Disease without Interventions, with CC Score 3-4",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
LA08N,361,"Chronic Kidney Disease without Interventions, with CC Score 3-4",3,3,6,.,.,7,.,.,.,.,.,.,.,.,.,.,4,23
LA08N,430,"Chronic Kidney Disease without Interventions, with CC Score 3-4",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA08P,100,"Chronic Kidney Disease without Interventions, with CC Score 0-2",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA08P,180,"Chronic Kidney Disease without Interventions, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
LA08P,300,"Chronic Kidney Disease without Interventions, with CC Score 0-2",.,.,8,.,1,.,.,.,.,.,.,.,5,.,.,.,.,14
LA08P,361,"Chronic Kidney Disease without Interventions, with CC Score 0-2",.,.,75,.,.,.,.,.,.,.,.,.,.,.,.,.,.,75
LA08P,430,"Chronic Kidney Disease without Interventions, with CC Score 0-2",.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
LA09M,300,"General Renal Disorders without Interventions, with CC Score 9+",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA09M,340,"General Renal Disorders without Interventions, with CC Score 9+",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA09N,300,"General Renal Disorders without Interventions, with CC Score 6-8",.,1,.,1,2,.,.,.,.,.,.,.,5,.,1,.,1,11
LA09N,320,"General Renal Disorders without Interventions, with CC Score 6-8",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA09N,361,"General Renal Disorders without Interventions, with CC Score 6-8",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA09N,430,"General Renal Disorders without Interventions, with CC Score 6-8",.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3
