HRG Code,Spec,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,N. Ireland Unit Cost
HE22J,110,"Other Injury of Knee without Interventions, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,897","2,897"
HE22J,300,"Other Injury of Knee without Interventions, with CC Score 3-5","2,229","2,486",.,.,"1,942","1,889",.,.,"3,329",.,"1,288",810,.,.,.,"1,493","1,841"
HE22J,320,"Other Injury of Knee without Interventions, with CC Score 3-5",.,.,.,"1,897",.,.,.,.,.,.,.,.,.,.,.,.,"1,897"
HE22J,430,"Other Injury of Knee without Interventions, with CC Score 3-5",.,"3,101",.,.,"1,505","4,499",.,.,"2,996","4,154",.,998,"4,841",.,.,"1,977","2,493"
HE22K,100,"Other Injury of Knee without Interventions, with CC Score 0-2","1,785",.,.,"1,098","1,756",.,.,.,.,.,.,"1,354",.,"1,968",.,"1,771","1,494"
HE22K,110,"Other Injury of Knee without Interventions, with CC Score 0-2","1,751",.,.,.,"1,765",.,.,"2,239",.,.,.,"1,863",.,.,.,"1,104","1,642"
HE22K,160,"Other Injury of Knee without Interventions, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,940","1,940"
HE22K,180,"Other Injury of Knee without Interventions, with CC Score 0-2",.,"1,102",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,102"
HE22K,300,"Other Injury of Knee without Interventions, with CC Score 0-2",.,"1,489",.,.,"1,053","1,162","1,545",.,"1,110",.,.,824,.,"2,056",.,989,"1,131"
HE22K,320,"Other Injury of Knee without Interventions, with CC Score 0-2",.,.,.,"1,897",.,.,.,.,.,.,.,.,.,.,.,.,"1,897"
HE22K,430,"Other Injury of Knee without Interventions, with CC Score 0-2",.,"1,120","1,739",.,752,.,.,.,.,"1,511","1,254","1,118",.,.,.,"1,227","1,193"
HE22K,823,"Other Injury of Knee without Interventions, with CC Score 0-2",.,.,.,.,"2,762",.,.,.,.,.,.,.,.,.,.,.,"2,762"
HE31A,110,Foot Fracture with Multiple Interventions,"4,709",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,709"
HE31B,110,"Foot Fracture with Single Intervention, with CC Score 2+","3,227",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,227"
HE31B,320,"Foot Fracture with Single Intervention, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,"7,853",.,.,.,.,"7,853"
HE31B,430,"Foot Fracture with Single Intervention, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,"13,202",.,.,.,"13,202"
HE31C,110,"Foot Fracture with Single Intervention, with CC Score 0-1","2,655",.,.,.,"1,701",.,.,.,.,.,.,"3,729",.,.,.,.,"2,488"
HE31C,300,"Foot Fracture with Single Intervention, with CC Score 0-1",.,.,.,.,.,.,.,.,"1,112",.,.,.,.,.,.,.,"1,112"
HE31D,110,"Foot Fracture without Interventions, with CC Score 8+",.,.,.,.,.,.,.,"10,992",.,.,.,"11,031",.,.,.,.,"11,012"
HE31D,300,"Foot Fracture without Interventions, with CC Score 8+","4,236",.,.,.,"4,887",.,.,.,.,.,.,.,.,.,.,728,"3,522"
HE31D,340,"Foot Fracture without Interventions, with CC Score 8+",.,"3,513",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,513"
HE31D,430,"Foot Fracture without Interventions, with CC Score 8+",.,.,.,.,.,.,.,.,"12,760",.,.,.,.,.,.,"6,136","11,104"
HE31E,110,"Foot Fracture without Interventions, with CC Score 4-7",.,.,.,.,.,.,.,.,.,.,.,"4,591",.,.,.,"2,345","3,468"
HE31E,300,"Foot Fracture without Interventions, with CC Score 4-7",.,"1,203",.,"3,276",.,"2,421","3,605",.,.,.,.,842,.,"12,337",.,728,"2,304"
HE31E,320,"Foot Fracture without Interventions, with CC Score 4-7",.,.,.,.,.,.,.,.,.,.,.,"1,529",.,.,.,.,"1,529"
HE31E,430,"Foot Fracture without Interventions, with CC Score 4-7","1,428","3,446",.,.,.,.,"6,285",.,"3,798",.,.,.,"2,860","15,752",.,"4,500","4,690"
HE31F,100,"Foot Fracture without Interventions, with CC Score 2-3",.,.,.,.,.,.,.,.,.,.,.,.,.,"8,201",.,.,"8,201"
HE31F,110,"Foot Fracture without Interventions, with CC Score 2-3","2,363",.,.,.,"1,544",.,.,"6,031",.,.,.,"4,621",.,.,.,"3,104","3,491"
HE31F,300,"Foot Fracture without Interventions, with CC Score 2-3",.,"1,704",.,.,"1,879",581,.,.,"1,604",.,"2,421","1,028",.,.,.,"2,428","1,804"
HE31F,430,"Foot Fracture without Interventions, with CC Score 2-3",.,"1,378",.,.,"1,881","5,113",.,.,"3,700","6,043",.,.,"5,281","1,969",.,.,"3,879"
HE31G,100,"Foot Fracture without Interventions, with CC Score 0-1",.,.,.,"3,293",.,.,.,.,.,.,.,"1,088",.,"5,905",.,.,"3,429"
HE31G,110,"Foot Fracture without Interventions, with CC Score 0-1","1,605",.,.,.,"1,883",.,.,"1,946",.,.,.,"2,090",.,.,.,"1,925","1,830"
HE31G,180,"Foot Fracture without Interventions, with CC Score 0-1",.,"1,347",.,.,"5,503",.,.,.,.,.,.,488,.,.,.,.,"2,589"
HE31G,300,"Foot Fracture without Interventions, with CC Score 0-1","1,784","2,606",.,.,"1,504","1,743","4,120",.,.,.,.,978,.,.,.,728,"1,365"
HE31G,430,"Foot Fracture without Interventions, with CC Score 0-1",.,"1,378","3,784",.,.,.,.,.,.,"2,455",.,.,"3,961",.,.,.,"3,136"
HE32A,100,"Other Injury of Foot with Interventions, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,306","2,306"
HE32A,110,"Other Injury of Foot with Interventions, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,955","2,955"
HE32B,100,"Other Injury of Foot with Interventions, with CC Score 0-1",.,.,.,.,"1,667",.,.,.,.,.,.,.,.,"4,000",.,.,"2,444"
HE32B,110,"Other Injury of Foot with Interventions, with CC Score 0-1","3,227",.,.,.,"1,830",.,.,.,.,.,.,"2,330",.,.,.,"2,541","2,330"
HE32B,300,"Other Injury of Foot with Interventions, with CC Score 0-1",.,.,.,.,"1,504",.,.,.,.,.,.,.,.,.,.,.,"1,504"
HE32C,110,"Other Injury of Foot without Intervention, with CC Score 4+",.,.,.,.,.,.,.,"11,453",.,.,.,.,.,.,.,.,"11,453"
HE32C,300,"Other Injury of Foot without Intervention, with CC Score 4+","1,338","2,806",.,.,"2,631","7,264",.,.,.,.,.,.,.,"1,028",.,911,"2,413"
HE32C,430,"Other Injury of Foot without Intervention, with CC Score 4+",.,.,.,.,.,.,.,.,"9,320",.,.,.,"9,022",.,.,"5,727","7,424"
HE32D,100,"Other Injury of Foot without Interventions, with CC Score 2-3","1,785",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,785"
HE32D,110,"Other Injury of Foot without Interventions, with CC Score 2-3",.,.,.,.,"2,647",.,.,.,.,.,.,.,.,.,.,.,"2,647"
HE32D,300,"Other Injury of Foot without Interventions, with CC Score 2-3",.,.,.,.,752,.,.,.,.,.,.,.,.,.,.,728,740
HE32D,301,"Other Injury of Foot without Interventions, with CC Score 2-3",.,"1,493",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,493"
HE32D,430,"Other Injury of Foot without Interventions, with CC Score 2-3",.,.,.,.,.,.,.,.,"2,996","2,644",.,.,"3,961",.,.,.,"3,200"
HE32E,100,"Other Injury of Foot without Interventions, with CC Score 0-1",.,"1,555",.,.,"1,756",.,.,.,.,.,.,.,.,.,.,.,"1,656"
HE32E,110,"Other Injury of Foot without Interventions, with CC Score 0-1",.,.,.,.,"1,765",.,.,.,.,.,.,"1,050",.,.,.,"1,242","1,308"
HE32E,180,"Other Injury of Foot without Interventions, with CC Score 0-1",.,.,.,.,"2,001",.,.,.,.,.,.,.,.,.,.,.,"2,001"
HE32E,300,"Other Injury of Foot without Interventions, with CC Score 0-1",.,802,.,"1,872",940,"1,162",.,.,.,.,.,"1,034",.,.,.,.,"1,095"
HE32E,430,"Other Injury of Foot without Interventions, with CC Score 0-1",.,861,.,.,.,.,.,.,.,.,.,998,.,.,.,.,889
HE41A,110,Hand Fracture with Interventions,.,.,.,.,.,.,.,.,.,.,.,"8,960",.,.,.,.,"8,960"
HE41A,160,Hand Fracture with Interventions,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,963","2,963"
HE41B,300,"Hand Fracture without Interventions, with CC Score 3+",.,"2,004",.,.,"3,007","5,521",.,.,.,.,.,863,.,.,.,.,"1,999"
HE41B,320,"Hand Fracture without Interventions, with CC Score 3+",.,.,.,.,.,.,.,.,.,.,"1,280",.,.,.,.,.,"1,280"
HE41B,430,"Hand Fracture without Interventions, with CC Score 3+","7,499",.,"3,179",.,.,.,.,.,.,"3,021",.,.,"9,242",.,.,"5,215","5,222"
HE41C,100,"Hand Fracture without Interventions, with CC Score 1-2",.,.,.,.,.,.,.,.,.,.,.,"2,147",.,.,.,.,"2,147"
HE41C,110,"Hand Fracture without Interventions, with CC Score 1-2",.,.,.,.,882,.,.,.,.,.,.,.,.,.,.,.,882
HE41C,300,"Hand Fracture without Interventions, with CC Score 1-2",.,"1,203",.,.,.,.,"3,090",.,.,.,662,"1,028",.,.,.,"2,185","1,634"
HE41C,430,"Hand Fracture without Interventions, with CC Score 1-2",.,"1,723",.,.,.,.,.,.,.,.,.,998,.,.,.,.,"1,481"
HE41D,100,"Hand Fracture without Interventions, with CC Score 0",446,444,.,.,439,389,.,.,.,.,.,.,.,.,.,.,432
HE41D,110,"Hand Fracture without Interventions, with CC Score 0",.,.,.,.,441,.,.,.,.,.,.,.,.,.,.,414,430
HE41D,300,"Hand Fracture without Interventions, with CC Score 0",.,.,.,.,.,291,.,.,.,.,.,368,.,.,.,.,329
HE41D,430,"Hand Fracture without Interventions, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,536,.,.,.,.,536
HE42A,160,"Other Injury of Hand with Interventions, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,057","3,057"
HE42A,300,"Other Injury of Hand with Interventions, with CC Score 2+",.,802,.,.,.,.,.,.,.,.,.,.,.,.,.,.,802
HE42B,100,"Other Injury of Hand with Interventions, with CC Score 0-1","1,857","1,347",.,.,.,"1,825",.,.,.,.,.,.,.,.,.,.,"1,676"
HE42B,110,"Other Injury of Hand with Interventions, with CC Score 0-1",.,.,.,.,"1,823",.,.,.,.,.,.,.,.,.,.,.,"1,823"
HE42B,160,"Other Injury of Hand with Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,264","2,264"
HE42C,300,"Other Injury of Hand without Interventions, with CC Score 4+","2,675",.,.,.,.,.,.,.,"2,219",.,.,.,.,.,.,"1,335","1,780"
HE42C,430,"Other Injury of Hand without Interventions, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,381","1,381"
HE42D,100,"Other Injury of Hand without Interventions, with CC Score 2-3","1,785",.,.,.,"1,317",.,.,.,.,.,.,.,.,.,.,.,"1,551"
HE42D,160,"Other Injury of Hand without Interventions, with CC Score 2-3",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,455","1,455"
HE42D,300,"Other Injury of Hand without Interventions, with CC Score 2-3",892,"2,405",.,.,"1,316",.,.,.,.,.,.,.,.,.,.,"1,457","1,477"
HE42D,430,"Other Injury of Hand without Interventions, with CC Score 2-3",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,920,920
HE42E,100,"Other Injury of Hand without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,656,.,.,656
HE42E,110,"Other Injury of Hand without Interventions, with CC Score 0-1",.,.,.,.,441,.,.,.,.,.,.,.,.,.,.,.,441
HE42E,160,"Other Injury of Hand without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,485,485
HE42E,180,"Other Injury of Hand without Interventions, with CC Score 0-1",.,.,.,.,"1,000",.,.,.,.,.,.,.,.,.,.,.,"1,000"
HE42E,300,"Other Injury of Hand without Interventions, with CC Score 0-1",.,401,.,.,.,291,.,.,.,.,350,366,.,.,.,.,357
HE42E,301,"Other Injury of Hand without Interventions, with CC Score 0-1",.,373,.,.,.,.,.,.,.,.,.,.,.,.,.,.,373
HE42E,430,"Other Injury of Hand without Interventions, with CC Score 0-1",.,345,.,.,.,.,.,.,.,.,.,535,.,.,.,.,440
HE51A,300,"Arm Fracture with Interventions, with CC Score 6+","1,784",.,.,.,.,.,.,.,.,.,.,955,.,.,.,.,"1,369"
HE51A,430,"Arm Fracture with Interventions, with CC Score 6+",.,.,.,.,.,"6,953",.,.,.,.,.,.,.,.,.,.,"6,953"
HE51B,110,"Arm Fracture with Interventions, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,.,"6,392",.,.,.,"2,291","3,658"
HE51B,320,"Arm Fracture with Interventions, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,"1,060",.,.,.,.,.,"1,060"
HE51C,110,"Arm Fracture with Interventions, with CC Score 0-2","2,153",.,.,.,"2,161",.,.,.,.,.,.,"1,965",.,.,.,.,"2,142"
HE51D,110,"Arm Fracture without Interventions, with CC Score 9+","2,101",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,101"
HE51D,300,"Arm Fracture without Interventions, with CC Score 9+",.,"8,018",.,.,"3,007",.,"4,635",.,"1,479",.,.,721,.,.,.,.,"3,223"
HE51D,361,"Arm Fracture without Interventions, with CC Score 9+",.,.,"1,689",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,689"
HE51D,430,"Arm Fracture without Interventions, with CC Score 9+",.,.,"10,008",.,.,.,.,.,"5,742",.,.,.,.,.,.,"2,209","4,402"
HE51E,100,"Arm Fracture without Interventions, with CC Score 6-8",.,.,"5,504",.,.,.,.,.,.,.,.,.,.,.,.,.,"5,504"
HE51E,110,"Arm Fracture without Interventions, with CC Score 6-8","4,727",.,.,.,.,.,.,"2,234",.,.,.,"4,192",.,.,.,"1,242","3,099"
HE51E,300,"Arm Fracture without Interventions, with CC Score 6-8","1,784","3,608",.,"8,425","1,504",.,"5,150",.,"1,603",.,"3,807","1,863",.,.,.,"3,733","2,710"
HE51E,302,"Arm Fracture without Interventions, with CC Score 6-8",.,.,.,.,.,.,.,.,.,.,.,"2,216",.,.,.,.,"2,216"
HE51E,320,"Arm Fracture without Interventions, with CC Score 6-8",.,.,.,.,"9,878",.,.,.,.,.,.,"1,977",.,.,.,.,"5,927"
HE51E,340,"Arm Fracture without Interventions, with CC Score 6-8",.,.,.,.,.,.,.,.,.,.,.,"10,062",.,.,.,.,"10,062"
HE51E,361,"Arm Fracture without Interventions, with CC Score 6-8",.,.,"2,732",.,.,.,.,.,.,.,.,.,.,.,.,.,"2,732"
HE51E,430,"Arm Fracture without Interventions, with CC Score 6-8",.,"3,790","3,681",.,"3,386",.,.,.,"7,009","6,118",.,"5,249",.,.,.,"2,761","4,648"
HE51F,100,"Arm Fracture without Interventions, with CC Score 4-5",.,.,.,.,.,.,.,.,.,.,.,.,.,"9,185",.,.,"9,185"
HE51F,110,"Arm Fracture without Interventions, with CC Score 4-5",.,.,.,.,"1,434",.,.,"2,773",.,.,.,"4,740",.,.,.,"3,000","2,894"
HE51F,300,"Arm Fracture without Interventions, with CC Score 4-5","1,189","2,305","5,600","5,148","2,094","2,518","1,545",.,"1,849",.,"3,519","1,186",.,.,.,"1,197","2,069"
HE51F,430,"Arm Fracture without Interventions, with CC Score 4-5",.,"1,608","4,020",.,.,.,.,.,"1,997",.,645,"1,925","6,161",.,.,"2,498","2,453"
HE51G,100,"Arm Fracture without Interventions, with CC Score 2-3",.,.,.,.,.,.,.,.,.,.,.,.,.,"4,811",.,.,"4,811"
HE51G,110,"Arm Fracture without Interventions, with CC Score 2-3","2,626",.,.,.,"2,824",.,.,"1,155",.,.,.,"2,448",.,.,.,"2,483","2,521"
HE51G,180,"Arm Fracture without Interventions, with CC Score 2-3",.,"1,836",.,.,"3,001",.,.,.,.,.,.,.,.,.,.,.,"2,768"
HE51G,300,"Arm Fracture without Interventions, with CC Score 2-3","3,790","2,506","2,546","2,808","2,255","2,906","2,575",.,"4,993",.,"1,784","1,113",.,"1,542",.,"1,685","1,960"
HE51G,301,"Arm Fracture without Interventions, with CC Score 2-3",.,"2,053",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,053"
HE51G,320,"Arm Fracture without Interventions, with CC Score 2-3",.,.,.,.,.,"5,580",.,.,"4,323",.,.,.,.,.,.,"2,745","4,216"
HE51G,340,"Arm Fracture without Interventions, with CC Score 2-3",.,.,"1,531",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,531"
HE51G,430,"Arm Fracture without Interventions, with CC Score 2-3","5,000","2,757","2,545",.,"1,693",.,.,.,"3,828","2,266","1,935","2,065","4,401","9,189",.,"3,068","3,035"
HE51H,100,"Arm Fracture without Interventions, with CC Score 0-1","2,231","1,999",.,"1,647","1,317","1,611",.,.,.,.,.,"1,088",.,"2,624",.,.,"1,805"
HE51H,110,"Arm Fracture without Interventions, with CC Score 0-1","1,471",.,.,.,"1,617",.,.,"2,645",.,.,.,"1,732",.,.,.,"1,552","1,630"
HE51H,160,"Arm Fracture without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,455","1,455"
HE51H,180,"Arm Fracture without Interventions, with CC Score 0-1",.,"1,102",.,.,"2,501",.,.,.,.,.,.,895,.,.,.,.,"1,989"
HE51H,300,"Arm Fracture without Interventions, with CC Score 0-1","2,675","1,336","2,323","1,404","1,128","1,702","3,090",.,"1,233",.,"1,391",923,.,.,.,"1,639","1,432"
HE51H,301,"Arm Fracture without Interventions, with CC Score 0-1",.,"2,240",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,240"
HE51H,340,"Arm Fracture without Interventions, with CC Score 0-1",.,703,.,.,.,.,.,.,.,.,.,.,.,.,.,.,703
HE51H,430,"Arm Fracture without Interventions, with CC Score 0-1","2,143","1,551","2,169",.,"1,317","1,738",.,.,"1,997","2,266",950,"1,580",.,.,.,"1,432","1,704"
HE51H,501,"Arm Fracture without Interventions, with CC Score 0-1",.,"1,852",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,852"
HE52A,100,"Other Injury of Arm with Interventions, with CC Score 2+",.,"8,822",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"8,822"
HE52A,110,"Other Injury of Arm with Interventions, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"26,958","26,958"
HE52A,300,"Other Injury of Arm with Interventions, with CC Score 2+",.,.,.,.,.,.,.,.,"5,923",.,.,.,.,.,.,"12,731","9,327"
HE52B,100,"Other Injury of Arm with Interventions, with CC Score 0-1",.,"2,226",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,226"
HE52B,110,"Other Injury of Arm with Interventions, with CC Score 0-1",.,.,.,.,"2,749",.,.,"3,703",.,.,.,.,.,.,.,"1,713","2,729"
HE52B,160,"Other Injury of Arm with Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,554","2,554"
HE52B,300,"Other Injury of Arm with Interventions, with CC Score 0-1",.,.,.,.,"2,255",.,.,.,.,.,.,.,.,.,.,"2,742","2,499"
HE52B,430,"Other Injury of Arm with Interventions, with CC Score 0-1",.,.,"3,699",.,.,.,.,.,.,.,.,.,.,.,.,.,"3,699"
HE52C,300,"Other Injury of Arm without Interventions, with CC Score 7+",.,"1,604",.,.,"1,128",.,.,.,"4,438",.,.,.,.,"6,168",.,"1,457","1,945"
HE52C,320,"Other Injury of Arm without Interventions, with CC Score 7+",.,784,.,.,.,.,.,.,.,.,.,.,.,.,.,.,784
HE52C,430,"Other Injury of Arm without Interventions, with CC Score 7+",.,.,.,.,"1,129",.,.,.,.,.,.,.,.,.,.,"2,531","2,251"
HE52D,100,"Other Injury of Arm without Interventions, with CC Score 4-6",.,.,.,.,.,.,.,.,.,.,.,.,.,"5,249",.,.,"5,249"
HE52D,110,"Other Injury of Arm without Interventions, with CC Score 4-6",.,.,.,.,.,.,.,"3,591",.,.,.,"4,397",.,.,.,"1,655","3,309"
HE52D,300,"Other Injury of Arm without Interventions, with CC Score 4-6",.,"2,205",.,.,"1,598","1,453",.,.,.,.,.,827,.,"5,140",.,"2,258","1,574"
HE52D,340,"Other Injury of Arm without Interventions, with CC Score 4-6",.,.,.,.,.,.,.,.,.,.,.,"3,513",.,.,.,.,"3,513"
HE52D,430,"Other Injury of Arm without Interventions, with CC Score 4-6","3,571",.,.,.,.,.,.,.,.,"3,777",.,"1,649",.,.,.,"2,096","2,105"
HE52E,100,"Other Injury of Arm without Interventions, with CC Score 2-3",.,"2,222",.,.,.,"3,112",.,.,.,.,.,.,.,.,.,.,"2,667"
HE52E,110,"Other Injury of Arm without Interventions, with CC Score 2-3","2,101",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,101"
HE52E,160,"Other Injury of Arm without Interventions, with CC Score 2-3",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,970,970
HE52E,180,"Other Injury of Arm without Interventions, with CC Score 2-3",.,735,.,.,.,.,.,.,.,.,.,.,.,.,.,.,735
HE52E,300,"Other Injury of Arm without Interventions, with CC Score 2-3","1,115","1,604","1,947","4,212","3,383","2,179",.,.,"2,034",.,658,993,.,"3,341",.,"2,458","1,911"
HE52E,430,"Other Injury of Arm without Interventions, with CC Score 2-3",.,"1,378","1,326",.,"1,505",.,.,.,.,.,955,"1,692","3,961",.,.,"1,841","2,051"
HE52F,100,"Other Injury of Arm without Interventions, with CC Score 0-1",.,444,.,.,439,.,.,.,.,.,.,390,.,656,.,443,505
HE52F,110,"Other Injury of Arm without Interventions, with CC Score 0-1",525,.,.,.,441,.,.,.,.,.,.,639,.,.,.,.,587
HE52F,180,"Other Injury of Arm without Interventions, with CC Score 0-1",.,.,.,.,"1,000",.,.,.,.,.,.,280,.,.,.,.,712
HE52F,300,"Other Injury of Arm without Interventions, with CC Score 0-1",446,401,.,.,376,291,.,.,370,.,.,372,.,.,.,364,381
HE52F,301,"Other Injury of Arm without Interventions, with CC Score 0-1",.,373,.,.,.,.,.,.,.,.,.,.,.,.,.,.,373
HE52F,430,"Other Injury of Arm without Interventions, with CC Score 0-1",.,345,518,.,.,.,.,.,.,.,.,536,.,656,.,307,476
HE71A,100,"Rib or Chest Fracture, with Interventions","4,999","6,645",.,.,"2,587","6,862",.,.,.,.,.,.,.,.,.,"3,116","4,617"
HE71A,172,"Rib or Chest Fracture, with Interventions",.,.,.,.,.,.,.,.,.,.,.,"2,671",.,.,.,.,"2,671"
HE71A,300,"Rib or Chest Fracture, with Interventions",.,.,.,.,752,.,.,.,.,.,.,.,.,.,.,.,752
HE71A,320,"Rib or Chest Fracture, with Interventions",.,"1,568",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,568"
HE71A,340,"Rib or Chest Fracture, with Interventions",.,.,.,.,.,.,.,.,.,.,.,"3,799",.,.,.,.,"3,799"
HE71B,100,"Rib or Chest Fracture, without Interventions, with CC Score 6+",.,.,.,.,"2,195","1,556",.,.,.,.,.,.,.,.,.,"3,543","2,372"
HE71B,172,"Rib or Chest Fracture, without Interventions, with CC Score 6+",.,.,.,.,.,.,.,.,.,.,.,"5,723",.,.,.,.,"5,723"
HE71B,300,"Rib or Chest Fracture, without Interventions, with CC Score 6+","7,134",.,.,"3,276",.,"1,162",.,.,.,.,.,697,.,.,.,"1,639","2,591"
HE71B,340,"Rib or Chest Fracture, without Interventions, with CC Score 6+",.,"1,522",.,.,.,.,.,.,.,.,.,"1,653",.,.,.,.,"1,546"
HE71B,430,"Rib or Chest Fracture, without Interventions, with CC Score 6+","5,178","1,895",.,.,.,.,.,.,.,"6,043",.,.,"7,041",.,.,"3,528","4,033"
HE71C,100,"Rib or Chest Fracture, without Interventions, with CC Score 3-5",.,"2,555",.,"2,196","1,668","2,723",.,.,.,.,.,.,.,"3,499",.,"3,543","2,687"
HE71C,172,"Rib or Chest Fracture, without Interventions, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,.,"3,877",.,.,.,.,"3,877"
HE71C,300,"Rib or Chest Fracture, without Interventions, with CC Score 3-5","1,338","3,541",.,.,"3,195","1,453",.,.,"1,757",.,"2,034",874,.,"7,196",.,"2,185","2,451"
HE71C,340,"Rib or Chest Fracture, without Interventions, with CC Score 3-5",.,"2,196","1,172",.,.,.,.,.,.,.,.,"2,017",.,.,.,.,"1,998"
HE71C,430,"Rib or Chest Fracture, without Interventions, with CC Score 3-5",.,948,"6,674",.,"3,511","6,544",.,.,"2,663","6,043",.,.,.,"10,501",.,"1,841","3,661"
HE71D,100,"Rib or Chest Fracture, without Interventions, with CC Score 0-2","1,957","1,761",.,"2,887","1,610","1,297",.,.,.,.,.,"1,263",.,"2,343",.,"2,214","1,809"
HE71D,110,"Rib or Chest Fracture, without Interventions, with CC Score 0-2","2,101",.,.,.,.,.,.,.,.,.,.,.,.,.,.,828,"1,464"
HE71D,170,"Rib or Chest Fracture, without Interventions, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,"2,262",.,.,.,.,"2,262"
HE71D,172,"Rib or Chest Fracture, without Interventions, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,"3,318",.,.,.,.,"3,318"
HE71D,180,"Rib or Chest Fracture, without Interventions, with CC Score 0-2",.,979,.,.,.,.,.,.,.,.,.,.,.,.,.,.,979
HE71D,300,"Rib or Chest Fracture, without Interventions, with CC Score 0-2","1,338","2,004",.,.,.,"1,090",.,.,.,.,681,904,.,.,.,"1,434","1,331"
HE71D,320,"Rib or Chest Fracture, without Interventions, with CC Score 0-2",.,.,.,"1,422",.,.,.,.,.,.,.,.,.,.,.,.,"1,422"
HE71D,340,"Rib or Chest Fracture, without Interventions, with CC Score 0-2",.,"2,108",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,108"
HE71D,430,"Rib or Chest Fracture, without Interventions, with CC Score 0-2","2,143",.,.,.,"1,129","2,454",.,.,.,"2,266",.,"1,924","2,640",.,.,"1,304","1,696"
HE72A,100,"Other Injury, of Rib or Chest, with Interventions",.,.,.,.,.,.,.,.,.,.,.,"2,974",.,"4,063",.,"1,459","2,651"
HE72A,101,"Other Injury, of Rib or Chest, with Interventions",.,.,.,.,"5,015",.,.,.,.,.,.,.,.,.,.,.,"5,015"
HE72A,110,"Other Injury, of Rib or Chest, with Interventions",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,782","3,782"
HE72B,100,"Other Injury, of Rib or Chest, without Interventions, with CC Score 7+",.,.,.,.,"2,341",.,.,.,.,.,.,964,.,.,.,.,"1,790"
HE72B,300,"Other Injury, of Rib or Chest, without Interventions, with CC Score 7+","5,128",.,.,.,"1,128",.,"1,545",.,.,.,.,699,.,.,.,"1,457","1,850"
HE72B,320,"Other Injury, of Rib or Chest, without Interventions, with CC Score 7+","8,123",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"8,123"
HE72B,430,"Other Injury, of Rib or Chest, without Interventions, with CC Score 7+","2,500",.,.,.,.,.,.,.,.,"6,043",.,.,.,.,.,"3,620","3,806"
