HRG Code,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Northern Ireland Average
HT63B,"Major Elbow Procedures for Trauma, 19 years and over, with CC Score 2-3","4,213",.,.,.,"3,673",.,.,.,.,.,.,"7,321",.,.,.,"3,611","5,248"
HT63C,"Major Elbow Procedures for Trauma, 19 years and over, with CC Score 1","3,774",.,.,.,"6,107",.,.,.,.,.,.,"6,269",.,.,.,"3,321","5,103"
HT63D,"Major Elbow Procedures for Trauma, 19 years and over, with CC Score 0","3,936",.,.,.,"4,471",.,.,.,.,.,.,"5,702",.,.,.,"2,592","3,967"
HT63E,"Major Elbow Procedures for Trauma, between 6 and 18 years","3,187",.,.,.,"5,325",.,.,.,.,.,.,"4,598",.,.,.,"2,412","3,597"
HT63F,"Major Elbow Procedures for Trauma, 5 years and under",.,.,.,.,.,.,.,.,.,.,.,"3,976",.,.,.,"1,004","3,811"
HT64A,"Intermediate Elbow Procedures for Trauma, 19 years and over, with CC Score 1+","2,346",.,.,.,.,.,.,.,.,.,.,"7,149",.,.,.,"2,453","4,578"
HT64B,"Intermediate Elbow Procedures for Trauma, 19 years and over, with CC Score 0","2,778",.,.,.,"3,176",.,.,.,.,.,.,"5,194",.,.,.,"2,043","3,966"
HT64C,"Intermediate Elbow Procedures for Trauma, between 6 and 18 years","1,821",.,.,.,.,.,.,.,.,.,.,"3,099",.,.,.,"1,890","2,561"
HT64D,"Intermediate Elbow Procedures for Trauma, 5 years and under","2,036",.,.,.,.,.,.,.,.,.,.,"2,668",.,.,.,"1,819","2,471"
HT81A,"Complex, Hip or Knee Procedures for Trauma, with CC Score 12+",.,.,.,.,.,.,.,.,.,.,.,"12,533",.,.,.,.,"12,533"
HT81B,"Complex, Hip or Knee Procedures for Trauma, with CC Score 8-11","9,281",.,.,.,.,.,.,.,.,.,.,"5,180",.,.,.,.,"7,914"
HT81C,"Complex, Hip or Knee Procedures for Trauma, with CC Score 4-7","10,694",.,.,.,"9,336",.,.,.,.,.,.,"9,669",.,.,.,"8,496","9,701"
HT81D,"Complex, Hip or Knee Procedures for Trauma, with CC Score 0-3","4,542",.,.,.,"9,976",.,.,.,.,.,.,"9,989",.,.,.,"8,002","9,048"
HT86A,"Complex, Foot, Hand, Shoulder or Elbow Procedures for Trauma, with CC Score 4+","5,350",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,159","4,556"
HT86B,"Complex, Foot, Hand, Shoulder or Elbow Procedures for Trauma, with CC Score 2-3","4,478",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,478"
HT86C,"Complex, Foot, Hand, Shoulder or Elbow Procedures for Trauma, with CC Score 0-1","5,529",.,.,.,"5,772",.,.,.,.,.,.,"13,211",.,.,.,"9,856","9,701"
JA12D,"Malignant Breast Disorders with Interventions, with CC Score 7+",.,"4,443","10,019","5,148","10,107",.,.,.,.,.,.,"6,316",.,.,.,"5,368","7,340"
JA12E,"Malignant Breast Disorders with Interventions, with CC Score 3-6","8,472","1,528","2,269",.,"3,762","2,615",.,.,.,.,.,.,.,.,.,.,"3,362"
JA12F,"Malignant Breast Disorders with Interventions, with CC Score 0-2",.,"3,500","5,121",.,"3,532","1,504",.,.,.,.,.,.,.,.,.,"7,250","4,195"
JA12G,"Malignant Breast Disorders without Interventions, with CC Score 9+","7,142","2,111","2,552",.,"2,022","4,068",.,.,.,.,"3,301",.,.,"3,280",.,"3,642","2,852"
JA12H,"Malignant Breast Disorders without Interventions, with CC Score 6-8","4,930","2,069","3,616","6,084","1,859","2,334","2,575",.,.,.,.,.,"8,361","1,028",.,"4,793","3,376"
JA12J,"Malignant Breast Disorders without Interventions, with CC Score 4-5",.,"1,902","2,361","7,488","2,545","1,889",.,.,.,.,.,"2,136",.,"7,006",.,"1,457","2,858"
JA12K,"Malignant Breast Disorders without Interventions, with CC Score 2-3","2,229","1,723","3,389",.,"1,386","1,843",.,.,.,.,.,"4,812",.,"1,968",.,"1,802","2,882"
JA12L,"Malignant Breast Disorders without Interventions, with CC Score 0-1",.,802,"3,296",.,"2,018",872,.,.,.,.,.,"1,817",.,.,.,"1,214","2,781"
JA13A,Non-Malignant Breast Disorders with Interventions,"2,303","2,034","3,542",.,"2,005",.,.,.,.,.,.,.,.,.,.,"2,238","2,301"
JA13B,"Non-Malignant Breast Disorders without Interventions, with CC Score 4+",.,.,.,.,.,.,"3,605",.,.,.,.,.,.,.,.,"1,535","2,053"
JA13C,"Non-Malignant Breast Disorders without Interventions, with CC Score 0-3",893,"1,164","1,434",.,"1,212",.,.,.,.,.,.,.,.,"1,692",.,"1,107","1,210"
JA20E,Unilateral Major Breast Procedures with CC Score 3-5,.,.,.,.,.,"5,878",.,.,.,.,"4,671",.,.,.,.,.,"5,274"
JA20F,Unilateral Major Breast Procedures with CC Score 0-2,.,.,"5,181",.,.,.,.,.,"2,597",.,.,.,.,.,.,.,"4,320"
JA38B,"Unilateral Major Breast Procedures with Lymph Node Clearance, with CC Score 2-4",.,.,.,.,"8,813",.,.,.,.,.,.,.,.,.,.,.,"8,813"
JA38C,"Unilateral Major Breast Procedures with Lymph Node Clearance, with CC Score 0-1",.,.,.,.,.,"6,300",.,.,.,.,.,.,.,.,.,.,"6,300"
JA43A,Unilateral Intermediate Breast Procedures with CC Score 3+,.,"3,307","2,263",.,"3,352",.,.,.,.,.,.,"3,174",.,.,.,.,"3,126"
JA43B,Unilateral Intermediate Breast Procedures with CC Score 0-2,.,.,"3,700",.,.,"1,689",.,.,.,.,.,834,.,.,.,"2,885","3,226"
JB31A,Intermediate Burn (TBSA of 20-59%) with Skin Graft,.,.,.,.,.,.,.,.,.,.,.,"30,634",.,.,.,.,"30,634"
JB31B,Intermediate Burn (TBSA of 20-59%) with Other Skin Procedure,.,.,.,.,.,.,.,.,.,.,.,"15,857",.,.,.,.,"15,857"
JB31C,Intermediate Burn (TBSA of 20-59%) without Skin Procedure,.,.,.,.,.,.,.,.,.,.,.,"5,959",.,.,.,.,"5,959"
JB32A,Minor Burn (TBSA of less than 20%) with Skin Graft,.,.,.,.,.,.,.,.,.,.,.,"14,962",.,.,.,.,"14,962"
JB32B,Minor Burn (TBSA of less than 20%) with Other Skin Procedure,.,.,.,.,.,.,.,.,.,.,.,"5,217",.,.,.,.,"5,217"
JB32C,Minor Burn (TBSA of less than 20%) without Skin Procedure,.,"1,203",.,.,.,778,.,.,.,.,.,"3,782",.,.,.,.,"3,639"
JB33A,Other Burn with Skin Graft,.,.,.,.,.,.,.,.,.,.,.,"20,358",.,.,.,.,"20,358"
JB33B,Other Burn with Other Skin Procedure,.,.,.,.,.,.,.,.,.,.,.,"4,562",.,.,.,.,"4,562"
JB33C,Other Burn without Skin Procedure,"2,341","2,260","8,777","4,212","1,961","2,498",.,.,740,"3,399","7,680","2,084",.,"2,952",.,"1,745","2,509"
JC40Z,Multiple Major Skin Procedures,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"15,311","15,311"
JC41Z,Major Skin Procedures,.,.,.,.,.,.,.,.,.,.,.,"17,113",.,.,.,"8,011","8,466"
JD07A,"Skin Disorders with Interventions, with CC Score 12+",.,"5,227",.,"9,829","3,762",.,.,.,.,"3,777",.,"8,182",.,.,.,"9,331","6,693"
JD07B,"Skin Disorders with Interventions, with CC Score 8-11","8,050","7,612","11,270",.,"4,429","4,068",.,.,"4,709",.,.,"5,885","3,961","7,968",.,"7,780","6,428"
JD07C,"Skin Disorders with Interventions, with CC Score 4-7","4,695","4,169","3,696","7,623","4,281","2,527",.,"11,977",.,.,"7,371","4,085",.,"7,640",.,"3,753","4,765"
JD07D,"Skin Disorders with Interventions, with CC Score 0-3","3,114","2,383","2,242","2,066","2,284","1,589",.,"3,610","2,007",.,.,"2,239",.,"4,184",.,"2,673","2,577"
JD07E,"Skin Disorders without Interventions, with CC Score 19+",.,"4,209","2,938","16,849","3,094",.,"23,689",.,"7,459",.,.,.,.,.,.,"6,069","6,909"
JD07F,"Skin Disorders without Interventions, with CC Score 14-18","3,790","1,821","2,629","4,524","2,670","2,325","9,784","4,930","5,104",.,.,"4,161","9,682","7,711",.,"3,616","4,070"
JD07G,"Skin Disorders without Interventions, with CC Score 10-13","3,341","3,024","2,826","5,878","2,779","4,774","5,321","4,758","4,714","5,136","2,377","1,965","8,009","8,624",.,"2,920","3,800"
JD07H,"Skin Disorders without Interventions, with CC Score 6-9","2,301","2,613","3,006","3,746","2,168","2,677","4,447","5,235","2,140","5,287","2,277","2,046","4,401","4,450",.,"2,147","2,552"
JD07J,"Skin Disorders without Interventions, with CC Score 2-5","2,428","1,963","2,703","2,837","2,084","1,715","3,319","4,490","2,235",.,"1,941","1,569","4,841","3,097",.,"1,942","2,181"
JD07K,"Skin Disorders without Interventions, with CC Score 0-1","1,702","1,621","2,495","2,314","2,154","1,514","1,974","3,223","1,818",.,"1,360","1,391",.,"2,821",.,"1,549","1,835"
KA03C,Parathyroid Procedures with CC Score 2+,"4,672",.,.,.,.,.,.,.,.,.,.,"3,327",.,.,.,.,"4,000"
KA03D,Parathyroid Procedures with CC Score 0-1,"6,482",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"6,482"
KA04A,Adrenal Procedures with CC Score 2+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,835","3,835"
KA05C,Anterior Pituitary Disorders with CC Score 2+,"1,486",.,.,"1,715",.,.,.,.,.,.,.,.,.,.,.,.,"1,543"
KA05D,Anterior Pituitary Disorders with CC Score 0-1,.,.,.,.,752,.,.,.,.,.,.,.,.,.,.,.,752
KA06C,"Non-Pituitary Neoplasia or Hypoplasia, with CC Score 4+","2,319","3,793",.,.,"2,255",.,.,.,"1,726",.,.,.,.,"4,626",.,.,"2,624"
KA06D,"Non-Pituitary Neoplasia or Hypoplasia, with CC Score 2-3","2,229","2,205",.,.,"3,530",.,.,.,.,.,"2,308","4,342",.,.,.,"2,064","2,834"
KA06E,"Non-Pituitary Neoplasia or Hypoplasia, with CC Score 0-1","1,635","1,203","2,867",.,"1,767",.,.,.,"1,849",.,.,"4,828",.,.,.,911,"2,057"
KA07A,Non-Surgical Thyroid Disorders with CC Score 4+,"2,767","7,450","2,838",.,"1,128",.,.,.,"3,181",.,"1,112","5,035",.,"6,056",.,.,"3,579"
KA07B,Non-Surgical Thyroid Disorders with CC Score 2-3,"1,338","1,765",.,"2,808","1,128","1,453",.,.,.,.,709,"1,947",.,"3,272",.,.,"1,892"
KA07C,Non-Surgical Thyroid Disorders with CC Score 0-1,"1,338","1,604","1,700",936,784,.,.,.,"1,479",.,"1,024",996,.,"2,056",.,"1,093","1,202"
KA08A,Other Endocrine Disorders with CC Score 4+,"1,636","1,135",.,"2,808",.,.,.,.,"1,110",.,"1,928","2,202",.,"1,542",.,"1,335","1,613"
KA08B,Other Endocrine Disorders with CC Score 2-3,"2,175","1,871",.,"2,574","1,378",581,"3,605",.,740,.,.,"1,350",.,"1,285",.,"1,620","1,756"
KA08C,Other Endocrine Disorders with CC Score 0-1,"1,784","1,604",.,"2,340","1,289","1,090",.,.,.,.,"1,216","1,586",.,"1,285",.,"1,093","1,377"
KA09C,Thyroid Procedures with CC Score 4+,"15,373","5,401","7,638",.,.,.,.,.,.,.,"8,222","8,891",.,.,.,"6,385","8,269"
KA09D,Thyroid Procedures with CC Score 2-3,.,"1,270",.,.,.,.,.,.,.,.,.,"3,257",.,.,.,.,"2,264"
KA09E,Thyroid Procedures with CC Score 0-1,.,"1,618",.,.,.,.,.,.,.,.,.,"3,952",.,.,.,.,"2,785"
KB01C,"Diabetes with Hypoglycaemic Disorders, with CC Score 8+","4,550","2,606","4,991",936,"1,671",.,.,.,"5,301",.,675,"3,145",.,"6,340",.,"1,960","3,111"
KB01D,"Diabetes with Hypoglycaemic Disorders, with CC Score 5-7","1,695","1,723",.,"2,808","1,410","1,270",.,.,"1,479",.,"1,460","1,397",.,"1,542",.,"1,450","1,563"
KB01E,"Diabetes with Hypoglycaemic Disorders, with CC Score 3-4","1,449",940,.,"1,872","1,504","1,065","2,060",.,.,"1,511",829,"1,049",.,"2,056",.,"1,007","1,229"
KB01F,"Diabetes with Hypoglycaemic Disorders, with CC Score 0-2",892,"1,169","1,225","1,486","1,203","1,005",.,.,.,.,613,"1,532",.,.,.,874,"1,145"
KB02G,"Diabetes with Hyperglycaemic Disorders, with CC Score 8+","3,029","3,971","2,439","7,488","2,370","1,982","2,946",.,"2,404",.,"2,239","3,514",.,"5,911",.,"3,281","3,447"
KB02H,"Diabetes with Hyperglycaemic Disorders, with CC Score 5-7","3,243","2,122","2,241","3,402","2,140","2,783","1,030","6,017","1,057",.,"1,565","2,383",.,"4,039",.,"1,348","2,365"
KB02J,"Diabetes with Hyperglycaemic Disorders, with CC Score 2-4","1,552","1,544","1,552","2,112","1,523","1,260","1,974",.,"1,427",.,"1,104","1,582",.,"2,190",.,"1,139","1,590"
KB02K,"Diabetes with Hyperglycaemic Disorders, with CC Score 0-1","1,115","1,234","1,985","1,746","1,002",800,"1,030",.,"1,048",.,946,"1,132",.,"1,652",.,938,"1,134"
KB03C,"Diabetes with Lower Limb Complications, with CC Score 9+",.,"4,472",.,"14,743",.,"4,068",.,.,"5,563",.,.,.,.,.,.,"1,821","6,111"
KB03D,"Diabetes with Lower Limb Complications, with CC Score 5-8","4,797","2,801",.,.,"3,452",.,.,.,"4,993",.,.,"1,874",.,.,.,"3,063","3,387"
KB03E,"Diabetes with Lower Limb Complications, with CC Score 0-4","2,678","2,370",.,.,"1,643","2,906",.,.,.,.,"1,839","5,164",.,"1,799",.,"1,548","2,206"
KC04A,Inborn Errors of Metabolism with CC Score 3+,"1,687","2,962","8,157",936,"1,575","3,629","3,090",.,"2,619",.,.,"3,447",.,"8,532",.,"3,365","2,953"
KC04B,Inborn Errors of Metabolism with CC Score 0-2,"1,338","1,034","1,701","2,340","1,879",.,.,.,.,.,"1,606","1,968",.,"1,968",.,"1,093","1,672"
KC05G,"Fluid or Electrolyte Disorders, with Interventions, with CC Score 5+",.,"3,716","5,262","1,859","2,067","4,283","5,089","3,944","8,509",.,"5,233","3,783",.,"2,835",.,"2,367","3,953"
KC05H,"Fluid or Electrolyte Disorders, with Interventions, with CC Score 0-4",892,"4,919","3,642",.,.,"2,584",.,.,.,.,"7,174","4,537",.,"1,559",.,"2,428","3,492"
KC05J,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 10+","3,434","2,402","2,720","5,616","2,100","2,368","6,566",.,"4,759","5,287","1,996","2,047",.,"4,626",.,"2,317","2,686"
KC05K,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 7-9","2,308","2,478","2,924","3,510","2,216","1,980","4,120",.,"2,385","5,036","2,451","1,652","5,193","4,655",.,"2,238","2,549"
KC05L,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 4-6","2,243","1,803","2,077","2,454","1,753","1,841","2,759",.,"1,689","2,770","1,778","1,169","3,081","2,557",.,"1,689","1,858"
KC05M,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 2-3","1,611","1,565","2,202","2,138","1,545","1,321","1,939",.,"1,321","1,511","1,375","1,343",.,"2,303",.,"1,506","1,572"
KC05N,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 0-1","1,460","1,165","1,715","1,538","1,265",867,"1,545",.,"1,110",.,"1,060","1,077",.,"1,697",.,"1,171","1,211"
LA02A,"Kidney Transplant, 19 years and over, from Cadaver Heart-Beating Donor",.,.,"23,401",.,.,.,.,.,.,.,.,.,.,.,.,.,"23,401"
LA04H,"Kidney or Urinary Tract Infections, with Interventions, with CC Score 12+",.,.,.,"35,931",.,.,.,.,"13,594",.,.,.,.,.,.,.,"21,040"
LA04J,"Kidney or Urinary Tract Infections, with Interventions, with CC Score 9-11",.,"4,989",.,.,"5,263",.,.,.,"4,698",.,"19,954","16,103",.,.,.,"2,624","6,885"
LA04K,"Kidney or Urinary Tract Infections, with Interventions, with CC Score 6-8","6,668","5,229","4,526","15,000","3,189",.,"8,591",.,"3,385",.,"3,805","5,802","16,283","16,527",.,"5,512","6,851"
LA04L,"Kidney or Urinary Tract Infections, with Interventions, with CC Score 3-5","2,401","2,986","4,408","4,643","4,823","2,739","3,908",.,"3,807",.,"3,600","1,541","7,041","6,139",.,"4,572","3,744"
LA04M,"Kidney or Urinary Tract Infections, with Interventions, with CC Score 0-2","3,089","2,523","3,750","4,465","2,641","2,536",.,.,"2,414",.,"1,716","1,672","5,721","2,000",.,"2,300","3,067"
LA04N,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 13+",.,"3,207",.,.,"7,679",.,.,.,"5,548",.,"5,313","1,249",.,"8,739",.,"3,240","4,221"
LA04P,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 8-12","5,419","3,915","3,945","7,320","2,260","2,132","6,741","2,437","4,552","8,093","3,943","1,479","7,335","6,490",.,"3,284","3,909"
LA04Q,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 4-7","2,992","2,722","3,404","4,400","2,600","2,386","3,612",.,"2,578","4,936","2,569","1,122","6,051","5,172",.,"2,156","2,752"
LA04R,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 2-3","2,088","1,943","2,667","2,952","1,985","1,701","2,575","4,774","1,942","3,336","1,881","1,153","3,227","3,295",.,"1,658","1,996"
LA04S,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 0-1","1,543","1,538","1,839","2,019","1,554","1,359","2,266",.,"1,409","2,266","1,362","1,057","1,760","2,336",.,"1,307","1,512"
LA07H,"Acute Kidney Injury with Interventions, with CC Score 11+",.,.,"6,009",.,"3,573",.,"18,327",.,"15,906",.,"21,373","2,826",.,.,.,.,"9,302"
LA07J,"Acute Kidney Injury with Interventions, with CC Score 6-10","3,273","7,722","5,977","3,793","5,672","3,164","4,574",.,"3,258",.,"1,333","7,632",.,"19,778",.,"6,555","6,249"
LA07K,"Acute Kidney Injury with Interventions, with CC Score 0-5","5,197","3,485","5,021","4,689","2,473","2,109",.,.,"1,112",.,"3,939",.,.,"5,494",.,"3,966","4,311"
LA07L,"Acute Kidney Injury without Interventions, with CC Score 12+","9,834","4,033","2,707","7,722","3,133","2,470","4,635",.,"7,027","9,820","3,209","6,634","5,281","17,065",.,"4,167","5,008"
LA07M,"Acute Kidney Injury without Interventions, with CC Score 8-11","1,992","2,938","3,848","4,485","2,694","2,486","4,829",.,"3,262",.,"3,758","1,038","2,200","4,489",.,"2,567","3,067"
LA07N,"Acute Kidney Injury without Interventions, with CC Score 4-7","2,373","2,312","2,934","3,052","1,937","1,636","3,025",.,"2,078","3,777","2,108","1,192","4,841","3,582",.,"2,108","2,258"
LA07P,"Acute Kidney Injury without Interventions, with CC Score 0-3","1,735","1,524","1,979","2,466","1,524","1,291","2,429",.,"1,577","2,266","1,392","1,085","2,640","2,591",.,"1,513","1,598"
LA08G,"Chronic Kidney Disease with Interventions, with CC Score 6+",892,.,"4,407",.,.,"2,712",.,.,.,.,.,.,.,.,.,"4,370","3,820"
LA08H,"Chronic Kidney Disease with Interventions, with CC Score 3-5","4,393","4,441","5,758",.,.,904,.,.,.,.,.,.,.,.,.,.,"4,736"
LA08J,"Chronic Kidney Disease with Interventions, with CC Score 0-2","1,215","4,717","5,446","6,064",.,.,.,.,.,.,.,.,.,.,.,.,"4,589"
LA08K,"Chronic Kidney Disease without Interventions, with CC Score 11+",.,"1,440","2,209",.,"2,112",.,.,.,.,.,.,.,.,.,.,.,"1,796"
LA08L,"Chronic Kidney Disease without Interventions, with CC Score 8-10","1,586","2,719","2,282",.,"4,135","1,085",.,.,"4,438",.,"3,528","2,060",.,"6,168",.,"2,473","2,195"
LA08M,"Chronic Kidney Disease without Interventions, with CC Score 5-7","1,186","1,649","2,453","3,042","1,879","1,415","3,862",.,.,.,"3,000",.,.,.,.,"1,604","1,715"
LA08N,"Chronic Kidney Disease without Interventions, with CC Score 3-4","1,607","1,640","1,558","1,638","1,253","1,264",.,.,.,.,.,"2,233",.,"3,084",.,"1,350","1,512"
LA08P,"Chronic Kidney Disease without Interventions, with CC Score 0-2",.,"1,061","1,806",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,626"
LA09J,"General Renal Disorders with Interventions, with CC Score 6+",.,.,"7,177",.,"2,577","3,616",.,.,"14,019",.,"1,777",.,.,.,.,"6,671","6,505"
LA09K,"General Renal Disorders with Interventions, with CC Score 3-5","4,240","3,038","4,989","3,293","4,076",.,.,.,.,.,.,"2,489",.,.,.,"4,591","4,281"
LA09L,"General Renal Disorders with Interventions, with CC Score 0-2","3,029","1,203","3,637","3,224","4,661","3,196",.,.,.,.,"1,982","1,094","5,281",.,.,"3,636","3,529"
LA09M,"General Renal Disorders without Interventions, with CC Score 9+",.,"8,776","5,391",.,"3,088",.,.,.,"2,959","10,197",.,.,.,"4,266",.,.,"5,563"
LA09N,"General Renal Disorders without Interventions, with CC Score 6-8","2,008","3,857","2,451",.,"3,339","4,192",.,.,.,.,"2,908","1,955",.,.,.,"2,760","2,876"
LA09P,"General Renal Disorders without Interventions, with CC Score 3-5","2,300","2,101","2,663","3,744","1,479","1,851","2,832",.,"2,466",.,"1,687","1,020",.,"2,593",.,"1,597","1,971"
LA09Q,"General Renal Disorders without Interventions, with CC Score 0-2","1,539","1,404","1,993","2,090","1,589","1,196","2,060",.,"1,356",.,"1,070",993,.,"2,142",.,"1,419","1,480"
LB06H,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 9+",.,"18,328","3,695","4,522","6,390",.,.,.,.,.,.,"15,678",.,.,.,"5,595","8,037"
LB06J,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 6-8","11,158","2,729","10,471","11,803","1,879",.,.,.,"4,195",.,.,.,.,.,.,"3,382","7,342"
LB06K,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 4-5","10,174","7,568","2,401","4,846",.,.,"4,120",.,.,.,.,.,.,.,.,"6,003","5,690"
LB06L,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 2-3","4,667",.,"6,202","6,222","4,484",.,.,.,"6,784",.,.,.,.,.,.,"3,424","5,106"
LB06M,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 0-1","1,232",.,"2,135",.,"2,357",.,.,.,.,.,.,.,.,"3,036",.,.,"2,314"
LB06N,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 13+",.,.,"1,305",.,"2,704",.,.,.,"4,327","8,309",.,.,"11,442",.,.,"3,574","3,627"
LB06P,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 7-12","7,563","3,264","6,539","7,432","2,557",581,.,.,"4,275",.,"1,987","1,676",.,.,.,"3,927","4,171"
LB06Q,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 4-6","2,542","1,670","3,955","4,680","2,639","1,553","4,120",.,"1,664","7,176",.,883,.,"5,254",.,"2,160","2,772"
LB06R,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 2-3","3,199","1,823","4,029","3,873","3,400",.,.,.,.,.,"1,539","1,237",.,.,.,"2,730","3,193"
LB06S,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 0-1","1,338","2,113","3,028","1,481","2,105",.,.,.,"2,162",.,.,"1,028",.,"5,578",.,"1,761","2,633"
LB10C,"Major Open Bladder Procedures or Reconstruction, 19 years and over, with CC Score 2+",.,.,.,.,"5,539",.,.,.,.,.,.,.,.,.,.,"6,925","6,094"
LB10D,"Major Open Bladder Procedures or Reconstruction, 19 years and over, with CC Score 0-1",.,.,"6,803",.,.,.,.,.,.,.,.,.,.,.,.,.,"6,803"
LB12Z,Intermediate Open Bladder Procedures,.,.,"4,187",.,.,.,.,.,.,.,.,.,.,.,.,"2,784","3,251"
LB13C,Major Endoscopic Bladder Procedures with CC Score 7+,.,.,"13,403",.,.,.,.,.,.,.,.,.,.,.,.,.,"13,403"
LB13D,Major Endoscopic Bladder Procedures with CC Score 5-6,"3,922",.,.,"9,189","2,257",.,.,.,.,.,.,.,.,.,.,.,"4,823"
LB13E,Major Endoscopic Bladder Procedures with CC Score 2-4,"4,609",.,"3,110","4,107","6,606",.,.,.,.,.,.,.,.,.,.,"4,369","4,182"
LB13F,Major Endoscopic Bladder Procedures with CC Score 0-1,"2,917",.,"2,582","4,522","4,358",.,.,.,.,.,.,.,.,.,.,"1,911","2,984"
LB16D,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 7+","5,535","3,142","3,029",.,.,"2,260","4,574",.,"2,424",.,.,.,.,.,.,"2,296","3,328"
LB16E,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 3-6","2,543","1,923","2,655","1,518","2,336","1,031",.,.,.,.,"2,982",.,.,"3,084",.,"2,934","2,498"
LB16F,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 0-2","1,923","1,413","2,324","2,049",878,.,.,.,.,.,.,.,.,.,.,"1,843","1,874"
LB16G,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 8+","2,809","1,693","2,141",.,"2,075",.,.,.,.,.,.,.,.,"4,112",.,"2,153","2,318"
LB16H,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 5-7",.,"1,993","2,402","3,186","2,717","1,017",.,.,.,.,"3,612","1,194",.,"2,677",.,"2,116","2,336"
LB16J,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 2-4","2,344","1,652","1,900","1,759","1,563","1,667",.,.,"1,110",.,"1,066",897,.,"2,309",.,"1,566","1,664"
LB16K,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 0-1","1,597","1,358","1,311","1,715","1,300",752,.,.,740,"1,511",978,"1,355",.,"1,640",.,"1,109","1,300"
