HRG Code,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Mid Ulster,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Northern Ireland Total
PF28D,"Paediatric, Feeding Difficulties or Vomiting, with CC Score 1",23,15,.,7,14,4,.,.,1,.,1,14,19,.,8,.,23,129
PF28E,"Paediatric, Feeding Difficulties or Vomiting, with CC Score 0",70,79,.,13,25,19,.,.,.,.,.,32,75,.,49,.,95,457
PG71A,"Paediatric, Hepatobiliary or Pancreatic Disorders, with CC Score 2+",.,2,.,.,.,.,.,.,.,.,.,.,4,.,1,.,.,7
PG71B,"Paediatric, Hepatobiliary or Pancreatic Disorders, with CC Score 1",2,.,.,.,1,.,.,.,.,.,.,.,1,.,.,.,2,6
PG71C,"Paediatric, Hepatobiliary or Pancreatic Disorders, with CC Score 0",.,.,.,2,2,.,.,.,.,.,.,.,4,.,1,.,2,11
PH34A,"Paediatric, Musculoskeletal or Connective Tissue Disorders, with CC Score 5+",.,.,.,1,.,.,.,.,.,.,.,.,1,.,.,.,.,2
PH34B,"Paediatric, Musculoskeletal or Connective Tissue Disorders, with CC Score 3-4",2,1,.,.,1,1,.,.,.,.,2,.,1,.,1,.,.,9
PH34C,"Paediatric, Musculoskeletal or Connective Tissue Disorders, with CC Score 1-2",7,7,.,3,7,5,.,.,.,.,.,1,5,.,3,1,10,49
PH34D,"Paediatric, Musculoskeletal or Connective Tissue Disorders, with CC Score 0",27,26,.,3,9,8,.,1,.,.,1,4,10,.,14,1,41,145
PJ35A,Paediatric Skin Disorders with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,1,3
PJ35B,Paediatric Skin Disorders with CC Score 2-3,4,4,.,1,1,.,.,.,.,.,.,1,3,.,2,.,4,20
PJ35C,Paediatric Skin Disorders with CC Score 1,9,6,.,.,5,2,.,.,.,.,1,.,3,.,.,.,5,31
PJ35D,Paediatric Skin Disorders with CC Score 0,18,30,.,.,8,5,.,.,.,.,.,9,15,.,12,.,33,130
PJ66A,"Paediatric, Rash or Other Non-Specific Skin Eruption, with CC Score 3+",.,1,.,2,.,.,.,.,.,.,.,1,1,.,1,.,1,7
PJ66B,"Paediatric, Rash or Other Non-Specific Skin Eruption, with CC Score 1-2",9,3,.,3,.,1,.,.,.,.,.,.,8,.,2,.,2,28
PJ66C,"Paediatric, Rash or Other Non-Specific Skin Eruption, with CC Score 0",23,10,.,7,3,2,.,.,.,.,.,7,2,.,10,.,16,80
PK36A,"Paediatric Endocrine Disorders, excluding Diabetes Mellitus, with CC Score 4+",2,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,3
PK36B,"Paediatric Endocrine Disorders, excluding Diabetes Mellitus, with CC Score 1-3",1,1,.,.,1,.,.,.,.,.,.,.,4,.,.,.,.,7
PK36C,"Paediatric Endocrine Disorders, excluding Diabetes Mellitus, with CC Score 0",.,.,.,.,1,.,.,.,.,.,.,.,1,.,1,.,1,4
PK67A,"Paediatric Diabetes Mellitus, with Ketoacidosis or Coma, with CC Score 1+",1,8,.,1,2,3,.,.,.,.,1,.,9,.,.,.,7,32
PK67B,"Paediatric Diabetes Mellitus, with Ketoacidosis or Coma, with CC Score 0",2,11,.,.,7,2,.,.,.,.,2,.,2,.,3,.,5,34
PK68A,"Paediatric Diabetes Mellitus, without Ketoacidosis or Coma, with CC Score 3+",.,1,.,.,3,.,.,.,.,.,.,.,2,.,.,.,.,6
PK68B,"Paediatric Diabetes Mellitus, without Ketoacidosis or Coma, with CC Score 1-2",3,17,.,1,2,.,1,.,.,.,.,.,5,.,3,.,5,37
PK68C,"Paediatric Diabetes Mellitus, without Ketoacidosis or Coma, with CC Score 0",8,14,.,6,10,3,.,.,.,.,2,.,8,.,3,.,20,74
PK72B,Paediatric Metabolic Disorders with CC Score 1-3,.,.,.,.,1,.,.,.,.,.,.,.,1,.,.,.,.,2
PK72C,Paediatric Metabolic Disorders with CC Score 0,.,.,.,.,1,.,.,.,.,.,.,2,2,.,.,.,.,5
PL38A,"Paediatric Renal Disease with Renal Failure, with CC Score 3+",.,2,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,3
PL38B,"Paediatric Renal Disease with Renal Failure, with CC Score 1-2",1,.,.,.,1,1,.,.,.,.,.,.,1,.,1,.,1,6
PL38C,"Paediatric Renal Disease with Renal Failure, with CC Score 0",1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1,3
PL69A,"Paediatric, Nephritic or Nephrotic Renal Diseases, with CC Score 2+",.,2,.,.,2,1,.,.,.,.,1,.,4,.,2,.,1,13
PL69B,"Paediatric, Nephritic or Nephrotic Renal Diseases, with CC Score 1",.,1,.,1,2,.,.,.,.,.,1,.,4,.,2,.,1,12
PL69C,"Paediatric, Nephritic or Nephrotic Renal Diseases, with CC Score 0",2,1,.,.,.,.,.,.,1,.,3,.,16,.,2,.,20,45
PL70A,Paediatric Other Renal Diseases with CC Score 4+,4,.,.,.,.,.,.,.,.,.,2,.,1,.,.,.,.,7
PL70B,Paediatric Other Renal Diseases with CC Score 2-3,4,3,1,1,1,2,.,.,.,.,.,1,3,.,.,.,4,20
PL70C,Paediatric Other Renal Diseases with CC Score 1,18,4,1,1,5,.,.,.,.,.,.,1,5,.,4,.,2,41
PL70D,Paediatric Other Renal Diseases with CC Score 0,34,17,6,13,16,4,.,.,.,.,.,2,13,.,12,.,10,127
PM42A,"Paediatric Brain Tumours with length of stay 1 day or more, with CC score 1+",.,.,.,.,.,2,.,.,.,.,.,.,1,.,.,.,.,3
PM42B,"Paediatric Brain Tumours with length of stay 1 day or more, with CC score 0",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PM43C,"Paediatric Other Neoplasms with length of stay 1 day or more, with CC Score 0",.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
PM44Z,Paediatric Neoplasm Diagnoses with length of stay 0 days,1,1,.,.,1,.,.,.,.,.,.,1,1,.,.,.,.,5
PN46A,Paediatric Thalassaemia with CC Score 1+,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
PN48B,Paediatric Blood Cell Disorders with CC Score 1-4,1,.,.,.,3,1,.,.,.,.,.,.,5,.,1,.,3,14
PN48C,Paediatric Blood Cell Disorders with CC Score 0,8,6,2,.,.,.,.,.,.,.,.,.,.,.,1,.,6,23
PN49A,Paediatric Coagulation Disorders with CC Score 1+,7,3,1,.,2,1,.,.,.,.,.,.,2,.,1,.,.,17
PN49B,Paediatric Coagulation Disorders with CC Score 0,16,9,1,.,2,1,.,.,.,.,.,3,15,.,2,.,9,58
PP64A,Paediatric Non-Surgical Ophthalmology with CC Score 1+,4,.,.,.,2,1,.,.,.,.,.,1,3,.,.,.,1,12
PP64B,Paediatric Non-Surgical Ophthalmology with CC Score 0,4,3,.,.,3,1,.,.,.,.,.,1,13,.,.,.,2,27
PQ01B,Paediatric Disorders of Immunity with CC Score 0,.,.,.,7,.,.,.,.,.,.,.,.,.,.,.,.,.,7
PR01A,Paediatric Nervous System Disorders with CC Score 8+,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
PR01B,Paediatric Nervous System Disorders with CC Score 5-7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
PR01C,Paediatric Nervous System Disorders with CC Score 2-4,10,8,.,2,4,3,.,.,.,.,1,1,12,.,3,.,4,48
PR01D,Paediatric Nervous System Disorders with CC Score 1,19,4,.,1,3,2,.,.,.,.,.,1,21,.,.,.,1,52
PR01E,Paediatric Nervous System Disorders with CC Score 0,23,17,.,2,8,3,.,.,.,.,.,2,27,.,11,.,17,110
PR02A,Paediatric Epilepsy Syndrome with CC Score 6+,2,.,.,.,.,.,.,.,.,.,.,1,2,.,.,.,1,6
PR02B,Paediatric Epilepsy Syndrome with CC Score 1-5,22,10,.,2,5,4,.,.,.,.,2,.,34,.,6,.,11,96
PR02C,Paediatric Epilepsy Syndrome with CC Score 0,18,11,.,11,5,5,.,.,.,.,1,.,18,.,3,.,17,89
PR03A,Paediatric Febrile Convulsions with CC Score 4+,6,3,.,.,7,1,.,.,.,.,.,.,10,.,1,.,2,30
PR03B,Paediatric Febrile Convulsions with CC Score 1-3,40,55,.,16,34,17,.,.,.,.,6,1,39,.,7,.,20,235
PR03C,Paediatric Febrile Convulsions with CC Score 0,24,60,.,45,56,21,.,.,1,.,.,.,50,.,37,.,37,331
PR04A,"Paediatric, Headaches or Migraines, with CC Score 4+",5,.,.,.,.,1,.,.,.,.,1,.,13,.,.,.,2,22
PR04B,"Paediatric, Headaches or Migraines, with CC Score 1-3",36,14,.,9,5,5,1,.,1,.,8,2,40,.,8,.,13,142
PR04C,"Paediatric, Headaches or Migraines, with CC Score 0",19,6,.,7,7,5,.,.,.,.,3,4,18,.,23,.,8,100
PR05A,Paediatric Developmental Disorders with CC Score 2+,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
PR05C,Paediatric Developmental Disorders with CC Score 0,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
PR06A,Paediatric Intracranial Injury with CC Score 3+,1,.,.,1,1,1,.,.,.,.,.,.,.,.,.,.,.,4
PR06B,Paediatric Intracranial Injury with CC Score 1-2,.,6,.,.,1,1,.,.,.,.,.,.,2,.,.,.,2,12
PR06C,Paediatric Intracranial Injury with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
PR07A,Paediatric Non-Intracranial Head Injury with CC Score 1+,29,21,.,11,14,6,.,.,.,.,4,.,34,.,1,.,17,137
PR07B,Paediatric Non-Intracranial Head Injury with CC Score 0,32,70,.,39,12,26,.,.,.,.,2,.,83,.,2,.,38,304
PT52A,Paediatric Behavioural Disorders with CC Score 1+,.,13,.,.,15,3,.,.,.,.,7,.,9,.,1,.,3,51
PT52B,Paediatric Behavioural Disorders with CC Score 0,19,21,.,.,19,.,.,.,.,.,14,1,52,.,11,.,4,141
PT53A,Paediatric Eating Disorders with CC Score 1+,3,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4
PT53B,Paediatric Eating Disorders with CC Score 0,1,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,3
PV08A,"Paediatric Intermediate Injury without Intracranial Injury, with CC Score 1+",5,2,.,.,1,.,.,.,.,.,.,.,5,.,.,.,2,15
PV08B,"Paediatric Intermediate Injury without Intracranial Injury, with CC Score 0",15,3,.,1,4,.,.,.,.,.,.,.,41,.,1,.,14,79
PV31A,"Paediatric Major Injury without Intracranial Injury, with CC Score 1+",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
PV31B,"Paediatric Major Injury without Intracranial Injury, with CC Score 0",2,2,.,.,3,.,.,.,.,.,.,.,4,.,.,.,1,12
PV32A,"Paediatric Minor Injury without Intracranial Injury, with CC Score 3+",3,1,.,.,5,.,.,1,.,.,.,.,2,.,.,.,2,14
PV32B,"Paediatric Minor Injury without Intracranial Injury, with CC Score 1-2",19,21,.,3,24,6,.,.,.,.,2,2,18,.,7,.,9,111
PV32C,"Paediatric Minor Injury without Intracranial Injury, with CC Score 0",59,66,2,10,72,22,.,.,.,.,2,2,75,.,34,.,98,442
PW01A,Paediatric Minor Infections with CC Score 4+,11,4,.,3,1,3,.,.,.,.,.,.,2,.,1,.,4,29
PW01B,Paediatric Minor Infections with CC Score 1-3,244,206,.,88,98,71,.,2,.,.,4,16,239,.,76,.,164,"1,208"
PW01C,Paediatric Minor Infections with CC Score 0,104,153,.,66,32,28,1,.,.,.,3,10,67,.,83,.,90,637
PW16A,Paediatric Major Infections with CC Score 7+,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
PW16B,Paediatric Major Infections with CC Score 5-6,.,1,.,.,.,.,.,.,.,.,.,.,8,.,1,.,.,10
PW16C,Paediatric Major Infections with CC Score 2-4,3,10,.,.,1,.,.,.,.,.,.,1,6,.,2,.,.,23
PW16D,Paediatric Major Infections with CC Score 1,1,22,.,2,1,1,.,1,.,.,.,3,1,.,4,.,.,36
PW16E,Paediatric Major Infections with CC Score 0,3,101,.,24,3,.,.,.,.,.,.,8,3,.,37,.,8,187
PW17D,Paediatric Intermediate Infections with CC Score 0,46,71,.,26,28,12,.,.,.,.,1,4,42,.,40,.,69,339
PW17E,Paediatric Intermediate Infections with CC Score 5+,1,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,4
PW17F,Paediatric Intermediate Infections with CC Score 2-4,13,7,.,.,10,3,.,.,.,.,1,1,15,.,5,.,5,60
PW17G,Paediatric Intermediate Infections with CC Score 1,20,32,.,2,23,7,.,.,.,.,.,5,27,.,20,.,19,155
PW20A,Paediatric Fever of Unknown Origin with CC Score 3+,1,1,.,.,.,2,.,.,.,.,.,2,9,.,.,.,2,17
PW20B,Paediatric Fever of Unknown Origin with CC Score 1-2,17,7,.,1,10,3,.,.,.,.,.,2,18,.,1,.,13,72
PW20C,Paediatric Fever of Unknown Origin with CC Score 0,14,9,.,1,14,3,.,.,.,.,.,5,14,.,2,.,14,76
PX01B,Paediatric Congenital Nervous System Conditions with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,2
PX01C,Paediatric Congenital Nervous System Conditions with CC Score 1,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
PX01D,Paediatric Congenital Nervous System Conditions with CC Score 0,.,1,.,.,1,.,.,.,.,.,.,.,.,.,2,.,2,6
PX02A,"Paediatric Congenital, Ear, Nose, Mouth or Throat Conditions, with CC Score 3+",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PX02B,"Paediatric Congenital, Ear, Nose, Mouth or Throat Conditions, with CC Score 1-2",1,1,.,1,.,1,.,.,.,.,.,.,.,.,1,.,.,5
PX02C,"Paediatric Congenital, Ear, Nose, Mouth or Throat Conditions, with CC Score 0",.,7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7
PX04A,Paediatric Congenital Spinal Conditions with CC Score 1+,1,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,2
PX04B,Paediatric Congenital Spinal Conditions with CC Score 0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2
PX05A,Paediatric Congenital Other Musculoskeletal Conditions with CC Score 2+,.,1,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,2
PX05B,Paediatric Congenital Other Musculoskeletal Conditions with CC Score 1,.,4,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,5
PX05C,Paediatric Congenital Other Musculoskeletal Conditions with CC Score 0,.,68,.,.,1,.,.,1,.,.,.,.,.,.,2,.,1,73
PX06B,Paediatric Congenital Skin Conditions with CC Score 0,.,4,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1,6
PX07A,Paediatric Congenital Renal Conditions with CC Score 2+,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PX07C,Paediatric Congenital Renal Conditions with CC Score 0,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
PX08B,"Paediatric Congenital, Urological or Male Reproductive System Conditions, with CC Score 1",.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
PX08C,"Paediatric Congenital, Urological or Male Reproductive System Conditions, with CC Score 0",1,12,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,14
PX09B,Paediatric Congenital Mental Health Conditions with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
PX09C,Paediatric Congenital Mental Health Conditions with CC Score 0,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
PX10A,Paediatric Congenital Other Conditions with CC Score 1+,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PX10B,Paediatric Congenital Other Conditions with CC Score 0,1,3,.,.,1,.,.,.,.,.,.,.,5,.,1,.,.,11
PX22A,Paediatric Chest Pain with CC Score 1+,12,3,.,2,3,2,.,.,.,.,3,.,6,.,4,10,4,49
PX22B,Paediatric Chest Pain with CC Score 0,24,14,.,4,1,1,.,.,.,.,7,3,6,.,7,23,6,96
PX29A,Paediatric Abdominal Pain with CC Score 3+,6,3,.,.,7,3,.,.,.,.,.,1,11,.,.,.,3,34
PX29B,Paediatric Abdominal Pain with CC Score 1-2,77,22,3,12,56,25,.,.,2,.,2,1,67,.,5,.,19,291
PX29C,Paediatric Abdominal Pain with CC Score 0,105,92,1,46,71,29,.,.,.,.,.,3,144,.,64,.,24,579
PX30A,Paediatric Faltering Growth (Failure to Thrive) with CC Score 2+,1,1,.,.,4,.,.,.,.,.,.,.,1,.,.,.,1,8
PX30B,Paediatric Faltering Growth (Failure to Thrive) with CC Score 1,3,4,.,.,.,.,.,.,.,.,.,2,2,.,1,.,1,13
PX30C,Paediatric Faltering Growth (Failure to Thrive) with CC Score 0,8,4,.,6,5,1,.,.,.,.,.,7,1,.,2,.,14,48
PX50A,"Paediatric, Ingestion Poisoning or Allergies, with CC Score 4+",4,19,.,3,11,4,.,.,1,.,9,.,18,.,2,.,18,89
PX50B,"Paediatric, Ingestion Poisoning or Allergies, with CC Score 1-3",42,68,2,7,54,21,.,.,9,.,42,.,164,.,26,.,51,486
PX50C,"Paediatric, Ingestion Poisoning or Allergies, with CC Score 0",55,107,.,22,34,16,.,.,3,.,24,.,211,.,22,.,79,573
PX54Z,"Paediatric, Convalescent or Other Relief Care",2,1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,4
PX55Z,Paediatric Respite Care,7,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,8
PX56A,"Paediatric Admission for Unexplained Symptoms, with CC Score 1+",14,6,.,1,2,3,.,.,1,.,.,1,20,.,4,.,2,54
PX56B,"Paediatric Admission for Unexplained Symptoms, with CC Score 0",30,19,.,4,2,3,.,.,.,.,.,6,23,.,5,.,11,103
PX57A,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 4+",2,1,.,.,.,1,.,.,.,.,.,3,3,.,.,.,1,11
PX57B,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3",16,44,1,2,10,2,1,.,.,.,.,10,13,.,3,.,24,126
PX57C,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0",61,272,.,21,76,10,.,.,.,.,.,30,36,.,7,.,182,695
SA01G,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 8+",1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,3
SA01H,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 5-7",.,1,3,.,3,.,.,.,.,.,2,.,4,.,.,.,2,15
SA01J,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 2-4",1,.,.,.,1,.,.,.,.,.,.,.,.,.,1,.,2,5
SA01K,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 0-1",.,.,.,.,3,1,.,.,.,.,.,.,2,.,.,.,3,9
SA02G,Coagulation Defect with CC Score 5+,2,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,4
SA02H,Coagulation Defect with CC Score 2-4,.,.,1,.,.,.,.,.,.,.,1,.,1,.,.,.,.,3
SA02J,Coagulation Defect with CC Score 0-1,3,1,11,.,1,.,.,.,.,.,.,.,.,.,.,.,1,17
SA03G,Haemolytic Anaemia with CC Score 3+,1,1,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5
SA03H,Haemolytic Anaemia with CC Score 0-2,2,1,3,.,.,.,.,.,.,.,2,.,.,.,.,.,1,9
SA04G,Iron Deficiency Anaemia with CC Score 14+,.,.,1,.,.,.,.,.,.,.,.,.,1,.,.,.,.,2
SA04H,Iron Deficiency Anaemia with CC Score 10-13,2,3,3,.,2,.,.,.,.,.,2,.,.,.,1,.,7,20
SA04J,Iron Deficiency Anaemia with CC Score 6-9,24,8,1,.,3,1,.,.,1,.,8,.,17,.,2,.,11,76
SA04K,Iron Deficiency Anaemia with CC Score 2-5,63,38,10,10,8,5,.,.,5,.,27,.,53,.,10,.,29,258
SA04L,Iron Deficiency Anaemia with CC Score 0-1,43,12,6,5,12,4,.,.,1,.,14,.,29,.,7,.,30,163
SA05H,Megaloblastic Anaemia with CC Score 4-7,1,1,.,.,2,1,.,.,.,.,.,.,5,.,2,.,1,13
SA05J,Megaloblastic Anaemia with CC Score 0-3,4,10,.,.,.,.,.,.,.,.,3,.,9,.,.,.,1,27
SA06G,Myelodysplastic Syndrome with CC Score 8+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,2
SA06H,Myelodysplastic Syndrome with CC Score 5-7,.,.,.,.,1,.,.,.,1,.,.,.,.,.,.,.,1,3
SA06J,Myelodysplastic Syndrome with CC Score 2-4,1,.,1,.,3,.,.,.,1,.,.,.,.,.,.,.,1,7
SA06K,Myelodysplastic Syndrome with CC Score 0-1,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
SA07G,Myeloproliferative Disorder with CC Score 7+,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,3,4
SA07H,Myeloproliferative Disorder with CC Score 4-6,.,.,.,.,1,.,.,.,.,.,1,.,.,.,.,.,2,4
SA07J,Myeloproliferative Disorder with CC Score 0-3,1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,4,6
SA08G,"Other Haematological or Splenic Disorders, with CC Score 6+",1,1,.,.,.,.,.,.,.,.,1,.,.,.,3,.,6,12
SA08H,"Other Haematological or Splenic Disorders, with CC Score 3-5",3,.,1,.,3,.,.,.,.,.,.,.,.,.,1,.,2,10
SA08J,"Other Haematological or Splenic Disorders, with CC Score 0-2",5,3,.,.,1,.,.,.,.,.,.,.,7,.,7,.,2,25
SA09G,Other Red Blood Cell Disorders with CC Score 14+,.,.,.,1,.,.,.,.,1,.,.,.,4,.,.,.,3,9
SA09H,Other Red Blood Cell Disorders with CC Score 10-13,3,2,5,1,8,.,1,.,2,1,4,.,14,.,4,.,9,54
SA09J,Other Red Blood Cell Disorders with CC Score 6-9,10,20,10,2,13,1,1,.,1,.,9,.,39,.,6,.,31,143
SA09K,Other Red Blood Cell Disorders with CC Score 2-5,35,42,17,5,24,4,.,.,5,1,23,.,65,1,3,.,54,279
SA09L,Other Red Blood Cell Disorders with CC Score 0-1,8,17,7,3,11,3,.,.,1,.,9,.,24,.,5,.,13,101
SA11Z,Thalassaemia,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA12G,Thrombocytopenia with CC Score 8+,3,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,5
SA12H,Thrombocytopenia with CC Score 5-7,1,1,1,.,2,.,1,.,.,.,1,.,.,.,.,.,3,10
SA12J,Thrombocytopenia with CC Score 2-4,7,1,.,1,3,.,.,.,.,.,2,.,.,.,.,.,.,14
SA12K,Thrombocytopenia with CC Score 0-1,1,4,2,.,1,1,.,.,.,.,.,.,.,.,1,.,4,14
SA13A,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",31,4,38,12,15,13,3,.,3,.,.,.,8,1,13,.,25,166
SA13B,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 18 years and under",.,.,2,.,1,.,.,.,.,.,.,.,4,.,.,.,.,7
SA14Z,"Plasma Exchanges, 2 to 9",6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6
SA17G,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 3+",.,2,2,.,.,.,.,.,.,.,.,.,1,.,1,.,.,6
SA24H,Acute Lymphoblastic Leukaemia with CC Score 2-4,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA24J,Acute Lymphoblastic Leukaemia with CC Score 0-1,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
SA25G,Acute Myeloid Leukaemia with CC Score 12+,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
SA25H,Acute Myeloid Leukaemia with CC Score 9-11,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA25J,Acute Myeloid Leukaemia with CC Score 6-8,2,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,3
SA25K,Acute Myeloid Leukaemia with CC Score 4-5,.,.,2,.,2,.,.,.,.,.,.,.,.,.,.,.,.,4
SA25L,Acute Myeloid Leukaemia with CC Score 2-3,.,1,1,.,2,1,.,.,.,.,.,.,.,.,.,.,1,6
SA25M,Acute Myeloid Leukaemia with CC Score 0-1,.,2,6,.,2,.,.,.,.,.,.,.,.,.,.,.,2,12
SA30A,Plasma Cell Disorders with CC Score 11+,3,.,7,.,3,.,.,.,.,.,1,.,.,.,.,.,.,14
SA30B,Plasma Cell Disorders with CC Score 8-10,.,.,19,.,.,.,.,.,.,.,.,.,.,.,.,.,3,22
SA30C,Plasma Cell Disorders with CC Score 5-7,.,2,11,.,.,.,.,.,.,.,.,.,.,.,.,.,3,16
SA30D,Plasma Cell Disorders with CC Score 2-4,2,4,2,.,3,.,.,.,1,.,.,.,.,.,.,.,5,17
SA30E,Plasma Cell Disorders with CC Score 0-1,.,1,11,.,.,.,.,.,.,.,.,.,.,.,.,.,5,17
SA31A,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 15+",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
SA31B,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 10-14",.,5,.,.,2,.,.,.,.,.,.,.,.,.,.,.,2,9
SA31C,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 6-9",3,3,2,.,3,.,.,.,.,.,.,.,4,.,.,.,10,25
SA31D,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 4-5",1,2,8,1,2,.,.,.,.,.,.,.,.,.,1,.,9,24
SA31E,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 2-3",5,4,5,.,.,.,.,.,.,.,.,.,5,.,.,.,7,26
SA31F,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1",7,1,13,.,1,.,.,.,.,.,.,.,10,.,.,.,5,37
SA32B,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 5-6",2,1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,5,9
SA32C,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 3-4",1,.,.,.,.,.,1,.,.,.,.,.,.,.,1,.,.,3
SA32D,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 0-2",8,.,2,.,1,.,.,.,.,.,.,.,1,.,.,.,1,13
SA33Z,Diagnostic Bone Marrow Extraction,1,2,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5
SA34Z,Peripheral Blood Stem Cell Harvest,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
SA35A,Agranulocytosis with CC Score 13+,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,1
SA35B,Agranulocytosis with CC Score 9-12,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,3,4
SA35C,Agranulocytosis with CC Score 5-8,.,2,2,.,.,.,.,.,.,.,.,.,11,.,.,.,2,17
SA35D,Agranulocytosis with CC Score 2-4,7,1,2,1,.,1,.,.,.,.,.,.,6,.,7,.,6,31
SA35E,Agranulocytosis with CC Score 0-1,5,3,5,.,2,.,.,.,.,.,.,.,12,.,2,.,8,37
SB97Z,Same Day Chemotherapy Admission or Attendance,5,5,15,.,1,.,.,.,.,.,.,.,.,.,.,.,.,26
