HRG,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Northern Ireland Total
PD15A,Paediatric Acute Bronchiolitis with CC Score 5+,2,.,.,.,4,.,.,.,.,.,.,7,.,.,.,1,14
PD15B,Paediatric Acute Bronchiolitis with CC Score 2-4,5,8,.,.,16,17,.,.,.,.,.,30,.,3,.,7,86
PD15C,Paediatric Acute Bronchiolitis with CC Score 1,11,16,.,2,11,15,.,.,.,.,.,27,.,8,.,21,111
PD15D,Paediatric Acute Bronchiolitis with CC Score 0,49,38,.,16,39,30,.,.,.,.,.,61,.,20,.,67,320
PD65A,Paediatric Upper Respiratory Tract Disorders with CC Score 5+,.,.,.,.,1,.,.,.,.,.,.,5,.,.,.,1,7
PD65B,Paediatric Upper Respiratory Tract Disorders with CC Score 2-4,4,1,.,2,4,.,.,.,.,.,.,5,.,.,.,2,18
PD65C,Paediatric Upper Respiratory Tract Disorders with CC Score 1,2,3,.,.,4,2,1,.,.,.,.,3,.,.,.,1,16
PD65D,Paediatric Upper Respiratory Tract Disorders with CC Score 0,2,1,.,.,2,1,.,.,.,.,.,6,.,1,.,.,13
PE23A,Paediatric Cardiac Conditions with CC Score 13+,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PE23B,Paediatric Cardiac Conditions with CC Score 10-12,.,.,.,.,.,.,.,.,.,.,.,9,.,.,.,.,9
PE23C,Paediatric Cardiac Conditions with CC Score 6-9,3,.,.,.,.,1,.,.,.,.,.,28,.,.,.,.,32
PE23D,Paediatric Cardiac Conditions with CC Score 3-5,2,1,1,.,.,1,.,.,.,.,.,33,.,1,.,.,39
PE23E,Paediatric Cardiac Conditions with CC Score 1-2,2,.,1,.,2,1,.,.,.,.,1,29,.,.,.,1,37
PE23F,Paediatric Cardiac Conditions with CC Score 0,4,1,1,1,1,3,.,.,.,.,.,14,.,1,.,2,28
PE24A,"Paediatric Arrhythmia or Conduction Disorders, with CC Score 2+",.,2,.,.,2,.,.,.,.,.,.,2,.,.,.,1,7
PE24B,"Paediatric Arrhythmia or Conduction Disorders, with CC Score 1",.,1,.,.,2,.,1,.,.,.,.,2,.,.,.,1,7
PE24C,"Paediatric Arrhythmia or Conduction Disorders, with CC Score 0",.,.,.,.,.,2,.,.,.,.,1,1,.,2,.,3,9
PE62A,"Paediatric Syncope and Collapse, with CC Score 2+",1,.,.,1,4,1,.,.,.,.,.,4,.,1,.,3,15
PE62B,"Paediatric Syncope and Collapse, with CC Score 1",3,1,.,.,1,2,1,.,.,.,1,2,.,.,.,3,14
PE62C,"Paediatric Syncope and Collapse, with CC Score 0",1,2,.,.,1,2,.,.,.,.,.,1,.,5,.,3,15
PF21A,"Paediatric Infectious or Non-Infectious Gastroenteritis, with CC Score 1+",29,21,1,10,27,24,.,.,.,.,.,89,.,6,.,24,231
PF21B,"Paediatric Infectious or Non-Infectious Gastroenteritis, with CC Score 0",30,38,.,6,19,28,.,.,.,.,2,32,.,26,.,54,235
PF25A,Paediatric Major Gastrointestinal Disorders with CC Score 7+,.,.,.,.,1,1,.,.,.,.,.,12,.,.,.,.,14
PF25B,Paediatric Major Gastrointestinal Disorders with CC Score 5-6,1,.,.,.,.,.,.,.,.,.,.,7,.,.,.,.,8
PF25C,Paediatric Major Gastrointestinal Disorders with CC Score 3-4,.,3,.,.,2,2,.,.,.,.,.,11,.,.,.,2,20
PF25D,Paediatric Major Gastrointestinal Disorders with CC Score 1-2,2,3,.,1,1,.,.,.,.,.,.,14,.,.,.,1,22
PF25E,Paediatric Major Gastrointestinal Disorders with CC Score 0,3,3,.,.,5,5,.,.,.,.,.,16,.,2,.,.,34
PF26A,Paediatric Other Gastrointestinal Disorders with CC Score 4+,1,4,1,1,2,3,.,.,.,.,.,11,.,.,.,1,24
PF26B,Paediatric Other Gastrointestinal Disorders with CC Score 1-3,10,19,1,3,11,12,.,.,.,.,2,27,.,4,.,16,105
PF26C,Paediatric Other Gastrointestinal Disorders with CC Score 0,15,27,1,3,23,20,.,.,.,.,.,14,.,25,.,25,153
PF27A,Paediatric Inflammatory Bowel Disease with CC Score 1+,1,.,6,2,2,.,.,.,.,.,.,11,.,.,.,4,26
PF27B,Paediatric Inflammatory Bowel Disease with CC Score 0,3,2,.,3,6,.,.,.,1,.,.,23,.,3,.,.,41
PF28A,"Paediatric Feeding Difficulties or Vomiting, with CC Score 6+",2,.,.,.,.,.,.,.,.,.,.,7,.,.,.,1,10
PF28B,"Paediatric Feeding Difficulties or Vomiting, with CC Score 4-5",2,.,.,2,4,.,.,.,.,.,.,6,.,.,.,3,17
PF28C,"Paediatric Feeding Difficulties or Vomiting, with CC Score 2-3",2,5,.,.,6,7,2,.,.,.,.,20,.,1,.,3,46
PF28D,"Paediatric Feeding Difficulties or Vomiting, with CC Score 1",2,3,.,2,9,12,.,.,.,.,.,11,.,1,.,8,48
PF28E,"Paediatric Feeding Difficulties or Vomiting, with CC Score 0",19,15,.,1,14,8,.,.,.,.,.,16,.,14,.,18,105
PG71A,"Paediatric Hepatobiliary or Pancreatic Disorders, with CC Score 2+",1,1,.,2,.,.,.,.,.,.,.,6,.,1,.,1,12
PG71B,"Paediatric Hepatobiliary or Pancreatic Disorders, with CC Score 1",1,.,.,1,2,1,.,.,.,.,.,6,.,.,.,.,11
PG71C,"Paediatric Hepatobiliary or Pancreatic Disorders, with CC Score 0",4,4,2,.,3,3,.,.,.,.,1,4,.,2,.,1,24
PH34A,"Paediatric Musculoskeletal or Connective Tissue Disorders, with CC Score 5+",.,.,.,.,.,.,.,1,.,.,.,2,.,.,.,.,3
PH34B,"Paediatric Musculoskeletal or Connective Tissue Disorders, with CC Score 3-4",4,.,.,.,.,3,1,.,.,.,.,1,.,.,.,1,10
PH34C,"Paediatric Musculoskeletal or Connective Tissue Disorders, with CC Score 1-2",5,5,.,1,4,1,.,1,.,.,.,10,.,4,.,2,33
PH34D,"Paediatric Musculoskeletal or Connective Tissue Disorders, with CC Score 0",3,6,.,3,4,3,.,1,.,.,.,14,.,4,.,10,48
PJ35A,Paediatric Skin Disorders with CC Score 4+,1,.,.,1,.,2,.,.,.,.,.,1,.,.,.,.,5
PJ35B,Paediatric Skin Disorders with CC Score 2-3,3,1,1,1,4,2,.,.,.,.,1,7,.,.,.,2,22
PJ35C,Paediatric Skin Disorders with CC Score 1,1,1,.,.,.,1,.,.,.,.,.,7,.,1,.,4,15
PJ35D,Paediatric Skin Disorders with CC Score 0,14,2,.,.,11,1,.,.,.,.,.,16,.,2,.,5,51
PJ66A,"Paediatric Rash or Other Non-Specific Skin Eruption, with CC Score 3+",1,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,3
PJ66B,"Paediatric Rash or Other Non-Specific Skin Eruption, with CC Score 1-2",3,.,.,1,1,.,.,.,.,.,.,1,.,.,.,1,7
PJ66C,"Paediatric Rash or Other Non-Specific Skin Eruption, with CC Score 0",.,1,.,1,.,.,.,.,.,.,.,1,.,1,.,5,9
PK36A,"Paediatric Endocrine Disorders, excluding Diabetes Mellitus, with CC Score 4+",1,.,.,1,.,.,.,.,.,.,.,2,.,.,.,.,4
PK36B,"Paediatric Endocrine Disorders, excluding Diabetes Mellitus, with CC Score 1-3",.,1,.,.,.,.,.,.,.,.,.,1,.,.,.,1,3
PK36C,"Paediatric Endocrine Disorders, excluding Diabetes Mellitus, with CC Score 0",2,.,.,.,1,2,.,.,.,.,.,1,.,.,.,1,7
PK67A,"Paediatric Diabetes Mellitus, with Ketoacidosis or Coma, with CC Score 1+",4,5,.,.,4,.,.,.,.,.,1,4,.,2,.,4,24
PK67B,"Paediatric Diabetes Mellitus, with Ketoacidosis or Coma, with CC Score 0",3,5,.,2,4,.,.,.,.,.,.,12,.,4,.,8,38
PK68A,"Paediatric Diabetes Mellitus, without Ketoacidosis or Coma, with CC Score 3+",2,.,.,.,1,.,.,.,.,.,1,5,.,.,.,2,11
PK68B,"Paediatric Diabetes Mellitus, without Ketoacidosis or Coma, with CC Score 1-2",4,2,.,3,1,.,.,.,.,.,.,6,.,2,.,9,27
PK68C,"Paediatric Diabetes Mellitus, without Ketoacidosis or Coma, with CC Score 0",8,12,.,6,6,1,.,.,.,.,1,18,.,7,.,35,94
PK72A,Paediatric Metabolic Disorders with CC Score 4+,.,.,.,1,.,.,.,.,.,.,.,2,.,.,.,.,3
PK72B,Paediatric Metabolic Disorders with CC Score 1-3,1,.,.,.,.,.,.,.,.,.,.,2,.,.,.,1,4
PK72C,Paediatric Metabolic Disorders with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,2,4
PL38A,"Paediatric Renal Disease with Renal Failure, with CC Score 3+",.,.,1,.,.,.,.,.,.,.,.,3,.,.,.,.,4
PL38B,"Paediatric Renal Disease with Renal Failure, with CC Score 1-2",1,.,.,.,.,3,.,.,.,.,.,1,.,.,.,.,5
PL38C,"Paediatric Renal Disease with Renal Failure, with CC Score 0",.,.,1,1,.,.,.,.,.,.,.,.,.,.,.,.,2
PL69A,"Paediatric Nephritic or Nephrotic Renal Diseases, with CC Score 2+",1,.,.,.,7,1,.,.,1,.,.,5,.,.,.,2,17
PL69B,"Paediatric Nephritic or Nephrotic Renal Diseases, with CC Score 1",.,.,2,.,6,3,.,.,.,.,.,7,.,.,.,5,23
PL69C,"Paediatric Nephritic or Nephrotic Renal Diseases, with CC Score 0",3,6,1,2,7,.,1,.,.,.,2,8,.,5,.,5,40
PL70A,Paediatric Other Renal Diseases with CC Score 4+,1,.,1,.,3,.,.,.,.,.,.,2,.,.,.,.,7
PL70B,Paediatric Other Renal Diseases with CC Score 2-3,2,.,.,.,3,2,.,.,.,.,.,3,.,.,.,2,12
PL70C,Paediatric Other Renal Diseases with CC Score 1,2,1,.,.,1,.,.,.,.,.,.,6,.,1,.,1,12
PL70D,Paediatric Other Renal Diseases with CC Score 0,5,5,.,4,5,1,.,.,.,.,.,7,.,3,.,7,37
PM40A,"Paediatric Acute Lymphoblastic Leukaemia with length of stay 1 day or more, with CC Score 3+",.,.,.,.,.,.,.,.,.,.,.,6,.,.,.,.,6
PM40B,"Paediatric Acute Lymphoblastic Leukaemia with length of stay 1 day or more, with CC Score 1-2",.,.,.,.,.,.,.,.,.,.,.,6,.,.,.,.,6
PM40C,"Paediatric Acute Lymphoblastic Leukaemia with length of stay 1 day or more, with CC Score 0",.,.,1,.,.,.,.,.,.,.,.,3,.,.,.,.,4
PM41Z,Paediatric Other Haematological Malignancies with length of stay 1 day or more,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3
PM42A,"Paediatric Brain Tumours with length of stay 1 day or more, with CC score 1+",.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,5
PM42B,"Paediatric Brain Tumours with length of stay 1 day or more, with CC score 0",.,1,.,.,.,.,.,.,.,.,.,5,.,.,.,.,6
PM43A,"Paediatric Other Neoplasms with length of stay 1 day or more, with CC Score 5+",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PM43B,"Paediatric Other Neoplasms with length of stay 1 day or more, with CC Score 1-4",.,.,.,.,.,1,.,.,.,.,.,3,.,.,.,.,4
PM43C,"Paediatric Other Neoplasms with length of stay 1 day or more, with CC Score 0",.,1,2,.,1,.,.,.,.,.,.,3,.,.,.,1,8
PM45A,"Paediatric Febrile Neutropenia with Malignancy, with CC Score 6+",.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3
PM45B,"Paediatric Febrile Neutropenia with Malignancy, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,1,2
PM45D,"Paediatric Febrile Neutropenia with Malignancy, with CC Score 0",.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,2
PN47B,"Paediatric Sickle-Cell Anaemia with Crisis, with CC Score 0",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,1
PN48A,Paediatric Blood Cell Disorders with CC Score 5+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
PN48B,Paediatric Blood Cell Disorders with CC Score 1-4,2,3,1,1,1,.,.,.,.,.,.,11,.,.,.,7,26
PN48C,Paediatric Blood Cell Disorders with CC Score 0,.,.,.,.,.,.,.,.,1,.,.,2,.,.,.,2,5
PN49A,Paediatric Coagulation Disorders with CC Score 1+,8,.,1,.,1,.,.,.,.,.,.,6,.,.,.,3,19
PN49B,Paediatric Coagulation Disorders with CC Score 0,1,.,2,.,2,1,.,.,.,.,.,1,.,1,.,3,11
PP64A,Paediatric Non-Surgical Ophthalmology with CC Score 1+,1,3,.,.,2,2,.,.,.,.,.,6,.,.,.,.,14
PP64B,Paediatric Non-Surgical Ophthalmology with CC Score 0,5,8,.,.,2,5,.,.,.,.,1,21,.,.,.,3,45
PR01A,Paediatric Nervous System Disorders with CC Score 8+,.,4,.,.,1,.,.,.,.,.,.,.,.,.,.,.,5
PR01B,Paediatric Nervous System Disorders with CC Score 5-7,.,1,.,.,1,.,.,.,.,.,.,3,.,.,.,.,5
PR01C,Paediatric Nervous System Disorders with CC Score 2-4,2,1,.,1,2,3,.,.,.,.,.,19,.,.,.,2,30
PR01D,Paediatric Nervous System Disorders with CC Score 1,4,6,.,.,5,1,.,.,.,.,.,11,.,.,.,1,28
PR01E,Paediatric Nervous System Disorders with CC Score 0,.,1,.,1,5,.,.,.,.,.,.,10,.,3,.,4,24
PR02A,Paediatric Epilepsy Syndrome with CC Score 6+,1,.,.,.,.,1,.,.,.,.,.,15,.,1,.,.,18
PR02B,Paediatric Epilepsy Syndrome with CC Score 1-5,9,4,.,1,2,3,.,.,.,.,.,29,.,5,.,12,65
PR02C,Paediatric Epilepsy Syndrome with CC Score 0,8,5,.,3,4,1,1,.,.,.,.,15,.,5,.,9,51
PR03A,Paediatric Febrile Convulsions with CC Score 4+,1,2,.,.,3,.,.,.,.,.,.,6,.,.,.,4,16
PR03B,Paediatric Febrile Convulsions with CC Score 1-3,11,8,.,2,8,7,.,.,1,.,.,18,.,7,.,10,72
PR03C,Paediatric Febrile Convulsions with CC Score 0,15,15,.,3,7,6,1,.,.,.,.,7,.,5,.,12,71
PR04A,"Paediatric Headaches or Migraines, with CC Score 4+",5,1,.,.,2,1,.,.,.,.,.,10,.,.,.,.,19
PR04B,"Paediatric Headaches or Migraines, with CC Score 1-3",4,3,.,.,5,.,.,.,1,.,.,14,.,3,.,8,38
PR04C,"Paediatric Headaches or Migraines, with CC Score 0",3,1,.,.,1,1,1,.,.,.,.,3,.,7,.,2,19
PR05A,Paediatric Developmental Disorders with CC Score 2+,.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,2
PR06A,Paediatric Intracranial Injury with CC Score 3+,1,.,.,.,1,.,.,.,.,.,.,10,.,.,.,.,12
PR06B,Paediatric Intracranial Injury with CC Score 1-2,.,.,.,.,.,1,.,.,.,.,.,5,.,.,.,.,6
PR06C,Paediatric Intracranial Injury with CC Score 0,.,1,.,.,.,.,.,.,.,.,.,2,.,2,.,.,5
PR07A,Paediatric Non-Intracranial Head Injury with CC Score 1+,4,5,.,1,4,4,.,.,.,.,.,4,.,1,.,.,23
PR07B,Paediatric Non-Intracranial Head Injury with CC Score 0,3,2,.,3,.,1,.,.,.,.,.,9,.,1,.,5,24
PT52A,Paediatric Behavioural Disorders with CC Score 1+,.,1,.,.,.,1,.,.,.,.,1,2,.,.,.,.,5
PT52B,Paediatric Behavioural Disorders with CC Score 0,2,3,.,1,1,1,.,.,.,.,2,.,.,.,.,.,10
PT53A,Paediatric Eating Disorders with CC Score 1+,.,4,6,.,2,.,.,.,.,.,.,1,.,.,.,7,20
PT53B,Paediatric Eating Disorders with CC Score 0,1,2,2,.,1,.,.,.,1,.,.,.,.,.,.,2,9
PV08A,"Paediatric Intermediate Injury without Intracranial Injury, with CC Score 1+",2,.,.,1,.,1,1,1,.,.,.,.,.,.,.,3,9
PV08B,"Paediatric Intermediate Injury without Intracranial Injury, with CC Score 0",9,1,.,.,2,.,.,1,.,.,.,24,.,2,.,14,53
PV31A,"Paediatric Major Injury without Intracranial Injury, with CC Score 1+",3,.,.,.,.,.,.,2,.,.,.,9,.,.,.,2,16
PV31B,"Paediatric Major Injury without Intracranial Injury, with CC Score 0",19,1,.,1,.,.,.,3,.,.,1,27,.,3,.,4,59
PV32A,"Paediatric Minor Injury without Intracranial Injury, with CC Score 3+",.,1,.,.,1,1,.,.,.,.,.,1,.,.,.,.,4
PV32B,"Paediatric Minor Injury without Intracranial Injury, with CC Score 1-2",1,.,.,1,5,3,.,.,.,.,.,8,.,1,.,9,28
PV32C,"Paediatric Minor Injury without Intracranial Injury, with CC Score 0",4,8,1,1,15,6,.,1,.,.,.,18,.,3,.,25,82
PW16A,Paediatric Major Infections with CC Score 7+,.,.,.,.,.,3,.,.,.,.,.,8,.,.,.,1,12
PW16B,Paediatric Major Infections with CC Score 5-6,2,.,.,.,.,1,.,.,.,.,.,5,.,.,.,.,8
PW16C,Paediatric Major Infections with CC Score 2-4,3,8,.,2,3,2,.,1,.,.,.,20,.,3,.,6,48
PW16D,Paediatric Major Infections with CC Score 1,12,7,.,5,2,.,.,5,.,.,.,20,.,5,.,12,68
PW16E,Paediatric Major Infections with CC Score 0,9,16,.,8,9,1,.,2,1,.,.,25,.,16,.,18,105
PW17A,Paediatric Intermediate Infections with CC Score 6+,1,.,.,1,3,2,.,.,.,.,.,14,.,.,.,.,21
PW17B,Paediatric Intermediate Infections with CC Score 3-5,9,9,.,4,11,12,.,1,.,.,1,23,.,4,.,4,78
PW17C,Paediatric Intermediate Infections with CC Score 1-2,47,77,.,9,50,40,.,.,1,.,3,80,.,17,.,51,375
PW17D,Paediatric Intermediate Infections with CC Score 0,39,35,2,19,39,15,1,.,.,.,4,83,.,33,.,45,315
PW18A,Paediatric Minor Infections with CC Score 2+,.,1,.,.,2,.,.,.,.,.,.,1,.,.,.,1,5
PW18B,Paediatric Minor Infections with CC Score 1,1,.,.,.,1,.,.,.,.,.,.,2,.,.,.,1,5
PW18C,Paediatric Minor Infections with CC Score 0,2,1,.,1,5,1,.,.,.,.,.,4,.,.,.,4,18
PW19A,Paediatric Viral Infections with CC Score 3+,7,2,.,.,5,9,.,.,.,.,.,21,.,1,.,4,49
PW19B,Paediatric Viral Infections with CC Score 1-2,23,42,1,9,27,38,.,.,1,.,1,60,.,15,.,34,251
PW19C,Paediatric Viral Infections with CC Score 0,13,38,.,8,8,18,.,.,1,.,.,41,.,21,.,27,175
PW20A,Paediatric Fever Unspecified with CC Score 3+,5,2,.,.,4,1,.,.,.,.,.,11,.,.,.,1,24
PW20B,Paediatric Fever Unspecified with CC Score 1-2,14,.,.,.,7,1,.,.,.,.,.,28,.,.,.,3,53
PW20C,Paediatric Fever Unspecified with CC Score 0,1,3,.,1,2,.,.,.,.,.,.,11,.,.,.,7,25
PX22A,Paediatric Chest Pain with CC Score 1+,1,2,2,2,.,.,1,.,.,.,.,2,.,.,.,1,11
PX22B,Paediatric Chest Pain with CC Score 0,1,.,.,.,.,2,.,.,.,.,.,1,.,.,.,.,4
PX29A,Paediatric Abdominal Pain with CC Score 3+,7,.,.,.,2,2,.,.,.,.,.,11,.,1,.,2,25
PX29B,Paediatric Abdominal Pain with CC Score 1-2,25,17,1,6,20,15,1,.,.,.,1,21,.,4,.,18,129
PX29C,Paediatric Abdominal Pain with CC Score 0,29,32,5,15,29,14,.,.,.,.,8,19,.,30,.,29,210
PX30A,Paediatric Faltering Growth (Failure to Thrive) with CC Score 2+,2,1,.,.,3,1,.,.,.,.,.,7,.,.,.,4,18
PX30B,Paediatric Faltering Growth (Failure to Thrive) with CC Score 1,2,1,.,1,3,.,.,.,.,.,.,.,.,1,.,.,8
PX30C,Paediatric Faltering Growth (Failure to Thrive) with CC Score 0,.,1,.,1,2,3,.,.,.,.,.,.,.,.,.,7,14
PX50A,"Paediatric Ingestion Poisoning or Allergies, with CC Score 4+",1,1,.,1,1,.,.,.,1,.,.,2,.,3,.,2,12
PX50B,"Paediatric Ingestion Poisoning or Allergies, with CC Score 1-3",2,12,.,2,6,.,1,.,2,.,3,14,.,8,.,11,61
PX50C,"Paediatric Ingestion Poisoning or Allergies, with CC Score 0",3,12,.,3,2,3,.,.,.,.,1,6,.,1,.,2,33
PX51Z,Paediatric Child Safeguarding (Welfare and Protection),.,.,.,.,3,2,.,.,.,.,.,.,.,.,.,.,5
PX54Z,Paediatric Convalescent or Other Relief Care,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
PX55Z,Paediatric Respite Care,9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,10
PX56A,"Paediatric Admission for Unexplained Symptoms, with CC Score 1+",8,3,.,1,2,1,.,.,.,.,.,15,.,1,.,4,35
PX56B,"Paediatric Admission for Unexplained Symptoms, with CC Score 0",7,4,.,1,.,1,.,.,.,.,.,8,.,1,.,.,22
PX57A,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 4+",1,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,3
PX57B,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3",1,5,.,2,2,5,.,.,.,.,.,6,.,.,.,1,22
PX57C,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0",11,10,.,4,19,1,.,.,.,.,.,19,.,3,.,12,79
PX59A,Paediatric Major Congenital Conditions with CC Score 6+,.,.,.,.,2,1,.,.,.,.,.,1,.,1,.,1,6
PX59B,Paediatric Major Congenital Conditions with CC Score 3-5,2,.,.,.,.,.,.,.,.,.,.,3,.,1,.,2,8
PX59C,Paediatric Major Congenital Conditions with CC Score 1-2,.,1,.,.,1,1,.,.,.,.,.,2,.,.,.,.,5
PX59D,Paediatric Major Congenital Conditions with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,1,.,1,.,1,3
PX60A,Paediatric Other Congenital Conditions with CC Score 3+,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PX60B,Paediatric Other Congenital Conditions with CC Score 1-2,.,2,.,1,1,2,.,1,.,.,.,2,.,.,.,.,9
PX60C,Paediatric Other Congenital Conditions with CC Score 0,.,5,.,.,1,.,.,.,.,.,.,1,.,.,.,3,10
SA01G,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 8+",.,1,.,.,3,2,1,.,.,.,.,1,.,1,.,2,11
SA01H,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 5-7",4,2,.,.,.,.,1,.,.,.,.,.,.,1,.,4,12
SA01J,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 2-4",4,1,3,.,4,1,1,.,.,.,.,2,.,2,.,3,21
SA01K,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 0-1",.,.,6,2,.,.,.,.,.,.,.,.,.,.,.,1,9
SA02G,Coagulation Defect with CC Score 5+,1,1,1,.,2,.,1,.,.,.,1,.,.,.,.,.,7
SA02H,Coagulation Defect with CC Score 2-4,.,.,9,.,2,.,.,.,.,.,1,.,.,.,.,.,12
SA02J,Coagulation Defect with CC Score 0-1,4,.,11,1,.,.,.,.,.,.,.,.,.,.,.,2,18
SA03G,Haemolytic Anaemia with CC Score 3+,.,3,3,1,.,.,.,.,.,.,1,1,.,.,.,1,10
SA03H,Haemolytic Anaemia with CC Score 0-2,.,.,2,2,1,2,.,.,1,.,.,.,.,.,.,.,8
SA04G,Iron Deficiency Anaemia with CC Score 14+,1,.,1,.,.,.,2,.,.,.,.,.,.,.,.,3,7
SA04H,Iron Deficiency Anaemia with CC Score 10-13,3,.,5,.,1,.,3,.,.,1,1,1,.,1,.,5,21
SA04J,Iron Deficiency Anaemia with CC Score 6-9,16,6,13,2,4,5,3,.,5,2,5,5,.,4,.,18,88
SA04K,Iron Deficiency Anaemia with CC Score 2-5,15,21,12,9,13,10,3,.,9,2,24,3,.,8,.,33,162
SA04L,Iron Deficiency Anaemia with CC Score 0-1,3,7,7,2,9,3,.,.,2,.,6,8,.,4,.,4,55
SA05G,Megaloblastic Anaemia with CC Score 8+,.,1,.,.,.,.,.,.,.,1,2,1,.,.,.,.,5
SA05H,Megaloblastic Anaemia with CC Score 4-7,3,.,2,.,.,2,.,.,2,.,5,1,.,1,.,1,17
SA05J,Megaloblastic Anaemia with CC Score 0-3,.,3,2,.,.,.,.,.,.,.,.,3,.,.,.,.,8
SA06G,Myelodysplastic Syndrome with CC Score 8+,.,2,3,.,2,.,.,.,.,.,.,.,.,1,.,3,11
SA06H,Myelodysplastic Syndrome with CC Score 5-7,1,.,2,.,.,.,1,.,.,.,1,.,.,1,.,1,7
SA06J,Myelodysplastic Syndrome with CC Score 2-4,3,1,10,.,.,4,.,.,.,.,.,.,.,.,.,3,21
SA06K,Myelodysplastic Syndrome with CC Score 0-1,.,1,13,.,1,1,.,.,.,.,.,.,.,.,.,1,17
SA07G,Myeloproliferative Disorder with CC Score 7+,1,.,.,.,1,4,.,.,.,.,.,.,.,.,.,.,6
SA07H,Myeloproliferative Disorder with CC Score 4-6,2,3,1,.,.,.,.,.,.,.,.,.,.,.,.,.,6
SA07J,Myeloproliferative Disorder with CC Score 0-3,1,2,9,.,1,.,.,.,.,.,1,.,.,.,.,2,16
SA08G,"Other Haematological or Splenic Disorders, with CC Score 6+",7,2,.,.,3,.,.,.,2,.,3,1,.,1,.,1,20
SA08H,"Other Haematological or Splenic Disorders, with CC Score 3-5",3,5,6,1,2,.,.,.,.,.,2,1,.,3,.,4,27
SA08J,"Other Haematological or Splenic Disorders, with CC Score 0-2",1,2,2,.,1,1,.,.,.,.,2,7,.,.,.,3,19
SA09G,Other Red Blood Cell Disorders with CC Score 14+,.,.,3,.,2,1,1,.,2,.,.,.,.,.,.,4,13
SA09H,Other Red Blood Cell Disorders with CC Score 10-13,5,2,5,2,5,2,2,.,3,.,1,5,.,3,.,7,42
SA09J,Other Red Blood Cell Disorders with CC Score 6-9,10,13,14,5,18,6,2,.,4,2,6,18,.,7,.,27,132
SA09K,Other Red Blood Cell Disorders with CC Score 2-5,5,39,24,10,25,5,1,.,9,.,15,12,1,10,.,21,177
SA09L,Other Red Blood Cell Disorders with CC Score 0-1,5,4,12,2,6,1,.,.,1,.,6,8,.,1,.,10,56
SA12G,Thrombocytopenia with CC Score 8+,3,.,3,.,2,.,.,.,1,.,.,.,.,.,.,1,10
SA12H,Thrombocytopenia with CC Score 5-7,.,1,2,1,1,.,.,.,.,.,1,.,1,.,.,1,8
SA12J,Thrombocytopenia with CC Score 2-4,1,1,5,.,2,2,.,.,.,.,.,.,.,2,.,1,14
SA12K,Thrombocytopenia with CC Score 0-1,.,4,10,.,2,1,.,.,.,.,.,1,.,2,.,3,23
SA13A,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",3,.,12,3,18,3,5,.,2,.,.,5,1,6,.,7,65
SA13B,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
SA14Z,"Plasma Exchanges, 2 to 9",1,.,4,.,.,.,.,.,.,.,.,4,.,.,.,.,9
SA15Z,"Plasma Exchanges, 10 to 19",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA17G,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 3+",1,.,8,1,2,.,.,.,.,.,.,3,.,1,.,.,16
SA17H,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 0-2",3,.,3,.,.,.,.,.,.,.,1,1,.,.,.,.,8
SA18Z,Bone Marrow Harvest,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
