HRG,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Mater,Mid Ulster,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Northern Ireland Total
MA26B,"Complex, Open or Laparoscopic, Upper or Lower Genital Tract Procedures for Malignancy, with CC Score 2-4",1,4,29,.,1,.,.,.,.,.,.,.,.,.,.,1,36
MA26C,"Complex, Open or Laparoscopic, Upper or Lower Genital Tract Procedures for Malignancy, with CC Score 0-1",2,5,88,.,6,.,.,.,.,.,.,.,.,.,.,4,105
MA27Z,"Minor, Upper or Lower Genital Tract Procedures for Malignancy",.,2,47,1,1,.,.,.,.,1,.,.,.,1,.,4,57
MA28Z,"Complex, Laparoscopic or Endoscopic, Upper Genital Tract Procedures",22,7,10,.,7,.,.,.,.,.,.,.,.,.,.,3,49
MA29Z,Major Female Pelvic Peritoneum Adhesion Procedures,9,3,19,3,6,.,.,.,.,.,.,.,.,.,.,8,48
MA30Z,Intermediate Female Pelvic Peritoneum Adhesion Procedures,17,10,12,5,11,.,.,.,.,.,.,.,.,.,.,5,60
MA31Z,Diagnostic Hysteroscopy,12,11,12,8,52,9,.,.,.,.,.,.,.,1,.,16,121
MA32Z,Diagnostic Hysteroscopy with Biopsy,44,29,31,4,25,7,.,.,.,2,.,.,.,35,.,64,241
MA33Z,Diagnostic Hysteroscopy with Biopsy and Implantation of Intrauterine Device,10,12,5,1,16,2,.,.,.,1,.,.,.,9,.,32,88
MA34Z,Diagnostic Hysteroscopy with Implantation of Intrauterine Device,2,.,.,2,17,5,.,.,.,.,.,.,.,2,.,2,30
MA35Z,Implantation of Intrauterine Device,3,3,3,.,2,.,.,.,.,.,.,.,.,1,.,2,14
MA36Z,Transvaginal Ultrasound,6,.,.,.,1,.,.,.,.,.,.,.,.,.,.,3,10
MA39Z,Diagnostic Colposcopy with Biopsy,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
MB05D,"Malignant Gynaecological Disorders with Interventions, with CC Score 6-8",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,2,3
MB05E,"Malignant Gynaecological Disorders with Interventions, with CC Score 3-5",.,.,5,.,1,.,.,.,.,.,.,.,.,.,.,2,8
MB05F,"Malignant Gynaecological Disorders with Interventions, with CC Score 0-2",4,6,26,.,1,.,.,.,.,.,.,.,.,.,.,7,44
MB05G,"Malignant Gynaecological Disorders without Interventions, with CC Score 10+",.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,2
MB05J,"Malignant Gynaecological Disorders without Interventions, with CC Score 4-6",.,.,19,.,.,1,.,.,.,.,.,.,.,.,.,1,21
MB05K,"Malignant Gynaecological Disorders without Interventions, with CC Score 2-3",.,1,25,.,2,.,.,.,.,.,.,.,.,.,.,1,29
MB05L,"Malignant Gynaecological Disorders without Interventions, with CC Score 0-1",1,.,77,.,.,.,.,.,.,.,.,.,.,.,.,.,78
MB08A,"Threatened or Spontaneous Miscarriage, with Interventions",2,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,3
MB08B,"Threatened or Spontaneous Miscarriage, without Interventions",.,1,.,.,2,.,.,.,.,.,.,.,.,7,.,3,13
MB09A,"Non-Malignant Gynaecological Disorders with Interventions, with CC Score 6+",2,1,1,2,3,.,.,.,.,.,.,.,.,.,.,.,9
MB09B,"Non-Malignant Gynaecological Disorders with Interventions, with CC Score 3-5",15,11,7,3,3,1,.,.,.,.,.,.,.,.,.,8,48
MB09C,"Non-Malignant Gynaecological Disorders with Interventions, with CC Score 0-2",82,42,48,9,14,4,.,.,.,.,.,.,.,5,.,77,281
MB09D,"Non-Malignant Gynaecological Disorders without Interventions, with CC Score 6+",.,.,1,1,.,.,.,.,.,.,.,.,.,.,.,1,3
MB09E,"Non-Malignant Gynaecological Disorders without Interventions, with CC Score 3-5",1,1,8,.,3,.,.,.,.,.,.,.,.,.,.,1,14
MB09F,"Non-Malignant Gynaecological Disorders without Interventions, with CC Score 0-2",9,3,33,1,5,2,.,.,.,1,.,2,.,5,.,7,68
MC06Z,Collection of Sperm,.,.,6,.,.,.,.,.,.,.,.,.,.,.,.,.,6
NZ17B,"Ante-Natal False Labour, including Premature Rupture of Membranes, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,1
NZ18B,Ante-Natal Complex Disorders with CC Score 0-1,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1,3
NZ19A,Ante-Natal Major Disorders with CC Score 2+,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
NZ19B,Ante-Natal Major Disorders with CC Score 0-1,2,2,.,1,1,1,.,.,.,.,.,2,.,.,.,3,12
NZ20B,Ante-Natal Other Disorders with CC Score 0-1,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
NZ24B,"Ante-Natal Therapeutic Procedures, including Induction, with CC Score 0-1",.,3,.,3,5,.,.,.,.,.,.,.,.,.,.,3,14
NZ26B,Post-Natal Disorders with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1,2
NZ27Z,Post-Natal Therapeutic Procedures,.,1,.,.,.,1,.,.,.,.,.,.,.,3,.,1,6
NZ51A,Emergency Caesarean Section with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PB01Z,Major Neonatal Diagnoses,.,.,.,.,.,.,.,.,.,.,2,5,.,.,.,.,7
PB02Z,Minor Neonatal Diagnoses,.,12,.,2,.,1,.,.,.,.,113,7,.,.,.,3,138
PC63A,"Paediatric Head, Neck or Ear Disorders, with CC Score 6+",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PC63B,"Paediatric Head, Neck or Ear Disorders, with CC Score 3-5",4,.,.,1,.,5,.,.,.,.,.,9,.,.,.,.,19
PC63C,"Paediatric Head, Neck or Ear Disorders, with CC Score 1-2",2,1,.,.,.,1,.,.,.,.,10,6,.,.,.,1,21
PC63D,"Paediatric Head, Neck or Ear Disorders, with CC Score 0",9,4,.,1,5,2,.,.,.,.,9,13,.,.,.,7,50
PD11A,"Paediatric Acute Upper Respiratory Tract Infection or Common Cold, with CC Score 4+",4,1,.,1,.,.,.,.,.,.,3,1,.,.,.,.,10
PD11B,"Paediatric Acute Upper Respiratory Tract Infection or Common Cold, with CC Score 1-3",7,.,.,.,1,7,.,.,.,.,5,1,.,.,.,.,21
PD11C,"Paediatric Acute Upper Respiratory Tract Infection or Common Cold, with CC Score 0",4,.,.,.,.,.,.,.,.,.,6,1,.,1,.,.,12
PD12A,"Paediatric Asthma or Wheezing, with CC Score 4+",1,.,.,.,.,1,.,.,.,.,.,3,.,.,.,.,5
PD12B,"Paediatric Asthma or Wheezing, with CC Score 1-3",1,.,.,.,.,1,.,.,.,.,5,2,.,.,.,.,9
PD12C,"Paediatric Asthma or Wheezing, with CC Score 0",.,.,.,.,1,.,.,.,.,.,11,.,.,.,.,.,12
PD13A,Paediatric Cystic Fibrosis with CC Score 5+,.,.,3,.,.,.,.,.,.,.,.,27,.,.,.,.,30
PD13B,Paediatric Cystic Fibrosis with CC Score 2-4,.,.,2,.,.,.,.,.,.,.,.,36,.,.,.,.,38
PD13C,Paediatric Cystic Fibrosis with CC Score 1,.,.,3,.,.,.,.,.,.,.,.,3,.,.,.,.,6
PD13D,Paediatric Cystic Fibrosis with CC Score 0,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,2
PD14A,"Paediatric Lower Respiratory Tract Disorders without Acute Bronchiolitis, with CC Score 11+",.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,4
PD14B,"Paediatric Lower Respiratory Tract Disorders without Acute Bronchiolitis, with CC Score 8-10",1,.,.,.,.,1,.,.,.,.,.,3,.,.,.,.,5
PD14C,"Paediatric Lower Respiratory Tract Disorders without Acute Bronchiolitis, with CC Score 4-7",8,1,2,1,.,7,.,.,.,.,.,9,.,.,.,2,30
PD14D,"Paediatric Lower Respiratory Tract Disorders without Acute Bronchiolitis, with CC Score 2-3",10,.,.,.,.,1,.,.,.,.,1,5,.,.,.,.,17
PD14E,"Paediatric Lower Respiratory Tract Disorders without Acute Bronchiolitis, with CC Score 1",4,.,1,.,.,.,.,.,.,.,7,1,.,.,.,.,13
PD14F,"Paediatric Lower Respiratory Tract Disorders without Acute Bronchiolitis, with CC Score 0",5,.,1,1,.,.,.,.,.,.,6,4,.,.,.,.,17
PD15B,Paediatric Acute Bronchiolitis with CC Score 2-4,3,.,.,.,.,.,.,.,.,.,1,1,.,.,.,1,6
PD15C,Paediatric Acute Bronchiolitis with CC Score 1,1,2,.,.,.,.,.,.,.,.,2,.,.,.,.,.,5
PD15D,Paediatric Acute Bronchiolitis with CC Score 0,3,1,.,.,.,.,.,.,.,.,5,1,.,.,.,2,12
PD65A,Paediatric Upper Respiratory Tract Disorders with CC Score 5+,3,.,.,.,.,1,.,.,.,.,.,5,.,.,.,1,10
PD65B,Paediatric Upper Respiratory Tract Disorders with CC Score 2-4,3,2,.,.,1,.,.,.,.,.,.,.,.,.,.,.,6
PD65C,Paediatric Upper Respiratory Tract Disorders with CC Score 1,2,.,.,.,.,.,.,.,.,.,.,3,.,.,.,2,7
PD65D,Paediatric Upper Respiratory Tract Disorders with CC Score 0,3,3,.,1,.,.,.,.,.,.,6,2,.,.,.,4,19
PE23A,Paediatric Cardiac Conditions with CC Score 13+,.,.,.,.,.,1,.,.,.,.,.,2,.,.,.,.,3
PE23B,Paediatric Cardiac Conditions with CC Score 10-12,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
PE23C,Paediatric Cardiac Conditions with CC Score 6-9,.,.,.,.,.,.,.,.,.,.,.,24,.,.,.,.,24
PE23D,Paediatric Cardiac Conditions with CC Score 3-5,1,.,.,.,.,.,.,.,.,.,.,42,.,.,.,.,43
PE23E,Paediatric Cardiac Conditions with CC Score 1-2,.,.,.,3,1,.,.,.,.,.,2,44,.,.,.,.,50
PE23F,Paediatric Cardiac Conditions with CC Score 0,.,.,.,1,.,.,.,1,.,.,3,22,.,1,.,.,28
PE24A,"Paediatric Arrhythmia or Conduction Disorders, with CC Score 2+",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
PE24B,"Paediatric Arrhythmia or Conduction Disorders, with CC Score 1",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,1,2
PE24C,"Paediatric Arrhythmia or Conduction Disorders, with CC Score 0",1,.,.,1,.,.,.,.,.,.,2,.,.,.,.,.,4
PE62A,"Paediatric Syncope and Collapse, with CC Score 2+",1,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,5
PE62B,"Paediatric Syncope and Collapse, with CC Score 1",.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,1
PE62C,"Paediatric Syncope and Collapse, with CC Score 0",.,.,.,.,.,1,.,.,.,.,3,1,.,.,.,.,5
PF21A,"Paediatric Infectious or Non-Infectious Gastroenteritis, with CC Score 1+",6,1,.,1,.,2,.,.,.,.,.,18,.,.,.,1,29
PF21B,"Paediatric Infectious or Non-Infectious Gastroenteritis, with CC Score 0",5,.,.,.,.,2,.,.,.,.,.,3,.,3,.,1,14
PF25A,Paediatric Major Gastrointestinal Disorders with CC Score 7+,.,.,.,.,.,.,.,.,.,.,.,12,.,.,.,.,12
PF25B,Paediatric Major Gastrointestinal Disorders with CC Score 5-6,.,.,.,.,.,2,.,.,.,.,.,13,.,.,.,.,15
PF25C,Paediatric Major Gastrointestinal Disorders with CC Score 3-4,.,.,.,.,.,.,.,.,.,.,.,9,.,.,.,.,9
PF25D,Paediatric Major Gastrointestinal Disorders with CC Score 1-2,.,.,.,.,.,.,.,1,.,.,.,14,.,.,.,.,15
PF25E,Paediatric Major Gastrointestinal Disorders with CC Score 0,.,.,.,.,1,.,.,.,.,.,.,15,.,.,.,.,16
PF26A,Paediatric Other Gastrointestinal Disorders with CC Score 4+,3,.,.,.,1,4,.,.,.,.,.,12,.,.,.,.,20
PF26B,Paediatric Other Gastrointestinal Disorders with CC Score 1-3,7,.,.,3,5,2,.,.,.,.,24,15,.,1,.,.,57
PF26C,Paediatric Other Gastrointestinal Disorders with CC Score 0,6,4,.,15,1,3,.,.,.,.,48,6,.,5,.,9,97
PF27A,Paediatric Inflammatory Bowel Disease with CC Score 1+,4,.,2,3,.,.,.,.,.,.,.,21,.,.,.,.,30
PF27B,Paediatric Inflammatory Bowel Disease with CC Score 0,2,.,3,10,1,.,.,.,.,.,.,22,.,2,.,1,41
PF28A,"Paediatric Feeding Difficulties or Vomiting, with CC Score 6+",1,.,.,.,.,2,.,.,.,.,.,5,.,.,.,.,8
PF28B,"Paediatric Feeding Difficulties or Vomiting, with CC Score 4-5",3,.,.,.,.,1,.,.,.,.,3,8,.,.,.,.,15
PF28C,"Paediatric Feeding Difficulties or Vomiting, with CC Score 2-3",4,2,.,1,.,1,.,.,.,.,27,9,.,1,.,.,45
PF28D,"Paediatric Feeding Difficulties or Vomiting, with CC Score 1",4,.,.,1,.,.,.,.,.,.,142,1,.,1,.,1,150
PF28E,"Paediatric Feeding Difficulties or Vomiting, with CC Score 0",3,3,.,5,1,1,.,.,.,.,123,3,.,2,.,2,143
PG71A,"Paediatric Hepatobiliary or Pancreatic Disorders, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,2,5,.,.,.,.,7
PG71B,"Paediatric Hepatobiliary or Pancreatic Disorders, with CC Score 1",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PG71C,"Paediatric Hepatobiliary or Pancreatic Disorders, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,2,.,1,.,.,3
PH34A,"Paediatric Musculoskeletal or Connective Tissue Disorders, with CC Score 5+",1,.,2,.,.,.,.,1,.,.,1,9,.,.,.,.,14
PH34B,"Paediatric Musculoskeletal or Connective Tissue Disorders, with CC Score 3-4",.,.,.,.,.,1,.,6,.,.,.,12,.,.,.,.,19
PH34C,"Paediatric Musculoskeletal or Connective Tissue Disorders, with CC Score 1-2",1,1,.,.,.,.,.,3,.,.,3,9,.,.,.,2,19
PH34D,"Paediatric Musculoskeletal or Connective Tissue Disorders, with CC Score 0",4,.,.,.,1,.,.,8,.,.,22,4,.,1,.,.,40
PJ35A,Paediatric Skin Disorders with CC Score 4+,.,.,.,.,1,2,.,.,.,.,.,2,.,.,.,.,5
PJ35B,Paediatric Skin Disorders with CC Score 2-3,.,.,.,.,3,.,.,.,.,.,.,3,.,.,.,.,6
PJ35C,Paediatric Skin Disorders with CC Score 1,.,.,.,.,.,.,.,.,.,.,2,2,.,.,.,.,4
PJ35D,Paediatric Skin Disorders with CC Score 0,20,.,3,5,13,.,.,.,.,.,5,9,.,2,.,1,58
PJ66A,"Paediatric Rash or Other Non-Specific Skin Eruption, with CC Score 3+",.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,2
PJ66B,"Paediatric Rash or Other Non-Specific Skin Eruption, with CC Score 1-2",.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
PJ66C,"Paediatric Rash or Other Non-Specific Skin Eruption, with CC Score 0",1,2,1,.,.,.,.,.,.,.,4,.,.,.,.,.,8
PK36B,"Paediatric Endocrine Disorders, excluding Diabetes Mellitus, with CC Score 1-3",.,.,.,.,.,.,.,.,.,.,.,6,.,.,.,.,6
PK36C,"Paediatric Endocrine Disorders, excluding Diabetes Mellitus, with CC Score 0",.,.,.,1,.,.,.,.,.,.,8,3,.,.,.,1,13
PK68A,"Paediatric Diabetes Mellitus, without Ketoacidosis or Coma, with CC Score 3+",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PK68B,"Paediatric Diabetes Mellitus, without Ketoacidosis or Coma, with CC Score 1-2",2,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,5
PK68C,"Paediatric Diabetes Mellitus, without Ketoacidosis or Coma, with CC Score 0",.,3,.,4,.,.,.,.,.,.,.,8,.,2,.,1,18
PK72B,Paediatric Metabolic Disorders with CC Score 1-3,.,.,.,.,.,1,.,.,.,.,.,3,.,.,.,.,4
PK72C,Paediatric Metabolic Disorders with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,5
PL38A,"Paediatric Renal Disease with Renal Failure, with CC Score 3+",.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
PL38B,"Paediatric Renal Disease with Renal Failure, with CC Score 1-2",1,.,.,.,.,.,.,.,.,.,.,7,.,.,.,.,8
PL38C,"Paediatric Renal Disease with Renal Failure, with CC Score 0",.,.,.,.,.,.,.,.,.,.,1,4,.,.,.,.,5
PL69A,"Paediatric Nephritic or Nephrotic Renal Diseases, with CC Score 2+",1,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,3
PL69C,"Paediatric Nephritic or Nephrotic Renal Diseases, with CC Score 0",.,.,.,.,.,1,.,.,.,.,.,1,.,.,.,.,2
PL70A,Paediatric Other Renal Diseases with CC Score 4+,2,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,5
PL70B,Paediatric Other Renal Diseases with CC Score 2-3,.,.,.,1,1,.,.,.,.,.,1,2,.,1,.,.,6
PL70C,Paediatric Other Renal Diseases with CC Score 1,.,.,.,.,.,.,.,.,.,.,4,1,.,.,.,.,5
PL70D,Paediatric Other Renal Diseases with CC Score 0,2,1,1,1,.,.,.,.,.,.,3,4,.,.,.,1,13
PM40A,"Paediatric Acute Lymphoblastic Leukaemia with length of stay 1 day or more, with CC Score 3+",.,.,1,.,.,.,.,.,.,.,.,3,.,.,.,.,4
PM40B,"Paediatric Acute Lymphoblastic Leukaemia with length of stay 1 day or more, with CC Score 1-2",.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,5
PM40C,"Paediatric Acute Lymphoblastic Leukaemia with length of stay 1 day or more, with CC Score 0",.,.,2,.,.,.,.,.,.,.,.,8,.,.,.,.,10
PM41Z,Paediatric Other Haematological Malignancies with length of stay 1 day or more,.,.,4,.,.,.,.,.,.,.,.,6,.,.,.,.,10
PM42A,"Paediatric Brain Tumours with length of stay 1 day or more, with CC score 1+",.,.,.,.,.,.,.,.,.,.,.,15,.,.,.,.,15
PM42B,"Paediatric Brain Tumours with length of stay 1 day or more, with CC score 0",.,.,.,.,.,.,.,.,.,.,.,17,.,.,.,.,17
PM43A,"Paediatric Other Neoplasms with length of stay 1 day or more, with CC Score 5+",.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,5
PM43B,"Paediatric Other Neoplasms with length of stay 1 day or more, with CC Score 1-4",.,.,3,.,.,.,.,1,.,.,.,51,.,.,.,1,56
PM43C,"Paediatric Other Neoplasms with length of stay 1 day or more, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,38,.,.,.,3,41
PM44Z,Paediatric Neoplasm Diagnoses with length of stay 0 days,.,.,.,1,.,.,.,.,.,.,.,4,.,.,.,.,5
PM45A,"Paediatric Febrile Neutropenia with Malignancy, with CC Score 6+",.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
PM45B,"Paediatric Febrile Neutropenia with Malignancy, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,5
PM45C,"Paediatric Febrile Neutropenia with Malignancy, with CC Score 1-2",.,.,.,.,.,.,.,.,.,.,.,6,.,.,.,.,6
PM45D,"Paediatric Febrile Neutropenia with Malignancy, with CC Score 0",.,.,1,.,.,.,.,.,.,.,.,5,.,.,.,.,6
PN48A,Paediatric Blood Cell Disorders with CC Score 5+,.,.,.,.,.,.,.,.,.,.,.,7,.,.,.,.,7
PN48B,Paediatric Blood Cell Disorders with CC Score 1-4,.,1,1,.,.,.,.,.,.,.,5,66,.,2,.,1,76
PN48C,Paediatric Blood Cell Disorders with CC Score 0,.,.,.,.,.,.,.,.,.,.,5,1,.,.,.,1,7
PN49A,Paediatric Coagulation Disorders with CC Score 1+,1,.,.,.,.,1,.,.,.,.,2,4,.,.,.,.,8
PN49B,Paediatric Coagulation Disorders with CC Score 0,.,.,.,1,.,3,.,.,.,.,5,5,.,1,.,.,15
PP64A,Paediatric Non-Surgical Ophthalmology with CC Score 1+,1,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,3
PP64B,Paediatric Non-Surgical Ophthalmology with CC Score 0,.,1,.,.,.,1,.,.,.,.,1,3,.,.,.,1,7
PR01A,Paediatric Nervous System Disorders with CC Score 8+,.,.,.,.,1,.,.,.,.,.,.,2,.,.,.,.,3
PR01B,Paediatric Nervous System Disorders with CC Score 5-7,2,.,.,.,.,.,.,.,.,.,.,7,.,1,.,.,10
PR01C,Paediatric Nervous System Disorders with CC Score 2-4,1,3,.,.,.,1,.,1,.,.,3,6,.,1,.,.,16
PR01D,Paediatric Nervous System Disorders with CC Score 1,.,.,.,3,.,.,.,3,.,.,1,16,.,.,.,.,23
PR01E,Paediatric Nervous System Disorders with CC Score 0,3,2,.,2,.,.,.,5,.,.,22,21,.,2,.,.,57
PR02A,Paediatric Epilepsy Syndrome with CC Score 6+,1,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,4
PR02B,Paediatric Epilepsy Syndrome with CC Score 1-5,5,.,.,1,1,2,.,.,.,.,2,22,.,.,.,1,34
PR02C,Paediatric Epilepsy Syndrome with CC Score 0,2,2,.,2,.,.,.,.,.,.,.,8,.,3,.,1,18
PR03A,Paediatric Febrile Convulsions with CC Score 4+,1,1,.,.,.,2,.,.,.,.,.,.,.,.,.,.,4
PR03B,Paediatric Febrile Convulsions with CC Score 1-3,.,.,.,.,.,.,.,.,.,.,1,3,.,2,.,.,6
PR03C,Paediatric Febrile Convulsions with CC Score 0,4,1,.,1,.,1,.,.,.,.,1,2,.,1,.,.,11
PR04A,"Paediatric Headaches or Migraines, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,5
PR04B,"Paediatric Headaches or Migraines, with CC Score 1-3",.,2,1,.,.,1,.,.,.,.,9,6,.,1,.,.,20
PR04C,"Paediatric Headaches or Migraines, with CC Score 0",1,.,.,1,.,.,.,.,.,.,8,2,.,2,.,.,14
PR05B,Paediatric Developmental Disorders with CC Score 1,.,1,.,.,.,.,.,.,.,.,.,1,.,.,.,1,3
PR05C,Paediatric Developmental Disorders with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PT52A,Paediatric Behavioural Disorders with CC Score 1+,1,1,.,.,.,.,.,.,.,.,1,4,.,.,.,.,7
PT52B,Paediatric Behavioural Disorders with CC Score 0,1,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,2
PT53A,Paediatric Eating Disorders with CC Score 1+,.,.,1,.,.,.,.,.,.,.,.,.,.,1,.,.,2
PV08A,"Paediatric Intermediate Injury without Intracranial Injury, with CC Score 1+",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PV08B,"Paediatric Intermediate Injury without Intracranial Injury, with CC Score 0",.,.,.,.,.,.,.,2,.,.,.,2,.,.,.,1,5
PV31A,"Paediatric Major Injury without Intracranial Injury, with CC Score 1+",.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3
PV31B,"Paediatric Major Injury without Intracranial Injury, with CC Score 0",.,.,.,.,.,.,.,2,.,.,.,1,.,.,.,.,3
PV32B,"Paediatric Minor Injury without Intracranial Injury, with CC Score 1-2",1,.,.,.,.,.,.,.,.,.,.,5,.,1,.,3,10
PV32C,"Paediatric Minor Injury without Intracranial Injury, with CC Score 0",2,2,.,.,1,.,.,2,.,.,.,6,.,.,.,2,15
PW16C,Paediatric Major Infections with CC Score 2-4,1,2,.,.,.,.,.,2,.,.,.,4,.,.,.,.,9
PW16D,Paediatric Major Infections with CC Score 1,.,.,1,.,.,.,.,.,.,.,.,3,.,.,.,.,4
PW16E,Paediatric Major Infections with CC Score 0,.,1,.,1,.,.,.,.,.,.,11,2,.,.,.,.,15
PW17A,Paediatric Intermediate Infections with CC Score 6+,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,4
PW17B,Paediatric Intermediate Infections with CC Score 3-5,1,.,.,2,.,.,.,.,.,.,.,19,.,.,.,.,22
PW17C,Paediatric Intermediate Infections with CC Score 1-2,3,.,1,.,1,1,.,.,.,.,8,16,.,1,.,.,31
PW17D,Paediatric Intermediate Infections with CC Score 0,4,2,.,.,1,1,.,1,.,.,7,3,.,2,.,.,21
PW18A,Paediatric Minor Infections with CC Score 2+,1,.,1,.,.,.,.,.,.,.,1,8,.,1,.,.,12
PW18B,Paediatric Minor Infections with CC Score 1,1,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,3
PW18C,Paediatric Minor Infections with CC Score 0,.,.,2,13,.,12,.,.,.,.,1,2,.,.,.,.,30
PW19A,Paediatric Viral Infections with CC Score 3+,3,1,.,.,.,.,.,.,.,.,1,.,.,.,.,.,5
PW19B,Paediatric Viral Infections with CC Score 1-2,.,2,.,.,.,3,.,.,.,.,12,.,.,1,.,1,19
PW19C,Paediatric Viral Infections with CC Score 0,.,.,.,.,.,1,.,.,.,.,3,.,.,2,.,.,6
PW20A,Paediatric Fever Unspecified with CC Score 3+,2,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,7
PW20B,Paediatric Fever Unspecified with CC Score 1-2,1,.,.,1,.,.,.,.,.,.,.,21,.,.,.,.,23
PW20C,Paediatric Fever Unspecified with CC Score 0,.,.,.,.,.,.,.,.,.,.,1,1,.,1,.,.,3
PX22A,Paediatric Chest Pain with CC Score 1+,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
PX22B,Paediatric Chest Pain with CC Score 0,1,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,2
PX29A,Paediatric Abdominal Pain with CC Score 3+,2,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,4
PX29B,Paediatric Abdominal Pain with CC Score 1-2,1,.,.,1,.,.,.,.,.,.,2,7,.,1,.,1,13
PX29C,Paediatric Abdominal Pain with CC Score 0,3,1,.,2,.,.,.,.,.,.,10,1,.,1,.,1,19
PX30A,Paediatric Faltering Growth (Failure to Thrive) with CC Score 2+,.,.,.,.,1,.,.,.,.,.,.,2,.,1,.,2,6
PX30B,Paediatric Faltering Growth (Failure to Thrive) with CC Score 1,.,4,.,1,.,.,.,.,.,.,4,1,.,.,.,1,11
PX30C,Paediatric Faltering Growth (Failure to Thrive) with CC Score 0,1,4,.,.,.,.,.,.,.,.,25,2,.,1,.,2,35
PX50A,"Paediatric Ingestion Poisoning or Allergies, with CC Score 4+",.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,2
PX50C,"Paediatric Ingestion Poisoning or Allergies, with CC Score 0",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
PX51Z,Paediatric Child Safeguarding (Welfare and Protection),.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
PX55Z,Paediatric Respite Care,60,.,.,1,.,.,.,.,.,.,.,1,.,.,.,1,63
PX56A,"Paediatric Admission for Unexplained Symptoms, with CC Score 1+",1,1,.,.,.,.,.,.,.,.,7,2,.,.,.,.,11
PX56B,"Paediatric Admission for Unexplained Symptoms, with CC Score 0",1,1,.,1,.,.,.,1,.,.,3,.,.,.,.,.,7
PX57A,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 4+",.,.,.,1,.,1,.,.,.,.,12,10,.,.,.,1,25
PX57B,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3",7,.,1,4,1,12,.,4,.,.,115,29,.,.,.,2,175
PX57C,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0",5,2,.,8,4,66,.,1,.,.,142,8,.,11,.,21,268
PX59A,Paediatric Major Congenital Conditions with CC Score 6+,.,.,.,.,.,.,.,.,.,.,2,3,.,.,.,.,5
