HRG Code,Spec,HRG Label,Altnagelvin,Antrim,Banbridge,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Mater,Mid Ulster,Royal ,South Tyrone,South West Acute,Tyrone County,Ulster,Whiteabbey,N. Ireland Total FCEs
HT54D,110,Intermediate Shoulder Procedures for Trauma with CC Score 0,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,1
HT55Z,110,Minor Shoulder Procedures for Trauma,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
HT63D,110,"Major Elbow Procedures for Trauma, 19 years and over, with CC Score 0",.,.,.,.,.,.,.,.,1,.,.,.,6,.,.,.,.,.,7
HT63E,110,"Major Elbow Procedures for Trauma, between 6 and 18 years",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,2,.,4
HT63F,110,"Major Elbow Procedures for Trauma, 5 years and under",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,1,.,2
HT64B,110,"Intermediate Elbow Procedures for Trauma, 19 years and over, with CC Score 0",.,.,.,.,.,.,.,.,4,.,.,.,4,.,.,.,.,.,8
HT64C,110,"Intermediate Elbow Procedures for Trauma, between 6 and 18 years",.,.,.,.,.,.,.,.,.,.,.,.,9,.,.,.,2,.,11
HT64D,110,"Intermediate Elbow Procedures for Trauma, 5 years and under",.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,1,.,4
HT65Z,110,Minor Elbow Procedures for Trauma,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
JA12G,800,"Malignant Breast Disorders without Interventions, with CC Score 9+",.,.,.,2,.,1,.,.,.,.,.,.,.,.,.,.,.,.,3
JA12H,800,"Malignant Breast Disorders without Interventions, with CC Score 6-8",.,.,.,.,.,12,.,.,.,.,.,.,.,.,.,.,1,.,13
JA12J,300,"Malignant Breast Disorders without Interventions, with CC Score 4-5",.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
JA12J,370,"Malignant Breast Disorders without Interventions, with CC Score 4-5",.,1,.,8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9
JA12J,800,"Malignant Breast Disorders without Interventions, with CC Score 4-5",.,.,.,12,.,6,.,.,.,.,.,.,.,.,.,.,17,.,35
JA12K,370,"Malignant Breast Disorders without Interventions, with CC Score 2-3",.,16,.,36,.,.,.,.,.,.,.,.,.,.,.,.,.,.,52
JA12K,800,"Malignant Breast Disorders without Interventions, with CC Score 2-3",1,.,.,82,.,33,.,.,.,.,.,.,.,.,.,.,36,.,152
JA12L,303,"Malignant Breast Disorders without Interventions, with CC Score 0-1",.,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,1,.,4
JA12L,370,"Malignant Breast Disorders without Interventions, with CC Score 0-1",.,10,.,28,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38
JA12L,800,"Malignant Breast Disorders without Interventions, with CC Score 0-1",6,.,.,42,.,3,.,.,.,.,.,.,.,.,.,.,25,.,76
JA20E,100,Unilateral Major Breast Procedures with CC Score 3-5,1,1,.,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12
JA20F,100,Unilateral Major Breast Procedures with CC Score 0-2,10,18,.,77,.,19,.,.,.,.,.,3,.,.,.,.,4,.,131
JA20F,120,Unilateral Major Breast Procedures with CC Score 0-2,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
JA20F,160,Unilateral Major Breast Procedures with CC Score 0-2,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,1,.,2
JA21A,100,Bilateral Major Breast Procedures with CC Score 1+,1,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
JA21B,100,Bilateral Major Breast Procedures with CC Score 0,.,2,.,2,.,.,.,.,.,.,.,.,.,.,.,.,1,.,5
JA21B,160,Bilateral Major Breast Procedures with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,.,3
JA30Z,100,Unilateral Delayed Pedicled Myocutaneous Breast Reconstruction,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
JA38C,100,"Unilateral Major Breast Procedures with Lymph Node Clearance, with CC Score 0-1",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
JA42Z,100,Bilateral Intermediate Breast Procedures,1,.,.,1,.,5,1,.,.,2,.,.,.,.,.,.,.,.,10
JA43A,100,Unilateral Intermediate Breast Procedures with CC Score 3+,.,.,.,2,.,.,.,.,.,3,.,.,.,.,1,.,3,.,9
JA43B,100,Unilateral Intermediate Breast Procedures with CC Score 0-2,28,29,.,19,5,65,13,.,.,48,.,9,.,1,.,3,40,.,260
JA43B,160,Unilateral Intermediate Breast Procedures with CC Score 0-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1
JA44Z,100,Bilateral Minor Breast Procedures,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,1
JA45Z,100,Unilateral Minor Breast Procedures,3,7,.,1,.,5,.,.,.,3,.,3,.,1,.,2,2,.,27
JA45Z,171,Unilateral Minor Breast Procedures,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1
JB32A,160,Minor Burn (TBSA of less than 20%) with Skin Graft,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
JB32B,160,Minor Burn (TBSA of less than 20%) with Other Skin Procedure,.,.,.,.,.,.,.,.,.,.,.,.,14,.,.,.,.,.,14
JB32C,160,Minor Burn (TBSA of less than 20%) without Skin Procedure,.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,5
JB32C,191,Minor Burn (TBSA of less than 20%) without Skin Procedure,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
JB33A,160,Other Burn with Skin Graft,.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,5
JB33B,160,Other Burn with Other Skin Procedure,.,.,.,.,.,.,.,.,.,.,.,.,11,.,.,.,.,.,11
JB33C,100,Other Burn without Skin Procedure,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
JB33C,120,Other Burn without Skin Procedure,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
JB33C,160,Other Burn without Skin Procedure,.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,.,3
JB33C,410,Other Burn without Skin Procedure,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
JC40Z,330,Multiple Major Skin Procedures,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,2
JC41Z,100,Major Skin Procedures,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1
JC41Z,130,Major Skin Procedures,11,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11
JC41Z,140,Major Skin Procedures,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
JC41Z,160,Major Skin Procedures,.,.,.,.,.,.,.,.,.,1,.,.,1,.,.,.,4,.,6
JC41Z,330,Major Skin Procedures,.,.,.,.,.,.,.,.,.,.,.,.,98,.,.,.,.,.,98
JC42A,100,"Intermediate Skin Procedures, 13 years and over",51,10,.,3,58,2,10,1,.,4,4,7,1,7,5,43,12,.,218
JC42A,101,"Intermediate Skin Procedures, 13 years and over",.,.,.,1,.,.,.,.,.,3,.,.,.,.,.,.,1,.,5
JC42A,110,"Intermediate Skin Procedures, 13 years and over",3,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,8
JC42A,120,"Intermediate Skin Procedures, 13 years and over",6,.,.,.,.,1,.,.,.,.,.,.,5,1,.,9,.,.,22
JC42A,130,"Intermediate Skin Procedures, 13 years and over",10,.,.,.,.,.,.,.,.,.,7,.,5,1,.,.,.,.,23
JC42A,140,"Intermediate Skin Procedures, 13 years and over",124,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,126
JC42A,160,"Intermediate Skin Procedures, 13 years and over",.,.,.,.,.,.,.,.,.,145,.,.,117,.,.,.,324,.,586
JC42A,171,"Intermediate Skin Procedures, 13 years and over",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1
JC42A,172,"Intermediate Skin Procedures, 13 years and over",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
JC42A,330,"Intermediate Skin Procedures, 13 years and over",.,5,.,.,8,77,.,.,.,.,.,.,11,.,.,.,"2,658",12,"2,771"
JC42A,361,"Intermediate Skin Procedures, 13 years and over",.,.,.,2,.,.,1,.,.,.,.,.,.,.,.,.,.,.,3
JC42A,410,"Intermediate Skin Procedures, 13 years and over",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
JC42A,502,"Intermediate Skin Procedures, 13 years and over",.,6,.,1,2,3,2,.,.,1,4,.,.,.,.,1,1,.,21
JC42B,120,"Intermediate Skin Procedures, 12 years and under",.,.,.,.,.,.,1,.,.,.,.,.,3,.,.,.,1,.,5
JC42B,130,"Intermediate Skin Procedures, 12 years and under",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
JC42B,140,"Intermediate Skin Procedures, 12 years and under",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
JC42B,160,"Intermediate Skin Procedures, 12 years and under",.,.,.,.,.,.,.,.,.,.,.,.,20,.,.,.,.,.,20
JC42B,171,"Intermediate Skin Procedures, 12 years and under",.,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,1,.,5
JC42B,330,"Intermediate Skin Procedures, 12 years and under",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,163,.,164
JC43A,100,"Minor Skin Procedures, 13 years and over",251,189,.,4,450,80,361,130,.,230,116,195,1,322,83,493,189,.,"3,094"
JC43A,101,"Minor Skin Procedures, 13 years and over",.,.,.,4,1,1,.,.,.,45,.,.,.,.,.,.,.,.,51
JC43A,110,"Minor Skin Procedures, 13 years and over",7,.,.,.,.,2,.,1,25,.,.,.,4,10,.,.,1,.,50
JC43A,120,"Minor Skin Procedures, 13 years and over",12,7,.,.,1,14,6,.,.,.,.,8,18,6,.,16,5,.,93
JC43A,130,"Minor Skin Procedures, 13 years and over",1,.,.,.,.,.,.,.,.,.,4,.,5,.,1,.,.,.,11
JC43A,140,"Minor Skin Procedures, 13 years and over",356,.,.,.,.,.,1,1,.,.,.,.,.,.,.,.,6,.,364
JC43A,160,"Minor Skin Procedures, 13 years and over",.,.,.,.,.,.,.,.,.,260,.,.,198,.,.,.,408,.,866
JC43A,171,"Minor Skin Procedures, 13 years and over",.,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,2,.,6
JC43A,191,"Minor Skin Procedures, 13 years and over",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,20,.,21
JC43A,303,"Minor Skin Procedures, 13 years and over",.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
JC43A,320,"Minor Skin Procedures, 13 years and over",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,2
JC43A,330,"Minor Skin Procedures, 13 years and over",.,138,.,.,367,795,40,.,.,.,.,.,109,.,.,.,.,239,"1,688"
JC43A,340,"Minor Skin Procedures, 13 years and over",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
JC43A,361,"Minor Skin Procedures, 13 years and over",.,.,.,2,.,.,13,.,.,.,.,.,.,.,.,.,.,.,15
JC43A,370,"Minor Skin Procedures, 13 years and over",.,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
JC43A,410,"Minor Skin Procedures, 13 years and over",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
JC43A,420,"Minor Skin Procedures, 13 years and over",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,2
JC43A,502,"Minor Skin Procedures, 13 years and over",1,25,.,1,9,10,2,.,.,13,5,.,.,.,5,2,2,.,75
JC43A,800,"Minor Skin Procedures, 13 years and over",.,.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5
JC43A,823,"Minor Skin Procedures, 13 years and over",.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,5
JC43B,100,"Minor Skin Procedures, 12 years and under",3,1,.,.,11,11,5,2,.,1,.,1,.,.,4,.,1,.,40
JC43B,110,"Minor Skin Procedures, 12 years and under",.,.,.,.,.,.,.,.,1,.,.,.,3,.,.,.,2,.,6
JC43B,120,"Minor Skin Procedures, 12 years and under",1,1,.,.,.,1,.,.,.,.,.,.,3,.,.,.,.,.,6
JC43B,140,"Minor Skin Procedures, 12 years and under",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,3
JC43B,160,"Minor Skin Procedures, 12 years and under",.,.,.,.,.,.,.,.,.,.,.,.,78,.,.,.,3,.,81
JC43B,171,"Minor Skin Procedures, 12 years and under",.,.,.,.,.,.,.,.,.,.,.,.,12,.,.,.,34,.,46
JC43B,320,"Minor Skin Procedures, 12 years and under",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
JC43B,330,"Minor Skin Procedures, 12 years and under",.,.,.,.,4,6,.,.,.,.,.,.,.,.,.,.,.,.,10
JC43B,420,"Minor Skin Procedures, 12 years and under",1,.,.,.,.,.,.,.,.,.,.,.,1,1,.,.,2,.,5
JC43B,502,"Minor Skin Procedures, 12 years and under",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
JC43B,823,"Minor Skin Procedures, 12 years and under",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
JD07B,330,"Skin Disorders with Interventions, with CC Score 8-11",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
JD07H,361,"Skin Disorders without Interventions, with CC Score 6-9",.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
JD07H,800,"Skin Disorders without Interventions, with CC Score 6-9",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
JD07J,100,"Skin Disorders without Interventions, with CC Score 2-5",.,.,.,.,.,.,1,.,.,.,.,.,1,.,.,1,.,.,3
JD07J,120,"Skin Disorders without Interventions, with CC Score 2-5",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
JD07J,160,"Skin Disorders without Interventions, with CC Score 2-5",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1
JD07J,300,"Skin Disorders without Interventions, with CC Score 2-5",.,.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,2
JD07J,303,"Skin Disorders without Interventions, with CC Score 2-5",.,1,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
JD07J,330,"Skin Disorders without Interventions, with CC Score 2-5",.,3,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,5
JD07J,361,"Skin Disorders without Interventions, with CC Score 2-5",.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
JD07J,370,"Skin Disorders without Interventions, with CC Score 2-5",.,3,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4
JD07J,410,"Skin Disorders without Interventions, with CC Score 2-5",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
JD07J,800,"Skin Disorders without Interventions, with CC Score 2-5",.,.,.,8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8
JD07K,100,"Skin Disorders without Interventions, with CC Score 0-1",1,.,.,.,1,2,.,.,.,1,3,1,.,.,.,.,4,.,13
JD07K,101,"Skin Disorders without Interventions, with CC Score 0-1",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
JD07K,110,"Skin Disorders without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,.,2
JD07K,120,"Skin Disorders without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
JD07K,130,"Skin Disorders without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,18,.,.,.,.,.,18
JD07K,140,"Skin Disorders without Interventions, with CC Score 0-1",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
JD07K,160,"Skin Disorders without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,1,.,.,3,.,.,.,11,.,15
JD07K,191,"Skin Disorders without Interventions, with CC Score 0-1",5,.,.,.,.,.,.,.,.,.,3,.,.,.,.,.,1,.,9
JD07K,300,"Skin Disorders without Interventions, with CC Score 0-1",.,.,.,.,.,3,4,.,.,2,.,.,11,.,.,.,.,.,20
JD07K,302,"Skin Disorders without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,2
JD07K,303,"Skin Disorders without Interventions, with CC Score 0-1",.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,2,.,4
JD07K,330,"Skin Disorders without Interventions, with CC Score 0-1",.,.,.,.,28,55,.,.,.,.,.,.,8,.,.,.,27,1,119
JD07K,370,"Skin Disorders without Interventions, with CC Score 0-1",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
JD07K,400,"Skin Disorders without Interventions, with CC Score 0-1",.,.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,2
JD07K,410,"Skin Disorders without Interventions, with CC Score 0-1",.,2,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
JD07K,800,"Skin Disorders without Interventions, with CC Score 0-1",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
KA04B,100,Adrenal Procedures with CC Score 0-1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
KA05D,300,Anterior Pituitary Disorders with CC Score 0-1,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
KA05D,302,Anterior Pituitary Disorders with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,.,4
KA06E,100,"Non-Pituitary Neoplasia or Hypoplasia, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
KA06E,120,"Non-Pituitary Neoplasia or Hypoplasia, with CC Score 0-1",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
KA06E,300,"Non-Pituitary Neoplasia or Hypoplasia, with CC Score 0-1",.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,.,5
KA06E,302,"Non-Pituitary Neoplasia or Hypoplasia, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,2
KA06E,370,"Non-Pituitary Neoplasia or Hypoplasia, with CC Score 0-1",.,.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4
KA07B,100,Non-Surgical Thyroid Disorders with CC Score 2-3,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
KA07B,300,Non-Surgical Thyroid Disorders with CC Score 2-3,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
KA07C,101,Non-Surgical Thyroid Disorders with CC Score 0-1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
KA07C,130,Non-Surgical Thyroid Disorders with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,2
KA07C,300,Non-Surgical Thyroid Disorders with CC Score 0-1,7,.,.,.,.,1,3,.,.,4,.,.,1,.,1,.,.,.,17
KA07C,302,Non-Surgical Thyroid Disorders with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,.,4
KA07C,823,Non-Surgical Thyroid Disorders with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,2
KA08B,300,Other Endocrine Disorders with CC Score 2-3,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
KA08C,300,Other Endocrine Disorders with CC Score 0-1,1,.,.,.,.,6,3,.,.,.,.,.,.,.,.,.,3,.,13
KA08C,302,Other Endocrine Disorders with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,.,4
KA09D,370,Thyroid Procedures with CC Score 2-3,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
KA09E,120,Thyroid Procedures with CC Score 0-1,.,2,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,3
KA09E,302,Thyroid Procedures with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
KB01D,800,"Diabetes with Hypoglycaemic Disorders, with CC Score 5-7",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
KB01E,301,"Diabetes with Hypoglycaemic Disorders, with CC Score 3-4",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
KB02H,300,"Diabetes with Hyperglycaemic Disorders, with CC Score 5-7",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
KB02J,410,"Diabetes with Hyperglycaemic Disorders, with CC Score 2-4",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
KB02K,300,"Diabetes with Hyperglycaemic Disorders, with CC Score 0-1",.,.,.,.,.,2,5,.,.,.,.,.,.,.,.,.,1,.,8
KB03E,100,"Diabetes with Lower Limb Complications, with CC Score 0-4",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
KB04Z,100,Continuous Subcutaneous Insulin Infusion,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1
KB04Z,300,Continuous Subcutaneous Insulin Infusion,2,.,.,.,.,.,.,.,.,.,.,.,1,.,1,.,.,.,4
KB04Z,410,Continuous Subcutaneous Insulin Infusion,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
KC04A,300,Inborn Errors of Metabolism with CC Score 3+,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
KC04A,301,Inborn Errors of Metabolism with CC Score 3+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4,4
KC04A,303,Inborn Errors of Metabolism with CC Score 3+,.,13,.,3,.,.,.,.,.,.,.,.,.,.,.,.,3,.,19
KC04A,361,Inborn Errors of Metabolism with CC Score 3+,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
KC04A,823,Inborn Errors of Metabolism with CC Score 3+,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
KC04B,110,Inborn Errors of Metabolism with CC Score 0-2,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,1
KC04B,300,Inborn Errors of Metabolism with CC Score 0-2,356,.,.,.,.,107,54,.,.,.,.,.,"1,621",.,.,.,321,.,"2,459"
KC04B,301,Inborn Errors of Metabolism with CC Score 0-2,.,23,.,.,.,661,.,.,.,.,.,.,.,.,.,.,.,87,771
KC04B,303,Inborn Errors of Metabolism with CC Score 0-2,525,47,.,348,.,.,.,.,.,.,.,.,.,.,.,.,185,.,"1,105"
KC04B,320,Inborn Errors of Metabolism with CC Score 0-2,.,.,.,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,3
KC04B,330,Inborn Errors of Metabolism with CC Score 0-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,1,4
KC04B,400,Inborn Errors of Metabolism with CC Score 0-2,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
KC04B,800,Inborn Errors of Metabolism with CC Score 0-2,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,.,3
KC04B,823,Inborn Errors of Metabolism with CC Score 0-2,.,.,.,.,.,63,.,.,.,.,.,.,.,.,.,.,.,.,63
KC05K,300,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 7-9",.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
KC05K,361,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 7-9",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
KC05L,300,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 4-6",1,.,.,.,.,.,4,.,.,1,.,.,2,.,.,.,.,.,8
KC05L,410,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 4-6",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
KC05L,430,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 4-6",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1
KC05L,800,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 4-6",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1,.,2
KC05M,101,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 2-3",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
KC05M,300,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 2-3",31,.,.,.,.,1,1,.,.,.,.,.,.,.,.,.,.,.,33
KC05M,303,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 2-3",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
KC05M,370,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 2-3",.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
KC05N,100,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 0-1",.,.,.,.,.,2,.,.,.,.,.,.,1,.,.,.,.,.,3
KC05N,191,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 0-1",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
KC05N,300,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 0-1",83,.,.,.,.,.,6,.,.,1,.,.,3,.,.,.,3,.,96
KC05N,303,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 0-1",3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
KC05N,361,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 0-1",.,.,.,.,.,.,8,.,.,.,.,.,.,.,.,.,.,.,8
KC05N,400,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 0-1",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
KC05N,430,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,2
LA04Q,301,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 4-7",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA04Q,370,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 4-7",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA04R,100,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 2-3",.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
LA04R,101,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 2-3",2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
LA04R,300,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 2-3",.,.,.,.,.,.,3,.,.,.,.,.,.,.,.,.,1,.,4
LA04R,361,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 2-3",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA04R,370,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 2-3",.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
LA04R,502,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 2-3",.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,1
LA04S,100,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 0-1",.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
