HRG Code,HRG Label,Altnagelvin,Antrim,Banbridge,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Mater,Mid Ulster,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Whiteabbey,Northern Ireland Average
WH19Z,Potential Health Hazard Related to Communicable Diseases,173,.,.,.,.,.,.,.,.,419,.,.,.,.,.,.,.,.,234
WH50A,"Procedure Not Carried Out, for Medical or Patient Reasons",262,596,292,181,360,398,465,367,321,526,208,267,396,172,652,383,495,266,401
WH50B,"Procedure Not Carried Out, for Other or Unspecified Reasons",256,444,292,220,355,380,433,438,321,522,251,271,371,189,575,371,442,254,355
WH52B,"Follow-Up Examination for Malignant Neoplasm, without Interventions",.,.,.,173,281,516,744,.,.,407,554,.,425,.,.,287,476,.,358
WH53B,"Follow-Up Examination for Other Conditions, without Interventions",255,415,.,212,346,404,473,.,.,.,134,.,318,193,826,.,392,320,296
WH54A,Procedures on the Lymphatic System with CC Score 1+,.,.,.,"3,912",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,912"
WH54B,Procedures on the Lymphatic System with CC Score 0,"1,071",346,.,"2,507",.,"1,019",.,.,.,.,.,.,"1,060",.,681,.,.,.,"1,528"
WJ02E,"Major Infectious Diseases without Interventions, with CC Score 0-2",.,.,.,149,.,.,.,.,.,.,.,.,.,.,.,.,266,.,208
WJ03E,"Standard Infectious Diseases without Interventions, with CC Score 4-6",.,.,.,502,.,"1,316",.,.,.,.,.,.,.,.,.,.,.,.,665
WJ03F,"Standard Infectious Diseases without Interventions, with CC Score 2-3",321,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,321
WJ03G,"Standard Infectious Diseases without Interventions, with CC Score 0-1",.,.,.,.,.,.,399,.,.,.,.,.,.,.,.,.,136,.,268
WJ04Z,Genito-Urinary Medicine (GUM) Infections,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,266,.,266
WJ06G,"Sepsis without Interventions, with CC Score 9+",.,.,.,502,.,.,.,.,.,.,.,.,.,.,.,.,.,.,502
WJ06H,"Sepsis without Interventions, with CC Score 5-8",.,433,.,416,.,294,.,.,.,.,.,.,.,.,.,.,652,.,457
WJ06J,"Sepsis without Interventions, with CC Score 0-4",.,502,.,108,.,.,.,.,.,.,.,.,.,.,.,.,524,.,480
WJ07D,"Fever of Unknown Origin without Interventions, with CC Score 0-3",.,690,.,141,.,.,.,.,.,.,.,.,.,.,.,.,524,.,400
WJ11Z,Other Disorders of Immunity,193,405,.,403,.,659,.,.,.,.,.,.,"1,171",.,.,.,525,.,319
YA01Z,"Percutaneous Transluminal Embolisation of, Single Giant or Three or more Other, Intracranial or Extracranial Aneurysms",.,.,.,.,.,.,.,.,.,.,.,.,"9,237",.,.,.,.,.,"9,237"
YA10Z,"Percutaneous Transluminal Angioplasty, including Stenting, of Intracranial or Extracranial Blood Vessel",.,.,.,"2,893",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,893"
YA11Z,"Percutaneous Transluminal Arteriography, of Intracranial or Extracranial Blood Vessel",.,.,.,"2,689",.,.,.,.,.,.,.,.,"1,815",.,.,.,.,.,"1,821"
YD01Z,Percutaneous Ablation of Lesion of Respiratory Tract,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,749,.,749
YD02Z,Percutaneous Biopsy of Lesion of Pleura,.,.,.,.,.,490,.,.,.,.,345,.,.,.,.,.,.,.,417
YD03Z,"Percutaneous Biopsy of Lesion of, Lung or Mediastinum",.,480,.,835,313,276,328,.,.,581,844,.,739,.,670,.,"1,162",.,691
YD04Z,Percutaneous Drainage of Pleural Cavity,.,.,.,.,.,754,563,.,.,.,.,.,"1,010",.,.,.,"1,085",.,916
YD05Z,Percutaneous Aspiration of Pleural Cavity,251,.,.,384,822,811,936,.,.,581,.,.,"1,010",.,.,.,694,.,757
YF01A,"Radiological Insertion of Gastrostomy Tube, 19 years and over",.,.,.,"2,967",.,721,.,.,.,.,.,.,.,.,.,.,801,.,"1,135"
YF01B,"Radiological Insertion of Gastrostomy Tube, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"1,785",.,.,.,.,.,"1,785"
YF02Z,"Radiological Insertion of, Gastrojejunostomy or Jejunostomy Tube",.,.,.,.,.,.,.,.,.,.,.,.,"1,809",.,.,.,.,.,"1,809"
YF04C,"Percutaneous Single Drainage of Abdominal Abscess, with CC Score 0-1",.,.,.,415,.,"1,295",.,.,.,.,.,.,.,.,"1,400",.,.,.,"1,140"
YG01B,"Percutaneous Ablation of Lesion of, Liver or Pancreas, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,"3,012",.,.,.,.,.,"3,012"
YG02Z,"Percutaneous Insertion of Multiple Stents, into Hepatic or Bile Ducts",.,.,.,"2,400",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,400"
YG05B,"Percutaneous Insertion of Single Other Stent, into Hepatic or Bile Duct, With CC Score 0-3",.,.,.,"1,662",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,662"
YG06Z,Percutaneous Drainage of Hepatobiliary System,.,.,.,.,.,389,.,.,.,.,.,.,.,.,.,.,.,.,389
YG07B,"Other Percutaneous Therapeutic, Hepatobiliary or Pancreatic Procedures, with CC Score 0-2",829,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,829
YG10Z,Percutaneous Transvascular Biopsy of Lesion of Liver,.,.,.,.,.,222,.,.,.,.,.,.,"2,698",.,.,.,.,.,"1,460"
YG11A,"Percutaneous Punch Biopsy of Lesion of Liver, 19 years and over",.,280,.,"2,676",346,"1,099",978,.,.,581,"2,770",.,915,.,681,.,906,.,990
YG11B,"Percutaneous Punch Biopsy of Lesion of Liver, 18 years and under",.,.,.,.,.,537,.,.,.,.,.,.,"1,415",.,.,.,.,.,"1,239"
YG12Z,"Other Percutaneous Diagnostic, Hepatobiliary or Pancreatic Procedures",.,.,.,.,.,516,.,.,.,.,.,.,.,.,.,.,.,.,516
YH03Z,Percutaneous Vertebroplasty of One Level of Spine,.,.,.,.,"2,632",.,.,.,.,.,.,.,.,.,.,.,.,.,"2,632"
YH10Z,Image Guided Biopsy of Extradural Spinal Lesion,.,.,.,.,.,.,.,.,"1,179",.,.,.,"1,595",.,"1,040",925,.,.,"1,170"
YH20Z,Percutaneous Ablation of Lesion of Bone,.,.,.,"1,111",.,.,.,.,"2,167",.,.,.,.,.,.,.,.,.,"1,903"
YH30Z,Image Guided Aspiration of Joint,"1,421",276,292,.,.,393,399,688,962,.,.,.,.,360,"1,400","1,069",787,.,482
YH31Z,Image Guided Biopsy of Lesion of Bone,.,385,.,328,.,441,.,.,745,.,.,.,"1,291",.,.,.,644,.,666
YH32Z,"Image Guided Biopsy of, Lesion of Muscle or Connective Tissue","1,016",.,.,396,"1,208","1,068",.,.,"1,446",.,.,115,647,856,.,.,927,.,842
YJ02Z,Unilateral Core Needle Biopsy of Lesion of Breast,611,549,.,"1,172",.,"1,343",.,.,.,.,.,"1,943",.,.,.,.,"1,348",.,"1,124"
YJ04Z,Core Needle Biopsy of Axillary Lymph Nodes,"1,011",874,.,"1,080","1,514","1,408","1,374",.,.,"1,521",784,.,701,.,"1,390","1,123","1,697",.,"1,136"
YJ08Z,Fine Needle Aspiration Cytology of Axillary Lymph Nodes,.,.,.,.,.,.,.,.,.,.,.,.,"1,102",.,.,.,.,.,"1,102"
YJ10Z,Wire Guided Biopsy of Lesion of Breast,.,582,.,"1,678",.,"1,131",.,.,.,.,.,.,.,.,.,.,927,.,"1,193"
YL02Z,"Percutaneous, Microwave or Radiofrequency Ablation, of Lesion of Kidney",.,.,.,175,.,.,.,.,.,.,.,.,.,.,.,.,.,.,175
YL10Z,"Bilateral or Multiple, Percutaneous Insertion of, Ureteric Stent or Nephrostomy","1,415",.,.,211,.,436,.,.,.,.,.,.,.,.,.,.,.,.,243
YL11Z,"Unilateral, Percutaneous Insertion of, Ureteric Stent or Nephrostomy","1,415",.,.,274,346,436,.,.,.,.,.,.,.,.,.,.,877,.,341
YL12Z,"Percutaneous, Attention to or Removal of, Ureteric Stent or Nephrostomy",.,.,.,175,423,.,.,.,.,.,.,.,.,.,.,.,.,.,178
YL20A,"Percutaneous Needle Biopsy of Lesion of Kidney, 19 years and over",.,.,.,674,215,436,920,.,.,.,.,.,.,.,.,.,.,.,689
YL20B,"Percutaneous Needle Biopsy of Lesion of Kidney, 18 years and under",.,.,.,723,.,436,920,.,.,.,.,.,.,.,.,.,.,.,693
YQ05B,"Single Open Procedure, on Aorta or Abdominal Blood Vessel, with CC Score 0-3",.,.,.,253,.,.,.,.,.,.,.,.,"1,631",.,.,.,.,.,942
YQ14Z,"Open Treatment of, Primary or Recurrent, Bilateral Varicose Veins","1,048",950,.,.,"2,012","1,167","1,181","1,038",.,"1,449",.,.,"1,142","1,630","1,575","1,355","1,536",.,"1,444"
YQ15Z,Open Treatment of Recurrent Unilateral Varicose Veins,"1,048",.,.,.,"2,246",.,.,.,.,"1,406",.,.,980,.,.,.,.,.,"1,513"
YQ16Z,Open Treatment of Primary Unilateral Varicose Veins,"1,048",785,.,.,"1,776","1,341",.,"1,068",.,"1,449",.,.,829,"1,193","1,676","1,327","1,333",.,"1,402"
YQ22B,Amputation of Single Limb with CC Score 0-9,.,.,.,.,.,.,.,.,.,.,.,.,"1,315",.,.,.,.,.,"1,315"
YQ23B,"Multiple, Amputation Stump or Partial Foot Amputation Procedures, for Diabetes or Arterial Disease, with CC Score 0-7",.,.,.,.,.,.,.,.,"1,160",.,.,.,.,.,.,.,.,.,"1,160"
YQ26C,"Single, Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with CC Score 0-4","1,984",.,.,.,.,"1,056",.,"1,785",767,.,.,.,"2,106",.,.,.,"1,225",.,"1,318"
YQ31A,Single Open Procedure on Carotid Artery with CC Score 5+,.,.,.,.,.,.,920,.,.,.,.,.,.,.,.,.,.,.,920
YQ31B,Single Open Procedure on Carotid Artery with CC Score 0-4,.,.,.,.,.,692,.,.,.,.,.,.,.,.,.,.,.,.,692
YQ40Z,Sympathectomy,.,.,.,"1,024",.,.,.,.,.,.,.,"1,885",.,615,.,.,.,.,"1,034"
YQ41A,"Open Operations, on Other or Unspecified Blood Vessels, with CC Score 2+",.,.,.,.,"2,308","1,749",920,.,.,.,.,.,.,.,.,.,.,.,"1,659"
YQ41B,"Open Operations, on Other or Unspecified Blood Vessels, with CC Score 0-1",829,"2,089",.,.,.,"1,749",.,.,675,.,"1,029",.,"1,279","1,494",.,.,"1,054",.,"1,317"
YQ42Z,"Open Arteriovenous Fistula, Graft or Shunt Procedures","1,048",.,.,"2,471",.,"1,352",920,.,.,.,.,.,.,.,932,925,.,.,"2,034"
YQ50A,Peripheral Vascular Disorders with CC Score 15+,.,.,.,502,.,.,.,.,.,.,.,.,.,.,.,.,.,.,502
YQ50C,Peripheral Vascular Disorders with CC Score 8-10,.,.,.,253,.,.,.,.,.,.,.,.,.,.,.,.,.,.,253
YQ50D,Peripheral Vascular Disorders with CC Score 5-7,.,276,.,253,.,.,920,.,.,.,.,.,.,.,.,.,.,.,322
YQ50E,Peripheral Vascular Disorders with CC Score 2-4,.,.,.,253,.,402,454,.,.,.,.,.,331,.,.,639,266,.,348
YQ50F,Peripheral Vascular Disorders with CC Score 0-1,119,524,.,177,.,447,920,.,.,.,542,.,321,.,"1,049",350,269,.,330
YQ51E,Deep Vein Thrombosis with CC Score 0-2,.,.,.,550,.,537,.,.,.,.,.,.,.,.,.,.,652,.,572
YR04Z,Endovascular Repair of Abdominal Aortic Aneurysm,.,.,.,.,.,.,.,.,.,.,.,.,"2,432",.,.,.,.,.,"2,432"
YR10B,Percutaneous Transluminal Angioplasty of Multiple Blood Vessels with CC Score 3-5,.,.,.,"1,039",.,.,.,.,.,.,.,.,"3,369",.,.,.,.,.,"2,204"
YR10C,Percutaneous Transluminal Angioplasty of Multiple Blood Vessels with CC Score 0-2,.,.,.,.,.,.,.,.,.,.,.,.,"3,824",.,.,.,.,.,"3,824"
YR11A,Percutaneous Transluminal Angioplasty of Single Blood Vessel with CC Score 9+,.,.,.,"2,718",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,718"
YR11B,Percutaneous Transluminal Angioplasty of Single Blood Vessel with CC Score 6-8,.,.,.,"2,172",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,172"
YR11C,Percutaneous Transluminal Angioplasty of Single Blood Vessel with CC Score 3-5,.,.,.,"2,183",.,.,.,.,.,.,.,.,"2,633",.,.,.,.,.,"2,199"
YR11D,Percutaneous Transluminal Angioplasty of Single Blood Vessel with CC Score 0-2,.,.,.,"1,989",.,516,.,.,.,.,.,.,"2,522",.,.,.,.,.,"2,133"
YR12Z,Percutaneous Transluminal Angioplasty with Insertion of Stent Graft into Peripheral Blood Vessel,.,.,.,"2,671",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,671"
YR13Z,"Percutaneous Transluminal Angioplasty with Insertion of, Drug-Eluting, Coated or Embolic Protection Stent, into Peripheral Blood Vessel",.,.,.,"3,554",.,.,.,.,.,.,.,.,"4,364",.,.,.,.,.,"3,669"
YR14A,"Percutaneous Transluminal Angioplasty with Insertion of Multiple Metal Stents into Peripheral Blood Vessels, with CC Score 3+",.,.,.,"3,074",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,074"
YR14B,"Percutaneous Transluminal Angioplasty with Insertion of Multiple Metal Stents into Peripheral Blood Vessels, with CC Score 0-2",.,.,.,"3,095",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,095"
YR15A,"Percutaneous Transluminal Angioplasty with Insertion of Single Metal Stent into Peripheral Blood Vessel, with CC Score 6+",.,.,.,"2,645",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,645"
YR15B,"Percutaneous Transluminal Angioplasty with Insertion of Single Metal Stent into Peripheral Blood Vessel, with CC Score 3-5",.,.,.,"3,168",.,516,.,.,.,.,.,.,.,.,.,.,.,.,"3,066"
YR15C,"Percutaneous Transluminal Angioplasty with Insertion of Single Metal Stent into Peripheral Blood Vessel, with CC Score 0-2",.,.,.,"2,996",.,516,.,.,.,.,.,.,"3,489",.,.,.,.,.,"3,094"
YR22B,Inferior Vena Cava Filter Procedures with CC Score 3-6,.,.,.,"1,131",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,131"
YR22C,Inferior Vena Cava Filter Procedures with CC Score 0-2,"2,547",.,.,"1,245",.,.,.,.,.,.,.,.,"1,958",.,.,.,"1,106",.,"1,390"
YR23B,"Percutaneous Transluminal, Embolectomy or Thrombolysis, of Blood Vessel, with CC Score 0-4",.,.,.,706,.,.,.,.,.,.,.,.,"3,538",.,.,.,.,.,"2,594"
YR24C,Percutaneous Transluminal Other Procedures on Blood Vessel with CC Score 4+,.,.,.,"2,952",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,952"
YR24D,Percutaneous Transluminal Other Procedures on Blood Vessel with CC Score 0-3,.,.,.,"2,952",.,"2,278",.,.,.,.,.,.,"2,932",.,.,.,.,.,"2,499"
YR25Z,Arteriography,"1,893",.,.,"1,267",.,"1,418",.,.,.,.,.,.,"1,369",.,.,.,909,.,"1,360"
YR26Z,Venography,.,.,.,"1,904",.,516,.,.,.,.,.,.,.,.,.,.,.,.,"1,731"
YR30Z,"Percutaneous Transluminal, Laser or Radiofrequency Ablation, of Bilateral Varicose Veins",785,.,.,.,.,"1,341",.,688,.,.,.,.,939,.,"1,400","1,355",.,.,"1,063"
YR31Z,"Percutaneous Transluminal, Laser or Radiofrequency Ablation, of Unilateral Varicose Veins",952,.,.,.,.,"1,490",.,688,.,.,.,.,935,.,"1,400","1,355",.,.,"1,106"
YR32Z,Sclerotherapy of Bilateral Varicose Veins,.,.,.,.,.,"1,273",.,.,.,.,.,.,692,.,.,782,.,.,"1,163"
YR33Z,Sclerotherapy of Unilateral Varicose Veins,807,.,.,.,.,"1,248",.,.,.,.,.,.,677,.,.,.,.,.,"1,083"
YR40A,"Insertion of Non-Tunnelled Central Venous Catheter, 19 years and over",393,.,.,954,.,692,920,.,.,.,.,.,.,.,.,.,589,.,872
YR40B,"Insertion of Non-Tunnelled Central Venous Catheter, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"2,785",.,.,.,.,.,"2,785"
YR41A,"Insertion of Tunnelled Central Venous Catheter, 19 years and over",.,.,.,"1,702",.,792,454,.,.,.,.,.,.,.,.,.,652,.,"1,557"
YR41B,"Insertion of Tunnelled Central Venous Catheter, 18 years and under",.,.,.,601,.,.,.,.,.,.,.,.,.,.,.,.,.,.,601
YR42A,"Peripheral Insertion of Central Venous Catheter, 19 years and over",.,721,.,777,.,"1,187",.,.,.,581,.,.,.,.,.,.,639,.,819
YR42B,"Peripheral Insertion of Central Venous Catheter, 18 years and under",.,.,.,535,.,659,.,.,.,.,.,.,"1,661",.,.,.,.,.,847
YR43A,"Attention to Central Venous Catheter, 19 years and over",321,.,.,"1,141",.,.,842,.,.,.,.,.,.,.,.,.,634,.,694
YR43B,"Attention to Central Venous Catheter, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,654,.,.,.,.,.,654
YR44A,"Removal of Central Venous Catheter, 19 years and over",465,477,.,631,.,"1,051",454,.,.,.,.,.,.,.,932,.,796,.,682
YR44B,"Removal of Central Venous Catheter, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,589,.,.,.,.,.,589
YR45Z,Insertion of Subcutaneous Port,.,.,.,.,.,.,.,.,.,.,.,.,895,.,.,.,.,.,895
YR46Z,Attention to Subcutaneous Port,.,.,.,.,.,659,.,.,.,.,.,.,.,.,.,.,.,.,659
YR47Z,Removal of Subcutaneous Port,.,.,.,.,.,.,.,.,.,.,.,.,"3,096",.,.,.,.,.,"3,096"
YR48Z,"Attention to Arteriovenous Fistula, Graft or Shunt",.,.,.,639,.,878,.,.,.,.,.,.,.,.,.,.,.,.,653
YR52A,"Percutaneous Transluminal Embolisation of, Single Small or Medium, Peripheral Aneurysm, with CC Score 4+",.,.,.,"5,285",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,285"
YR52B,"Percutaneous Transluminal Embolisation of, Single Small or Medium, Peripheral Aneurysm, with CC Score 0-3",.,.,.,"9,207",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"9,207"
YR53Z,Percutaneous Transluminal Embolisation of Peripheral Arteriovenous Malformation,.,.,.,"2,802",.,.,.,.,.,.,.,.,"4,382",.,.,.,.,.,"3,592"
YR54C,Percutaneous Transluminal Embolisation of Peripheral Blood Vessel with CC Score 0-2,.,.,.,"2,303",.,.,.,.,.,.,.,.,"2,367",.,.,.,.,.,"2,321"
YR56Z,Varicocele Embolisation,794,.,.,"1,558",.,436,.,.,.,.,.,.,"1,440",.,.,.,.,.,"1,404"
Total,,579,832,292,540,883,767,762,695,843,898,772,"1,318",707,620,"1,071",719,669,537,705
