"SR_NUM","INSPECT_ID","STREET","ADDRESS_2","APT_FLOOR","CITY","STATE","ZIP","CENSUS_TRACT","REQUEST_TYPE","PROPERTY_TYPE","NUM_UNITS","EMERGENCY_TYPE","INSPECTOR_ID"
"HCE-20140121-2616","125690","903 1/2  GREENFIELD AVENUE ","","","PITTSBURGH","PA","15217","31517","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","2"
"HCE-20140225-2908","125691","1935  WESTMONT AVENUE ","","","PITTSBURGH","PA","15210","32901","Complaint Housing","SINGLE FAMILY","1","NON EMERGENCY","18"
"HCE-20140225-2908","125694","1935  WESTMONT AVENUE ","","","PITTSBURGH","PA","15210","32901","Complaint Housing","SINGLE FAMILY","1","NON EMERGENCY","18"
"HCE-20140620-3527","125695","3738  MERLE STREET ","","","PITTSBURGH","PA","15204","32807","Complaint Housing","SINGLE FAMILY","1","NO WATER","41"
"HCE-20140513-3919","124017","226  THIRTYEIGHTH STREET ","","","PITTSBURGH","PA","15201","30603","Complaint Housing","SINGLE FAMILY","1","NON EMERGENCY","18"
"HCE-20140523-3479","124018","637  ALLEGHENY AVENUE ","","","GLASSPORT","PA","15045","54994","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","62"
"HCE-20140414-4095","124019","3473  DENNY STREET ","","","PITTSBURGH","PA","15201","30603","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","18"
"HCE-20131107-6953","124020","2084  WALTON AVENUE ","","","PITTSBURGH","PA","15210","33204","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","11"
"HCE-20140313-4105","124022","1915  WAYNE STREET ","","","SWISSVALE","PA","15218","55153","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","18"
"HCE-20140627-3768","124023","1404  FORSYTHE STREET ","","","PITTSBURGH","PA","15212","32715","Complaint Housing","SINGLE FAMILY","1","NON EMERGENCY","88"
"HCE-20140228-2952","124030","32N  MIDWAY DRIVE ","","","WEST MIFFLIN","PA","15122","54882","Complaint Housing","SINGLE FAMILY","1","NON EMERGENCY","15"
"HCE-20140109-2539","124031","5506  STANTON AVENUE ","","APT 3","PITTSBURGH","PA","15206","31113","Complaint Housing","MULTI FAMILY","19","NON EMERGENCY","15"
"HCE-20140402-4254","124032","7  WABASH AVENUE ","","","SOUTH FAYETTE TOWNSHIP","PA","15064","54561","West Nile","SINGLE FAMILY","1","NON EMERGENCY","86"
"HCE-20140426-4249","124033","500-502  BOQUET STREET ","","","CARNEGIE","PA","15106","54689","West Nile","SINGLE FAMILY","1","NON EMERGENCY","86"
"HCE-20140715-4252","124034","1150  WINDMILL LANE ","","","MC CANDLESS","PA","15237","54134","West Nile","SINGLE FAMILY","1","NON EMERGENCY","86"
"HCE-20140402-4254","124035","7  WABASH AVENUE ","","","SOUTH FAYETTE TOWNSHIP","PA","15064","54561","West Nile","SINGLE FAMILY","1","NON EMERGENCY","86"
"HCE-20140501-4053","124036","310 W SYCAMORE STREET ","","","PITTSBURGH","PA","15211","31922","West Nile","SINGLE FAMILY","1","NON EMERGENCY","86"
"HCE-20140611-3630","124037","220  HARDEN AVENUE ","","","DUQUESNE","PA","15110","54867","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","86"
"HCE-20140410-3990","124039","827  ELDORA PLACE ","","","PITTSBURGH","PA","15210","31805","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","11"
"HCE-20140424-4140","124040","41  ALLEN STREET ","","","PITTSBURGH","PA","15210","31803","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","11"
"HCE-20140515-4149","124041","122  ABNER AVENUE ","","","","PA","15210","","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","11"
"HCE-20140312-4123","124042","318  ARABELLA STREET ","","","PITTSBURGH","PA","15210","33001","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","11"
"HCE-20140312-4123","124043","318  ARABELLA STREET ","","","PITTSBURGH","PA","15210","33001","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","11"
"HCE-20140424-4237","124044","2810  MARY STREET ","","","PITTSBURGH","PA","15203","31608","Complaint Housing","SINGLE FAMILY","1","NO WATER","11"
"HCE-20140424-4237","124045","2810  MARY STREET ","","","PITTSBURGH","PA","15203","31608","Complaint Housing","SINGLE FAMILY","1","NO WATER","11"
"HCE-20140610-3599","124046","516  SINCLAIR STREET ","","APT# 810","MC KEESPORT","PA","15132","55519","Complaint Housing","MULTI FAMILY","40","NON EMERGENCY","4"
"HCE-20140402-4254","124047","7  WABASH AVENUE ","","","SOUTH FAYETTE TOWNSHIP","PA","15064","54561","West Nile","SINGLE FAMILY","1","NON EMERGENCY","86"
"HCE-20140402-4060","124048","3008  CRONEMEYER AVENUE ","","","MC KEESPORT","PA","15132","55519","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","4"
"HCE-20131007-6634","124052","2208  MILLIGAN AVENUE ","","","SWISSVALE","PA","15218","55151","Complaint Housing","SINGLE FAMILY","1","NON EMERGENCY","18"
"HCE-20140625-3683","124054","2030  MONROE STREET ","","","SWISSVALE","PA","15218","55153","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","18"
"HCE-20130911-6375","124055","2000  WAVERLY STREET ","","APT #8","SWISSVALE","PA","15218","55151","Complaint Housing","SINGLE FAMILY","1","NON EMERGENCY","18"
"HCE-20140724-4867","124643","3835  HIAWATHA STREET ","","","PITTSBURGH","PA","15212","32701","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","88"
"HCE-20140705-4439","124644","3917  LIBERTY AVENUE ","","","PITTSBURGH","PA","15224","30604","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","18"
"HCE-20140728-4609","124646","2407  SORRELL STREET ","","","PITTSBURGH","PA","15212","32717","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","88"
"HCE-20140821-5211","124648","1407 E CARSON STREET ","","","PITTSBURGH","PA","15203","31702","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","11"
"HCE-20140521-4264","124650","1212  HAMLIN STREET ","","","PITTSBURGH","PA","15233","32107","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","18"
"HCE-20140305-2986","124651","1405  PAGE STREET ","","","PITTSBURGH","PA","15233","32108","Complaint Housing","MULTI FAMILY","3","NON EMERGENCY","18"
"HCE-20140731-4751","124652","205  FAIRMONT STREET ","","","MCDONALD","PA","15057","54540","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","41"
"HCE-20140630-3801","124656","3738  LIBERTY AVENUE ","","","PITTSBURGH","PA","15201","30604","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","41"
"HCE-20140604-3655","124657","179  THIRTYFOURTH STREET ","","","PITTSBURGH","PA","15201","30603","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","41"
"HCE-20140820-5164","124658","2511  HIGHLAND AVENUE ","","","MC KEESPORT","PA","15132","55519","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","4"
"HCE-20140714-4619","124659","518  LANDLEISS PLACE ","","","PITTSBURGH","PA","15219","30506","Community Environment","MULTI FAMILY","2","NON EMERGENCY","4"
"HCE-20140707-4615","124660","3322  STEWART STREET ","","","MC KEESPORT","PA","15132","55520","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","4"
"HCE-20140905-5868","124663","201  WOOD STREET ","","","PITTSBURGH","PA","15222","30101","Complaint Housing","SINGLE FAMILY","1","NON EMERGENCY","41"
"HCE-20140522-4307","124664","419  CHARLES STREET ","","","TURTLE CREEK","PA","15145","55094","West Nile","SINGLE FAMILY","1","NON EMERGENCY","86"
"HCE-20140811-5121","124665","  PEARL DRIVE ","","","BRENTWOOD","PA","15227","54781","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","46"
"HCE-20140714-4561","124666","3045  PYRAMID AVENUE ","","","BRENTWOOD","PA","15227","54782","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","46"
"HCE-20140722-4785","124667","424 N TAYLOR AVENUE ","","","PITTSBURGH","PA","15212","32206","Community Environment","MULTI FAMILY","2","NON EMERGENCY","4"
"HCE-20140804-4954","124668","270 W STEUBEN STREET ","","#309","CRAFTON","PA","15205","54656","Complaint Housing","SINGLE FAMILY","1","NON EMERGENCY","3"
"HCE-20140908-5873","124669","2012  MONONGAHELA AVENUE ","","","SWISSVALE","PA","15218","55153","Complaint Housing","MULTI FAMILY","2","NO WATER","4"
"HCE-20140813-5042","124671","660  CRYSLER STREET ","","","PITTSBURGH","PA","15226","31917","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","46"
"HCE-20140325-4755","124672","  PORTMAN AVENUE ","","","PITTSBURGH","PA","15214","","Community Environment","VACANT PROPERTY","1","NON EMERGENCY","3"
"HCE-20140627-3745","124673","4449  VALLEY VIEW STREET ","","","PITTSBURGH","PA","15214","32612","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","3"
"HCE-20140619-3755","124674","507  DIEHL DRIVE ","","","MC KEESPORT","PA","15132","55513","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","4"
"HCE-20130904-6268","124675","1306  EVANS AVENUE ","","","MC KEESPORT","PA","15132","55523","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","4"
"HCE-20140624-3653","124676","805  SOLES STREET ","","","MC KEESPORT","PA","15132","55509","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","4"
"HCE-20140731-4775","124677","229  ROTHMAN STREET ","","","PITTSBURGH","PA","15210","31603","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","11"
"HCE-20140801-4791","124678","2724  COBDEN STREET ","","","PITTSBURGH","PA","15203","31608","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","11"
"HCE-20140624-4120","125244","3823  CALIFORNIA AVENUE ","","2 FL.","PITTSBURGH","PA","15212","32701","Complaint Housing","MULTI FAMILY","3","NON EMERGENCY","88"
"HCE-20140822-5286","125248","  COLLEGE PARK DRIVE ","FOX HOLLOW CONDOMINIUMS","800 BLDG","MOON TOWNSHIP","PA","15108","54514","Complaint Housing","MULTI FAMILY","3","NON EMERGENCY","41"
"HCE-20140626-3751","125249","2025  DE RUAD STREET ","1ST FLOOR","APT. 1","PITTSBURGH","PA","15219","30411","Complaint Housing","MULTI FAMILY","3","NON EMERGENCY","88"
"HCE-20140808-5045","125250","822  BROADWAY AVENUE ","","","STOWE TOWNSHIP","PA","15136","54626","Complaint Housing","SINGLE FAMILY","1","NON EMERGENCY","88"
"HCE-20140408-4347","125251","139  AMELIA STREET ","","","MCKEES ROCKS","PA","15136","55739","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","88"
"HCE-20140811-5003","125252","3207  FARONIA STREET ","","APT #4","PITTSBURGH","PA","15204","32022","Complaint Housing","MULTI FAMILY","16","NON EMERGENCY","18"
"HCE-20140812-5080","125253","2932  ZEPHYR AVENUE ","","","PITTSBURGH","PA","15204","32018","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","18"
"HCE-20140805-4948","125254","3021  STAFFORD STREET ","","","PITTSBURGH","PA","15204","32004","West Nile","SINGLE FAMILY","1","NON EMERGENCY","18"
"HCE-20140807-5046","125255","915  ELKTON STREET ","","","PITTSBURGH","PA","15220","32020","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","18"
"HCE-20140807-5048","125256","716  MARLOW STREET ","","","PITTSBURGH","PA","15220","32020","Community Environment","VACANT PROPERTY","1","NON EMERGENCY","18"
"HCE-20140702-3913","125257","1238  ALBUM STREET ","","","PITTSBURGH","PA","15206","31203","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","88"
"HCE-20140523-3479","125260","637  ALLEGHENY AVENUE ","","","GLASSPORT","PA","15045","54994","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","62"
"HCE-20140612-3721","125261","2386  IRWIN AVENUE ","","","PITTSBURGH","PA","15214","32614","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","3"
"HCE-20140714-4261","125263","3401  STOCKHOLM STREET ","","","MC KEESPORT","PA","15132","55520","Complaint Housing","SINGLE FAMILY","1","NON EMERGENCY","4"
"HCE-20140228-2944","125267","441  KENNEDY AVENUE ","","","PITTSBURGH","PA","15214","32613","Complaint Housing","SINGLE FAMILY","1","NON EMERGENCY","3"
"HCE-20140703-3969","125268","200  ATLANTIC AVENUE ","","APT#2","MC KEESPORT","PA","15132","55522","Complaint Housing","MULTI FAMILY","2","NO WATER","4"
"HCE-20140623-3699","125269","1713  PINE RUN ROAD ","","","WEST MIFFLIN","PA","15122","54886","West Nile","SINGLE FAMILY","1","NON EMERGENCY","86"
"HCE-20140801-4807","125270","5720  FRIENDSHIP AVENUE ","A K A 5815 BAUM BLVD.","APT. 106","PITTSBURGH","PA","15206","30818","Complaint Housing","MULTI FAMILY","2","NON EMERGENCY","18"
"HCE-20140707-4058","125271","210 E SIXTEENTH AVENUE ","","","HOMESTEAD","PA","15120","54838","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","4"
"HCE-20140718-4441","125272","4712  LIBERTY AVENUE ","","","PITTSBURGH","PA","15224","30802","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","18"
"HCE-20140325-4818","125273","4028  VINCETON STREET ","","","PITTSBURGH","PA","15214","32613","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","3"
"HCE-20140714-4211","125275","453  TAYLOR STREET ","","","PITTSBURGH","PA","15224","30802","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","18"
"HCE-20140623-3572","125276","2018  NOBLE STREET ","","APT. 3C","SWISSVALE","PA","15218","55151","Complaint Housing","MULTI FAMILY","2","NON EMERGENCY","18"
"HCE-20140613-3770","125278","7700  CANNON STREET ","","","SWISSVALE","PA","15218","55152","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","18"
"HCE-20140313-4105","125279","1915  WAYNE STREET ","","","SWISSVALE","PA","15218","55153","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","18"
"HCE-20140616-3495","125280","706  HAWKINS AVENUE ","","","NORTH BRADDOCK","PA","15104","55128","Complaint Housing","SINGLE FAMILY","1","NON EMERGENCY","18"
"HCE-20140523-3987","125281","708  HAWKINS AVENUE ","","","NORTH BRADDOCK","PA","15104","55128","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","18"
"HCE-20140312-3938","125791","9712  GLENDALE ROAD ","","","PENN HILLS","PA","15235","55651","Complaint Housing","SINGLE FAMILY","1","NON EMERGENCY","19"
"HCE-20140430-3936","125792","617  BEULAH ROAD ","","","PENN HILLS","PA","15235","55653","Complaint Housing","SINGLE FAMILY","1","NON EMERGENCY","19"
"HCE-20140106-1031","125802","909  RIDGE AVENUE ","","","STOWE TOWNSHIP","PA","15136","54626","Complaint Housing","MULTI FAMILY","1","NON EMERGENCY","41"
"HCE-20140128-2694","125808","1102  CENTER STREET ","","APT 2","WILKINSBURG","PA","15221","55612","Complaint Housing","SINGLE FAMILY","1","NON EMERGENCY","1"
"HCE-20140617-3543","125811","526  SECOND AVENUE ","","APT. A","TARENTUM","PA","15084","54035","Complaint Housing","MULTI FAMILY","2","OTHER","1"
"HCE-20140530-3528","125812","2215  VODELI STREET ","","","PITTSBURGH","PA","15216","31920","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","41"
"HCE-20140606-3567","125814","6101  SOLTIS DRIVE ","","","CLAIRTON","PA","15025","54929","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","62"
"HCE-20140606-3569","125816","6102  SOLTIS DRIVE ","","","CLAIRTON","PA","15025","54929","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","62"
"HCE-20130717-4953","125818","854  MILLER AVENUE ","","","CLAIRTON","PA","15025","54928","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","62"
"HCE-20140123-2646","125819","40D  HAWKINS VILLAGE  ","","","RANKIN","PA","15104","","Complaint Housing","MULTI FAMILY","8","NON EMERGENCY","62"
"HCE-20140620-3527","125824","3738  MERLE STREET ","","","PITTSBURGH","PA","15204","32807","Complaint Housing","SINGLE FAMILY","1","NO WATER","41"
"HCE-20140411-4092","124058","502  SEDDON AVENUE ","","","NORTH BRADDOCK","PA","15104","55129","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","18"
"HCE-20140411-4086","124060","500  SEDDON AVENUE ","","","NORTH BRADDOCK","PA","15104","55129","Complaint Housing","SINGLE FAMILY","1","NON EMERGENCY","18"
"HCE-20140602-3555","124062","1620  GRANDVIEW AVENUE ","","","NORTH BRADDOCK","PA","15104","55120","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","18"
"HCE-20140404-4085","124065","1717 - 1719  WEILER AVENUE ","","","NORTH BRADDOCK","PA","15104","55120","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","18"
"HCE-20140616-3535","124070","1529  RUTHERFORD AVENUE ","","","PITTSBURGH","PA","15216","31916","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","41"
"HCE-20140603-3556","124073","288  WADE STREET ","","","PITTSBURGH","PA","15211","31914","Complaint Housing","SINGLE FAMILY","1","NON EMERGENCY","41"
"HCE-20140605-3592","124075","148  RUTH STREET ","","","PITTSBURGH","PA","15211","31915","Community Environment","MULTI FAMILY","2","NON EMERGENCY","41"
"HCE-20140624-3643","124077","2304  BENSONIA AVENUE ","","","PITTSBURGH","PA","15216","31920","Complaint Housing","SINGLE FAMILY","1","NON EMERGENCY","41"
"HCE-20140721-4465","124078","2302  BENSONIA AVENUE ","","","","PA","15216","","Complaint Housing","SINGLE FAMILY","1","NON EMERGENCY","41"
"HCE-20140618-3691","124081","845  SEVENTH AVENUE ","","","CORAOPOLIS","PA","15108","54508","Complaint Housing","SINGLE FAMILY","1","NON EMERGENCY","41"
"HCE-20140616-3649","124083","106  WESSEX HILLS DRIVE ","","","MOON TOWNSHIP","PA","15108","54514","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","41"
"HCE-20140624-3744","124084","624  FOURTH AVENUE ","","","CORAOPOLIS","PA","15108","54508","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","41"
"HCE-20140718-4391","124085","1125  THIRD AVENUE ","","","CORAOPOLIS","PA","15108","54508","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","41"
"HCE-20140107-1041","124088","310  ROUP AVENUE ","1ST FLOOR REAR","","PITTSBURGH","PA","15232","30807","Complaint Housing","MULTI FAMILY","2","NO HEAT","18"
"HCE-20140702-3890","124089","328  FERNHILL AVENUE ","","","PITTSBURGH","PA","15226","31917","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","46"
"HCE-20140321-4062","124090","4343  ANDOVER TERRACE ","","APT# 1","PITTSBURGH","PA","15213","30506","Complaint Housing","MULTI FAMILY","2","NON EMERGENCY","4"
"HCE-20140411-4061","124092","2315  CLEVELAND STREET ","","","MC KEESPORT","PA","15132","55524","Complaint Housing","SINGLE FAMILY","1","SEWAGE","4"
"HCE-20140325-3948","124093","5834  MAEBURN ROAD ","","","PITTSBURGH","PA","15217","31414","Complaint Housing","SINGLE FAMILY","1","NO HEAT","19"
"HCE-20140325-3948","124094","5834  MAEBURN ROAD ","","","PITTSBURGH","PA","15217","31414","Complaint Housing","SINGLE FAMILY","1","NO HEAT","19"
"HCE-20140325-3948","124095","5834  MAEBURN ROAD ","","","PITTSBURGH","PA","15217","31414","Complaint Housing","SINGLE FAMILY","1","NO HEAT","19"
"HCE-20140325-3948","124096","5834  MAEBURN ROAD ","","","PITTSBURGH","PA","15217","31414","Complaint Housing","SINGLE FAMILY","1","NO HEAT","19"
"HCE-20140711-4692","124683","211  BURROWS STREET ","","A","PITTSBURGH","PA","15213","30411","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","88"
"HCE-20140715-4563","124684","412  LARIMER AVENUE ","","","TURTLE CREEK","PA","15145","55094","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","15"
"HCE-20140801-4792","124685","349  MARGUERITE AVENUE ","","","WILMERDING","PA","15148","55080","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","15"
"HCE-20140507-4657","124686","7813  KELLY STREET ","","","PITTSBURGH","PA","15208","31304","Complaint Housing","SINGLE FAMILY","1","SEWAGE","88"
"HCE-20140225-2908","124687","1935  WESTMONT AVENUE ","","","PITTSBURGH","PA","15210","32901","Complaint Housing","SINGLE FAMILY","1","NON EMERGENCY","46"
"HCE-20140804-4823","124688","513  BROWNSVILLE ROAD ","","REAR","MOUNT OLIVER","PA","15210","54810","Complaint Housing","SINGLE FAMILY","1","NO WATER","18"
