HRG,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Northern Ireland Total
KC05J,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 10+","18,444","37,231","58,643",.,"45,123","16,327","55,389",.,"32,317","14,026","34,005","8,130",.,"24,605",.,"51,296","395,535"
KC05K,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 7-9","73,235","98,873","91,881","25,601","70,205","7,965","64,349",.,"51,342","13,666","40,856","53,015",.,"52,944",.,"134,806","778,738"
KC05L,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 4-6","112,773","210,947","102,365","81,911","73,880","55,317","75,962","5,277","52,775","3,237","69,696","103,228","18,322","86,781",.,"184,661","1,237,132"
KC05M,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 2-3","49,732","109,302","72,397","54,970","62,569","23,534","34,620",.,"22,442","2,158","44,434","79,468",.,"36,537",.,"75,608","667,771"
KC05N,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 0-1","9,064","23,194","28,371","26,228","19,856","10,278","2,638",.,"3,382",.,"20,061","34,968",.,"12,618",.,"23,717","214,375"
LA01A,"Kidney Transplant, 19 years and over, from Cadaver Non Heart-Beating Donor",.,.,"63,824",.,.,.,.,.,.,.,.,.,.,.,.,.,"63,824"
LA02A,"Kidney Transplant, 19 years and over, from Cadaver Heart-Beating Donor",.,.,"324,939",.,.,.,.,.,.,.,.,.,.,.,.,.,"324,939"
LA04H,"Kidney or Urinary Tract Infections, with Interventions, with CC Score 12+",.,.,782,.,"3,263",.,"13,592",.,"2,566","9,710",.,.,.,.,.,.,"29,913"
LA04J,"Kidney or Urinary Tract Infections, with Interventions, with CC Score 9-11",.,"19,924","14,160","38,449","4,248","2,410","9,776",.,"10,393",.,.,.,.,.,.,"25,693","125,052"
LA04K,"Kidney or Urinary Tract Infections, with Interventions, with CC Score 6-8","29,376","11,767","57,320","12,048","31,287","5,731","23,357",.,"1,063",.,"19,197","2,211",.,"62,997",.,"30,201","286,554"
LA04L,"Kidney or Urinary Tract Infections, with Interventions, with CC Score 3-5","29,379","34,868","69,900","50,338","54,672","3,314","11,909",.,"5,078",.,"8,000","8,602",.,"7,862",.,"29,950","313,871"
LA04M,"Kidney or Urinary Tract Infections, with Interventions, with CC Score 0-2","25,930","16,852","63,883","38,339","14,034","11,771","11,303",.,"9,834",.,"3,561","1,401",.,"34,704",.,"10,420","242,034"
LA04N,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 13+",.,.,.,"4,989","40,114",.,.,.,"2,630",.,"16,630",.,.,.,.,"16,332","80,696"
LA04P,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 8-12","101,932","208,970","116,539","67,570","212,848","11,951","75,434",.,"120,865","58,981","38,186","47,528","81,431","160,952",.,"286,558","1,589,744"
LA04Q,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 4-7","418,065","718,662","519,299","386,269","508,820","191,995","290,660",.,"278,264","147,092","224,485","245,898","46,009","868,462",.,"809,496","5,653,476"
LA04R,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 2-3","367,208","544,952","345,903","321,492","337,575","202,291","124,478","8,830","150,129","25,534","193,182","285,155","22,394","410,295",.,"358,769","3,698,187"
LA04S,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 0-1","177,151","488,968","350,039","219,347","305,513","184,703","78,072","2,195","49,514",.,"163,053","234,749","1,629","293,531",.,"216,589","2,765,052"
LA07H,"Acute Kidney Injury with Interventions, with CC Score 11+",.,"17,013","5,511",.,.,.,"15,051",.,.,.,.,.,.,"19,983",.,.,"57,559"
LA07J,"Acute Kidney Injury with Interventions, with CC Score 6-10","5,714","5,556","6,133","59,089","11,174","2,866","9,776",.,"17,248",.,"22,796","7,810",.,"8,536",.,"3,434","160,133"
LA07K,"Acute Kidney Injury with Interventions, with CC Score 0-5","15,405","19,538","36,333","13,007","13,554","9,006","11,763",.,"1,063",.,.,"18,524",.,.,.,"9,672","147,865"
LA07L,"Acute Kidney Injury without Interventions, with CC Score 12+","2,220","28,658","5,480",.,"22,756","1,808",.,.,.,.,"22,003","7,999","9,772","87,308",.,"50,072","238,074"
LA07M,"Acute Kidney Injury without Interventions, with CC Score 8-11","21,855","56,137","24,610","15,422","78,953","9,563","12,133",.,"34,657",.,"23,454","25,407","15,472","6,026",.,"119,311","442,998"
LA07N,"Acute Kidney Injury without Interventions, with CC Score 4-7","93,138","256,865","273,723","88,208","131,134","59,622","87,040",.,"62,098",.,"100,711","89,905","11,400","79,654",.,"163,835","1,497,333"
LA07P,"Acute Kidney Injury without Interventions, with CC Score 0-3","80,316","161,039","188,923","94,566","124,632","48,263","25,321",.,"32,890",.,"59,515","93,019","7,329","36,551",.,"106,054","1,058,417"
LA08G,"Chronic Kidney Disease with Interventions, with CC Score 6+","1,753","25,616","14,870",.,.,"2,866",.,.,.,.,.,.,.,.,.,"12,647","57,752"
LA08H,"Chronic Kidney Disease with Interventions, with CC Score 3-5",877,"8,609","28,845",.,.,.,.,.,.,.,.,.,.,.,.,.,"38,331"
LA08J,"Chronic Kidney Disease with Interventions, with CC Score 0-2",.,"2,652","28,889",.,.,"2,319",.,.,.,.,.,.,.,.,.,"11,114","44,973"
LA08K,"Chronic Kidney Disease without Interventions, with CC Score 11+",.,"19,465","22,237",.,.,904,.,.,.,"2,158",.,.,.,.,.,"1,150","45,914"
LA08L,"Chronic Kidney Disease without Interventions, with CC Score 8-10",.,"31,714","27,058",.,.,"1,228",.,.,.,.,.,.,.,.,.,"1,916","61,917"
LA08M,"Chronic Kidney Disease without Interventions, with CC Score 5-7","2,630","26,670","14,905","1,361",980,"2,047",.,.,.,.,"2,122","2,038",.,.,.,"7,183","59,936"
LA08N,"Chronic Kidney Disease without Interventions, with CC Score 3-4","23,814","19,460","27,699","1,814",.,"28,417",.,.,.,"2,158","1,922",.,.,"3,013",.,"14,757","123,054"
LA08P,"Chronic Kidney Disease without Interventions, with CC Score 0-2",.,.,"91,018",.,"2,614",.,.,.,.,.,.,"3,857",.,.,.,.,"97,489"
LA09J,"General Renal Disorders with Interventions, with CC Score 6+","4,680",.,.,.,"4,575",.,.,.,.,.,.,.,.,.,.,.,"9,255"
LA09K,"General Renal Disorders with Interventions, with CC Score 3-5",877,"4,745","20,477","3,476","4,575",.,"1,459",.,"2,190",.,.,"4,365",.,"9,404",.,"22,280","73,848"
LA09L,"General Renal Disorders with Interventions, with CC Score 0-2","17,223","15,936","70,825","59,525","19,782","2,109",.,.,.,.,.,.,.,.,.,"11,088","196,488"
LA09M,"General Renal Disorders without Interventions, with CC Score 9+",.,.,.,.,"9,149",603,.,.,.,.,.,.,.,"3,236",.,.,"12,987"
LA09N,"General Renal Disorders without Interventions, with CC Score 6-8","4,111","5,197","9,611",.,"31,659","2,598","5,275",.,.,.,.,"2,791","13,436",.,.,"8,436","83,115"
LA09P,"General Renal Disorders without Interventions, with CC Score 3-5","40,464","21,571","45,598","27,647","37,191","15,334","12,660",.,"3,382",.,"8,837","18,966",.,"21,669",.,"36,592","289,910"
LA09Q,"General Renal Disorders without Interventions, with CC Score 0-2","85,924","122,431","88,404","95,991","112,400","52,494","33,761",.,"15,407",.,"26,156","55,569","4,886","62,697",.,"97,737","853,856"
LB05E,"Intermediate Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 6+","25,280",.,"19,129",.,"19,068",.,.,.,.,.,.,.,.,.,.,"11,682","75,160"
LB05F,"Intermediate Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 3-5","27,643","10,788","57,121",.,"8,245",.,.,.,.,.,.,.,.,.,.,"16,107","119,904"
LB05G,"Intermediate Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-2","9,732","4,419","32,047","3,665","10,794",.,.,.,.,.,.,.,.,"4,593",.,"8,968","74,219"
LB06H,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 9+",.,"5,286","14,101",.,.,.,.,.,.,.,.,.,.,"12,052",.,.,"31,438"
LB06J,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 6-8",.,.,"8,119",.,.,.,.,.,"2,942",.,.,"11,681",.,.,.,"10,693","33,435"
LB06K,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 4-5",.,.,.,"13,238","6,316","2,109",.,.,.,.,.,.,.,.,.,.,"21,663"
LB06L,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 2-3","6,280","2,260","12,053",.,"5,297",.,.,.,"2,942",.,.,695,.,.,.,"1,837","31,363"
LB06M,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 0-1","2,727",.,"11,359",.,"9,393",.,.,.,.,.,.,.,.,.,.,.,"23,478"
LB06N,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 13+",.,"6,506","6,029",.,"22,353",904,.,.,.,"9,351",.,.,.,.,.,"11,985","57,128"
LB06P,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 7-12","29,687","27,649","61,633","11,481","30,834","14,890","34,816",.,"6,951","44,236","11,351","29,546","19,951","29,356",.,"66,989","419,368"
LB06Q,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 4-6","24,648","7,413","160,704","18,046","24,953","6,327",.,.,"3,293",.,"19,355","3,076",.,"14,060",.,"70,297","352,173"
LB06R,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 2-3","40,132","19,958","119,757","11,531","29,286","1,996",.,.,"2,255",.,.,"8,012",.,"18,869",.,"32,668","284,464"
LB06S,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 0-1","7,687","7,275","55,922",907,"11,235",.,.,.,.,.,.,.,.,"6,751",.,"9,514","99,291"
LB10B,"Major Open Bladder Procedures or Reconstruction, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,"13,657",.,.,.,.,"13,657"
LB10C,"Major Open Bladder Procedures or Reconstruction, 19 years and over, with CC Score 2+",.,.,.,.,.,"7,060",.,.,.,.,.,.,.,.,.,.,"7,060"
LB10D,"Major Open Bladder Procedures or Reconstruction, 19 years and over, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,399","5,399"
LB12Z,Intermediate Open Bladder Procedures,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,425","2,425"
LB13C,Major Endoscopic Bladder Procedures with CC Score 7+,.,.,.,.,"47,549",.,.,.,.,.,.,.,.,.,.,.,"47,549"
LB13D,Major Endoscopic Bladder Procedures with CC Score 5-6,.,.,"1,547",.,"15,559",.,.,.,.,.,.,.,.,.,.,"2,758","19,864"
LB13E,Major Endoscopic Bladder Procedures with CC Score 2-4,"3,098",.,"15,087",.,"21,898","2,913",.,.,.,.,.,.,.,.,.,"7,057","50,052"
LB13F,Major Endoscopic Bladder Procedures with CC Score 0-1,"4,792",.,"10,460","9,441","11,482","3,153",.,.,.,.,.,.,.,.,.,"6,287","45,615"
LB16D,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 7+","29,058",845,"10,059",.,.,.,.,.,.,.,.,.,.,"13,558",.,"20,778","74,297"
LB16E,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 3-6","10,397","7,520","20,514","16,563","3,603","1,090",.,.,.,.,"1,426",.,.,"14,693",.,"25,608","101,414"
LB16F,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 0-2","37,225","29,170","17,958","34,372","12,396","1,074",.,.,.,.,859,.,.,"11,618",.,"42,450","187,123"
LB16G,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 8+","1,694","14,936","6,977","2,863","7,398",.,.,.,"10,146",.,611,.,.,"15,220",.,"32,807","92,652"
LB16H,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 5-7","20,136","11,477","41,621","2,268","12,474","3,917",.,.,.,.,.,"1,829",.,"4,742",.,"24,883","123,347"
LB16J,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 2-4","11,961","19,639","34,465","12,881","19,374","14,055",.,.,.,.,"10,447","1,433",.,"17,685",.,"53,590","195,529"
LB16K,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 0-1","3,222","21,583","23,599","15,252","26,893","8,696",.,.,.,.,962,"3,708",.,"5,291",.,"16,552","125,758"
LB19C,"Ureteric or Bladder Disorders, with Interventions, with CC Score 4+","9,311",.,"2,519","9,327","8,137",.,.,.,.,.,.,"13,335",.,"6,535",.,.,"49,163"
LB19D,"Ureteric or Bladder Disorders, with Interventions, with CC Score 0-3","9,297",904,"19,104","3,539","13,583",.,.,.,.,.,.,.,.,.,.,"10,124","56,551"
LB19E,"Ureteric or Bladder Disorders, without Interventions, with CC Score 5+","12,591",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,695","15,286"
LB19F,"Ureteric or Bladder Disorders, without Interventions, with CC Score 2-4",.,.,"10,421",907,"9,725","3,953",.,.,.,.,"6,636","21,746",.,.,.,"13,257","66,645"
LB19G,"Ureteric or Bladder Disorders, without Interventions, with CC Score 0-1","2,741","3,616","4,782",.,839,.,.,.,.,.,.,"2,738",.,.,.,"3,674","18,389"
LB20C,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, with Interventions, with CC Score 4+","45,534","6,039",.,"13,466","23,126","1,533",.,.,.,.,.,.,.,.,.,"16,471","106,169"
LB20D,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, with Interventions, with CC Score 0-3","7,383","10,845","11,848","21,436","6,253","3,592",.,.,.,.,859,.,.,.,.,"14,663","76,878"
LB20E,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, without Interventions, with CC Score 7+",.,"25,411","8,528","16,346","33,156",.,.,.,.,"12,947",.,.,.,.,.,"45,228","141,615"
LB20F,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, without Interventions, with CC Score 2-6","5,050","53,494","9,572","55,460","38,874","26,050",.,.,"1,127","7,912","1,081","1,763",.,.,.,"45,675","246,057"
LB20G,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, without Interventions, with CC Score 0-1","3,759","15,279","3,066","10,188","16,617","2,712",.,.,.,.,.,.,.,.,.,"4,620","56,241"
LB21A,"Major Open, Prostate or Bladder Neck Procedures (Male), with CC Score 2+",.,.,"8,485",.,.,.,.,.,.,.,.,.,.,.,.,.,"8,485"
LB25D,Transurethral Prostate Resection Procedures with CC Score 6+,.,.,"10,343",.,.,.,.,.,.,.,.,.,.,.,.,.,"10,343"
LB25E,Transurethral Prostate Resection Procedures with CC Score 3-5,.,.,.,"5,289","2,823",.,.,.,.,.,.,.,.,.,.,.,"8,111"
LB25F,Transurethral Prostate Resection Procedures with CC Score 0-2,"3,663",.,"11,988",.,"10,549",.,.,.,.,.,.,.,.,.,.,.,"26,200"
LB26A,"Intermediate Endoscopic, Prostate or Bladder Neck Procedures (Male and Female), with CC Score 2+","3,663",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,663"
LB26B,"Intermediate Endoscopic, Prostate or Bladder Neck Procedures (Male and Female), with CC Score 0-1",.,.,.,"2,699",.,.,.,.,.,.,.,.,.,.,.,839,"3,538"
LB28C,"Non-Malignant Prostate Disorders with Interventions, with CC Score 4+","12,378",.,"1,976",.,"5,882",.,.,.,.,.,.,.,.,.,.,"1,348","21,583"
LB28D,"Non-Malignant Prostate Disorders with Interventions, with CC Score 0-3","11,153","7,683","6,216","11,069","14,980",.,.,.,.,.,.,.,.,.,.,"8,685","59,786"
LB28E,"Non-Malignant Prostate Disorders without Interventions, with CC Score 6+",.,.,"4,771",.,.,.,.,.,.,.,"1,081",.,.,"1,941",.,.,"7,793"
LB28F,"Non-Malignant Prostate Disorders without Interventions, with CC Score 3-5","2,191","4,400","3,495",.,839,.,.,.,.,.,730,.,.,.,.,.,"11,656"
LB28G,"Non-Malignant Prostate Disorders without Interventions, with CC Score 0-2","2,824","6,417","10,971","3,116","17,100","1,205",.,.,.,.,.,"1,047",.,"1,004",.,"1,155","44,839"
LB29A,"Major Open Urethra Procedures, 19 years and over",.,.,.,.,"4,695",.,.,.,.,.,.,.,.,.,.,"5,359","10,055"
LB35C,"Scrotum, Testis or Vas Deferens Disorders, with Interventions, with CC Score 2+",.,"8,874","15,039",.,"7,090",.,.,.,"9,641",.,.,.,.,.,.,"3,580","44,225"
LB35D,"Scrotum, Testis or Vas Deferens Disorders, with Interventions, with CC Score 0-1","3,425","9,080","6,934","7,699","9,349","4,989",.,.,.,.,"2,079",.,.,"7,860",.,"11,412","62,827"
LB35E,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 6+","5,834","9,039","18,272",.,"1,314",.,.,.,"12,013",.,.,716,.,"3,013",.,.,"50,201"
LB35F,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 3-5","6,778","12,203","32,105","19,739","7,134","4,348",.,.,.,.,"3,016",715,.,.,.,"6,161","92,198"
LB35G,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 1-2","8,781","10,348","36,658","16,304","14,549","5,139",.,.,.,.,"3,265",.,.,"6,471",.,"5,738","107,253"
LB35H,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 0","5,108","26,123","14,427","21,034","24,850","4,743",.,.,.,.,982,.,.,"14,884",.,"24,007","136,157"
LB37C,Miscellaneous Urinary Tract Findings with CC Score 5+,"10,891",.,"3,166",.,725,.,.,.,.,.,.,.,.,.,.,"3,748","18,529"
LB37D,Miscellaneous Urinary Tract Findings with CC Score 2-4,"2,247","3,344","6,025","2,721","5,455",.,.,.,.,.,.,.,.,.,.,"3,383","23,175"
LB37E,Miscellaneous Urinary Tract Findings with CC Score 0-1,"2,933","4,492","5,993","5,473",839,.,.,.,.,.,"1,428",747,.,.,.,"9,881","31,787"
LB38C,"Unspecified Haematuria with Interventions, with CC Score 7+",.,"5,358","13,521","14,352","6,039",.,.,.,.,.,.,.,.,.,.,"8,188","47,458"
LB38D,"Unspecified Haematuria with Interventions, with CC Score 3-6","33,533","7,104","50,695","21,452","18,069","3,196",.,.,.,.,.,.,.,"10,417",.,"20,148","164,616"
LB38E,"Unspecified Haematuria with Interventions, with CC Score 0-2","21,280","3,616","61,820","58,705","29,416","11,483","2,907",.,.,.,.,.,.,.,.,"35,309","224,535"
LB38F,"Unspecified Haematuria without Interventions, with CC Score 8+","1,315","5,151","9,393","1,361",725,.,.,.,.,.,.,.,.,.,.,"3,604","21,549"
LB38G,"Unspecified Haematuria without Interventions, with CC Score 4-7","19,434","15,998","34,584","4,600","25,597",.,.,.,.,.,"1,081","2,094",.,"40,122",.,"18,446","161,955"
LB38H,"Unspecified Haematuria without Interventions, with CC Score 0-3","17,328","26,709","55,192","36,929","47,881","10,277","1,055",.,.,.,"2,034",715,.,"29,287",.,"70,586","297,993"
LB40C,"Urinary Tract Stone Disease with Interventions, with CC Score 3+","13,795",.,"27,100","6,293",.,"1,976",.,.,.,.,.,.,.,.,.,"6,405","55,570"
LB40D,"Urinary Tract Stone Disease with Interventions, with CC Score 0-2","27,731","4,182","113,717","15,815","52,774",.,.,.,.,.,.,.,.,.,.,"18,806","233,024"
LB40E,"Urinary Tract Stone Disease without Interventions, with CC Score 6+","4,662","6,099","9,795","4,600","3,777","3,615",.,.,.,.,.,.,.,"3,236",.,"2,273","38,056"
LB40F,"Urinary Tract Stone Disease without Interventions, with CC Score 3-5","5,108",.,"20,741","9,265","19,149","3,162",.,.,.,.,"2,519","1,763",.,"14,884",.,"6,645","83,237"
LB40G,"Urinary Tract Stone Disease without Interventions, with CC Score 0-2","37,441","44,649","49,661","52,567","66,983","18,683",.,.,"3,382",.,"9,663","13,633",.,"50,490",.,"58,604","405,754"
LB47Z,Major Open Penis Procedures,.,.,"4,856",.,"7,289",.,.,.,.,.,.,.,.,.,.,.,"12,145"
LB52A,"Major Open, Scrotum, Testis or Vas Deferens Procedures, with CC Score 2+",.,"10,311",.,.,.,.,.,.,.,.,.,.,.,.,.,"19,727","30,038"
LB52B,"Major Open, Scrotum, Testis or Vas Deferens Procedures, with CC Score 0-1",.,"1,808",.,"1,698",.,.,.,.,.,.,.,.,.,.,.,"10,097","13,603"
LB53B,"Intermediate Open, Scrotum, Testis or Vas Deferens Procedures, 18 years and under",.,.,"4,743",.,"9,135",.,.,.,.,.,.,"7,080",.,.,.,"1,787","22,745"
LB53C,"Intermediate Open, Scrotum, Testis or Vas Deferens Procedures, 19 years and over, with CC Score 1+",.,.,"9,918","8,842","7,839",.,.,.,.,.,"9,831",.,.,"6,535",.,"10,813","53,778"
LB53D,"Intermediate Open, Scrotum, Testis or Vas Deferens Procedures, 19 years and over, with CC Score 0","10,423","2,819",.,"5,530","6,655",.,.,.,.,.,.,.,.,.,.,"3,358","28,785"
LB57C,Urethral Disorders with Interventions,"2,533",.,"4,189","1,820","9,011","2,561",.,.,.,.,.,.,.,.,.,"1,458","21,572"
LB57D,Urethral Disorders without Interventions,.,"3,290","3,066","1,145",839,"1,186",.,.,.,.,.,.,.,.,.,.,"9,525"
LB58C,Penile Disorders with Interventions,"5,922","2,712","5,797","1,553","5,764",.,.,.,.,.,.,.,.,"5,209",.,"6,674","33,629"
LB58D,Penile Disorders without Interventions,.,"2,712","5,103","8,035","7,973",.,.,.,.,.,.,"2,121",.,.,.,"3,465","29,409"
LB60C,"Complex, Open or Laparoscopic, Kidney or Ureter Procedures, with CC Score 7+",.,.,"64,840",.,"8,380",.,.,.,.,.,.,.,.,.,.,.,"73,220"
LB60D,"Complex, Open or Laparoscopic, Kidney or Ureter Procedures, with CC Score 4-6","11,005",.,"125,892",.,.,.,.,.,.,.,.,.,.,.,.,"28,066","164,963"
LB60E,"Complex, Open or Laparoscopic, Kidney or Ureter Procedures, with CC Score 2-3","16,814",.,"89,007",.,"34,767",.,.,.,.,.,.,.,.,.,.,"20,593","161,180"
LB60F,"Complex, Open or Laparoscopic, Kidney or Ureter Procedures, with CC Score 0-1","5,578",.,"41,605","29,041",.,.,.,.,.,.,.,.,.,.,.,"15,002","91,226"
LB61C,"Major, Open or Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 10+",.,.,"56,133",.,.,.,.,.,.,.,.,.,.,.,.,"18,033","74,166"
LB61D,"Major, Open or Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 7-9","13,703",.,"21,397","5,914","19,554",.,.,.,.,.,.,.,.,.,.,"30,483","91,051"
LB61E,"Major, Open or Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 4-6","19,821",.,"96,433","8,202","45,053",.,.,.,.,.,.,"38,963",.,.,.,"49,734","258,206"
LB61F,"Major, Open or Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 2-3","14,285",.,"53,253","15,077","61,715",.,.,.,.,.,.,"13,387",.,.,.,"16,916","174,634"
LB61G,"Major, Open or Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-1","6,760",.,"68,948","4,025","48,497",.,.,.,.,.,.,"3,482",.,.,.,"10,303","142,015"
