HRG Code,Spec,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,N. Ireland Total FCEs
LA09J,361,"General Renal Disorders with Interventions, with CC Score 6+",.,.,2,.,.,1,.,.,.,.,.,.,.,.,.,.,3
LA09J,430,"General Renal Disorders with Interventions, with CC Score 6+",.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,1,2
LA09K,100,"General Renal Disorders with Interventions, with CC Score 3-5",.,.,.,1,1,.,.,.,.,.,.,.,.,.,.,.,2
LA09K,101,"General Renal Disorders with Interventions, with CC Score 3-5",3,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,5
LA09K,300,"General Renal Disorders with Interventions, with CC Score 3-5",.,.,1,.,.,.,.,.,.,.,.,1,.,.,.,1,3
LA09K,303,"General Renal Disorders with Interventions, with CC Score 3-5",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA09K,361,"General Renal Disorders with Interventions, with CC Score 3-5",.,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,3
LA09K,430,"General Renal Disorders with Interventions, with CC Score 3-5",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
LA09L,100,"General Renal Disorders with Interventions, with CC Score 0-2",1,.,.,1,.,1,.,.,.,.,.,.,.,.,.,2,5
LA09L,101,"General Renal Disorders with Interventions, with CC Score 0-2",4,.,24,3,7,.,.,.,.,.,.,.,.,.,.,22,60
LA09L,300,"General Renal Disorders with Interventions, with CC Score 0-2",1,2,.,1,.,.,.,.,.,.,1,1,.,.,.,3,9
LA09L,361,"General Renal Disorders with Interventions, with CC Score 0-2",1,.,1,.,.,3,.,.,.,.,.,.,.,.,.,1,6
LA09L,430,"General Renal Disorders with Interventions, with CC Score 0-2",.,.,1,.,.,.,.,.,.,.,.,.,1,.,.,.,2
LA09L,502,"General Renal Disorders with Interventions, with CC Score 0-2",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA09M,100,"General Renal Disorders without Interventions, with CC Score 9+",.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,1
LA09M,110,"General Renal Disorders without Interventions, with CC Score 9+",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
LA09M,300,"General Renal Disorders without Interventions, with CC Score 9+",.,.,1,.,.,.,.,.,1,.,.,.,.,.,.,.,2
LA09M,361,"General Renal Disorders without Interventions, with CC Score 9+",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA09M,430,"General Renal Disorders without Interventions, with CC Score 9+",.,.,.,.,.,.,.,.,.,1,.,.,.,1,.,.,2
LA09N,100,"General Renal Disorders without Interventions, with CC Score 6-8",1,.,.,.,1,.,.,.,.,.,.,3,.,.,.,.,5
LA09N,101,"General Renal Disorders without Interventions, with CC Score 6-8",.,.,1,.,3,.,.,.,.,.,.,.,.,.,.,2,6
LA09N,300,"General Renal Disorders without Interventions, with CC Score 6-8",1,.,.,.,4,2,.,.,.,.,1,2,.,.,.,3,13
LA09N,303,"General Renal Disorders without Interventions, with CC Score 6-8",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA09N,320,"General Renal Disorders without Interventions, with CC Score 6-8",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,1
LA09N,340,"General Renal Disorders without Interventions, with CC Score 6-8",.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
LA09N,361,"General Renal Disorders without Interventions, with CC Score 6-8",.,2,6,.,.,.,.,.,.,.,.,.,.,.,.,1,9
LA09N,430,"General Renal Disorders without Interventions, with CC Score 6-8",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,2,3
LA09P,100,"General Renal Disorders without Interventions, with CC Score 3-5",1,.,.,.,.,.,.,.,.,.,.,2,.,1,.,.,4
LA09P,101,"General Renal Disorders without Interventions, with CC Score 3-5",.,.,1,.,3,.,.,.,.,.,.,.,.,.,.,3,7
LA09P,300,"General Renal Disorders without Interventions, with CC Score 3-5",8,7,1,1,6,7,4,.,3,.,3,6,.,4,.,10,60
LA09P,301,"General Renal Disorders without Interventions, with CC Score 3-5",.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
LA09P,302,"General Renal Disorders without Interventions, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
LA09P,303,"General Renal Disorders without Interventions, with CC Score 3-5",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA09P,320,"General Renal Disorders without Interventions, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,1
LA09P,340,"General Renal Disorders without Interventions, with CC Score 3-5",.,2,1,.,.,.,.,.,.,.,1,2,.,.,.,.,6
LA09P,361,"General Renal Disorders without Interventions, with CC Score 3-5",.,2,5,.,.,1,.,.,.,.,.,.,.,.,.,2,10
LA09P,430,"General Renal Disorders without Interventions, with CC Score 3-5",2,2,3,.,1,1,.,.,.,.,.,1,.,.,.,2,12
LA09P,502,"General Renal Disorders without Interventions, with CC Score 3-5",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA09Q,100,"General Renal Disorders without Interventions, with CC Score 0-2",11,14,1,10,12,2,.,.,.,.,.,11,.,11,.,10,82
LA09Q,101,"General Renal Disorders without Interventions, with CC Score 0-2",10,.,16,6,31,.,.,.,.,.,.,.,.,.,.,19,82
LA09Q,180,"General Renal Disorders without Interventions, with CC Score 0-2",.,2,.,.,1,.,.,.,.,.,3,6,.,.,.,.,12
LA09Q,300,"General Renal Disorders without Interventions, with CC Score 0-2",27,51,4,29,44,38,3,.,18,.,27,65,.,24,.,54,384
LA09Q,301,"General Renal Disorders without Interventions, with CC Score 0-2",.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
LA09Q,302,"General Renal Disorders without Interventions, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,7,1,.,.,.,.,8
LA09Q,303,"General Renal Disorders without Interventions, with CC Score 0-2",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA09Q,320,"General Renal Disorders without Interventions, with CC Score 0-2",.,1,.,2,.,.,.,.,.,.,.,.,.,.,.,2,5
LA09Q,340,"General Renal Disorders without Interventions, with CC Score 0-2",.,4,3,.,.,1,.,.,.,.,1,1,.,.,.,.,10
LA09Q,361,"General Renal Disorders without Interventions, with CC Score 0-2",1,1,6,.,.,5,.,.,.,.,.,.,.,.,.,.,13
LA09Q,430,"General Renal Disorders without Interventions, with CC Score 0-2",.,7,1,.,1,.,.,.,.,.,4,.,.,2,.,.,15
LA09Q,501,"General Renal Disorders without Interventions, with CC Score 0-2",1,.,.,.,.,1,.,.,.,.,.,1,.,.,.,1,4
LA09Q,502,"General Renal Disorders without Interventions, with CC Score 0-2",.,.,2,.,3,.,.,.,.,.,.,.,.,.,.,3,8
LA09Q,800,"General Renal Disorders without Interventions, with CC Score 0-2",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB06H,100,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 9+",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
LB06H,101,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 9+",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1,2
LB06H,300,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 9+",.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,2
LB06H,301,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 9+",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB06H,340,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 9+",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
LB06H,370,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 9+",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB06J,100,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 6-8",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1,2
LB06J,101,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 6-8",1,.,3,1,.,.,.,.,.,.,.,.,.,.,.,1,6
LB06J,300,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 6-8",.,2,.,1,1,.,.,.,1,.,.,.,.,.,.,1,6
LB06J,800,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 6-8",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB06K,100,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 4-5",.,1,.,2,.,.,.,.,.,.,.,.,.,.,.,2,5
LB06K,101,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 4-5",1,.,1,1,.,.,.,.,.,.,.,.,.,.,.,4,7
LB06K,300,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 4-5",.,.,.,1,.,.,1,.,.,.,.,.,.,.,.,.,2
LB06L,100,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 2-3",.,.,1,1,.,.,.,.,.,.,.,.,.,.,.,2,4
LB06L,101,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 2-3",3,.,5,1,3,.,.,.,.,.,.,.,.,.,.,3,15
LB06L,300,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 2-3",.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,1
LB06L,430,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 2-3",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB06M,100,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,1
LB06M,101,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 0-1",1,.,2,.,4,.,.,.,.,.,.,.,.,.,.,.,7
LB06M,300,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,1
LB06M,800,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 0-1",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB06N,101,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 13+",.,.,1,.,1,.,.,.,.,.,.,.,.,.,.,1,3
LB06N,300,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 13+",.,.,.,.,3,.,.,.,.,.,.,.,.,.,.,1,4
LB06N,361,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 13+",.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,3
LB06N,430,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 13+",.,.,.,.,.,.,.,.,1,1,.,.,1,.,.,2,5
LB06P,100,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 7-12",.,.,.,.,2,.,.,.,.,.,.,1,.,.,.,.,3
LB06P,101,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 7-12",2,.,2,1,1,.,.,.,.,.,.,.,.,.,.,2,8
LB06P,300,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 7-12",1,2,.,2,7,1,.,.,3,.,1,4,.,.,.,8,29
LB06P,301,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 7-12",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB06P,303,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 7-12",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB06P,340,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 7-12",.,1,1,.,.,.,.,.,.,.,1,.,.,.,.,.,3
LB06P,361,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 7-12",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB06P,430,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 7-12",.,1,4,.,.,.,.,.,2,.,.,.,.,.,.,3,10
LB06P,800,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 7-12",.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,2
LB06Q,100,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 4-6",1,.,.,1,1,4,.,.,.,.,.,.,.,1,.,2,10
LB06Q,101,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 4-6",2,.,6,2,5,.,.,.,.,.,.,.,.,.,.,4,19
LB06Q,300,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 4-6",3,9,2,4,5,3,1,.,2,.,.,9,.,4,.,12,54
LB06Q,301,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 4-6",.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
LB06Q,320,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 4-6",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB06Q,340,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 4-6",.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
LB06Q,370,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 4-6",.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,3
LB06Q,430,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 4-6",.,1,5,.,2,.,.,.,.,1,.,.,.,.,.,.,9
LB06Q,800,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 4-6",.,.,6,.,.,.,.,.,.,.,.,.,.,.,.,.,6
LB06R,100,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 2-3",2,1,.,2,.,.,.,.,.,.,.,1,.,.,.,2,8
LB06R,101,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 2-3",2,.,4,4,3,.,.,.,.,.,.,.,.,.,.,3,16
LB06R,120,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 2-3",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
LB06R,300,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 2-3",2,2,2,4,2,.,.,.,.,.,1,10,.,.,.,1,24
LB06R,320,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 2-3",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
LB06R,340,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 2-3",.,1,.,.,.,.,.,.,.,.,1,.,.,.,.,.,2
LB06R,370,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 2-3",.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,3
LB06R,430,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 2-3",.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,1,6
LB06R,800,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 2-3",.,.,17,.,.,.,.,.,.,.,.,.,.,.,.,.,17
LB06S,100,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 0-1",.,1,.,.,2,.,.,.,.,.,.,.,.,1,.,2,6
LB06S,101,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 0-1",.,.,3,1,4,.,.,.,.,.,.,.,.,.,.,4,12
LB06S,300,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 0-1",2,1,.,1,1,.,.,.,.,.,.,2,.,.,.,.,7
LB06S,320,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,1
LB06S,340,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 0-1",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB06S,370,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 0-1",.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,3
LB06S,430,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 0-1",.,.,2,.,.,.,.,.,.,.,.,.,.,1,.,.,3
LB06S,800,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 0-1",.,.,23,.,.,.,.,.,.,.,.,.,.,.,.,.,23
LB10C,100,"Major Open Bladder Procedures or Reconstruction, 19 years and over, with CC Score 2+",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,1,2
LB10C,101,"Major Open Bladder Procedures or Reconstruction, 19 years and over, with CC Score 2+",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
LB10C,320,"Major Open Bladder Procedures or Reconstruction, 19 years and over, with CC Score 2+",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
LB10C,502,"Major Open Bladder Procedures or Reconstruction, 19 years and over, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
LB10D,101,"Major Open Bladder Procedures or Reconstruction, 19 years and over, with CC Score 0-1",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB12Z,100,Intermediate Open Bladder Procedures,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
LB12Z,101,Intermediate Open Bladder Procedures,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1,2
LB13C,101,Major Endoscopic Bladder Procedures with CC Score 7+,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB13D,101,Major Endoscopic Bladder Procedures with CC Score 5-6,2,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,3
LB13D,430,Major Endoscopic Bladder Procedures with CC Score 5-6,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
LB13E,100,Major Endoscopic Bladder Procedures with CC Score 2-4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
LB13E,101,Major Endoscopic Bladder Procedures with CC Score 2-4,3,.,6,1,2,.,.,.,.,.,.,.,.,.,.,1,13
LB13F,100,Major Endoscopic Bladder Procedures with CC Score 0-1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1,2
LB13F,101,Major Endoscopic Bladder Procedures with CC Score 0-1,1,.,4,.,4,.,.,.,.,.,.,.,.,.,.,4,13
LB16D,100,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 7+",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB16D,101,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 7+",.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,4
LB16D,300,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 7+",.,2,.,.,.,.,1,.,1,.,.,.,.,.,.,1,5
LB16D,361,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 7+",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,1
LB16D,430,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 7+",2,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,3
LB16E,100,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 3-6",.,6,.,.,1,1,.,.,.,.,.,.,.,.,.,1,9
LB16E,101,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 3-6",4,.,16,1,3,.,.,.,.,.,.,.,.,.,.,8,32
LB16E,300,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 3-6",1,2,1,.,.,.,.,.,.,.,.,.,.,1,.,.,5
LB16E,303,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 3-6",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB16E,320,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 3-6",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
LB16E,340,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 3-6",.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
LB16E,430,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 3-6",.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,2
LB16E,502,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 3-6",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
LB16F,100,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 0-2",4,9,.,3,1,.,.,.,.,.,.,.,.,.,.,3,20
LB16F,101,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 0-2",5,.,13,2,.,.,.,.,.,.,.,.,.,.,.,20,40
LB16F,300,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 0-2",1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
LB16F,501,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 0-2",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB16F,502,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 0-2",.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
LB16G,100,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 8+",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB16G,101,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 8+",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
LB16G,300,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 8+",1,1,.,.,.,.,.,.,.,.,.,.,.,2,.,4,8
LB16G,301,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 8+",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB16G,430,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 8+",1,1,1,.,.,.,.,.,.,.,.,.,.,.,.,6,9
LB16H,100,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 5-7",.,1,.,2,1,.,.,.,.,.,.,.,.,4,.,.,8
LB16H,101,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 5-7",.,.,3,.,2,.,.,.,.,.,.,.,.,.,.,1,6
LB16H,300,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 5-7",.,3,.,1,1,2,.,.,.,.,1,2,.,2,.,2,14
LB16H,340,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 5-7",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB16H,430,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 5-7",.,1,5,.,1,.,.,.,.,.,.,.,.,.,.,3,10
LB16J,100,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 2-4",1,5,.,1,1,3,.,.,.,.,.,.,.,2,.,2,15
LB16J,101,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 2-4",1,.,15,.,12,.,.,.,.,.,.,.,.,.,.,4,32
LB16J,300,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 2-4",.,3,.,1,1,3,.,.,1,.,.,5,.,1,.,8,23
LB16J,301,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 2-4",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB16J,302,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 2-4",.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
LB16J,340,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 2-4",.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
LB16J,430,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 2-4",.,4,4,.,5,.,.,.,.,.,.,.,.,.,.,.,13
LB16J,502,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 2-4",.,.,2,.,.,.,.,.,.,.,.,.,.,1,.,.,3
LB16J,823,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 2-4",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
LB16K,100,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 0-1",2,4,.,4,.,2,.,.,.,.,.,.,.,2,.,.,14
LB16K,101,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 0-1",.,.,9,2,7,.,.,.,.,.,.,.,.,.,.,15,33
LB16K,110,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
LB16K,300,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 0-1",1,1,.,2,1,2,.,.,1,.,2,2,.,.,.,4,16
LB16K,430,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,1
LB16K,501,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 0-1",1,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,5
LB16K,502,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 0-1",.,1,.,2,2,.,.,.,.,.,.,.,.,.,.,.,5
LB19C,100,"Ureteric or Bladder Disorders, with Interventions, with CC Score 4+",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB19C,101,"Ureteric or Bladder Disorders, with Interventions, with CC Score 4+",2,.,1,.,2,.,.,.,.,.,.,.,.,.,.,.,5
LB19C,300,"Ureteric or Bladder Disorders, with Interventions, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
LB19C,430,"Ureteric or Bladder Disorders, with Interventions, with CC Score 4+",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB19D,100,"Ureteric or Bladder Disorders, with Interventions, with CC Score 0-3",.,.,.,2,.,2,.,.,.,.,.,1,.,.,.,1,6
LB19D,101,"Ureteric or Bladder Disorders, with Interventions, with CC Score 0-3",5,.,6,.,3,.,.,.,.,.,.,.,.,.,.,3,17
LB19D,361,"Ureteric or Bladder Disorders, with Interventions, with CC Score 0-3",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB19D,502,"Ureteric or Bladder Disorders, with Interventions, with CC Score 0-3",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,1
LB19E,100,"Ureteric or Bladder Disorders, without Interventions, with CC Score 5+",2,.,.,.,2,1,.,.,.,.,.,.,.,.,.,1,6
LB19E,300,"Ureteric or Bladder Disorders, without Interventions, with CC Score 5+",.,.,2,.,.,1,.,.,.,.,.,.,.,.,.,1,4
LB19E,430,"Ureteric or Bladder Disorders, without Interventions, with CC Score 5+",1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,2
LB19F,100,"Ureteric or Bladder Disorders, without Interventions, with CC Score 2-4",1,1,.,1,.,2,.,.,.,.,.,4,.,2,.,.,11
