HRG Code,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Mid Ulster,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Northern Ireland Average
KB02K,"Diabetes with Hyperglycaemic Disorders, with CC Score 0-1",446,.,.,.,.,.,.,.,.,.,.,.,930,.,.,.,.,769
KB03C,"Diabetes with Lower Limb Complications, with CC Score 9+",.,.,.,.,.,.,.,.,.,.,.,.,"7,038",.,.,.,.,"7,038"
KB03D,"Diabetes with Lower Limb Complications, with CC Score 5-8",.,"3,608",.,.,.,.,.,.,.,.,.,.,"2,642",.,.,.,.,"3,125"
KB04Z,Continuous Subcutaneous Insulin Infusion,.,401,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,401
KC04A,Inborn Errors of Metabolism with CC Score 3+,.,.,"1,681",.,.,.,.,.,.,.,.,.,"7,455",.,.,.,.,"3,124"
KC04B,Inborn Errors of Metabolism with CC Score 0-2,.,401,487,.,.,.,.,.,.,.,.,.,523,.,.,.,.,517
KC05G,"Fluid or Electrolyte Disorders, with Interventions, with CC Score 5+",.,.,"6,969",.,"11,689",.,.,.,.,.,.,.,"6,854",.,.,.,.,"8,091"
KC05H,"Fluid or Electrolyte Disorders, with Interventions, with CC Score 0-4",.,"3,916","5,203",.,.,.,.,.,.,.,.,.,"3,677",.,.,.,.,"4,500"
KC05J,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 10+",899,"1,604","1,621",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,315"
KC05K,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 7-9","2,082","2,514","1,313",.,"3,984",.,.,.,"1,479",.,.,.,"3,091",.,.,.,"4,575","2,258"
KC05L,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 4-6","1,058","2,282","1,964",.,"1,097",.,.,.,.,.,.,.,"3,691",.,.,.,"1,275","1,711"
KC05M,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 2-3","1,486",515,"1,361",.,"1,108",726,.,.,370,.,.,.,854,.,"3,234",.,.,"1,057"
KC05N,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 0-1",446,.,839,.,859,452,.,.,.,.,535,.,"1,217",.,.,.,.,851
LA01B,"Kidney Transplant, 18 years and under, from Cadaver Non Heart-Beating Donor",.,.,.,.,.,.,.,.,.,.,.,.,"12,508",.,.,.,.,"12,508"
LA02A,"Kidney Transplant, 19 years and over, from Cadaver Heart-Beating Donor",.,.,"21,593",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"21,593"
LA03A,"Kidney Transplant, 19 years and over, from Live Donor",.,.,"21,377",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"21,377"
LA03B,"Kidney Transplant, 18 years and under, from Live Donor",.,.,.,.,.,.,.,.,.,.,.,.,"10,496",.,.,.,.,"10,496"
LA04J,"Kidney or Urinary Tract Infections, with Interventions, with CC Score 9-11",.,.,"5,849",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,849"
LA04K,"Kidney or Urinary Tract Infections, with Interventions, with CC Score 6-8",892,.,"4,534",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,623"
LA04L,"Kidney or Urinary Tract Infections, with Interventions, with CC Score 3-5","1,338",.,"5,456",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,632"
LA04M,"Kidney or Urinary Tract Infections, with Interventions, with CC Score 0-2",.,.,"2,096",.,.,"1,707",.,.,.,.,.,.,.,.,.,.,"2,110","2,055"
LA04N,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 13+",.,.,.,.,"5,707",.,.,.,.,.,.,.,.,.,.,.,.,"5,707"
LA04P,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 8-12",.,"3,376",.,.,"1,629",.,.,.,.,.,.,.,.,.,.,.,595,"1,718"
LA04Q,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 4-7",.,"1,177","1,649","3,978","1,245",904,.,.,.,.,.,.,866,.,.,.,"1,841","1,610"
LA04R,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 2-3","2,459",891,"2,313","3,276",.,"3,164",.,.,.,.,.,.,687,.,.,.,"1,120","1,963"
LA04S,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 0-1",446,818,"1,618",.,"2,075",.,.,.,.,.,.,.,767,.,797,.,"1,858","1,249"
LA05Z,Renal Replacement Peritoneal Dialysis Associated Procedures,.,.,854,.,.,.,.,.,.,.,.,.,.,.,"2,719",.,.,"1,087"
LA07J,"Acute Kidney Injury with Interventions, with CC Score 6-10",.,.,"2,272",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,272"
LA07K,"Acute Kidney Injury with Interventions, with CC Score 0-5","1,093","2,068","4,563",.,"5,638",.,.,.,.,.,.,.,"4,238",.,.,.,"5,209","4,055"
LA07N,"Acute Kidney Injury without Interventions, with CC Score 4-7",.,"1,958","3,490",.,"1,128",.,.,"5,229",.,.,"4,551",.,.,.,"1,028",.,.,"2,782"
LA07P,"Acute Kidney Injury without Interventions, with CC Score 0-3",995,785,"1,172",.,"1,769",452,.,.,.,.,.,.,"1,054",.,.,.,.,994
LA08G,"Chronic Kidney Disease with Interventions, with CC Score 6+",.,"5,738","5,747",.,.,"6,328",.,.,.,.,.,.,.,.,.,.,.,"5,890"
LA08H,"Chronic Kidney Disease with Interventions, with CC Score 3-5","2,785",.,"4,134",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,249","3,852"
LA08J,"Chronic Kidney Disease with Interventions, with CC Score 0-2","2,485","1,688","2,489",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,650","2,440"
LA08K,"Chronic Kidney Disease without Interventions, with CC Score 11+",.,506,"1,378",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,204"
LA08L,"Chronic Kidney Disease without Interventions, with CC Score 8-10",.,"2,813","1,900",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,257"
LA08M,"Chronic Kidney Disease without Interventions, with CC Score 5-7","1,275","1,257","1,016",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,687","1,187"
LA08N,"Chronic Kidney Disease without Interventions, with CC Score 3-4",546,811,"1,250",.,.,723,.,.,.,.,.,.,.,.,.,.,"1,408",932
LA08P,"Chronic Kidney Disease without Interventions, with CC Score 0-2",.,549,"1,158",.,.,.,.,.,.,.,.,.,.,.,.,.,.,903
LA09J,"General Renal Disorders with Interventions, with CC Score 6+",.,.,"2,521",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,521"
LA09K,"General Renal Disorders with Interventions, with CC Score 3-5","5,201",.,"2,491",.,"2,258",.,.,.,.,.,.,.,.,.,"3,146",.,"1,732","2,802"
LA09L,"General Renal Disorders with Interventions, with CC Score 0-2","2,179","2,443","3,717","4,052","3,018","1,356",.,.,.,.,.,.,.,.,.,.,"1,636","2,707"
LA09M,"General Renal Disorders without Interventions, with CC Score 9+",.,.,"2,361",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,361"
LA09N,"General Renal Disorders without Interventions, with CC Score 6-8",.,.,"2,141",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,141"
LA09P,"General Renal Disorders without Interventions, with CC Score 3-5",484,"2,363","1,078",.,"2,490",.,.,.,.,.,.,.,.,.,.,.,"2,745","1,541"
LA09Q,"General Renal Disorders without Interventions, with CC Score 0-2","1,181","1,537","1,293",.,"1,245",389,.,.,.,.,.,.,"1,864",.,656,.,470,"1,189"
LB06H,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 9+",.,.,.,"2,825",.,.,.,.,.,.,.,.,.,.,.,.,.,"2,825"
LB06J,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 6-8",.,.,"4,387",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,636","3,836"
LB06K,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 4-5","2,250",.,"4,119","2,930","1,973",.,.,.,.,.,.,.,.,.,.,.,.,"3,119"
LB06L,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 2-3","2,295",.,"2,268",.,"5,104",.,.,.,.,.,.,.,.,.,.,.,"2,264","2,487"
LB06M,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 0-1","1,756",.,"1,956",.,"2,801","1,959",.,.,.,.,.,.,.,.,.,.,"1,798","1,898"
LB06P,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 7-12","6,030","2,004","1,275",.,.,.,.,.,.,.,.,.,.,.,.,.,"2,567","1,952"
LB06Q,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 4-6","2,010",.,"4,491",.,415,.,.,.,.,.,.,.,.,.,.,.,"1,419","3,418"
LB06R,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 2-3",838,.,"1,618",.,"1,245",.,.,.,.,.,.,.,.,.,.,.,"1,316","1,486"
LB06S,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 0-1",503,.,958,.,"1,476",583,.,.,.,.,.,.,"1,100",.,"5,267",.,"2,084","1,076"
LB09C,"Intermediate Endoscopic Ureter Procedures, 18 years and under",.,.,"1,566",.,"1,893",.,.,.,.,.,.,.,"2,512",.,.,.,.,"2,400"
LB09D,"Intermediate Endoscopic Ureter Procedures, 19 years and over","1,179",.,"1,776","1,415","1,720",.,.,.,.,.,.,.,.,.,.,.,"1,119","1,614"
LB10B,"Major Open Bladder Procedures or Reconstruction, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"8,282",.,.,.,.,"8,282"
LB10C,"Major Open Bladder Procedures or Reconstruction, 19 years and over, with CC Score 2+",.,.,"5,067",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,067"
LB10D,"Major Open Bladder Procedures or Reconstruction, 19 years and over, with CC Score 0-1","5,479",.,"10,582",.,"7,081","2,177",.,.,.,.,.,.,.,.,.,.,"3,419","6,322"
LB12Z,Intermediate Open Bladder Procedures,.,.,.,.,"2,597",.,.,.,.,.,.,.,"9,824",.,.,.,.,"7,415"
LB13C,Major Endoscopic Bladder Procedures with CC Score 7+,"2,917",.,"2,643",.,"7,638","1,907",.,.,.,.,.,.,.,.,.,.,"1,838","2,887"
LB13D,Major Endoscopic Bladder Procedures with CC Score 5-6,"3,342",.,"2,043",.,"3,896",.,.,.,.,.,.,.,.,.,.,.,"2,056","2,361"
LB13E,Major Endoscopic Bladder Procedures with CC Score 2-4,"2,687",.,"1,529","2,158","2,546",.,.,.,.,.,.,.,.,.,.,.,"2,132","2,112"
LB13F,Major Endoscopic Bladder Procedures with CC Score 0-1,"2,074",.,"1,215","1,575","2,123","1,549",.,.,.,.,.,.,.,.,.,.,"1,832","1,741"
LB14Z,Intermediate Endoscopic Bladder Procedures,"1,065","1,643","1,275","1,257","1,561","1,195",.,.,.,.,.,.,778,.,"1,573",.,"1,352","1,302"
LB15D,"Minor Bladder Procedures, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"1,522",.,.,.,.,"1,522"
LB15E,"Minor Bladder Procedures, 19 years and over",739,.,915,"1,351","1,105",726,.,592,580,.,688,.,.,.,.,.,.,832
LB16E,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 3-6","3,801",.,"2,481","4,225",.,.,.,.,.,.,.,.,.,.,.,.,"2,556","3,192"
LB16F,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 0-2","1,550","2,665","2,113","2,227",.,"1,270",.,.,.,.,.,.,.,.,.,.,"2,080","1,958"
LB16H,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 5-7",.,.,"1,001",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,001"
LB16J,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 2-4",.,.,846,.,"2,075",.,.,.,.,.,.,.,.,.,.,.,.,"1,461"
LB16K,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 0-1",503,"2,482","1,250",.,813,387,.,.,.,.,474,.,.,.,.,.,.,989
LB17Z,Introduction of Therapeutic Substance into Bladder,934,.,.,.,"1,638","1,367",.,.,.,.,.,.,.,.,.,.,.,"1,491"
LB18Z,Attention to Suprapubic Bladder Catheter,729,.,634,.,"1,088",920,.,.,.,.,.,.,778,.,.,.,"1,263",756
LB19C,"Ureteric or Bladder Disorders, with Interventions, with CC Score 4+","6,703",.,"3,261",.,"3,784","1,267",.,.,.,.,.,.,.,.,.,.,"2,528","3,750"
LB19D,"Ureteric or Bladder Disorders, with Interventions, with CC Score 0-3","1,717","2,454","2,254","4,289","2,770",.,.,.,.,.,.,.,.,.,.,.,"1,863","2,215"
LB19E,"Ureteric or Bladder Disorders, without Interventions, with CC Score 5+",.,.,621,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,914",948
LB19F,"Ureteric or Bladder Disorders, without Interventions, with CC Score 2-4",446,.,792,"3,293",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,008"
LB19G,"Ureteric or Bladder Disorders, without Interventions, with CC Score 0-1",474,.,805,"2,196",415,389,.,.,.,.,.,.,"1,479",.,.,.,.,833
LB20C,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, with Interventions, with CC Score 4+",.,.,"4,488",.,.,.,.,.,.,.,.,.,.,.,.,.,"7,214","6,305"
LB20D,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, with Interventions, with CC Score 0-3","2,464",.,"3,664",.,.,"3,008",.,.,.,.,.,.,.,.,"2,538",.,"1,650","2,631"
LB20E,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, without Interventions, with CC Score 7+",.,"2,363",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,363"
LB20F,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, without Interventions, with CC Score 2-6",.,.,.,.,"2,075",.,.,.,.,.,.,.,474,.,.,.,"2,108","1,683"
LB20G,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, without Interventions, with CC Score 0-1",.,.,"1,062",.,830,.,.,.,.,.,.,.,.,.,.,.,.,946
LB21A,"Major Open, Prostate or Bladder Neck Procedures (Male), with CC Score 2+",.,.,"6,534",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"6,534"
LB21B,"Major Open, Prostate or Bladder Neck Procedures (Male), with CC Score 0-1",.,.,"6,383",.,.,.,.,.,.,.,.,.,.,.,.,.,"2,037","6,255"
LB25D,Transurethral Prostate Resection Procedures with CC Score 6+,"4,425",.,"9,390",.,.,.,.,.,.,.,.,.,.,.,.,.,"2,383","4,645"
LB25E,Transurethral Prostate Resection Procedures with CC Score 3-5,"2,694",.,"3,775","4,468","4,304",.,.,.,.,.,.,.,.,.,.,.,"2,673","3,845"
LB25F,Transurethral Prostate Resection Procedures with CC Score 0-2,"2,169",.,"2,938","2,540","3,154",.,.,.,.,.,.,.,.,.,.,.,"2,412","2,752"
LB26A,"Intermediate Endoscopic, Prostate or Bladder Neck Procedures (Male and Female), with CC Score 2+","2,454",.,"1,230","1,261","3,003",.,.,.,.,.,.,.,.,.,.,.,"1,346","1,913"
LB26B,"Intermediate Endoscopic, Prostate or Bladder Neck Procedures (Male and Female), with CC Score 0-1","1,183","1,558","1,089","1,260","1,417",.,.,.,.,.,.,.,.,.,.,.,.,"1,155"
LB28D,"Non-Malignant Prostate Disorders with Interventions, with CC Score 0-3","1,983","1,457","1,846","2,238","2,850",.,.,.,.,.,.,.,.,.,.,.,"1,325","1,957"
LB28F,"Non-Malignant Prostate Disorders without Interventions, with CC Score 3-5",.,.,.,"1,687",.,.,.,.,.,.,.,.,.,.,.,.,"1,650","1,674"
LB28G,"Non-Malignant Prostate Disorders without Interventions, with CC Score 0-2","1,005",.,"1,056",.,"1,107",.,.,.,.,.,.,.,.,.,.,.,387,961
LB29A,"Major Open Urethra Procedures, 19 years and over","2,135",.,"5,813","3,316","1,271",.,.,.,.,.,.,.,.,.,.,.,"2,037","2,714"
LB29C,"Major Open Urethra Procedures, between 2 and 18 years",.,.,.,.,.,.,.,.,.,.,.,.,"6,158",.,.,.,.,"6,158"
LB29D,"Major Open Urethra Procedures, 1 year and under",.,.,.,.,.,.,.,.,.,.,.,.,"4,365",.,.,.,.,"4,365"
LB33Z,Vasectomy Procedures,956,.,.,.,.,"1,418",.,.,.,.,.,.,.,.,"3,407",.,.,"1,276"
LB35C,"Scrotum, Testis or Vas Deferens Disorders, with Interventions, with CC Score 2+","2,037",.,"4,968",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,502"
LB35D,"Scrotum, Testis or Vas Deferens Disorders, with Interventions, with CC Score 0-1","1,578","1,594","3,361","1,857","3,449","2,213",.,.,.,.,.,.,.,.,.,.,"1,640","1,998"
LB35F,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 3-5",.,.,"1,737",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,737"
LB35G,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 1-2",446,.,"1,689",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,600"
LB35H,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 0",753,.,"1,444",.,.,389,.,.,.,.,.,.,.,.,.,.,387,"1,293"
LB36Z,Extracorporeal Lithotripsy,.,.,746,"1,452",515,.,.,.,.,.,.,.,.,.,.,.,.,682
LB37C,Miscellaneous Urinary Tract Findings with CC Score 5+,"1,784",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,784"
LB37D,Miscellaneous Urinary Tract Findings with CC Score 2-4,"2,364",.,"1,748","2,835","1,245",.,.,.,.,.,.,.,.,.,.,.,"1,245","1,732"
LB37E,Miscellaneous Urinary Tract Findings with CC Score 0-1,"1,020",675,"1,697","2,868","1,360",.,.,.,.,.,.,.,"1,844",.,.,.,"1,650","1,461"
LB38C,"Unspecified Haematuria with Interventions, with CC Score 7+",.,.,"3,298",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,298"
LB38D,"Unspecified Haematuria with Interventions, with CC Score 3-6","2,495",.,"3,524",.,.,.,.,.,.,.,.,.,.,.,.,.,"2,410","3,122"
LB38E,"Unspecified Haematuria with Interventions, with CC Score 0-2","2,176",.,"2,636",.,"4,328",904,.,.,.,.,.,.,.,.,.,.,"1,533","2,558"
LB38G,"Unspecified Haematuria without Interventions, with CC Score 4-7","1,508",.,621,.,.,.,.,.,.,.,.,.,.,.,.,.,.,842
LB38H,"Unspecified Haematuria without Interventions, with CC Score 0-3",503,.,"1,718","2,337","1,868",.,.,.,.,.,.,.,.,.,.,.,774,"1,630"
LB39C,"Cystectomy with Urinary Diversion and Reconstruction, with CC Score 3+",.,.,"15,064",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"15,064"
LB39D,"Cystectomy with Urinary Diversion and Reconstruction, with CC Score 0-2",.,.,"11,884",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"11,884"
LB40C,"Urinary Tract Stone Disease with Interventions, with CC Score 3+","2,641",.,"3,144",.,"3,598",.,.,.,.,.,.,.,.,.,.,.,"2,037","3,090"
LB40D,"Urinary Tract Stone Disease with Interventions, with CC Score 0-2","2,056",.,"2,766","2,437","3,159",.,.,.,.,.,.,.,.,.,.,.,"3,053","2,697"
LB40E,"Urinary Tract Stone Disease without Interventions, with CC Score 6+",.,.,.,.,"2,715",.,.,.,.,.,.,.,.,.,.,.,.,"2,715"
LB40F,"Urinary Tract Stone Disease without Interventions, with CC Score 3-5","1,005",.,"1,785",.,"3,321",.,.,.,.,.,.,.,.,.,656,.,.,"1,723"
LB40G,"Urinary Tract Stone Disease without Interventions, with CC Score 0-2",503,.,949,.,712,.,.,.,.,.,.,.,.,.,656,.,452,687
LB43Z,Treatment of Erectile Dysfunction,.,.,.,"1,272",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,272"
LB46Z,Live Donation of Kidney,.,.,"11,466",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"11,466"
LB47Z,Major Open Penis Procedures,"1,912",.,"3,273",.,"5,184",.,.,.,.,.,.,.,.,.,.,.,"2,037","3,770"
LB48Z,Intermediate Open Penis Procedures,"1,912",.,.,"1,338","4,011",.,.,.,.,.,.,.,.,.,.,.,"1,915","1,950"
LB50Z,Implantation of Artificial Urinary Sphincter (Male and Female),"5,736",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,736"
LB51A,"Vaginal Tape Operations for Urinary Incontinence, with CC Score 2+","2,317","2,432","2,875","2,667","1,732",.,.,.,.,.,.,.,.,.,"4,669",.,"2,051","2,584"
LB51B,"Vaginal Tape Operations for Urinary Incontinence, with CC Score 0-1","2,048","2,310","1,913","3,302","1,901","2,019",.,.,.,.,.,.,.,.,"3,843",.,"1,379","2,205"
LB52A,"Major Open, Scrotum, Testis or Vas Deferens Procedures, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"7,343",.,"3,538","4,014"
LB52B,"Major Open, Scrotum, Testis or Vas Deferens Procedures, with CC Score 0-1",.,"3,363","2,506","2,986","1,551","1,519",.,.,.,.,.,.,"3,174",.,.,.,"2,717","2,545"
LB53B,"Intermediate Open, Scrotum, Testis or Vas Deferens Procedures, 18 years and under","1,730",.,"2,149",.,"1,849",.,.,.,.,.,.,.,"2,482",.,.,.,.,"2,070"
LB53C,"Intermediate Open, Scrotum, Testis or Vas Deferens Procedures, 19 years and over, with CC Score 1+","1,410",.,"2,739","1,097","1,959",.,.,.,.,.,.,.,.,.,.,.,"1,465","1,932"
LB53D,"Intermediate Open, Scrotum, Testis or Vas Deferens Procedures, 19 years and over, with CC Score 0","1,769",.,"2,204","1,959","1,972","1,709",.,.,.,.,"1,045",.,.,.,.,.,"1,772","1,900"
LB54A,"Minor, Scrotum, Testis or Vas Deferens Procedures, 19 years and over","1,040","1,911","1,439","1,237","2,015","1,667",.,.,.,.,.,.,.,.,"2,031",.,"1,316","1,432"
LB54C,"Minor, Scrotum, Testis or Vas Deferens Procedures, between 2 and 18 years",956,.,"2,539",.,"2,004","1,300",.,.,.,.,.,.,"2,140",.,.,.,"1,054","1,897"
LB54D,"Minor, Scrotum, Testis or Vas Deferens Procedures, 1 year and under",.,.,.,.,.,.,.,.,.,.,.,.,"3,848",.,.,.,.,"3,848"
LB55A,"Minor or Intermediate, Urethra Procedures, 19 years and over",780,.,"1,386","1,329","1,463","1,195",.,.,.,.,.,.,.,.,.,.,783,"1,329"
LB55B,"Minor or Intermediate, Urethra Procedures, 18 years and under",.,.,866,.,746,.,.,.,.,.,.,.,.,.,.,.,443,685
LB56A,"Minor Penis Procedures, 19 years and over","1,057","1,700","2,074","1,289","1,881","1,038",.,.,.,.,.,.,.,.,"2,719",.,"1,123","1,531"
LB56C,"Minor Penis Procedures, between 2 and 18 years","1,411",.,.,.,"1,447",.,.,.,.,.,.,.,"1,327",.,.,.,.,"1,414"
LB57C,Urethral Disorders with Interventions,"1,381","2,232","2,168","2,845","2,372",.,.,.,.,.,.,.,.,.,.,.,"1,325","1,671"
LB57D,Urethral Disorders without Interventions,503,.,621,779,.,.,.,.,.,.,.,.,.,.,.,.,.,670
LB58C,Penile Disorders with Interventions,"1,888",.,"1,802","2,730","3,170",.,.,.,.,.,.,.,.,.,.,.,"1,464","2,303"
LB58D,Penile Disorders without Interventions,651,.,.,549,.,.,.,.,.,.,.,.,.,.,.,.,.,626
LB59Z,"Major, Open or Laparoscopic, Bladder Neck Procedures (Female)",.,"6,482","6,061",.,"6,028",.,.,.,.,.,.,.,.,.,.,.,.,"6,116"
LB60C,"Complex, Open or Laparoscopic, Kidney or Ureter Procedures, with CC Score 7+",.,.,"13,358",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"13,358"
LB60D,"Complex, Open or Laparoscopic, Kidney or Ureter Procedures, with CC Score 4-6",.,.,.,.,"6,980",.,.,.,.,.,.,.,.,.,.,.,.,"6,980"
LB60E,"Complex, Open or Laparoscopic, Kidney or Ureter Procedures, with CC Score 2-3",.,.,"11,574",.,"7,572",.,.,.,.,.,.,.,.,.,.,.,"3,126","9,351"
LB60F,"Complex, Open or Laparoscopic, Kidney or Ureter Procedures, with CC Score 0-1","4,739",.,"7,239","5,011","6,010",.,.,.,.,.,.,.,.,.,.,.,"4,927","5,916"
LB61D,"Major, Open or Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 7-9",.,.,.,.,"4,129",.,.,.,.,.,.,.,.,.,.,.,.,"4,129"
LB61E,"Major, Open or Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 4-6","5,536",.,"10,273",.,"6,281",.,.,.,.,.,.,.,"3,303",.,.,.,"2,918","6,979"
LB61F,"Major, Open or Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 2-3","6,313",.,"7,704","6,525","7,726",.,.,.,.,.,.,.,.,.,.,.,"4,249","7,188"
LB61G,"Major, Open or Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-1","5,132",.,"7,930","6,076","5,700",.,.,.,.,.,.,.,"9,587",.,.,.,"3,385","6,295"
LB62C,"Major Laparoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 3+","4,829",.,"9,335",.,"7,398",.,.,.,.,.,.,.,.,.,.,.,"3,692","8,465"
LB62D,"Major Laparoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-2","3,977",.,"9,156","10,293","5,545",.,.,.,.,.,.,.,.,.,.,.,"4,762","7,145"
LB63C,"Major, Open or Laparoscopic, Kidney or Ureter Procedures, 18 years and under, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,"10,170",.,.,.,.,"10,170"
LB63D,"Major, Open or Laparoscopic, Kidney or Ureter Procedures, 18 years and under, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,"7,946",.,.,.,.,"7,946"
LB64C,"Complex Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 5+","2,050",.,"6,262",.,"4,600",.,.,.,.,.,.,.,.,.,.,.,.,"5,631"
LB64D,"Complex Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 2-4","2,269",.,"4,274","3,704","2,933",.,.,.,.,.,.,.,.,.,.,.,"2,424","3,945"
LB64E,"Complex Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-1","1,996",.,"3,918","1,474","2,730",.,.,.,.,.,.,.,.,.,.,.,"2,381","3,380"
LB65C,"Major Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 5+","7,100",.,"3,274","9,992","4,508",.,.,.,.,.,.,.,.,.,.,.,"3,198","4,265"
LB65D,"Major Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 3-4","2,666",.,"3,512","1,704","2,671",.,.,.,.,.,.,.,.,.,.,.,"2,392","2,889"
LB65E,"Major Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-2","2,126",.,"3,499","2,430","2,957",.,.,.,.,.,.,.,.,.,.,.,"1,808","2,595"
LB66Z,"Complex or Major, Endoscopic, Kidney or Ureter Procedures, 18 years and under",.,.,"4,439","1,647","2,202",.,.,.,.,.,.,.,.,.,.,.,"1,650","3,136"
LB67C,Complex Open Bladder Procedures with CC Score 3+,.,"11,122","13,454",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"13,195"
LB67D,Complex Open Bladder Procedures with CC Score 0-2,.,.,"8,258","9,732","4,580",.,.,.,.,.,.,.,"12,183",.,.,.,"2,055","8,401"
