Ward,BlockLot,MAPBLOCKLO,latitude,longitude,StreetNumber,StreetName,Neighborhood,LandUse,LandArea,SaleCode,SALEDESCRIPTION2
18,14E232,14-E-232,40.4197278111313,-79.996681673771,614,CLIMAX,ALLENTOWN,,3125,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,14E266,14-E-266,40.4190260226647,-79.9970416256937,401,BELTZHOOVER,ALLENTOWN,,2600,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,14E272,14-E-272,40.4188989509352,-79.9966594296588,615,LILLIAN,ALLENTOWN,,3100,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,14E273,14-E-273,40.4187977984108,-79.9965650048263,615,LILLIAN,ALLENTOWN,,1250,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,14E282,14-E-282,40.4189868714274,-79.9963014793166,624,FREELAND,ALLENTOWN,,1563,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,14E299,14-E-299,40.419477649846,-79.9954765899333,315,MILLBRIDGE(CORNER LOYAL  WA),ALLENTOWN,,2850,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,14F345,14-F-345,40.4190351769657,-79.9931390849771,812,FREELAND,ALLENTOWN,,1563,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,14G 22,14-G-22,40.4202000156482,-79.9911221368674,1326,ARLINGTON,ALLENTOWN,,1570,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,14G 23,14-G-23,40.4201647803035,-79.9909930879375,871,CLIMAX,ALLENTOWN,,2928,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,14G143,14-G-143,40.4198651972921,-79.9898338094661,902,CLIMAX,ALLENTOWN,,65,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,14G287,14-G-287,40.4211391869737,-79.9886852353797,983,INDUSTRY,ALLENTOWN,,3688,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,14J125,14-J-125,40.4185000042211,-79.9959813549772,634,LILLIAN,ALLENTOWN,,3800,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,14J129,14-J-129,40.41850433993,-79.9957607504014,638,LILLIAN,ALLENTOWN,,2300,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,14J133,14-J-133,40.4185059531904,-79.9954271772345,704,LILLIAN,ALLENTOWN,,2573,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,14J136,14-J-136,40.4186621059399,-79.9975774564747,412,BELTZHOOVER,BELTZHOOVER,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,14J143,14-J-143,40.4182122582789,-79.9975524065548,500,BELTZHOOVER,BELTZHOOVER,,5000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,14J156,14-J-156,40.4172150530991,-79.9975199486913,604,BELTZHOOVER,BELTZHOOVER,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,14J157,14-J-157,40.4171460912215,-79.9975156988672,606,BELTZHOOVER,BELTZHOOVER,,2633,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,14J158,14-J-158,40.417078240986,-79.9975126553188,608,BELTZHOOVER,BELTZHOOVER,,2640,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,14J159,14-J-159,40.417009676735,-79.9975074157036,612,BELTZHOOVER,BELTZHOOVER,,2649,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,14J162,14-J-162,40.4168058960092,-79.9974982998542,618,BELTZHOOVER,BELTZHOOVER,2 STY BRK V HSE&STO;1 STY BRK OFC,2670,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,14J180,14-J-180,40.416902780332,-79.9978887103338,523,CHALFONT,BELTZHOOVER,,2563,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,14J181A,14-J-181-A,40.4169906567189,-79.9979839511068,519,WALNUT,BELTZHOOVER,,954,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,14J184,14-J-184,40.4168951287623,-79.9982043509208,513,CHALFONT,BELTZHOOVER,,5125,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,14J229,14-J-229,40.4185812018454,-79.9985591648461,413,CURTIN,BELTZHOOVER,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,14J238,14-J-238,40.4178780324397,-79.9985350783233,511,CURTIN,BELTZHOOVER,,1300,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,14J268,14-J-268,40.4164583317994,-79.9993435182121,424,CHALFONT,BELTZHOOVER,,2600,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,14J285,14-J-285,40.4172131827197,-79.9994331417802,422,SYLVANIA,BELTZHOOVER,,3844,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,14J299,14-J-299,40.4181433011715,-79.9990386226481,502,CURTIN,BELTZHOOVER,,1875,Hold for URA,APPROVED FOR A SALE
18,14L 28,14-L-28,40.4186326042001,-79.9886727270364,1526,ARLINGTON,ALLENTOWN,,2690,Sideyard,APPROVED FOR SALE
18,14N  1,14-N-1,40.4140939299735,-79.9994686312768,418,ALTHEA,BELTZHOOVER,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,14N 12,14-N-12,40.414111954939,-79.9985293280643,446,ALTHEA,BELTZHOOVER,,800,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,14N 41,14-N-41,40.4144974703131,-79.998522093709,447,ALTHEA,BELTZHOOVER,,800,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,14N 75,14-N-75,40.4157105504169,-79.9990952184193,434,MICHIGAN,BELTZHOOVER,,5000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,14N 77,14-N-77,40.4157131053495,-79.998964685562,436,MICHIGAN,BELTZHOOVER,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,14N 78,14-N-78,40.4157147792071,-79.9988765335268,438,MICHIGAN,BELTZHOOVER,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,14N104,14-N-104,40.4161307133562,-79.9988913006634,437,MICHIGAN,BELTZHOOVER,,2563,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,14N105,14-N-105,40.4160764866853,-79.998800312903,441,MICHIGAN,BELTZHOOVER,,1513,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15D 96,15-D-96,40.4223797969323,-80.0018774754561,96,PASADENA,MOUNT WASHINGTON,,2250,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15D125,15-D-125,40.4228828265698,-80.0014540864225,79,PASADENA,MOUNT WASHINGTON,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15D177,15-D-177,40.4235720931565,-80.0005305544526,406,EUREKA,MOUNT WASHINGTON,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15D253,15-D-253,40.4219309599261,-79.9994965833095,425,KINGSBORO,MOUNT WASHINGTON,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15G111,15-G-111,40.4202389491367,-80.0049542013023,131,INDUSTRY,BELTZHOOVER,,3217,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15G166,15-G-166,40.4194601460349,-80.0063460174501,86,INDUSTRY,BELTZHOOVER,,2400,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15G185,15-G-185,40.4192091180347,-80.0076990691055,60,INDUSTRY,BELTZHOOVER,,3000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15G221,15-G-221,40.4193934253079,-80.005288118418,115,CLIMAX,BELTZHOOVER,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15G232,15-G-232,40.4196435809787,-80.0043096716086,201 03,CLIMAX,BELTZHOOVER,,4000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15G237,15-G-237,40.4197141723627,-80.0040254165716,209,CLIMAX,BELTZHOOVER,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15G239,15-G-239,40.4197889413554,-80.00372666075,217,CLIMAX,BELTZHOOVER,,5000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15H  1,15-H-1,40.4187466068748,-80.0027832413616,232,FREELAND,BELTZHOOVER,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15H  2,15-H-2,40.4187603642225,-80.002692743534,234,FREELAND,BELTZHOOVER,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15H  7,15-H-7,40.4188299644332,-80.0022459765335,300,FREELAND,BELTZHOOVER,,2563,Hold for URA,APPROVED FOR A SALE
18,15H  8,15-H-8,40.4188329832019,-80.0021523631131,302,FREELAND,BELTZHOOVER,,2563,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15H 24,15-H-24,40.4188433676465,-80.001113015848,332,FREELAND,BELTZHOOVER,,2563,Hold for URA,APPROVED FOR A SALE
18,15H 34,15-H-34,40.4188509050906,-80.0003080546724,400,FREELAND,BELTZHOOVER,,2563,Hold for URA,APPROVED FOR A SALE
18,15H 69,15-H-69,40.4192072410812,-80.0007335061221,343,FREELAND,BELTZHOOVER,,888,Hold for URA,APPROVED FOR A SALE
18,15H 70,15-H-70,40.4192298423627,-80.0007848809238,341,FREELAND,BELTZHOOVER,,1082,Hold for URA,APPROVED FOR A SALE
18,15H 71,15-H-71,40.4192302742842,-80.0008410385685,339,FREELAND,BELTZHOOVER,,1074,Hold for URA,APPROVED FOR A SALE
18,15H 72,15-H-72,40.4192317745321,-80.0009044137433,339,FREELAND,BELTZHOOVER,,1082,Hold for URA,APPROVED FOR A SALE
18,15H 73,15-H-73,40.4192241593025,-80.0009654928342,337,FREELAND,BELTZHOOVER,,1146,Hold for URA,APPROVED FOR A SALE
18,15H 73B,15-H-73-B,40.4193987196461,-80.000927546412,338,LOYAL,BELTZHOOVER,,700,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15H 83,15-H-83,40.4192915774141,-80.0017161363005,315,FREELAND,BELTZHOOVER,,3125,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15H108,15-H-108,40.4191424924455,-80.0033168762831,220,LOYAL,BELTZHOOVER,,830,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15H136,15-H-136,40.4196925211464,-80.0017329557804,314,CLIMAX,BELTZHOOVER,,3175,Hold for URA,APPROVED FOR A SALE
18,15H147,15-H-147,40.4197096901152,-80.0008667033842,340,CLIMAX,BELTZHOOVER,,3175,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15H148,15-H-148,40.4197097067733,-80.0007709694378,342,CLIMAX,BELTZHOOVER,,3810,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15H150,15-H-150,40.4197114618601,-80.000641721158,346,CLIMAX,BELTZHOOVER,,5715,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15H158,15-H-158,40.4197239319387,-79.9999866198923,418,CLIMAX,BELTZHOOVER,,4763,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15H163,15-H-163,40.4197293034164,-79.9997001730557,414,CLIMAX,BELTZHOOVER,,3175,Hold for URA,APPROVED FOR A SALE
18,15H1641,15-H-164-1,40.4197256290425,-79.9996095766945,418,CLIMAX,BELTZHOOVER,,3175,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15H183,15-H-183,40.4204507629481,-79.9998671682222,414,INDUSTRY,BELTZHOOVER,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15H187,15-H-187,40.4201335017502,-80.0002198942972,215,ESTELLA,BELTZHOOVER,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15H192,15-H-192,40.4204832280934,-80.0002307207148,203,ESTELLA,BELTZHOOVER,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15H193,15-H-193,40.4205440036019,-80.0002342750157,201,ESTELLA,BELTZHOOVER,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15H198,15-H-198,40.4204852186117,-80.0007681954778,206,ESTELLA,BELTZHOOVER,,2550,Hold for URA,APPROVED FOR A SALE
18,15H212,15-H-212,40.4201461909875,-80.0013382479501,325,CLIMAX,BELTZHOOVER,,2500,Hold for URA,APPROVED FOR A SALE
18,15H225,15-H-225,40.4204116320885,-80.0017223464523,14,VINCENT,BELTZHOOVER,,2563,Hold for URA,APPROVED FOR A SALE
18,15H251,15-H-251,40.4200135673497,-80.0028228008695,237,CLIMAX,BELTZHOOVER,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15H252,15-H-252,40.4199927087054,-80.0029099502534,235,CLIMAX,BELTZHOOVER,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15H262,15-H-262,40.4201984219391,-80.0034810750482,230,INDUSTRY,BELTZHOOVER,,2500,Sideyard,APPROVED FOR SALE
18,15H300,15-H-300,40.4207381860401,-80.0022586636907,171,HABERMAN,BELTZHOOVER,,1600,Hold for URA,APPROVED FOR A SALE
18,15H303,15-H-303,40.4208853184135,-80.0022230328768,302,WARRINGTON,BELTZHOOVER,,2200,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15H315A,15-H-315-A,40.4208182622762,-80.0013467695305,5,VINCENT,BELTZHOOVER,,1112,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15H324,15-H-324,40.4207798715548,-80.0007287440037,329,INDUSTRY,BELTZHOOVER,,1204,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15H3241,15-H-324-1,40.420839374122,-80.0006390297485,334,WARRINGTON,BELTZHOOVER,,2275,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15K 77,15-K-77,40.4177691216955,-80.0099996385924,257,BOGGSTON,BELTZHOOVER,,2640,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15K 82,15-K-82,40.4179310893394,-80.0097755997666,11,BOGGSTOWN,BELTZHOOVER,,2600,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15K 83,15-K-83,40.4179709764925,-80.0097175965111,253,BOGGSTON,BELTZHOOVER,,2600,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15K 84,15-K-84,40.4180504883674,-80.0096093827893,15-19,BOGGSTON (AKA CLIMAX),BELTZHOOVER,,7560,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15K 89,15-K-89,40.4182102911394,-80.0093733754022,249,BOGGSTON,BELTZHOOVER,,7920,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15K 93,15-K-93,40.4183551244817,-80.0092166826032,237,BOGGSTON,BELTZHOOVER,,8913,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15K 96,15-K-96,40.418518644684,-80.0090914990743,221,BOGGSTON,BELTZHOOVER,,8052,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15L 23,15-L-23,40.4185186612733,-80.0061592413793,301,MONTOOTH,BELTZHOOVER,,1900,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15L 44,15-L-44,40.4179819803206,-80.0074186755995,69,LAFFERTY,BELTZHOOVER,,3000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15L 89,15-L-89,40.4172203123252,-80.0068971294302,75,SYLVANIA,BELTZHOOVER,,3000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15L117,15-L-117,40.4167869093301,-80.0066656249396,76,SYLVANIA,BELTZHOOVER,,3000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15L122,15-L-122,40.4169187384676,-80.0062533651117,86,SYLVANIA,BELTZHOOVER,,3000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15L140,15-L-140,40.4163569282522,-80.0053667032795,110,CHALFONT,BELTZHOOVER,,2600,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15L179,15-L-179,40.4171602778135,-80.0046342221839,603,GEARING,BELTZHOOVER,,2514,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15L208,15-L-208,40.4169877818669,-80.0057158393064,607,MONTOOTH,BELTZHOOVER,,800,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15L253,15-L-253,40.4181470568961,-80.0042687335425,502,DELMONT,BELTZHOOVER,,4829,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15L304,15-L-304,40.418241402141,-80.0050001944792,403,GEARING,BELTZHOOVER,,4900,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15L305,15-L-305,40.4183422753006,-80.0050370579901,401,GEARING,BELTZHOOVER,,2600,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15M 19,15-M-19,40.4184217039415,-80.0029071367471,225,CEDARHURST,BELTZHOOVER,,5954,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15M 33,15-M-33,40.418494250747,-80.0019165524573,309,CEDARHURST,BELTZHOOVER,,4100,Hold for URA,APPROVED FOR A SALE
18,15M 39,15-M-39,40.4184983537132,-80.0015136518816,321,CEDARHURST,BELTZHOOVER,,2050,Hold for URA,APPROVED FOR A SALE
18,15M 41,15-M-41,40.4185023618393,-80.0013673027124,325,CEDARHURST,BELTZHOOVER,,2050,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15M 44,15-M-44,40.4185017182662,-80.0011022954338,331,CEDARHURST,BELTZHOOVER,,2563,Hold for URA,APPROVED FOR A SALE
18,15M 56,15-M-56,40.4185164641667,-80.0001119429739,405,CEDARHURST,BELTZHOOVER,,2563,Hold for URA,APPROVED FOR A SALE
18,15M 67,15-M-67,40.4180781316189,-79.9994986026655,418,CEDARHURST,BELTZHOOVER,,3200,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15M 69,15-M-69,40.4180674707389,-79.999665922038,414,CEDARHURST,BELTZHOOVER,,3188,Sideyard,APPROVED FOR SALE
18,15M 74,15-M-74,40.4180561045782,-80.0000140786088,406,CEDARHURST,BELTZHOOVER,,3188,Hold for URA,APPROVED FOR A SALE
18,15M 75,15-M-75,40.4180617510564,-80.0001030341307,404,CEDARHURST,BELTZHOOVER,,3138,Hold for URA,APPROVED FOR A SALE
18,15M 89,15-M-89,40.4180426220234,-80.0013440026887,324,CEDARHURST,BELTZHOOVER,,2600,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15M114,15-M-114,40.4180089723459,-80.0033930663379,212,CEDARHURST,BELTZHOOVER,,3200,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15M141,15-M-141,40.4176367776802,-80.0012871357611,329,SYLVANIA,BELTZHOOVER,,5738,Hold for URA,APPROVED FOR A SALE
18,15M153,15-M-153,40.4176578718523,-80.0002691423898,401,SYLVANIA,BELTZHOOVER,,3188,Hold for URA,APPROVED FOR A SALE
18,15M154,15-M-154,40.4176579615958,-80.0001768025246,403,SYLVANIA,BELTZHOOVER,,3188,Hold for URA,APPROVED FOR A SALE
18,15M157,15-M-157,40.4176665313635,-79.9999185037407,409,SYLVANIA,BELTZHOOVER,,3188,Hold for URA,APPROVED FOR A SALE
18,15M165,15-M-165,40.4172116362625,-79.99953693752,420,SYLVANIA,BELTZHOOVER,,2600,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15M166,15-M-166,40.417203428272,-79.9996245118349,416,SYLVANIA,BELTZHOOVER,,2575,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15M187,15-M-187,40.4171761543797,-80.0013240964116,324,SYLVANIA,BELTZHOOVER,,2358,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15M200,15-M-200,40.4170594375215,-80.0025549738881,608,ORIENT,BELTZHOOVER,,2100,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15M202,15-M-202,40.4171930121962,-80.0026084431125,234,SYLVANIA,BELTZHOOVER,,3750,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15M206,15-M-206,40.4171604536637,-80.003012122125,222,SYLVANIA,BELTZHOOVER,,2563,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15M235,15-M-235,40.4168301406535,-80.0021107310513,303,CHALFONT,BELTZHOOVER,,2563,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15M237,15-M-237,40.4168338834967,-80.0019051555269,307,CHALFONT,BELTZHOOVER,,3844,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15M254,15-M-254,40.4168527364794,-80.0006260675927,345,CHALFONT,BELTZHOOVER,,2563,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15M262,15-M-262,40.416869247456,-79.9998787375246,411,CHALFONT,BELTZHOOVER,,2600,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15M272,15-M-272,40.4164532192779,-79.9996519489408,416,CHALFONT,BELTZHOOVER,,5125,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15R  1,15-R-1,40.4160520084497,-80.007766540692,4,SCHUNK,BELTZHOOVER,,1760,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15R  2,15-R-2,40.4160819608273,-80.0077065872269,3,SCHUCK,BELTZHOOVER,,1720,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15R  5,15-R-5,40.416196595898,-80.0074251627302,610,TAFT,BELTZHOOVER,,5200,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15R 28,15-R-28,40.4154207011599,-80.0072760621546,800,FRAMPTON,BELTZHOOVER,,4558,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15R 73,15-R-73,40.4144806632908,-80.0067494118513,918,TAFT,BELTZHOOVER,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15R 80,15-R-80,40.4148350507475,-80.007183484858,904,TAFT,BELTZHOOVER,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15R 81,15-R-81,40.4148852704461,-80.0072395551805,902,TAFT,BELTZHOOVER,2 STY COMP SHG HSE,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15R113,15-R-113,40.414833755455,-80.0064895552871,915,TAFT,BELTZHOOVER,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15R114,15-R-114,40.4147216787546,-80.0064373152362,917,TAFT,BELTZHOOVER,,3400,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15R171,15-R-171,40.4143284368846,-80.0055264706114,919,MONTOOTH,BELTZHOOVER,,2531,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15R178,15-R-178,40.4148027671514,-80.0055452621613,907,MONTOOTH,BELTZHOOVER,,2591,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15R179,15-R-179,40.4149053957846,-80.0055467958515,905,MONTOOTH,BELTZHOOVER,,5231,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15R195,15-R-195,40.4160113010772,-80.0056438549661,711,MONTOOTH,BELTZHOOVER,,3240,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15R233,15-R-233,40.4143442695922,-80.004549691822,841,GEARING,BELTZHOOVER,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15S 52,15-S-52,40.4161178341017,-79.9995823154268,417,MICHIGAN,BELTZHOOVER,,2563,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,15S191,15-S-191,40.4149956029648,-80.001027666289,829,ELDORA,BELTZHOOVER,,2400,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,33E147,33-E-147,40.4096305655024,-79.9970766347655,116,TARRAGONNA,BON AIR,,2700,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,33E164,33-E-164,40.4095054724408,-79.9974262243093,123,REIFERT rear,BON AIR,,250,Approved for Sale,USE IN ACCORDANCE WITH ZONING
18,33E194,33-E-194,40.4101617097547,-79.9975400205582,117,CAMFIELD,BON AIR,,2195,Approved for Sale,USE IN ACCORDANCE WITH ZONING
19,4J  2,4-J-2,40.427209777074,-80.0161134252629,64,RUBICON,MOUNT WASHINGTON,,2750,Approved for Sale,USE IN ACCORDANCE WITH ZONING
19,4J124,4-J-124,40.4271461581889,-80.0139657649477,481,BELONDA,MOUNT WASHINGTON,,1718,Sideyard,APPROVED FOR SALE
19,4J175,4-J-175,40.4271752634514,-80.0135011325851,212,WILBERT,MOUNT WASHINGTON,,1637,Approved for Sale,USE IN ACCORDANCE WITH ZONING
19,4K251,4-K-251,40.4281762342314,-80.0083725775388,55,SOUTHERN,MOUNT WASHINGTON,,1772,Approved for Sale,USE IN ACCORDANCE WITH ZONING
19,4L102,4-L-102,40.4263553755781,-80.0060342201263,0011,MUSKEGO,MOUNT WASHINGTON,,938,Approved for Sale,USE IN ACCORDANCE WITH ZONING
19,4L133,4-L-133,40.4271492790039,-80.0058554986282,6,BOGGS,MOUNT WASHINGTON,2 STY RK V APT & STO 106; CB GAR,2331,Approved for Sale,USE IN ACCORDANCE WITH ZONING
19,4N151,4-N-151,40.4241898984318,-80.0128319076784,,WADE,MOUNT WASHINGTON,,10807,Approved for Sale,USE IN ACCORDANCE WITH ZONING
19,4P101,4-P-101,40.42409670975,-80.0117557011092,292,SPAHRGROVE,MOUNT WASHINGTON,,7400,Approved for Sale,USE IN ACCORDANCE WITH ZONING
19,4P178,4-P-178,40.4247571807021,-80.0094960794361,169,BURSON,MOUNT WASHINGTON,,851,Approved for Sale,USE IN ACCORDANCE WITH ZONING
19,4P196,4-P-196,40.425973796815,-80.0087187948965,5,WHITWORTH,MOUNT WASHINGTON,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
19,4R135,4-R-135,40.4246320471747,-80.0057515760026,115,LARKFIELD,MOUNT WASHINGTON,,2033,Approved for Sale,USE IN ACCORDANCE WITH ZONING
19,4R144A,4-R-144-A,40.424355070053,-80.0058867329178,349,WALDEN,MOUNT WASHINGTON,,625,Approved for Sale,USE IN ACCORDANCE WITH ZONING
19,4R145,4-R-145,40.4242626258966,-80.0060357925943,348,WALDEN,MOUNT WASHINGTON,,625,Approved for Sale,USE IN ACCORDANCE WITH ZONING
19,5D217,5-D-217,40.4322969822155,-80.0201006911076,410,MERIDAN,DUQUESNE HEIGHTS,,1200,Approved for Sale,USE IN ACCORDANCE WITH ZONING
19,6G 58,6-G-58,40.4394789748913,-80.0227031035379,118,RUTLEDGE,DUQUESNE HEIGHTS,,1400,Approved for Sale,USE IN ACCORDANCE WITH ZONING
19,6L 35,6-L-35,40.4362672356493,-80.0243238408328,401,EDITH,DUQUESNE HEIGHTS,,2000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
19,6L204A,6-L-204-A,40.436205581353,-80.0227020319361,346,SWEETBRIAR,DUQUESNE HEIGHTS,,360,Approved for Sale,USE IN ACCORDANCE WITH ZONING
19,6L302,6-L-302,40.4358605596254,-80.0218683619736,1402,WELL,DUQUESNE HEIGHTS,,320,Approved for Sale,USE IN ACCORDANCE WITH ZONING
19,6L303,6-L-303,40.4360348880523,-80.0218273219665,1400,WELL,DUQUESNE HEIGHTS,,144,Approved for Sale,USE IN ACCORDANCE WITH ZONING
19,6R128,6-R-128,40.4338865853402,-80.0237701085084,471,WYOLA,DUQUESNE HEIGHTS,,3636,Approved for Sale,USE IN ACCORDANCE WITH ZONING
19,6R218,6-R-218,40.4338489711616,-80.0222203466514,1411,SYCAMORE,DUQUESNE HEIGHTS,,2000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
19,6R220,6-R-220,40.4338633301298,-80.0223277856936,1413,SYCAMORE,DUQUESNE HEIGHTS,,4000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
19,15B 36,15-B-36,40.4228278809951,-80.0111575437411,516,GRIFFIN,MOUNT WASHINGTON,,1000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
