HRG Code,Spec,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,DaisyHill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Mid Ulster,Royal ,South Tyrone,South West Acute,Tyrone County,Ulster,N. Ireland Total FCEs
LB20F,502,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, without Interventions, with CC Score 2-6",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB20G,100,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, without Interventions, with CC Score 0-1",1,.,.,2,.,2,.,.,.,.,.,.,.,.,.,.,2,7
LB20G,101,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, without Interventions, with CC Score 0-1",.,.,1,.,8,.,.,.,.,.,.,.,.,.,.,.,3,12
LB20G,180,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, without Interventions, with CC Score 0-1",.,2,.,.,3,.,.,.,.,.,.,.,1,.,.,.,.,6
LB20G,300,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, without Interventions, with CC Score 0-1",1,8,.,.,.,.,.,.,1,.,2,.,4,.,.,.,1,17
LB20G,430,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, without Interventions, with CC Score 0-1",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB20G,502,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,2
LB25F,101,Transurethral Prostate Resection Procedures with CC Score 0-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
LB25F,300,Transurethral Prostate Resection Procedures with CC Score 0-2,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
LB28E,300,"Non-Malignant Prostate Disorders without Interventions, with CC Score 6+",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB28F,101,"Non-Malignant Prostate Disorders without Interventions, with CC Score 3-5",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB28F,300,"Non-Malignant Prostate Disorders without Interventions, with CC Score 3-5",.,.,.,1,.,.,.,.,.,.,.,.,1,.,.,.,.,2
LB28G,100,"Non-Malignant Prostate Disorders without Interventions, with CC Score 0-2",1,.,.,1,1,.,.,.,.,.,.,.,.,.,.,.,.,3
LB28G,101,"Non-Malignant Prostate Disorders without Interventions, with CC Score 0-2",.,.,.,1,1,.,.,.,.,.,.,.,.,.,.,.,.,2
LB28G,180,"Non-Malignant Prostate Disorders without Interventions, with CC Score 0-2",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB28G,300,"Non-Malignant Prostate Disorders without Interventions, with CC Score 0-2",1,.,2,1,.,2,.,.,.,.,.,.,.,.,.,.,.,6
LB29A,501,"Major Open Urethra Procedures, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
LB35C,101,"Scrotum, Testis or Vas Deferens Disorders, with Interventions, with CC Score 2+",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB35E,100,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 6+",.,.,.,.,2,.,.,.,.,.,.,.,1,.,.,.,.,3
LB35E,300,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 6+",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
LB35F,100,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 3-5",2,.,.,1,.,1,.,.,.,.,.,.,.,.,1,.,.,5
LB35F,300,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 3-5",.,1,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,5
LB35F,302,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,1
LB35F,340,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 3-5",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB35F,430,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 3-5",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB35F,800,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 3-5",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB35G,100,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 1-2",6,6,.,1,1,1,.,.,.,.,.,.,.,.,2,.,2,19
LB35G,101,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 1-2",.,.,3,.,3,.,.,.,.,.,.,.,.,.,.,.,1,7
LB35G,180,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 1-2",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
LB35G,300,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 1-2",.,3,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4
LB35G,800,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 1-2",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB35H,100,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 0",38,21,.,20,2,6,.,.,.,.,1,.,7,.,15,.,3,113
LB35H,101,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 0",1,.,18,.,12,.,.,.,.,.,.,.,.,.,.,.,6,37
LB35H,180,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 0",.,1,.,.,1,.,.,.,.,.,2,.,.,.,.,.,.,4
LB35H,300,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 0",.,.,.,.,2,.,.,.,.,.,.,.,1,.,1,.,1,5
LB35H,800,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 0",.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
LB37C,100,Miscellaneous Urinary Tract Findings with CC Score 5+,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
LB37C,300,Miscellaneous Urinary Tract Findings with CC Score 5+,1,.,.,.,2,.,.,.,.,.,.,.,2,.,.,.,1,6
LB37D,100,Miscellaneous Urinary Tract Findings with CC Score 2-4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,2
LB37D,101,Miscellaneous Urinary Tract Findings with CC Score 2-4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,2
LB37D,300,Miscellaneous Urinary Tract Findings with CC Score 2-4,2,1,.,.,.,.,.,.,.,.,.,.,.,.,1,.,3,7
LB37D,303,Miscellaneous Urinary Tract Findings with CC Score 2-4,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB37D,320,Miscellaneous Urinary Tract Findings with CC Score 2-4,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB37D,430,Miscellaneous Urinary Tract Findings with CC Score 2-4,.,2,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,3
LB37E,100,Miscellaneous Urinary Tract Findings with CC Score 0-1,.,.,.,1,1,.,.,.,.,.,.,.,.,.,.,.,.,2
LB37E,101,Miscellaneous Urinary Tract Findings with CC Score 0-1,.,.,2,.,1,.,.,.,.,.,.,.,.,.,.,.,1,4
LB37E,300,Miscellaneous Urinary Tract Findings with CC Score 0-1,1,3,1,.,2,.,.,.,.,.,.,.,.,.,2,.,1,10
LB37E,430,Miscellaneous Urinary Tract Findings with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,1
LB37E,501,Miscellaneous Urinary Tract Findings with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,2,4
LB37E,502,Miscellaneous Urinary Tract Findings with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
LB38F,100,"Unspecified Haematuria without Interventions, with CC Score 8+",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
LB38F,101,"Unspecified Haematuria without Interventions, with CC Score 8+",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB38F,300,"Unspecified Haematuria without Interventions, with CC Score 8+",.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,1,2
LB38F,430,"Unspecified Haematuria without Interventions, with CC Score 8+",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB38G,100,"Unspecified Haematuria without Interventions, with CC Score 4-7",4,1,.,3,.,2,.,.,.,.,.,.,.,.,1,.,1,12
LB38G,101,"Unspecified Haematuria without Interventions, with CC Score 4-7",4,.,3,.,1,.,.,.,.,.,.,.,.,.,.,.,3,11
LB38G,300,"Unspecified Haematuria without Interventions, with CC Score 4-7",1,6,.,1,.,.,.,.,1,.,.,.,.,.,1,.,5,15
LB38G,340,"Unspecified Haematuria without Interventions, with CC Score 4-7",.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,1
LB38G,430,"Unspecified Haematuria without Interventions, with CC Score 4-7",.,7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7
LB38H,100,"Unspecified Haematuria without Interventions, with CC Score 0-3",17,6,.,2,4,5,.,.,.,.,.,.,1,.,4,.,4,43
LB38H,101,"Unspecified Haematuria without Interventions, with CC Score 0-3",9,.,9,.,5,.,.,.,.,.,.,.,.,.,.,.,3,26
LB38H,180,"Unspecified Haematuria without Interventions, with CC Score 0-3",.,5,.,.,3,.,.,.,.,.,1,.,4,.,.,.,.,13
LB38H,300,"Unspecified Haematuria without Interventions, with CC Score 0-3",3,5,.,1,.,.,.,.,.,.,1,.,15,.,2,.,3,30
LB38H,302,"Unspecified Haematuria without Interventions, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,1
LB38H,340,"Unspecified Haematuria without Interventions, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,1
LB38H,430,"Unspecified Haematuria without Interventions, with CC Score 0-3",.,.,1,.,.,.,.,.,.,.,.,.,1,.,.,.,.,2
LB38H,501,"Unspecified Haematuria without Interventions, with CC Score 0-3",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB38H,502,"Unspecified Haematuria without Interventions, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
LB38H,800,"Unspecified Haematuria without Interventions, with CC Score 0-3",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB40E,101,"Urinary Tract Stone Disease without Interventions, with CC Score 6+",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB40E,300,"Urinary Tract Stone Disease without Interventions, with CC Score 6+",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
LB40F,100,"Urinary Tract Stone Disease without Interventions, with CC Score 3-5",3,5,.,2,.,4,.,.,.,.,.,.,4,.,1,.,2,21
LB40F,101,"Urinary Tract Stone Disease without Interventions, with CC Score 3-5",2,.,5,.,2,.,.,.,.,.,.,.,.,.,.,.,.,9
LB40F,300,"Urinary Tract Stone Disease without Interventions, with CC Score 3-5",1,5,.,.,.,2,.,.,.,.,.,.,6,.,.,.,3,17
LB40F,302,"Urinary Tract Stone Disease without Interventions, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,2
LB40F,340,"Urinary Tract Stone Disease without Interventions, with CC Score 3-5",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB40G,100,"Urinary Tract Stone Disease without Interventions, with CC Score 0-2",36,29,.,29,12,29,.,.,.,.,.,.,23,.,38,.,28,224
LB40G,101,"Urinary Tract Stone Disease without Interventions, with CC Score 0-2",15,.,34,10,53,.,.,.,.,.,.,.,.,.,.,.,33,145
LB40G,180,"Urinary Tract Stone Disease without Interventions, with CC Score 0-2",.,95,.,.,12,.,.,.,.,.,13,.,79,.,.,.,.,199
LB40G,300,"Urinary Tract Stone Disease without Interventions, with CC Score 0-2",4,10,1,.,.,1,.,.,.,.,1,.,5,.,3,.,7,32
LB40G,301,"Urinary Tract Stone Disease without Interventions, with CC Score 0-2",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB40G,303,"Urinary Tract Stone Disease without Interventions, with CC Score 0-2",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB40G,340,"Urinary Tract Stone Disease without Interventions, with CC Score 0-2",.,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
LB40G,430,"Urinary Tract Stone Disease without Interventions, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,2
LB40G,501,"Urinary Tract Stone Disease without Interventions, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
LB40G,502,"Urinary Tract Stone Disease without Interventions, with CC Score 0-2",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
LB43Z,101,Treatment of Erectile Dysfunction,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB47Z,101,Major Open Penis Procedures,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
LB52A,100,"Major Open, Scrotum, Testis or Vas Deferens Procedures, with CC Score 2+",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB52A,101,"Major Open, Scrotum, Testis or Vas Deferens Procedures, with CC Score 2+",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
LB52A,300,"Major Open, Scrotum, Testis or Vas Deferens Procedures, with CC Score 2+",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
LB52B,100,"Major Open, Scrotum, Testis or Vas Deferens Procedures, with CC Score 0-1",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1,2
LB52B,101,"Major Open, Scrotum, Testis or Vas Deferens Procedures, with CC Score 0-1",.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4
LB52B,171,"Major Open, Scrotum, Testis or Vas Deferens Procedures, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
LB53B,100,"Intermediate Open, Scrotum, Testis or Vas Deferens Procedures, 18 years and under",1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
LB53B,101,"Intermediate Open, Scrotum, Testis or Vas Deferens Procedures, 18 years and under",.,.,1,.,2,.,.,.,.,.,.,.,.,.,.,.,.,3
LB53B,171,"Intermediate Open, Scrotum, Testis or Vas Deferens Procedures, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,6,.,.,.,.,6
LB53C,100,"Intermediate Open, Scrotum, Testis or Vas Deferens Procedures, 19 years and over, with CC Score 1+",.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
LB53D,100,"Intermediate Open, Scrotum, Testis or Vas Deferens Procedures, 19 years and over, with CC Score 0",1,.,.,.,.,1,.,.,.,.,.,.,1,.,.,.,.,3
LB53D,101,"Intermediate Open, Scrotum, Testis or Vas Deferens Procedures, 19 years and over, with CC Score 0",.,.,3,1,2,.,.,.,.,.,.,.,.,.,.,.,.,6
LB54A,100,"Minor, Scrotum, Testis or Vas Deferens Procedures, 19 years and over",6,8,.,6,2,8,.,.,.,.,.,.,.,.,11,.,2,43
LB54A,101,"Minor, Scrotum, Testis or Vas Deferens Procedures, 19 years and over",.,.,10,.,4,.,.,.,.,.,.,.,.,.,.,.,3,17
LB54C,100,"Minor, Scrotum, Testis or Vas Deferens Procedures, between 2 and 18 years",17,24,.,6,5,35,.,.,.,.,.,.,1,.,20,.,8,116
LB54C,101,"Minor, Scrotum, Testis or Vas Deferens Procedures, between 2 and 18 years",.,.,8,.,13,.,.,.,.,.,.,.,.,.,.,.,8,29
LB54C,171,"Minor, Scrotum, Testis or Vas Deferens Procedures, between 2 and 18 years",.,.,.,.,.,.,.,.,.,.,.,.,62,.,.,.,.,62
LB54C,420,"Minor, Scrotum, Testis or Vas Deferens Procedures, between 2 and 18 years",.,2,.,.,.,1,.,.,.,.,.,.,2,.,.,.,1,6
LB54D,171,"Minor, Scrotum, Testis or Vas Deferens Procedures, 1 year and under",.,.,.,.,.,.,.,.,.,.,.,.,6,.,.,.,.,6
LB55A,100,"Minor or Intermediate, Urethra Procedures, 19 years and over",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
LB55A,101,"Minor or Intermediate, Urethra Procedures, 19 years and over",.,.,3,.,3,.,.,.,.,.,.,.,.,.,.,.,2,8
LB55B,100,"Minor or Intermediate, Urethra Procedures, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
LB55B,101,"Minor or Intermediate, Urethra Procedures, 18 years and under",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
LB55B,171,"Minor or Intermediate, Urethra Procedures, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
LB56A,100,"Minor Penis Procedures, 19 years and over",1,1,.,2,.,1,.,.,.,.,.,.,.,.,1,.,.,6
LB56A,101,"Minor Penis Procedures, 19 years and over",.,.,3,.,2,.,.,.,.,.,.,.,.,.,.,.,1,6
LB56C,100,"Minor Penis Procedures, between 2 and 18 years",1,1,.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,4
LB56C,101,"Minor Penis Procedures, between 2 and 18 years",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB56C,171,"Minor Penis Procedures, between 2 and 18 years",.,.,.,.,.,.,.,.,.,.,.,.,6,.,.,.,.,6
LB56D,171,"Minor Penis Procedures, 1 year and under",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
LB57D,100,Urethral Disorders without Interventions,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,3
LB57D,101,Urethral Disorders without Interventions,.,.,1,1,1,.,.,.,.,.,.,.,.,.,.,.,1,4
LB57D,180,Urethral Disorders without Interventions,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
LB57D,300,Urethral Disorders without Interventions,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
LB57D,340,Urethral Disorders without Interventions,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB57D,430,Urethral Disorders without Interventions,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB58D,100,Penile Disorders without Interventions,1,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,2
LB58D,101,Penile Disorders without Interventions,.,.,1,.,2,.,.,.,.,.,.,.,.,.,.,.,1,4
LB58D,180,Penile Disorders without Interventions,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB58D,300,Penile Disorders without Interventions,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,2,4
LB60F,501,"Complex, Open or Laparoscopic, Kidney or Ureter Procedures, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
LB61C,361,"Major, Open or Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 10+",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB61E,150,"Major, Open or Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 4-6",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
LB61G,101,"Major, Open or Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-1",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
LB63D,171,"Major, Open or Laparoscopic, Kidney or Ureter Procedures, 18 years and under, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
LB64E,101,"Complex Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-1",1,.,1,1,.,.,.,.,.,.,.,.,.,.,.,.,1,4
LB65C,101,"Major Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 5+",1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,2
LB65C,300,"Major Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 5+",.,1,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,2
LB65D,101,"Major Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 3-4",.,.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,2
LB65E,100,"Major Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-2",1,.,.,1,1,.,.,.,.,.,.,.,.,.,.,.,2,5
LB65E,101,"Major Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-2",3,.,3,4,21,.,.,.,.,.,.,.,.,.,.,.,2,33
LB65E,300,"Major Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-2",.,.,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,2
LB66Z,101,"Complex or Major, Endoscopic, Kidney or Ureter Procedures, 18 years and under",.,.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,2
LB68A,100,Complex Endoscopic Bladder Procedures with CC Score 3+,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB68B,101,Complex Endoscopic Bladder Procedures with CC Score 0-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
LB72A,100,"Diagnostic Flexible Cystoscopy, 19 years and over",.,.,.,.,1,8,.,.,.,.,.,.,1,.,.,.,1,11
LB72A,101,"Diagnostic Flexible Cystoscopy, 19 years and over",5,.,9,6,2,.,.,.,.,.,.,.,.,.,.,.,.,22
LB72A,320,"Diagnostic Flexible Cystoscopy, 19 years and over",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
LB72A,340,"Diagnostic Flexible Cystoscopy, 19 years and over",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB76Z,101,Transrectal Ultrasound Guided Biopsy of Prostate,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
MA02C,502,"Very Major Open, Upper or Lower Genital Tract Procedures, with CC Score 0-1",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
MA04D,502,Intermediate Open Lower Genital Tract Procedures with CC Score 0-2,1,1,.,.,2,1,.,.,.,.,.,.,.,.,.,.,1,6
MA06C,502,"Major, Open or Laparoscopic, Upper or Lower Genital Tract Procedures for Malignancy, with CC Score 0-1",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
MA07E,501,Major Open Upper Genital Tract Procedures with CC Score 5+,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
MA07G,100,Major Open Upper Genital Tract Procedures with CC Score 0-2,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
MA07G,501,Major Open Upper Genital Tract Procedures with CC Score 0-2,1,.,.,.,1,.,.,.,.,.,.,.,2,.,.,.,.,4
MA07G,502,Major Open Upper Genital Tract Procedures with CC Score 0-2,.,1,13,.,2,.,.,.,.,.,.,.,.,.,1,.,.,17
MA08B,100,"Major, Laparoscopic or Endoscopic, Upper Genital Tract Procedures, with CC Score 0-1",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
MA08B,140,"Major, Laparoscopic or Endoscopic, Upper Genital Tract Procedures, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
MA08B,502,"Major, Laparoscopic or Endoscopic, Upper Genital Tract Procedures, with CC Score 0-1",11,4,17,4,12,5,.,.,.,.,.,.,.,.,1,.,10,64
MA09Z,502,"Intermediate, Laparoscopic or Endoscopic, Upper Genital Tract Procedures",.,.,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6
MA10Z,100,"Minor, Laparoscopic or Endoscopic, Upper Genital Tract Procedures",.,.,.,1,1,1,.,.,.,.,.,.,2,.,.,.,.,5
MA10Z,502,"Minor, Laparoscopic or Endoscopic, Upper Genital Tract Procedures",3,3,4,.,2,.,.,.,.,.,.,.,.,.,1,.,.,13
MA11Z,502,Intermediate Open Upper Genital Tract Procedures,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1,2
MA12Z,502,Resection or Ablation Procedures for Intra-Uterine Lesions,1,.,2,.,2,.,.,.,.,.,.,.,.,.,1,.,.,6
MA17C,501,"Dilation and Evacuation, less than 14 weeks gestation",.,.,.,.,.,.,.,.,.,.,.,.,7,.,1,.,.,8
MA17C,502,"Dilation and Evacuation, less than 14 weeks gestation",6,6,1,14,246,16,.,.,.,.,.,.,.,.,55,.,7,351
MA17D,502,"Dilation and Evacuation, 14 to 20 weeks gestation",1,3,.,2,5,2,.,.,.,.,.,.,.,.,2,.,.,15
MA18C,501,"Medical Termination of Pregnancy, less than 14 weeks gestation",.,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,2,6
MA18C,502,"Medical Termination of Pregnancy, less than 14 weeks gestation",6,2,.,1,8,2,.,.,.,.,.,.,.,.,4,.,1,24
MA18D,501,"Medical Termination of Pregnancy, 14 to 20 weeks gestation",.,.,.,.,.,.,.,.,.,.,.,.,11,.,.,.,1,12
MA18D,502,"Medical Termination of Pregnancy, 14 to 20 weeks gestation",3,.,.,.,4,4,.,.,.,.,.,.,.,.,.,.,4,15
MA19A,501,"Vacuum Aspiration with Cannula, less than 14 weeks gestation",1,.,.,2,.,.,.,.,.,.,.,.,226,.,.,.,.,229
MA19A,502,"Vacuum Aspiration with Cannula, less than 14 weeks gestation",66,24,.,23,24,16,.,.,.,.,.,.,.,.,3,.,45,201
MA19B,501,"Vacuum Aspiration with Cannula, 14 to 20 weeks gestation",.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3
MA19B,502,"Vacuum Aspiration with Cannula, 14 to 20 weeks gestation",1,1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,3
MA20Z,501,"Medical or Surgical Termination of Pregnancy, over 20 weeks gestation",.,.,.,.,1,.,.,.,.,.,.,.,4,.,.,.,.,5
MA20Z,502,"Medical or Surgical Termination of Pregnancy, over 20 weeks gestation",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
MA22Z,100,Minor Lower Genital Tract Procedures,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
MA22Z,171,Minor Lower Genital Tract Procedures,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
MA22Z,501,Minor Lower Genital Tract Procedures,1,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,2
MA22Z,502,Minor Lower Genital Tract Procedures,6,2,18,3,5,3,.,.,.,.,.,.,.,.,1,.,1,39
MA23Z,100,Minimal Lower Genital Tract Procedures,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,3
MA23Z,300,Minimal Lower Genital Tract Procedures,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
MA23Z,501,Minimal Lower Genital Tract Procedures,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2
MA23Z,502,Minimal Lower Genital Tract Procedures,10,9,13,8,7,2,.,.,.,.,.,.,.,.,1,.,17,67
MA24Z,100,Minor Upper Genital Tract Procedures,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
MA24Z,501,Minor Upper Genital Tract Procedures,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
MA24Z,502,Minor Upper Genital Tract Procedures,2,1,.,44,5,31,.,.,.,.,.,.,.,.,.,.,.,83
MA25Z,100,Minimal Upper Genital Tract Procedures,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
