HRG Code,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Mid Ulster,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Northern Ireland Average
LB20D,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, with Interventions, with CC Score 0-3",.,.,.,.,376,.,.,.,.,.,.,.,.,.,.,.,.,376
LB20E,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, without Interventions, with CC Score 7+",503,387,505,508,376,291,.,.,.,.,370,.,.,.,561,.,364,410
LB20F,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, without Interventions, with CC Score 2-6",456,385,624,578,492,291,.,.,370,.,339,.,392,.,571,.,383,422
LB20G,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, without Interventions, with CC Score 0-1",446,390,624,549,575,389,.,.,370,.,350,.,349,.,708,.,402,459
LB25F,Transurethral Prostate Resection Procedures with CC Score 0-2,.,.,.,.,376,.,.,.,.,.,.,.,.,.,.,.,"1,415",896
LB28E,"Non-Malignant Prostate Disorders without Interventions, with CC Score 6+",.,401,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,401
LB28F,"Non-Malignant Prostate Disorders without Interventions, with CC Score 3-5",.,.,647,468,.,.,.,.,.,.,.,.,366,.,.,.,.,494
LB28G,"Non-Malignant Prostate Disorders without Interventions, with CC Score 0-2",446,367,447,599,427,291,.,.,.,.,.,.,.,.,.,.,.,449
LB29A,"Major Open Urethra Procedures, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,061","1,061"
LB35C,"Scrotum, Testis or Vas Deferens Disorders, with Interventions, with CC Score 2+",.,.,"2,326",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,326"
LB35E,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 6+",.,.,.,.,439,.,.,.,.,.,.,.,642,.,.,.,364,471
LB35F,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 3-5",417,401,532,549,.,389,.,.,.,.,345,.,366,.,656,.,.,437
LB35G,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 1-2",446,430,610,549,537,389,.,.,.,.,.,.,.,.,656,.,424,494
LB35H,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 0",448,441,624,549,448,389,.,.,.,.,339,.,388,.,647,.,402,492
LB37C,Miscellaneous Urinary Tract Findings with CC Score 5+,446,.,.,.,376,.,.,.,.,.,.,.,425,.,.,.,364,413
LB37D,Miscellaneous Urinary Tract Findings with CC Score 2-4,485,363,.,474,376,.,.,.,.,.,.,.,.,.,514,.,473,451
LB37E,Miscellaneous Urinary Tract Findings with CC Score 0-1,446,401,560,549,401,.,.,.,.,.,340,.,513,.,514,.,561,486
LB38F,"Unspecified Haematuria without Interventions, with CC Score 8+",503,.,515,.,439,.,.,.,370,.,.,.,.,.,.,.,364,438
LB38G,"Unspecified Haematuria without Interventions, with CC Score 4-7",471,376,649,529,415,389,.,.,370,.,327,.,.,.,585,.,381,436
LB38H,"Unspecified Haematuria without Interventions, with CC Score 0-3",464,437,616,522,569,389,.,.,.,.,314,.,359,.,609,.,420,463
LB40E,"Urinary Tract Stone Disease without Interventions, with CC Score 6+",503,.,.,.,.,.,.,.,.,.,.,.,366,.,.,.,.,411
LB40F,"Urinary Tract Stone Disease without Interventions, with CC Score 3-5",465,416,675,549,415,356,.,.,.,.,330,.,384,.,656,.,396,439
LB40G,"Urinary Tract Stone Disease without Interventions, with CC Score 0-2",462,386,616,608,514,386,.,.,.,.,246,.,308,.,646,.,412,440
LB43Z,Treatment of Erectile Dysfunction,.,.,624,.,.,.,.,.,.,.,.,.,.,.,.,.,.,624
LB47Z,Major Open Penis Procedures,.,.,.,.,"2,246",.,.,.,.,.,.,.,.,.,.,.,.,"2,246"
LB52A,"Major Open, Scrotum, Testis or Vas Deferens Procedures, with CC Score 2+",.,"1,585",.,.,"1,256",.,.,.,.,.,.,.,.,.,.,.,.,"1,366"
LB52B,"Major Open, Scrotum, Testis or Vas Deferens Procedures, with CC Score 0-1",.,.,"1,955",.,971,.,.,.,.,.,.,.,"1,601",.,.,.,"1,360","1,669"
LB53B,"Intermediate Open, Scrotum, Testis or Vas Deferens Procedures, 18 years and under","2,375",953,"1,545",.,"2,500",.,.,.,.,.,.,.,"2,698",.,.,.,.,"2,369"
LB53C,"Intermediate Open, Scrotum, Testis or Vas Deferens Procedures, 19 years and over, with CC Score 1+",.,"1,292",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,292"
LB53D,"Intermediate Open, Scrotum, Testis or Vas Deferens Procedures, 19 years and over, with CC Score 0","2,375",.,"1,991",779,"1,739","1,637",.,.,.,.,.,.,"2,087",.,.,.,.,"1,814"
LB54A,"Minor, Scrotum, Testis or Vas Deferens Procedures, 19 years and over","1,330","1,231","1,679","1,107","1,999","1,049",.,.,.,.,.,.,.,.,"3,052",.,"1,066","1,676"
LB54C,"Minor, Scrotum, Testis or Vas Deferens Procedures, between 2 and 18 years","1,420","1,116","2,342","1,174","1,614","1,340",.,.,.,.,.,.,"1,820",.,"3,051",.,"1,188","1,670"
LB54D,"Minor, Scrotum, Testis or Vas Deferens Procedures, 1 year and under",.,.,.,.,.,.,.,.,.,.,.,.,"1,798",.,.,.,.,"1,798"
LB55A,"Minor or Intermediate, Urethra Procedures, 19 years and over",.,.,"1,335",.,"1,114",979,.,.,.,.,.,.,.,.,.,.,783,"1,099"
LB55B,"Minor or Intermediate, Urethra Procedures, 18 years and under",.,.,.,.,"1,496",.,.,.,.,.,.,.,"2,723",.,.,.,"1,381","1,867"
LB56A,"Minor Penis Procedures, 19 years and over","1,411",907,"1,807",794,"1,496","1,367",.,.,.,.,.,.,.,.,"2,031",.,862,"1,381"
LB56C,"Minor Penis Procedures, between 2 and 18 years","1,183",738,.,877,.,"1,114",.,.,.,.,.,.,"1,583",.,.,.,.,"1,326"
LB56D,"Minor Penis Procedures, 1 year and under",.,.,.,.,.,.,.,.,.,.,.,.,"1,469",.,.,.,.,"1,469"
LB57D,Urethral Disorders without Interventions,417,401,534,779,708,.,.,.,.,.,.,.,.,.,656,.,387,530
LB58D,Penile Disorders without Interventions,446,.,624,431,415,.,.,.,.,.,.,.,366,.,.,.,372,419
LB60F,"Complex, Open or Laparoscopic, Kidney or Ureter Procedures, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,"1,098",.,.,.,.,"1,098"
LB61C,"Major, Open or Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 10+",.,.,"4,796",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,796"
LB61E,"Major, Open or Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 4-6",.,.,.,.,.,.,.,.,.,.,.,.,"2,195",.,.,.,.,"2,195"
LB61G,"Major, Open or Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-1",.,.,.,.,"2,379",.,.,.,.,.,.,.,.,.,.,.,.,"2,379"
LB63D,"Major, Open or Laparoscopic, Kidney or Ureter Procedures, 18 years and under, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,"7,779",.,.,.,.,"7,779"
LB64E,"Complex Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-1","1,410",.,"2,478",779,.,.,.,.,.,.,.,.,.,.,.,.,978,"1,411"
LB65C,"Major Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 5+","1,410",401,.,.,"1,135",.,.,.,.,.,.,.,.,.,.,.,.,"1,020"
LB65D,"Major Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 3-4",.,.,"2,165",.,"1,893",.,.,.,.,.,.,.,.,.,.,.,.,"2,029"
LB65E,"Major Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-2","1,651",.,"1,969",852,"1,587",.,.,.,.,.,.,.,.,.,.,.,"1,180","1,481"
LB66Z,"Complex or Major, Endoscopic, Kidney or Ureter Procedures, 18 years and under",.,.,"2,247",.,"3,283",.,.,.,.,.,.,.,.,.,.,.,.,"2,765"
LB68A,Complex Endoscopic Bladder Procedures with CC Score 3+,"2,375",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,375"
LB68B,Complex Endoscopic Bladder Procedures with CC Score 0-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,978,978
LB72A,"Diagnostic Flexible Cystoscopy, 19 years and over",805,351,"1,460","1,157",907,733,.,.,.,.,.,.,"1,100",.,.,.,749,"1,023"
LB76Z,Transrectal Ultrasound Guided Biopsy of Prostate,.,.,624,.,.,.,.,.,.,.,.,.,.,.,.,.,.,624
MA02C,"Very Major Open, Upper or Lower Genital Tract Procedures, with CC Score 0-1",.,.,"2,364",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,364"
MA04D,Intermediate Open Lower Genital Tract Procedures with CC Score 0-2,"1,470","1,164",.,.,"1,306","1,935",.,.,.,.,.,.,.,.,.,.,"1,101","1,380"
MA06C,"Major, Open or Laparoscopic, Upper or Lower Genital Tract Procedures for Malignancy, with CC Score 0-1",.,.,"2,656",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,656"
MA07E,Major Open Upper Genital Tract Procedures with CC Score 5+,.,.,.,.,906,.,.,.,.,.,.,.,.,.,.,.,.,906
MA07G,Major Open Upper Genital Tract Procedures with CC Score 0-2,"1,852",827,"2,125",.,"1,799",.,.,.,.,.,.,.,"2,391",.,"4,077",.,.,"2,107"
MA08B,"Major, Laparoscopic or Endoscopic, Upper Genital Tract Procedures, with CC Score 0-1","2,089","1,093","3,320",908,"2,161","2,940",.,.,.,.,.,.,"4,934",.,"5,762",.,"1,386","2,345"
MA09Z,"Intermediate, Laparoscopic or Endoscopic, Upper Genital Tract Procedures",.,.,"3,322",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,322"
MA10Z,"Minor, Laparoscopic or Endoscopic, Upper Genital Tract Procedures","1,661","1,711","2,105","1,198","1,810","1,874",.,.,.,.,.,.,"1,817",.,"4,197",.,.,"1,937"
MA11Z,Intermediate Open Upper Genital Tract Procedures,.,.,.,.,"1,978",.,.,.,.,.,.,.,.,.,.,.,"1,544","1,761"
MA12Z,Resection or Ablation Procedures for Intra-Uterine Lesions,"1,586",.,"1,272",.,"1,363",.,.,.,.,.,.,.,.,.,"2,279",.,.,"1,522"
MA17C,"Dilation and Evacuation, less than 14 weeks gestation",972,"1,583",979,"1,574","1,342","1,269",.,.,.,.,.,.,"1,020",.,"1,853",.,990,"1,411"
MA17D,"Dilation and Evacuation, 14 to 20 weeks gestation",972,"1,111",.,"6,501","1,358","1,237",.,.,.,.,.,.,.,.,"1,831",.,.,"2,015"
MA18C,"Medical Termination of Pregnancy, less than 14 weeks gestation",972,827,.,908,"1,289","1,149",.,.,.,.,.,.,509,.,"1,339",.,737,"1,020"
MA18D,"Medical Termination of Pregnancy, 14 to 20 weeks gestation",972,.,.,.,"1,289","1,149",.,.,.,.,.,.,512,.,.,.,779,822
MA19A,"Vacuum Aspiration with Cannula, less than 14 weeks gestation","1,027","1,865",.,"1,576","1,354","1,218",.,.,.,.,.,.,"1,020",.,"1,831",.,"1,069","1,138"
MA19B,"Vacuum Aspiration with Cannula, 14 to 20 weeks gestation",972,827,.,"1,411",.,.,.,.,.,.,.,.,"1,020",.,.,.,.,"1,045"
MA20Z,"Medical or Surgical Termination of Pregnancy, over 20 weeks gestation",972,.,.,.,906,.,.,.,.,.,.,.,509,.,.,.,.,652
MA22Z,Minor Lower Genital Tract Procedures,"1,158","1,434",978,"1,602","1,499","1,319",.,.,.,.,.,.,"1,157",.,"2,392",.,"1,148","1,220"
MA23Z,Minimal Lower Genital Tract Procedures,"1,224","1,058",853,"1,342","1,263","1,212",.,.,.,.,.,.,.,.,"2,392",.,"1,028","1,112"
MA24Z,Minor Upper Genital Tract Procedures,972,"5,389",.,"1,514","1,479","1,375",.,.,.,.,.,.,"1,289",.,.,.,.,"1,490"
MA25Z,Minimal Upper Genital Tract Procedures,"1,138",.,"1,028",.,"1,207","1,305",.,.,.,.,.,.,.,.,.,.,974,"1,113"
MA27Z,"Minor, Upper or Lower Genital Tract Procedures for Malignancy",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,392",.,"2,019","2,205"
MA30Z,Intermediate Female Pelvic Peritoneum Adhesion Procedures,.,.,.,"1,903",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,903"
MA31Z,Diagnostic Hysteroscopy,.,.,.,.,.,"1,149",.,.,.,.,.,.,.,.,.,.,.,"1,149"
MA32Z,Diagnostic Hysteroscopy with Biopsy,.,"1,458","1,301","1,524","1,338",.,.,.,.,.,.,.,.,.,"2,813",.,"1,069","1,924"
MA33Z,Diagnostic Hysteroscopy with Biopsy and Implantation of Intrauterine Device,.,"1,442",.,.,.,.,.,.,.,.,.,.,.,.,"2,392",.,.,"1,917"
MA36Z,Transvaginal Ultrasound,804,812,"1,331",894,"1,194",429,.,.,.,.,.,.,509,.,"1,269",.,886,849
MA37Z,Transvaginal Ultrasound with Biopsy,806,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,806
MA39Z,Diagnostic Colposcopy with Biopsy,.,.,.,908,.,.,.,.,.,.,.,.,.,.,.,.,.,908
MB05G,"Malignant Gynaecological Disorders without Interventions, with CC Score 10+",.,401,.,.,.,.,.,.,.,.,.,.,.,.,.,.,364,383
MB05H,"Malignant Gynaecological Disorders without Interventions, with CC Score 7-9",.,401,562,.,797,.,.,.,.,.,.,.,591,.,.,.,.,554
MB05J,"Malignant Gynaecological Disorders without Interventions, with CC Score 4-6",.,394,668,549,376,.,.,.,370,.,437,.,367,.,514,.,364,466
MB05K,"Malignant Gynaecological Disorders without Interventions, with CC Score 2-3",.,625,661,.,.,291,.,.,.,.,344,.,381,.,514,.,.,472
MB05L,"Malignant Gynaecological Disorders without Interventions, with CC Score 0-1",474,380,645,.,439,291,.,.,.,.,.,.,353,.,708,.,403,480
MB08B,"Threatened or Spontaneous Miscarriage, without Interventions",554,809,548,"1,003",810,418,"1,908",.,.,.,223,.,506,.,731,.,627,652
MB09D,"Non-Malignant Gynaecological Disorders without Interventions, with CC Score 6+",.,.,515,.,407,.,.,.,.,.,362,.,.,.,.,.,355,394
MB09E,"Non-Malignant Gynaecological Disorders without Interventions, with CC Score 3-5",455,513,531,468,418,.,.,.,.,378,.,.,390,.,.,.,384,453
MB09F,"Non-Malignant Gynaecological Disorders without Interventions, with CC Score 0-2",464,603,551,720,576,414,.,.,.,.,327,.,387,.,686,.,529,516
NZ16Z,Ante-Natal Routine Observation,593,926,.,"1,225",906,"1,096","1,908",.,"1,365",.,"4,221",.,509,.,846,.,728,792
NZ17A,"Ante-Natal False Labour, including Premature Rupture of Membranes, with CC Score 2+",.,926,.,"1,225",906,"1,096",.,.,.,.,.,.,509,.,.,.,.,924
NZ17B,"Ante-Natal False Labour, including Premature Rupture of Membranes, with CC Score 0-1",537,922,.,"1,225",897,"1,075",.,.,"1,365",.,.,.,510,.,843,.,729,916
NZ18A,Ante-Natal Complex Disorders with CC Score 2+,544,926,.,.,766,.,.,.,.,.,.,.,509,.,.,.,729,666
NZ18B,Ante-Natal Complex Disorders with CC Score 0-1,539,791,.,"1,161",955,601,.,.,.,.,.,.,508,.,811,498,655,691
NZ19A,Ante-Natal Major Disorders with CC Score 2+,564,926,.,"1,079","1,076","1,292",.,.,.,.,.,.,512,.,846,.,729,813
NZ19B,Ante-Natal Major Disorders with CC Score 0-1,603,898,.,"1,156","1,058","1,240",.,.,"1,365",.,"4,221",.,509,.,822,498,704,844
NZ20A,Ante-Natal Other Disorders with CC Score 2+,.,.,.,.,.,.,.,.,.,.,.,.,509,.,846,.,.,677
NZ20B,Ante-Natal Other Disorders with CC Score 0-1,575,926,.,.,"1,102","1,292",.,.,"1,365",.,"4,221",.,503,.,839,.,729,840
NZ24A,"Ante-Natal Therapeutic Procedures, including Induction, with CC Score 2+","1,013",.,.,.,.,.,.,.,.,.,.,.,541,.,.,.,.,777
NZ24B,"Ante-Natal Therapeutic Procedures, including Induction, with CC Score 0-1","1,013",926,.,"1,225","1,014",.,"1,942",.,.,.,.,.,741,.,"3,364",.,.,"1,024"
NZ25Z,Labour without Specified Delivery,593,939,.,"1,225",906,"1,096","1,908",.,"1,365",.,"4,221",.,509,.,822,.,804,"1,041"
NZ26A,Post-Natal Disorders with CC Score 2+,.,.,.,.,739,.,.,.,.,.,.,.,509,.,.,.,.,662
NZ26B,Post-Natal Disorders with CC Score 0-1,516,704,551,"1,149",943,"1,146","1,908",.,"1,365",.,327,.,504,.,753,.,743,790
NZ27Z,Post-Natal Therapeutic Procedures,"1,230","1,352",.,"1,225","1,102","1,292",.,.,"1,415",.,.,.,809,.,"2,371",.,"1,222","1,211"
NZ30A,Normal Delivery with CC Score 2+,"1,433",926,.,"1,225",906,"1,096",.,.,.,.,"4,244",.,"1,662",.,"3,364",.,"1,503","1,559"
NZ30B,Normal Delivery with CC Score 1,"1,433",926,.,"1,225",906,"1,096",.,.,"2,567",.,"4,222",.,"1,608",.,"3,364",.,"1,503","1,526"
NZ30C,Normal Delivery with CC Score 0,"1,430",926,.,"1,225",906,"1,096","4,317",.,"2,567",.,"4,221",.,"1,555",.,"3,364",.,"1,521","1,613"
NZ31A,"Normal Delivery, with Epidural or Induction, with CC Score 2+","1,433",926,.,"1,247","1,102","1,292",.,.,.,.,"4,221",.,"1,880",.,"3,364",.,"1,503","1,422"
NZ31B,"Normal Delivery, with Epidural or Induction, with CC Score 1","1,433",926,.,"1,225","1,102","1,292","4,317",.,.,.,.,.,"1,818",.,"3,266",.,"1,503","1,436"
NZ31C,"Normal Delivery, with Epidural or Induction, with CC Score 0","1,426",926,.,"1,228","1,100","1,279","4,317",.,"2,567",.,"4,223",.,"1,754",.,"3,364",.,"1,503","1,439"
NZ32A,"Normal Delivery, with Epidural and Induction, or with Post-Partum Surgical Intervention, with CC Score 2+","1,433",926,.,.,"1,102","1,292",.,.,.,.,.,.,"1,820",.,.,.,"1,503","1,338"
NZ32B,"Normal Delivery, with Epidural and Induction, or with Post-Partum Surgical Intervention, with CC Score 1","1,433",926,.,"1,225","1,102","1,292",.,.,.,.,.,.,"1,763",.,"3,364",.,"1,503","1,393"
NZ32C,"Normal Delivery, with Epidural and Induction, or with Post-Partum Surgical Intervention, with CC Score 0","1,433",926,.,"1,453","1,102","1,292",.,.,.,.,.,.,"1,703",.,"3,364",.,"1,503","1,513"
NZ33A,"Normal Delivery, with Epidural or Induction, and with Post-Partum Surgical Intervention, with CC Score 2+","1,433",.,.,.,"1,102","1,292",.,.,.,.,.,.,"1,795",.,.,.,"1,503","1,563"
NZ33B,"Normal Delivery, with Epidural or Induction, and with Post-Partum Surgical Intervention, with CC Score 1","1,433",926,.,"2,000","1,102","1,292",.,.,.,.,.,.,"1,745",.,"3,364",.,"1,503","1,471"
NZ33C,"Normal Delivery, with Epidural or Induction, and with Post-Partum Surgical Intervention, with CC Score 0","1,433",926,.,"1,225",.,"1,292",.,.,.,.,.,.,"1,678",.,"3,364",.,"1,503","1,580"
NZ34A,"Normal Delivery, with Epidural, Induction and Post-Partum Surgical Intervention, with CC Score 2+",.,.,.,.,"1,102",.,.,.,.,.,.,.,.,.,.,.,"1,503","1,203"
NZ34B,"Normal Delivery, with Epidural, Induction and Post-Partum Surgical Intervention, with CC Score 1","1,433",.,.,.,"1,102","1,292",.,.,.,.,.,.,.,.,.,.,"1,503","1,359"
NZ34C,"Normal Delivery, with Epidural, Induction and Post-Partum Surgical Intervention, with CC Score 0","1,433",926,.,"1,225","1,102","1,292",.,.,.,.,.,.,.,.,.,.,"1,503","1,235"
NZ40A,Assisted Delivery with CC Score 2+,"2,272",926,.,"1,225",906,"1,096",.,.,.,.,.,.,"2,161",.,"3,364",.,"2,215","2,009"
NZ40B,Assisted Delivery with CC Score 1,"1,013",926,.,"1,225",906,"1,096",.,.,.,.,.,.,"2,084",.,"3,364",.,"2,096","1,591"
NZ40C,Assisted Delivery with CC Score 0,"1,091",926,.,"1,225",906,"1,096",.,.,.,.,.,.,"2,012",.,"3,364",.,"2,198","1,606"
NZ41A,"Assisted Delivery, with Epidural or Induction, with CC Score 2+","1,013",926,.,"1,225","1,102",.,.,.,.,.,.,.,"2,489",.,.,.,.,"1,433"
NZ41B,"Assisted Delivery, with Epidural or Induction, with CC Score 1","1,013",916,.,"1,225","1,102","1,292",.,.,.,.,.,.,"2,362",.,"3,364",.,"2,250","1,627"
NZ41C,"Assisted Delivery, with Epidural or Induction, with CC Score 0","1,079",926,.,"1,225","1,102","1,292",.,.,.,.,.,.,"2,308",.,"3,364",.,"2,274","1,579"
NZ42A,"Assisted Delivery, with Epidural and Induction, or with Post-Partum Surgical Intervention, with CC Score 2+",.,926,.,.,"1,102",.,.,.,.,.,.,.,.,.,"3,364",.,"1,940","1,594"
NZ42B,"Assisted Delivery, with Epidural and Induction, or with Post-Partum Surgical Intervention, with CC Score 1","1,013",926,.,"1,225","1,102","1,292",.,.,.,.,.,.,"2,490",.,"3,364",.,"2,155","1,412"
NZ42C,"Assisted Delivery, with Epidural and Induction, or with Post-Partum Surgical Intervention, with CC Score 0","1,013",926,.,"1,225","1,102","1,292",.,.,.,.,.,.,"2,393",.,"3,364",.,"2,234","1,570"
NZ43A,"Assisted Delivery, with Epidural or Induction, and with Post-Partum Surgical Intervention, with CC Score 2+","2,272",.,.,.,"1,102",.,.,.,.,.,.,.,.,.,.,.,.,"1,687"
NZ43B,"Assisted Delivery, with Epidural or Induction, and with Post-Partum Surgical Intervention, with CC Score 1","1,642",926,.,"1,945",.,.,.,.,.,.,.,.,"2,380",.,.,.,"2,215","1,808"
NZ43C,"Assisted Delivery, with Epidural or Induction, and with Post-Partum Surgical Intervention, with CC Score 0",.,926,.,"1,225","1,102","1,292",.,.,.,.,.,.,.,.,.,.,"2,392","1,269"
NZ44A,"Assisted Delivery, with Epidural, Induction and Post-Partum Surgical Intervention, with CC Score 2+",.,926,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,926
NZ44B,"Assisted Delivery, with Epidural, Induction and Post-Partum Surgical Intervention, with CC Score 1","1,013",.,.,.,"1,102",.,.,.,.,.,.,.,.,.,.,.,.,"1,072"
NZ44C,"Assisted Delivery, with Epidural, Induction and Post-Partum Surgical Intervention, with CC Score 0",.,926,.,"1,225","1,102",.,.,.,.,.,.,.,.,.,.,.,"2,037","1,405"
NZ50A,Planned Caesarean Section with CC Score 4+,.,926,.,.,"1,102",.,.,.,.,.,.,.,.,.,.,.,.,"1,043"
NZ50B,Planned Caesarean Section with CC Score 2-3,"2,272",926,.,.,"1,102","1,292",.,.,.,.,.,.,"3,243",.,"3,886",.,"1,424","1,633"
NZ50C,Planned Caesarean Section with CC Score 0-1,"2,272",926,.,.,"1,102","1,217",.,.,.,.,.,.,"3,168",.,"3,886",.,"1,424","1,737"
NZ51A,Emergency Caesarean Section with CC Score 4+,.,926,.,.,"1,102",.,.,.,.,.,.,.,.,.,.,.,"2,731","1,465"
NZ51B,Emergency Caesarean Section with CC Score 2-3,.,926,.,"1,225","1,102","1,292",.,.,.,.,.,.,.,.,.,.,"2,731","1,407"
NZ51C,Emergency Caesarean Section with CC Score 0-1,"2,272",926,.,"1,225","1,102","1,292",.,.,.,.,.,.,"4,582",.,"3,886",.,"2,731","1,735"
PB04C,"Neonatal Diagnoses, Admitted from Other Location or Born in Hospital, with CC Score 1-3",.,558,.,787,.,.,.,.,.,.,.,.,.,.,.,.,.,582
PB04D,"Neonatal Diagnoses, Admitted from Other Location or Born in Hospital, with CC Score 0",745,561,.,739,.,.,.,.,.,.,.,.,.,.,.,.,.,603
PB05B,"Neonatal Diagnoses, Admitted from Other Hospital Provider, with CC Score 1-5",.,558,.,714,902,818,.,.,.,.,.,.,719,.,.,.,570,705
PB05C,"Neonatal Diagnoses, Admitted from Other Hospital Provider, with CC Score 0",.,558,.,714,902,.,.,.,.,.,.,.,778,.,.,.,.,704
PB06B,"Neonatal Diagnoses, Admitted from Home, with Interventions, with CC Score 4-5",.,.,.,.,902,.,.,.,.,.,.,.,.,.,.,.,.,902
PB06D,"Neonatal Diagnoses, Admitted from Home, with Interventions, with CC Score 2",745,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,570,658
PB06E,"Neonatal Diagnoses, Admitted from Home, with Interventions, with CC Score 1",745,558,.,.,902,.,.,.,.,.,.,.,688,.,.,.,.,759
PB06F,"Neonatal Diagnoses, Admitted from Home, with Interventions, with CC Score 0",745,558,.,714,902,818,.,.,.,.,.,.,688,.,.,.,570,702
PB06H,"Neonatal Diagnoses, Admitted from Home, without Interventions, with CC Score 4-5",.,.,.,.,902,818,.,.,.,.,.,.,695,.,.,.,.,750
PB06J,"Neonatal Diagnoses, Admitted from Home, without Interventions, with CC Score 3",745,558,.,.,902,818,.,.,.,.,.,403,711,.,.,.,570,695
PB06K,"Neonatal Diagnoses, Admitted from Home, without Interventions, with CC Score 2",745,558,.,714,902,818,.,.,.,.,.,403,699,.,"1,166",.,570,667
PB06L,"Neonatal Diagnoses, Admitted from Home, without Interventions, with CC Score 1",745,558,.,714,902,818,.,.,.,.,.,403,688,.,"1,166",.,570,661
PB06M,"Neonatal Diagnoses, Admitted from Home, without Interventions, with CC Score 0",739,558,.,714,902,818,.,.,.,.,.,403,688,.,"1,166",.,570,643
PC63A,"Paediatric, Head, Neck or Ear Disorders, with CC Score 6+",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,166",.,.,"1,166"
PC63B,"Paediatric, Head, Neck or Ear Disorders, with CC Score 3-5",702,479,.,714,902,818,.,.,370,.,.,403,646,.,"1,166",.,467,709
PC63C,"Paediatric, Head, Neck or Ear Disorders, with CC Score 1-2",727,556,676,687,712,818,515,.,370,.,284,403,634,.,"1,123",.,590,688
PC63D,"Paediatric, Head, Neck or Ear Disorders, with CC Score 0",747,538,.,714,742,795,.,.,.,.,293,403,434,.,"1,151",.,563,637
PD11A,"Paediatric, Acute Upper Respiratory Tract Infection or Common Cold, with CC Score 4+",745,.,.,714,727,818,.,.,.,.,.,403,713,.,"1,166",.,570,737
