HRG,Spec,HRG Label,Altnagelvin,Antrim,Banbridge,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Mater,Mid Ulster,Royal Victoria,South Tyrone,South West Acute,Tyrone County,Ulster,Whiteabbey,N. Ireland Total Cost
HC27G,110,Degenerative Spinal Conditions with CC Score 0-2,.,.,.,.,.,.,.,.,"34,112",.,.,.,.,.,.,.,.,.,"34,112"
HC27G,150,Degenerative Spinal Conditions with CC Score 0-2,.,.,.,.,.,.,.,.,.,.,.,.,520,.,.,.,.,.,520
HC27G,191,Degenerative Spinal Conditions with CC Score 0-2,"1,164",.,.,.,"6,587",.,.,.,.,.,183,"5,335",.,"3,699",.,.,"16,870",.,"33,838"
HC27G,400,Degenerative Spinal Conditions with CC Score 0-2,.,.,.,.,.,527,.,.,.,.,.,.,.,.,.,.,.,.,527
HC27G,410,Degenerative Spinal Conditions with CC Score 0-2,.,.,.,.,.,"1,833",.,.,.,.,.,.,.,.,.,.,.,.,"1,833"
HC28G,110,Spinal Cord Conditions with CC Score 0-2,.,.,.,.,.,.,.,.,"2,894",.,.,.,.,.,.,.,.,.,"2,894"
HC28G,191,Spinal Cord Conditions with CC Score 0-2,"3,334",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,334"
HC28G,400,Spinal Cord Conditions with CC Score 0-2,.,.,.,.,.,.,.,.,.,.,.,.,"1,687",.,.,.,.,.,"1,687"
HC29A,410,Inflammatory Spinal Conditions with CC Score 2+,.,.,.,.,.,917,.,.,.,.,.,.,.,.,.,.,.,.,917
HC29B,300,Inflammatory Spinal Conditions with CC Score 0-1,"1,974",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,466",.,"5,440"
HC29B,410,Inflammatory Spinal Conditions with CC Score 0-1,.,"1,735",365,.,.,"4,125",.,.,.,.,.,.,.,.,.,.,.,.,"6,225"
HC32E,110,Low Back Pain with CC Score 3-5,.,.,.,.,.,.,.,.,639,.,.,.,.,.,.,.,.,.,639
HC32E,191,Low Back Pain with CC Score 3-5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,767,.,767
HC32F,101,Low Back Pain with CC Score 0-2,.,.,.,163,.,.,.,.,.,.,.,.,.,.,.,.,.,.,163
HC32F,110,Low Back Pain with CC Score 0-2,.,.,.,.,.,.,.,.,"7,088",.,.,.,.,.,.,.,.,.,"7,088"
HC32F,191,Low Back Pain with CC Score 0-2,.,.,.,"3,662",.,.,.,.,.,.,487,.,.,"2,923",.,.,"19,171",.,"26,242"
HC32F,400,Low Back Pain with CC Score 0-2,.,.,.,.,.,.,.,.,.,.,.,.,232,.,.,.,.,.,232
HD21G,110,Soft Tissue Disorders with CC Score 3-5,.,.,.,.,.,.,.,.,"3,196",.,.,.,.,.,.,.,.,.,"3,196"
HD21G,160,Soft Tissue Disorders with CC Score 3-5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,147",.,"1,147"
HD21G,191,Soft Tissue Disorders with CC Score 3-5,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,378",.,.,767,.,"3,144"
HD21G,370,Soft Tissue Disorders with CC Score 3-5,.,233,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,233
HD21G,400,Soft Tissue Disorders with CC Score 3-5,.,.,.,.,.,.,.,.,.,.,.,.,482,.,.,.,.,.,482
HD21G,410,Soft Tissue Disorders with CC Score 3-5,.,.,.,.,.,229,.,.,.,.,.,.,.,505,.,.,.,.,734
HD21H,100,Soft Tissue Disorders with CC Score 0-2,.,388,.,.,.,.,452,.,.,.,.,.,.,.,.,.,933,.,"1,773"
HD21H,110,Soft Tissue Disorders with CC Score 0-2,.,.,.,.,.,.,.,.,"6,657",.,.,.,.,.,.,.,.,.,"6,657"
HD21H,140,Soft Tissue Disorders with CC Score 0-2,"3,698",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,698"
HD21H,160,Soft Tissue Disorders with CC Score 0-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"9,114",.,"9,114"
HD21H,191,Soft Tissue Disorders with CC Score 0-2,"3,334",.,.,523,.,.,.,.,.,.,"9,732","19,974",.,"2,253",.,.,"5,751",.,"41,568"
HD21H,300,Soft Tissue Disorders with CC Score 0-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,696,.,696
HD21H,370,Soft Tissue Disorders with CC Score 0-2,.,.,.,116,.,.,.,.,.,.,.,.,.,.,.,.,.,.,116
HD21H,400,Soft Tissue Disorders with CC Score 0-2,.,.,.,.,.,.,.,.,.,.,.,.,482,.,.,.,.,.,482
HD21H,410,Soft Tissue Disorders with CC Score 0-2,.,.,"14,956",.,.,"6,187",.,.,.,.,.,.,.,"1,515",.,.,.,.,"22,658"
HD23F,410,"Inflammatory, Spine, Joint or Connective Tissue Disorders, with CC Score 7-8",.,.,.,.,.,458,.,.,.,.,.,.,.,.,.,.,.,.,458
HD23G,361,"Inflammatory, Spine, Joint or Connective Tissue Disorders, with CC Score 5-6",.,.,.,518,.,.,.,.,.,.,.,.,.,.,.,.,.,.,518
HD23G,410,"Inflammatory, Spine, Joint or Connective Tissue Disorders, with CC Score 5-6",.,868,.,.,.,"4,812",.,.,.,.,.,.,.,.,.,.,.,.,"5,680"
HD23H,300,"Inflammatory, Spine, Joint or Connective Tissue Disorders, with CC Score 3-4",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,267,.,267
HD23H,303,"Inflammatory, Spine, Joint or Connective Tissue Disorders, with CC Score 3-4",.,.,.,240,.,.,.,.,.,.,.,.,.,.,.,.,.,.,240
HD23H,361,"Inflammatory, Spine, Joint or Connective Tissue Disorders, with CC Score 3-4",.,721,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,721
HD23H,410,"Inflammatory, Spine, Joint or Connective Tissue Disorders, with CC Score 3-4",.,"3,384",730,.,.,"10,082",.,.,.,.,.,.,.,.,.,.,.,.,"14,196"
HD23J,100,"Inflammatory, Spine, Joint or Connective Tissue Disorders, with CC Score 0-2",.,.,.,.,.,.,226,.,.,.,.,.,.,.,.,.,.,.,226
HD23J,110,"Inflammatory, Spine, Joint or Connective Tissue Disorders, with CC Score 0-2",.,.,.,.,.,261,.,.,.,.,.,.,.,.,.,.,.,.,261
HD23J,130,"Inflammatory, Spine, Joint or Connective Tissue Disorders, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,"1,833",.,.,.,.,.,"1,833"
HD23J,191,"Inflammatory, Spine, Joint or Connective Tissue Disorders, with CC Score 0-2",582,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,582
HD23J,300,"Inflammatory, Spine, Joint or Connective Tissue Disorders, with CC Score 0-2","169,422",.,.,.,.,"1,229",.,.,.,.,.,.,"11,613",.,.,.,"86,901",.,"269,165"
HD23J,303,"Inflammatory, Spine, Joint or Connective Tissue Disorders, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,511,.,511
HD23J,330,"Inflammatory, Spine, Joint or Connective Tissue Disorders, with CC Score 0-2",.,.,.,.,.,"1,850",.,.,.,.,.,.,.,.,.,.,.,.,"1,850"
HD23J,340,"Inflammatory, Spine, Joint or Connective Tissue Disorders, with CC Score 0-2",.,.,.,.,.,583,.,.,.,.,.,.,.,.,.,.,.,.,583
HD23J,400,"Inflammatory, Spine, Joint or Connective Tissue Disorders, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,"7,232",.,.,.,.,.,"7,232"
HD23J,410,"Inflammatory, Spine, Joint or Connective Tissue Disorders, with CC Score 0-2",.,"62,562","6,201",.,.,"71,492",.,.,.,.,.,.,.,"1,010",.,.,.,.,"141,265"
HD24F,110,"Non-Inflammatory, Bone or Joint Disorders, with CC Score 5-7",.,.,.,.,.,.,.,.,813,.,.,.,.,.,.,.,.,.,813
HD24F,361,"Non-Inflammatory, Bone or Joint Disorders, with CC Score 5-7",.,.,.,518,.,.,.,.,.,.,.,.,.,.,.,.,.,.,518
HD24F,410,"Non-Inflammatory, Bone or Joint Disorders, with CC Score 5-7",.,174,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,174
HD24G,110,"Non-Inflammatory, Bone or Joint Disorders, with CC Score 2-4",.,.,.,.,.,.,.,.,"6,157",.,.,.,.,.,.,.,.,.,"6,157"
HD24G,191,"Non-Inflammatory, Bone or Joint Disorders, with CC Score 2-4",667,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,667
HD24G,300,"Non-Inflammatory, Bone or Joint Disorders, with CC Score 2-4",.,.,.,.,.,.,.,.,.,552,.,.,.,.,.,.,696,.,"1,248"
HD24G,370,"Non-Inflammatory, Bone or Joint Disorders, with CC Score 2-4",.,233,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,233
HD24G,410,"Non-Inflammatory, Bone or Joint Disorders, with CC Score 2-4",.,434,730,.,.,687,.,.,.,.,.,.,.,.,.,.,.,.,"1,851"
HD24G,430,"Non-Inflammatory, Bone or Joint Disorders, with CC Score 2-4",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,581",.,"2,581"
HD24H,110,"Non-Inflammatory, Bone or Joint Disorders, with CC Score 0-1",.,.,.,.,.,522,.,.,"20,877",.,.,.,.,.,.,.,.,.,"21,399"
HD24H,160,"Non-Inflammatory, Bone or Joint Disorders, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,925",.,"1,925"
HD24H,191,"Non-Inflammatory, Bone or Joint Disorders, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,233",.,.,"1,534",.,"2,766"
HD24H,300,"Non-Inflammatory, Bone or Joint Disorders, with CC Score 0-1","7,504",.,.,.,.,"3,687",376,.,.,552,389,.,.,.,.,.,"4,893",.,"17,401"
HD24H,302,"Non-Inflammatory, Bone or Joint Disorders, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,"1,430",.,.,.,.,.,"1,430"
HD24H,410,"Non-Inflammatory, Bone or Joint Disorders, with CC Score 0-1",.,"1,215","2,918",.,.,"2,750",.,.,.,.,.,.,.,.,.,.,.,.,"6,883"
HD24H,430,"Non-Inflammatory, Bone or Joint Disorders, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"6,023",.,"6,023"
HD25E,361,"Infections of Bones or Joints, with CC Score 9-12",.,480,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,480
HD25F,300,"Infections of Bones or Joints, with CC Score 5-8",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,267,.,267
HD25G,100,"Infections of Bones or Joints, with CC Score 2-4",.,.,.,.,.,807,.,.,.,.,.,.,.,.,.,.,.,.,807
HD25G,410,"Infections of Bones or Joints, with CC Score 2-4",.,87,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,87
HD25H,110,"Infections of Bones or Joints, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,522",.,"2,522"
HD25H,300,"Infections of Bones or Joints, with CC Score 0-1",.,.,.,.,.,.,"1,878",.,.,.,.,.,.,.,.,.,.,.,"1,878"
HD26F,320,"Musculoskeletal Signs or Symptoms, with CC Score 4-7",.,.,.,.,.,232,.,.,.,.,.,.,.,.,.,.,.,.,232
HD26G,110,"Musculoskeletal Signs or Symptoms, with CC Score 0-3",975,.,.,.,.,522,.,.,"2,556",.,.,.,.,497,.,.,.,.,"4,550"
HD26G,191,"Musculoskeletal Signs or Symptoms, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,622,.,.,"3,841",.,.,767,.,"5,231"
HD26G,300,"Musculoskeletal Signs or Symptoms, with CC Score 0-3",.,.,.,.,.,.,376,.,.,.,.,.,.,.,.,.,.,.,376
HD26G,410,"Musculoskeletal Signs or Symptoms, with CC Score 0-3",.,.,"1,459",.,.,687,.,.,.,.,.,.,.,.,.,.,.,.,"2,147"
HD39H,410,Pathological Fractures with CC Score 0-2,.,260,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,260
HD40F,101,"Malignancy of Bone or Connective Tissue, with CC Score 5-7",.,.,.,171,.,.,.,.,.,.,.,.,.,.,.,.,.,.,171
HD40F,370,"Malignancy of Bone or Connective Tissue, with CC Score 5-7",.,"2,565",.,"1,518",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,083"
HD40F,800,"Malignancy of Bone or Connective Tissue, with CC Score 5-7",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,084",.,"5,084"
HD40G,370,"Malignancy of Bone or Connective Tissue, with CC Score 2-4",.,"6,530",.,"7,454",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"13,984"
HD40G,800,"Malignancy of Bone or Connective Tissue, with CC Score 2-4","2,012",.,.,.,.,"4,701",.,.,.,.,.,.,.,.,.,.,"10,804",.,"17,516"
HD40H,150,"Malignancy of Bone or Connective Tissue, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,520,.,.,.,.,.,520
HD40H,370,"Malignancy of Bone or Connective Tissue, with CC Score 0-1",.,"5,597",.,"20,503",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"26,100"
HD40H,800,"Malignancy of Bone or Connective Tissue, with CC Score 0-1","32,856",.,.,.,.,"9,402",.,.,.,.,.,.,.,.,.,.,"23,514",.,"65,772"
HR07A,110,"Orthopaedic Reconstruction with Intervention Score 43 or less, with Diagnosis Score 22 or less",.,.,.,.,.,.,.,.,"4,572",.,.,.,.,.,.,.,.,.,"4,572"
HR07A,160,"Orthopaedic Reconstruction with Intervention Score 43 or less, with Diagnosis Score 22 or less",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,294",.,"2,294"
HR08A,110,"Orthopaedic Reconstruction with Intervention Score 44-65, with Diagnosis Score 22 or less",.,.,.,.,.,"4,859",.,.,"2,263",.,.,.,"7,271",.,.,.,.,.,"14,393"
HR08A,160,"Orthopaedic Reconstruction with Intervention Score 44-65, with Diagnosis Score 22 or less",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,147",.,"1,147"
HR08B,110,"Orthopaedic Reconstruction with Intervention Score 44-65, with Diagnosis Score 23-60",.,.,.,.,.,.,.,.,"2,938",.,.,.,.,.,.,.,.,.,"2,938"
HR09A,110,"Orthopaedic Reconstruction with Intervention Score 66 or more, with Diagnosis Score 22 or less","1,257",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,257"
JA12E,370,"Malignant Breast Disorders with Interventions, with CC Score 3-6",.,.,.,143,.,.,.,.,.,.,.,.,.,.,.,.,.,.,143
JA12F,800,"Malignant Breast Disorders with Interventions, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,636,.,636
JA12G,370,"Malignant Breast Disorders without Interventions, with CC Score 9+",.,466,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,466
JA12H,370,"Malignant Breast Disorders without Interventions, with CC Score 6-8",.,"2,798",.,"1,062",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,861"
JA12H,800,"Malignant Breast Disorders without Interventions, with CC Score 6-8",.,.,.,.,.,"28,206",.,.,.,.,.,.,.,.,.,.,636,.,"28,841"
JA12J,370,"Malignant Breast Disorders without Interventions, with CC Score 4-5",.,700,.,"3,704",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,403"
JA12J,800,"Malignant Breast Disorders without Interventions, with CC Score 4-5",.,.,.,.,.,"25,855",.,.,.,.,.,.,.,.,.,.,"5,084",.,"30,939"
JA12K,370,"Malignant Breast Disorders without Interventions, with CC Score 2-3",.,"1,632",.,"11,401",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"13,033"
JA12K,800,"Malignant Breast Disorders without Interventions, with CC Score 2-3","1,006",.,.,.,.,"82,266",.,.,.,.,.,.,.,.,.,.,"15,888",.,"99,160"
JA12L,303,"Malignant Breast Disorders without Interventions, with CC Score 0-1",.,.,.,982,.,.,.,.,.,.,.,.,.,.,.,.,.,.,982
JA12L,370,"Malignant Breast Disorders without Interventions, with CC Score 0-1",.,"6,297",.,"9,424",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"15,721"
JA12L,800,"Malignant Breast Disorders without Interventions, with CC Score 0-1","1,006",.,.,.,.,"32,907",.,.,.,.,.,.,.,.,.,.,"26,056",.,"59,968"
JA13C,100,"Non-Malignant Breast Disorders without Interventions, with CC Score 0-3",.,.,.,.,.,.,226,.,.,.,.,.,.,.,.,.,933,.,"1,159"
JA18Z,100,Unilateral Minor Breast Procedures,"3,671","5,798",.,"3,940","9,129","9,010",.,.,.,"1,825",.,"5,361",.,"1,130","1,448",.,"5,558",.,"46,871"
JA18Z,160,Unilateral Minor Breast Procedures,.,.,.,.,.,.,.,.,.,.,.,.,"3,491",.,.,.,995,.,"4,486"
JA18Z,330,Unilateral Minor Breast Procedures,.,.,.,.,.,589,.,.,.,.,.,.,.,.,.,.,.,159,748
JA19Z,100,Bilateral Minor Breast Procedures,459,.,.,.,766,"1,560",.,.,.,.,.,.,.,.,.,.,.,.,"2,785"
JA20E,100,Unilateral Major Breast Procedures with CC Score 3-5,.,952,.,"5,606",.,"1,718",.,.,.,.,.,.,.,.,.,.,.,.,"8,276"
JA20F,100,Unilateral Major Breast Procedures with CC Score 0-2,"1,115","6,041",.,"48,288","5,343","13,724",.,.,.,863,.,"3,039",.,.,.,.,"10,269",.,"88,682"
JA20F,160,Unilateral Major Breast Procedures with CC Score 0-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,648",.,"5,648"
JA21A,100,Bilateral Major Breast Procedures with CC Score 1+,.,.,.,"1,954",.,.,.,.,.,.,.,.,.,.,.,.,"1,390",.,"3,343"
JA21B,100,Bilateral Major Breast Procedures with CC Score 0,.,"4,225",.,"4,840",.,.,.,.,.,.,.,"1,932",.,.,.,.,.,.,"10,996"
JA21B,160,Bilateral Major Breast Procedures with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,355",.,"3,355"
JA21B,171,Bilateral Major Breast Procedures with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,536",.,"1,536"
JA24E,100,Unilateral Intermediate Breast Procedures with CC Score 3-5,.,"1,164",.,"1,970",.,"2,787",.,.,.,"2,417",.,.,.,.,.,.,"4,169",.,"12,507"
JA24E,120,Unilateral Intermediate Breast Procedures with CC Score 3-5,.,331,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,331
JA24F,100,Unilateral Intermediate Breast Procedures with CC Score 0-2,"11,410","29,802",.,"47,312","10,311","76,129","16,090","1,309",.,"78,651",.,"18,210",.,"1,906","1,448","3,336","65,661",.,"361,575"
JA24F,120,Unilateral Intermediate Breast Procedures with CC Score 0-2,.,"1,416",.,.,.,993,.,.,.,.,.,.,"2,204",812,.,.,.,.,"5,425"
JA24F,160,Unilateral Intermediate Breast Procedures with CC Score 0-2,.,.,.,.,.,.,.,.,.,.,.,.,"2,516",.,.,.,"2,597",.,"5,113"
JA24F,300,Unilateral Intermediate Breast Procedures with CC Score 0-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,829",.,"1,829"
JA24F,303,Unilateral Intermediate Breast Procedures with CC Score 0-2,.,.,.,"1,069",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,069"
JA25Z,100,Bilateral Intermediate Breast Procedures,.,"2,978",.,"2,498",.,"2,559",918,.,.,.,.,"2,051",.,.,.,.,.,.,"11,006"
JA30Z,160,Unilateral Delayed Pedicled Myocutaneous Breast Reconstruction,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,147",.,"1,147"
JA38C,100,"Unilateral Major Breast Procedures with Lymph Node Clearance, with CC Score 0-1",.,.,.,.,.,"3,172",.,.,.,.,.,.,.,.,.,.,.,.,"3,172"
JA38C,800,"Unilateral Major Breast Procedures with Lymph Node Clearance, with CC Score 0-1",.,.,.,.,.,"2,350",.,.,.,.,.,.,.,.,.,.,.,.,"2,350"
JB32A,160,Minor Burn (TBSA of less than 20%) with Skin Graft,.,.,.,.,.,.,.,.,.,.,.,.,"4,467",.,.,.,.,.,"4,467"
JB32B,160,Minor Burn (TBSA of less than 20%) with Other Skin Procedure,.,.,.,.,.,.,.,.,.,.,.,.,"9,619",.,.,.,.,.,"9,619"
JB33B,100,Other Burn with Other Skin Procedure,.,.,.,.,.,.,.,.,.,863,.,.,.,.,.,.,.,.,863
JB33B,160,Other Burn with Other Skin Procedure,.,.,.,.,.,.,.,.,.,.,.,.,"4,777",.,.,.,.,.,"4,777"
JB33B,370,Other Burn with Other Skin Procedure,.,.,.,.,.,.,.,.,.,.,.,.,647,.,.,.,.,.,647
JB33C,100,Other Burn without Skin Procedure,.,.,.,.,.,.,"1,042",.,.,.,"1,382",.,.,.,.,.,.,.,"2,424"
JB33C,120,Other Burn without Skin Procedure,.,"1,442",.,.,.,.,869,.,.,.,.,.,.,.,.,.,.,.,"2,312"
JB33C,361,Other Burn without Skin Procedure,.,.,.,.,.,.,688,.,.,.,.,.,.,.,.,.,.,.,688
JB33C,410,Other Burn without Skin Procedure,.,.,.,.,.,229,.,.,.,.,.,.,.,.,.,.,.,.,229
JB33C,502,Other Burn without Skin Procedure,.,.,.,.,.,.,780,.,.,.,.,.,.,.,.,.,.,.,780
JC41Z,100,Major Skin Procedures,.,.,.,.,.,.,.,.,.,.,.,.,.,462,.,.,.,.,462
JC41Z,120,Major Skin Procedures,.,.,.,.,.,.,.,.,.,.,.,.,"1,240",.,.,.,.,.,"1,240"
JC41Z,130,Major Skin Procedures,"12,179",.,.,.,.,.,.,.,.,.,817,.,.,.,.,.,.,.,"12,996"
JC41Z,140,Major Skin Procedures,"1,273",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,273"
JC41Z,160,Major Skin Procedures,.,.,.,.,.,.,.,.,.,.,.,.,824,.,.,.,"1,298",.,"2,122"
JC41Z,330,Major Skin Procedures,.,.,.,.,.,.,.,.,.,.,.,.,"53,060",.,.,.,.,.,"53,060"
JC42A,100,"Intermediate Skin Procedures, 13 years and over","8,979","10,704",.,"6,403","53,085","3,313","12,762","1,631",.,"2,861","5,239","3,262","6,712","4,607","17,624","32,322","9,839",.,"179,342"
JC42A,101,"Intermediate Skin Procedures, 13 years and over",881,.,.,.,.,.,.,.,.,821,.,.,.,"1,184",.,.,.,.,"2,886"
JC42A,110,"Intermediate Skin Procedures, 13 years and over",.,.,.,.,.,"1,093",.,.,"2,636",.,.,.,417,.,.,.,.,.,"4,147"
JC42A,120,"Intermediate Skin Procedures, 13 years and over","3,880",.,.,.,.,.,.,.,.,781,.,674,"1,544",.,.,"4,835",.,.,"11,714"
JC42A,130,"Intermediate Skin Procedures, 13 years and over","5,866",.,.,.,.,.,.,.,.,.,"4,177",.,"2,573",.,.,.,.,.,"12,616"
JC42A,140,"Intermediate Skin Procedures, 13 years and over","47,177",.,.,.,.,"1,765",.,.,.,.,.,.,.,.,.,.,"2,902",.,"51,844"
JC42A,160,"Intermediate Skin Procedures, 13 years and over",.,.,.,.,.,.,.,.,.,"173,867",.,.,"122,914",.,.,.,"426,015",.,"722,796"
JC42A,330,"Intermediate Skin Procedures, 13 years and over",.,.,.,.,.,"55,337",245,.,.,.,.,.,"5,707",.,.,.,"358,028","2,861","422,178"
JC42A,361,"Intermediate Skin Procedures, 13 years and over",.,.,.,925,.,.,688,.,.,.,.,.,.,.,.,.,.,.,"1,613"
JC42A,400,"Intermediate Skin Procedures, 13 years and over",.,.,.,.,.,.,.,.,.,.,.,.,"1,053",.,.,.,.,.,"1,053"
JC42A,502,"Intermediate Skin Procedures, 13 years and over","4,800","3,867",.,"1,204","1,477",857,.,.,.,.,"2,320",.,.,.,"2,381",999,"4,503",.,"22,408"
JC42B,110,"Intermediate Skin Procedures, 12 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"1,244",.,.,.,"1,141",.,"2,385"
JC42B,120,"Intermediate Skin Procedures, 12 years and under",970,.,.,.,.,820,.,.,.,.,.,.,315,.,.,.,"1,116",.,"3,220"
JC42B,140,"Intermediate Skin Procedures, 12 years and under",421,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,451",.,"1,872"
JC42B,160,"Intermediate Skin Procedures, 12 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"54,941",.,.,.,"3,516",.,"58,457"
JC42B,171,"Intermediate Skin Procedures, 12 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"9,517",.,.,.,"2,467",.,"11,984"
JC42B,330,"Intermediate Skin Procedures, 12 years and under",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"20,718",.,"20,718"
JC43A,100,"Minor Skin Procedures, 13 years and over","75,034","249,740",.,"6,635","424,250","84,604","238,778","117,185",.,"289,002","122,979","235,985","1,914","161,112","178,945","286,582","204,859","1,287","2,678,890"
JC43A,101,"Minor Skin Procedures, 13 years and over",.,.,.,"1,416",.,"4,778",.,.,.,"30,925",.,.,.,678,.,.,"1,075",.,"38,872"
JC43A,110,"Minor Skin Procedures, 13 years and over","4,088",.,.,.,.,"2,211",.,"1,729","11,721",.,.,.,"10,297","7,210",.,.,765,.,"38,021"
JC43A,120,"Minor Skin Procedures, 13 years and over","12,610","3,399",.,.,790,"5,313","1,642","1,038",.,.,.,"7,380","18,968","2,157",.,"18,983","1,116",.,"73,395"
JC43A,130,"Minor Skin Procedures, 13 years and over","6,993",.,.,.,.,.,.,.,.,.,"3,510",.,"6,006",.,.,.,.,.,"16,508"
JC43A,140,"Minor Skin Procedures, 13 years and over","132,532",.,.,.,.,.,927,.,.,.,.,.,45,.,.,.,"12,940",.,"146,444"
JC43A,150,"Minor Skin Procedures, 13 years and over",.,.,.,.,.,.,.,.,.,.,.,.,"1,417",.,.,.,.,.,"1,417"
JC43A,160,"Minor Skin Procedures, 13 years and over",.,.,.,.,.,.,.,.,.,"214,102",.,.,"194,144",.,.,.,"513,142",.,"921,388"
JC43A,171,"Minor Skin Procedures, 13 years and over",.,.,.,.,.,.,.,.,.,.,.,.,"3,125",.,.,.,"2,641",.,"5,766"
JC43A,191,"Minor Skin Procedures, 13 years and over",730,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"7,668",.,"8,398"
JC43A,303,"Minor Skin Procedures, 13 years and over",.,.,.,"5,318",.,.,.,.,.,.,.,.,.,.,.,.,511,.,"5,829"
JC43A,320,"Minor Skin Procedures, 13 years and over",.,.,.,"1,159",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,159"
JC43A,330,"Minor Skin Procedures, 13 years and over",.,.,.,.,"63,139","381,904","60,708",.,.,.,.,.,"69,864",.,.,.,485,"38,153","614,253"
JC43A,340,"Minor Skin Procedures, 13 years and over",.,.,.,.,.,820,.,.,.,.,.,.,.,.,.,.,.,.,820
JC43A,361,"Minor Skin Procedures, 13 years and over",.,.,.,.,.,.,"2,753",.,.,.,.,.,.,.,.,.,.,.,"2,753"
JC43A,370,"Minor Skin Procedures, 13 years and over",.,.,.,"1,782",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,782"
JC43A,400,"Minor Skin Procedures, 13 years and over",.,.,.,.,.,.,.,.,.,.,.,.,299,.,.,.,.,.,299
JC43A,420,"Minor Skin Procedures, 13 years and over",661,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,661
JC43A,502,"Minor Skin Procedures, 13 years and over",.,"28,626",.,551,"11,311",.,527,.,.,"5,971","3,242",.,.,.,"1,338",.,"3,700",.,"55,265"
JC43A,823,"Minor Skin Procedures, 13 years and over",.,.,.,.,.,958,.,.,.,.,.,.,275,.,.,.,.,.,"1,233"
