HRG,Spec,HRG Label,Altnagelvin,Antrim,Banbridge,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Mater,Mid Ulster,Royal Victoria,South Tyrone,South West Acute,Tyrone County,Ulster,Whiteabbey,N. Ireland Total FCEs
JA12F,800,"Malignant Breast Disorders with Interventions, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1
JA12G,370,"Malignant Breast Disorders without Interventions, with CC Score 9+",.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
JA12H,370,"Malignant Breast Disorders without Interventions, with CC Score 6-8",.,12,.,8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20
JA12H,800,"Malignant Breast Disorders without Interventions, with CC Score 6-8",.,.,.,.,.,12,.,.,.,.,.,.,.,.,.,.,1,.,13
JA12J,370,"Malignant Breast Disorders without Interventions, with CC Score 4-5",.,3,.,28,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31
JA12J,800,"Malignant Breast Disorders without Interventions, with CC Score 4-5",.,.,.,.,.,11,.,.,.,.,.,.,.,.,.,.,8,.,19
JA12K,370,"Malignant Breast Disorders without Interventions, with CC Score 2-3",.,7,.,83,.,.,.,.,.,.,.,.,.,.,.,.,.,.,90
JA12K,800,"Malignant Breast Disorders without Interventions, with CC Score 2-3",3,.,.,.,.,35,.,.,.,.,.,.,.,.,.,.,25,.,63
JA12L,303,"Malignant Breast Disorders without Interventions, with CC Score 0-1",.,.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4
JA12L,370,"Malignant Breast Disorders without Interventions, with CC Score 0-1",.,27,.,72,.,.,.,.,.,.,.,.,.,.,.,.,.,.,99
JA12L,800,"Malignant Breast Disorders without Interventions, with CC Score 0-1",3,.,.,.,.,14,.,.,.,.,.,.,.,.,.,.,41,.,58
JA13C,100,"Non-Malignant Breast Disorders without Interventions, with CC Score 0-3",.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,1,.,2
JA18Z,100,Unilateral Minor Breast Procedures,8,6,.,3,8,7,.,.,.,2,.,5,.,3,1,.,4,.,47
JA18Z,160,Unilateral Minor Breast Procedures,.,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,1,.,5
JA18Z,330,Unilateral Minor Breast Procedures,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1,2
JA19Z,100,Bilateral Minor Breast Procedures,1,.,.,.,1,1,.,.,.,.,.,.,.,.,.,.,.,.,3
JA20E,100,Unilateral Major Breast Procedures with CC Score 3-5,.,1,.,3,.,1,.,.,.,.,.,.,.,.,.,.,.,.,5
JA20F,100,Unilateral Major Breast Procedures with CC Score 0-2,2,6,.,22,4,10,.,.,.,1,.,2,.,.,.,.,8,.,55
JA20F,160,Unilateral Major Breast Procedures with CC Score 0-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4,.,4
JA21A,100,Bilateral Major Breast Procedures with CC Score 1+,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1,.,2
JA21B,100,Bilateral Major Breast Procedures with CC Score 0,.,3,.,1,.,.,.,.,.,.,.,1,.,.,.,.,.,.,5
JA21B,160,Bilateral Major Breast Procedures with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,2
JA21B,171,Bilateral Major Breast Procedures with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1
JA24E,100,Unilateral Intermediate Breast Procedures with CC Score 3-5,.,1,.,1,.,2,.,.,.,2,.,.,.,.,.,.,3,.,9
JA24E,120,Unilateral Intermediate Breast Procedures with CC Score 3-5,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
JA24F,100,Unilateral Intermediate Breast Procedures with CC Score 0-2,21,25,.,33,10,63,17,1,.,72,.,13,.,2,1,4,49,.,311
JA24F,120,Unilateral Intermediate Breast Procedures with CC Score 0-2,.,1,.,.,.,1,.,.,.,.,.,.,2,1,.,.,.,.,5
JA24F,160,Unilateral Intermediate Breast Procedures with CC Score 0-2,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,2,.,3
JA24F,300,Unilateral Intermediate Breast Procedures with CC Score 0-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1
JA24F,303,Unilateral Intermediate Breast Procedures with CC Score 0-2,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
JA25Z,100,Bilateral Intermediate Breast Procedures,.,2,.,1,.,2,1,.,.,.,.,1,.,.,.,.,.,.,7
JA30Z,160,Unilateral Delayed Pedicled Myocutaneous Breast Reconstruction,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1
JA38C,100,"Unilateral Major Breast Procedures with Lymph Node Clearance, with CC Score 0-1",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
JA38C,800,"Unilateral Major Breast Procedures with Lymph Node Clearance, with CC Score 0-1",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
JB32A,160,Minor Burn (TBSA of less than 20%) with Skin Graft,.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,.,3
JB32B,160,Minor Burn (TBSA of less than 20%) with Other Skin Procedure,.,.,.,.,.,.,.,.,.,.,.,.,6,.,.,.,.,.,6
JB33B,100,Other Burn with Other Skin Procedure,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,1
JB33B,160,Other Burn with Other Skin Procedure,.,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,.,4
JB33B,370,Other Burn with Other Skin Procedure,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
JB33C,100,Other Burn without Skin Procedure,.,.,.,.,.,.,1,.,.,.,1,.,.,.,.,.,.,.,2
JB33C,120,Other Burn without Skin Procedure,.,1,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,2
JB33C,361,Other Burn without Skin Procedure,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
JB33C,410,Other Burn without Skin Procedure,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
JB33C,502,Other Burn without Skin Procedure,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
JC41Z,100,Major Skin Procedures,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
JC41Z,120,Major Skin Procedures,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
JC41Z,130,Major Skin Procedures,9,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,10
JC41Z,140,Major Skin Procedures,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
JC41Z,160,Major Skin Procedures,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,1,.,2
JC41Z,330,Major Skin Procedures,.,.,.,.,.,.,.,.,.,.,.,.,102,.,.,.,.,.,102
JC42A,100,"Intermediate Skin Procedures, 13 years and over",23,10,.,4,49,3,27,2,.,4,6,3,7,8,14,43,10,.,213
JC42A,101,"Intermediate Skin Procedures, 13 years and over",1,.,.,.,.,.,.,.,.,1,.,.,.,1,.,.,.,.,3
JC42A,110,"Intermediate Skin Procedures, 13 years and over",.,.,.,.,.,1,.,.,3,.,.,.,1,.,.,.,.,.,5
JC42A,120,"Intermediate Skin Procedures, 13 years and over",4,.,.,.,.,.,.,.,.,1,.,1,2,.,.,4,.,.,12
JC42A,130,"Intermediate Skin Procedures, 13 years and over",6,.,.,.,.,.,.,.,.,.,5,.,3,.,.,.,.,.,14
JC42A,140,"Intermediate Skin Procedures, 13 years and over",100,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,2,.,103
JC42A,160,"Intermediate Skin Procedures, 13 years and over",.,.,.,.,.,.,.,.,.,150,.,.,104,.,.,.,337,.,591
JC42A,330,"Intermediate Skin Procedures, 13 years and over",.,.,.,.,.,74,1,.,.,.,.,.,11,.,.,.,"2,955",18,"3,059"
JC42A,361,"Intermediate Skin Procedures, 13 years and over",.,.,.,1,.,.,1,.,.,.,.,.,.,.,.,.,.,.,2
JC42A,400,"Intermediate Skin Procedures, 13 years and over",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
JC42A,502,"Intermediate Skin Procedures, 13 years and over",4,5,.,1,1,1,.,.,.,.,2,.,.,.,2,2,3,.,21
JC42B,110,"Intermediate Skin Procedures, 12 years and under",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,1,.,2
JC42B,120,"Intermediate Skin Procedures, 12 years and under",1,.,.,.,.,1,.,.,.,.,.,.,1,.,.,.,1,.,4
JC42B,140,"Intermediate Skin Procedures, 12 years and under",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,2
JC42B,160,"Intermediate Skin Procedures, 12 years and under",.,.,.,.,.,.,.,.,.,.,.,.,27,.,.,.,3,.,30
JC42B,171,"Intermediate Skin Procedures, 12 years and under",.,.,.,.,.,.,.,.,.,.,.,.,6,.,.,.,2,.,8
JC42B,330,"Intermediate Skin Procedures, 12 years and under",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,171,.,171
JC43A,100,"Minor Skin Procedures, 13 years and over",208,240,.,8,496,83,261,138,.,309,130,218,2,300,140,456,186,2,"3,177"
JC43A,101,"Minor Skin Procedures, 13 years and over",.,.,.,3,.,3,.,.,.,39,.,.,.,1,.,.,1,.,47
JC43A,110,"Minor Skin Procedures, 13 years and over",4,.,.,.,.,2,.,1,15,.,.,.,7,10,.,.,1,.,40
JC43A,120,"Minor Skin Procedures, 13 years and over",13,5,.,.,1,7,2,1,.,.,.,5,26,3,.,17,1,.,81
JC43A,130,"Minor Skin Procedures, 13 years and over",8,.,.,.,.,.,.,.,.,.,4,.,9,.,.,.,.,.,21
JC43A,140,"Minor Skin Procedures, 13 years and over",319,.,.,.,.,.,1,.,.,.,.,.,1,.,.,.,9,.,330
JC43A,150,"Minor Skin Procedures, 13 years and over",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
JC43A,160,"Minor Skin Procedures, 13 years and over",.,.,.,.,.,.,.,.,.,227,.,.,199,.,.,.,487,.,913
JC43A,171,"Minor Skin Procedures, 13 years and over",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,3,.,5
JC43A,191,"Minor Skin Procedures, 13 years and over",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20,.,21
JC43A,303,"Minor Skin Procedures, 13 years and over",.,.,.,17,.,.,.,.,.,.,.,.,.,.,.,.,1,.,18
JC43A,320,"Minor Skin Procedures, 13 years and over",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
JC43A,330,"Minor Skin Procedures, 13 years and over",.,.,.,.,343,617,104,.,.,.,.,.,129,.,.,.,4,240,"1,437"
JC43A,340,"Minor Skin Procedures, 13 years and over",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
JC43A,361,"Minor Skin Procedures, 13 years and over",.,.,.,.,.,.,4,.,.,.,.,.,.,.,.,.,.,.,4
JC43A,370,"Minor Skin Procedures, 13 years and over",.,.,.,9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9
JC43A,400,"Minor Skin Procedures, 13 years and over",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
JC43A,420,"Minor Skin Procedures, 13 years and over",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
JC43A,502,"Minor Skin Procedures, 13 years and over",.,17,.,1,7,.,1,.,.,5,4,.,.,.,1,.,3,.,39
JC43A,823,"Minor Skin Procedures, 13 years and over",.,.,.,.,.,1,.,.,.,.,.,.,1,.,.,.,.,.,2
JC43B,100,"Minor Skin Procedures, 12 years and under",3,.,.,.,8,14,2,2,.,2,.,.,.,5,9,1,1,.,47
JC43B,110,"Minor Skin Procedures, 12 years and under",.,.,.,.,.,.,.,.,1,.,.,.,4,.,.,.,.,.,5
JC43B,120,"Minor Skin Procedures, 12 years and under",3,1,.,.,.,2,2,.,.,.,.,.,1,.,.,.,.,.,9
JC43B,130,"Minor Skin Procedures, 12 years and under",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
JC43B,140,"Minor Skin Procedures, 12 years and under",4,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,1,.,6
JC43B,160,"Minor Skin Procedures, 12 years and under",.,.,.,.,.,.,.,.,.,.,.,.,89,.,.,.,4,.,93
JC43B,171,"Minor Skin Procedures, 12 years and under",.,.,.,.,.,.,.,.,.,.,.,.,6,.,.,.,30,.,36
JC43B,320,"Minor Skin Procedures, 12 years and under",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,2
JC43B,330,"Minor Skin Procedures, 12 years and under",.,.,.,.,2,2,.,.,.,.,.,.,.,.,.,.,2,1,7
JC43B,370,"Minor Skin Procedures, 12 years and under",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,2
JC43B,420,"Minor Skin Procedures, 12 years and under",1,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,4,.,6
JC43B,823,"Minor Skin Procedures, 12 years and under",.,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,.,4
JD07G,100,"Skin Disorders without Interventions, with CC Score 10-13",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
JD07G,300,"Skin Disorders without Interventions, with CC Score 10-13",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
JD07H,100,"Skin Disorders without Interventions, with CC Score 6-9",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
JD07H,361,"Skin Disorders without Interventions, with CC Score 6-9",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
JD07H,370,"Skin Disorders without Interventions, with CC Score 6-9",.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
JD07J,300,"Skin Disorders without Interventions, with CC Score 2-5",.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,1
JD07J,330,"Skin Disorders without Interventions, with CC Score 2-5",.,.,.,.,1,2,.,.,.,.,.,.,.,.,.,.,.,.,3
JD07J,370,"Skin Disorders without Interventions, with CC Score 2-5",.,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
JD07J,410,"Skin Disorders without Interventions, with CC Score 2-5",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
JD07J,800,"Skin Disorders without Interventions, with CC Score 2-5",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,2,.,3
JD07K,100,"Skin Disorders without Interventions, with CC Score 0-1",.,.,.,.,.,.,3,.,.,.,1,1,.,1,.,1,.,.,7
JD07K,101,"Skin Disorders without Interventions, with CC Score 0-1",.,.,.,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,3
JD07K,110,"Skin Disorders without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,1
JD07K,130,"Skin Disorders without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,12,.,.,.,.,.,12
JD07K,140,"Skin Disorders without Interventions, with CC Score 0-1",3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
JD07K,160,"Skin Disorders without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4,.,4
JD07K,191,"Skin Disorders without Interventions, with CC Score 0-1",5,.,.,.,.,.,.,.,.,.,2,.,.,1,.,.,.,.,8
JD07K,300,"Skin Disorders without Interventions, with CC Score 0-1",5,.,.,.,.,.,4,.,.,.,.,.,12,.,.,.,8,.,29
JD07K,330,"Skin Disorders without Interventions, with CC Score 0-1",.,.,.,.,40,60,.,.,.,.,.,.,4,.,.,.,27,12,143
JD07K,370,"Skin Disorders without Interventions, with CC Score 0-1",.,.,.,14,.,.,.,.,.,.,.,.,.,.,.,.,.,.,14
JD07K,410,"Skin Disorders without Interventions, with CC Score 0-1",.,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
JD07K,502,"Skin Disorders without Interventions, with CC Score 0-1",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
JD07K,800,"Skin Disorders without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,.,3
KA04B,101,Adrenal Procedures with CC Score 0-1,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
KA05C,300,Anterior Pituitary Disorders with CC Score 2+,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
KA05D,300,Anterior Pituitary Disorders with CC Score 0-1,1,.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,3
KA05D,302,Anterior Pituitary Disorders with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,2
KA06C,361,"Non-Pituitary Neoplasia or Hypoplasia, with CC Score 4+",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
KA06E,300,"Non-Pituitary Neoplasia or Hypoplasia, with CC Score 0-1",.,.,.,.,.,.,1,.,.,.,.,.,1,.,.,.,1,.,3
KA06E,370,"Non-Pituitary Neoplasia or Hypoplasia, with CC Score 0-1",.,.,.,1,.,2,.,.,.,.,.,.,.,.,.,.,.,.,3
KA06E,430,"Non-Pituitary Neoplasia or Hypoplasia, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1
KA06E,800,"Non-Pituitary Neoplasia or Hypoplasia, with CC Score 0-1",.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,1,.,6
KA07B,130,Non-Surgical Thyroid Disorders with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,2
KA07C,120,Non-Surgical Thyroid Disorders with CC Score 0-1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
KA07C,130,Non-Surgical Thyroid Disorders with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,16,.,.,.,.,.,16
KA07C,300,Non-Surgical Thyroid Disorders with CC Score 0-1,.,.,.,.,.,4,.,.,.,.,.,.,2,.,.,.,.,.,6
KA07C,302,Non-Surgical Thyroid Disorders with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,.,3
KA08C,300,Other Endocrine Disorders with CC Score 0-1,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,2,.,3
KA08C,361,Other Endocrine Disorders with CC Score 0-1,.,.,.,.,.,.,4,.,.,.,.,.,.,.,.,.,.,.,4
KA08C,410,Other Endocrine Disorders with CC Score 0-1,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
KA09D,120,Thyroid Procedures with CC Score 2-3,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
KA09E,100,Thyroid Procedures with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1
KA09E,120,Thyroid Procedures with CC Score 0-1,.,1,.,.,.,1,.,.,.,.,.,.,1,.,.,.,.,.,3
KB02J,300,"Diabetes with Hyperglycaemic Disorders, with CC Score 2-4",.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,.,1,.,3
KB02K,300,"Diabetes with Hyperglycaemic Disorders, with CC Score 0-1",.,.,.,.,.,2,8,.,.,.,.,.,.,.,.,.,.,.,10
KB02K,330,"Diabetes with Hyperglycaemic Disorders, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1
KB02K,361,"Diabetes with Hyperglycaemic Disorders, with CC Score 0-1",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
KB02K,370,"Diabetes with Hyperglycaemic Disorders, with CC Score 0-1",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
KB02K,800,"Diabetes with Hyperglycaemic Disorders, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1
KB04Z,300,Continuous Subcutaneous Insulin Infusion,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,1,.,2
KB04Z,370,Continuous Subcutaneous Insulin Infusion,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
KC04A,300,Inborn Errors of Metabolism with CC Score 3+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1
KC04A,301,Inborn Errors of Metabolism with CC Score 3+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9,9
KC04A,303,Inborn Errors of Metabolism with CC Score 3+,.,49,.,4,.,.,.,.,.,.,.,.,.,.,.,.,22,.,75
KC04A,361,Inborn Errors of Metabolism with CC Score 3+,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,2
KC04A,823,Inborn Errors of Metabolism with CC Score 3+,.,.,.,.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,4
KC04B,300,Inborn Errors of Metabolism with CC Score 0-2,220,.,.,.,.,33,53,.,.,.,.,.,"1,415",.,.,.,280,.,"2,001"
KC04B,301,Inborn Errors of Metabolism with CC Score 0-2,.,65,.,.,.,533,.,.,.,.,.,.,.,.,.,.,.,124,722
KC04B,303,Inborn Errors of Metabolism with CC Score 0-2,500,46,.,219,10,.,.,.,.,.,.,.,.,.,.,.,223,.,998
KC04B,330,Inborn Errors of Metabolism with CC Score 0-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2,3
KC04B,361,Inborn Errors of Metabolism with CC Score 0-2,.,.,.,.,.,.,11,.,.,.,.,.,.,.,.,.,.,.,11
KC04B,370,Inborn Errors of Metabolism with CC Score 0-2,.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
KC04B,400,Inborn Errors of Metabolism with CC Score 0-2,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
KC04B,800,Inborn Errors of Metabolism with CC Score 0-2,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
KC04B,823,Inborn Errors of Metabolism with CC Score 0-2,.,.,.,.,.,75,.,.,.,.,.,.,.,.,.,.,.,.,75
KC05K,800,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 7-9",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1
KC05L,300,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 4-6",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1
KC05L,361,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 4-6",.,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
KC05L,370,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 4-6",.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
KC05M,300,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 2-3",22,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,23
KC05M,301,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 2-3",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
KC05M,361,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 2-3",.,.,.,1,.,.,2,.,.,.,.,.,.,.,.,.,.,.,3
KC05M,370,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 2-3",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
KC05M,800,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 2-3",1,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,2
KC05N,100,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 0-1",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
KC05N,101,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 0-1",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
KC05N,300,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 0-1",122,.,.,.,.,3,16,.,.,3,.,.,.,.,.,.,3,.,147
KC05N,303,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 0-1",1,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
KC05N,361,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 0-1",.,.,.,.,.,.,73,.,.,.,.,.,.,.,.,.,.,.,73
KC05N,823,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 0-1",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
LA04P,800,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 8-12",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
LA04Q,301,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 4-7",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA04Q,370,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 4-7",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA04R,101,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 2-3",.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
LA04R,361,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 2-3",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA04R,370,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 2-3",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA04R,400,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 2-3",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
LA04S,101,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 0-1",.,.,.,9,.,17,.,.,.,.,.,.,.,.,.,.,.,.,26
LA04S,300,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 0-1",.,.,.,.,.,.,11,.,.,.,.,.,.,.,.,.,.,.,11
LA04S,303,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1
LA04S,361,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 0-1",.,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
LA04S,370,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 0-1",.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
LA05Z,100,Renal Replacement Peritoneal Dialysis Associated Procedures,.,.,.,.,.,.,2,.,.,.,.,.,.,.,3,.,.,.,5
LA05Z,361,Renal Replacement Peritoneal Dialysis Associated Procedures,.,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
LA07N,370,"Acute Kidney Injury without Interventions, with CC Score 4-7",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA07P,300,"Acute Kidney Injury without Interventions, with CC Score 0-3",.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,2
LA07P,361,"Acute Kidney Injury without Interventions, with CC Score 0-3",.,.,.,3,.,.,1,.,.,.,.,.,.,.,.,.,.,.,4
LA07P,370,"Acute Kidney Injury without Interventions, with CC Score 0-3",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA08J,361,"Chronic Kidney Disease with Interventions, with CC Score 0-2",.,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
LA08M,361,"Chronic Kidney Disease without Interventions, with CC Score 5-7",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA08N,361,"Chronic Kidney Disease without Interventions, with CC Score 3-4",.,19,.,2,.,.,1,.,.,.,.,.,.,.,.,.,.,.,22
